DEPT,BS,CALI,GR,RESS,RESM,RESD,DENS,NEUT,DRHO,PEF,DTC
478.536,8.5,8.389,96.315,10.868,39.155,52.936,2.188,0.402,-0.001,2.702,120.187
478.688,8.5,8.412,118.604,9.54,37.53,50.107,2.251,0.386,-0.004,2.733,119.862
478.841,8.5,8.307,116.296,8.387,24.944,31.969,2.275,0.383,-0.006,2.899,119.353
478.993,8.5,8.18,110.571,9.322,24.933,31.77,2.293,0.394,-0.007,3.02,119.157
479.146,8.5,8.157,115.949,11.268,31.978,40.716,2.284,0.402,-0.004,2.998,120.574
479.298,8.5,8.133,107.609,10.341,26.741,33.523,2.246,0.407,-0.005,2.683,120.568
479.45,8.5,8.164,114.272,10.145,25.336,31.445,2.239,0.42,-0.005,2.768,120.69
479.603,8.5,8.203,108.275,11.9,31.984,39.702,2.299,0.455,-0.007,2.91,121.181
479.755,8.5,8.273,106.527,10.539,25.176,30.846,2.262,0.44,-0.007,3.039,120.338
479.908,8.5,8.307,108.413,9.271,20.87,25.41,2.251,0.41,-0.007,2.818,119.722
480.06,8.5,8.296,114.571,10.451,25.967,32.005,2.282,0.388,-0.007,3.013,120.054
480.212,8.5,8.28,125.531,9.698,22.641,27.588,2.289,0.377,-0.006,2.895,119.254
480.365,8.5,8.218,120.04,10.066,25.783,31.31,2.306,0.381,-0.006,2.955,118.545
480.517,8.5,8.249,119.166,10.666,31.706,38.841,2.294,0.387,-0.005,2.919,118.697
480.67,8.5,8.296,122.162,10.575,32.368,39.883,2.299,0.392,-0.004,2.925,119.036
480.822,8.5,8.319,121.103,10.182,31.185,38.454,2.295,0.401,-0.003,3.004,119.961
480.974,8.5,8.319,117.447,10.398,30.911,38.646,2.286,0.405,-0.004,2.995,120.392
481.127,8.5,8.342,100.966,10.481,30.075,38.254,2.302,0.409,-0.006,2.97,121.67
481.279,8.5,8.377,120.854,9.365,23.518,30.017,2.238,0.408,-0.01,2.819,123.16
481.432,8.5,8.4,101.215,9.83,24.272,31.334,2.241,0.393,-0.011,2.916,119.291
481.584,8.5,8.435,107.322,11.738,30.758,40.042,2.319,0.367,-0.012,2.881,120.999
481.736,8.5,8.45,104.151,12.001,33.129,42.883,2.232,0.348,-0.012,3.138,120.603
481.889,8.5,8.481,104.345,11.798,33.487,43.022,2.239,0.362,-0.01,2.762,119.261
482.041,8.5,8.597,106.253,12.083,34.135,43.603,2.268,0.373,-0.007,2.852,124.062
482.194,8.5,8.644,122.918,10.962,30.883,39.548,2.232,0.394,-0.007,2.946,124.678
482.346,8.5,8.621,110.554,10.814,28.243,35.979,2.218,0.385,-0.006,2.741,124.497
482.498,8.5,8.597,109.223,11.369,31.265,40.123,2.235,0.373,-0.005,2.979,126.072
