DEPTH,BS,CALI,DENS,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP
420.1668,8.5,8.4527,2.134,128.8657,83.4343,0.362985,2.6249,53.3917,28.7227,4.8782,-265.3325
420.3192,8.5,8.4469,2.122,130.0191,85.8972,0.36131,2.5084,56.764,30.2033,4.3034,-265.4694
420.4716,8.5,8.4235,2.1387,130.2405,89.7203,0.353059,2.545,55.0488,30.2833,3.8036,-265.7333
420.624,8.5,8.3848,2.1491,130.1548,81.4524,0.336622,2.5469,56.6422,32.1886,3.7613,-266.1746
420.7764,8.5,8.4279,2.1434,129.9347,88.675,0.327723,2.6225,51.5581,30.8044,3.9138,-266.6269
420.9288,8.5,8.5141,2.1449,129.7365,91.7652,0.327374,2.6245,39.9519,24.9207,3.8755,-267.2108
421.0812,8.5,8.5644,2.1559,129.4718,96.0826,0.331415,2.6621,34.5137,21.3441,3.89,-267.7741
421.2336,8.5,8.6305,2.1682,128.9005,84.1537,0.353854,2.6393,48.1578,26.528,4.0938,-268.2783
421.386,8.5,8.6745,2.1514,129.2354,86.9345,0.358621,2.5423,81.3236,39.2295,4.8876,-268.9889
421.5384,8.5,8.6723,2.1455,129.4618,94.3459,0.364941,2.5277,87.5579,42.2617,5.278,-269.5991
421.6908,8.5,8.7458,2.136,129.4925,101.633,0.368129,2.5617,76.7798,39.3462,5.3285,-269.9397
421.8432,8.5,8.806,2.1218,129.5998,97.9722,0.380091,2.6085,62.2426,34.1604,5.2576,-269.8305
421.9956,8.5,8.8826,2.1216,129.6468,97.8557,0.36625,2.6306,58.916,33.161,4.9857,-269.4931
422.148,8.5,8.9095,2.1102,129.5581,92.0177,0.354496,2.5761,50.3561,29.7156,4.6811,-269.2206
422.3004,8.5,8.6508,2.1373,129.5013,91.7361,0.33783,2.6185,39.6632,25.0561,4.7004,-268.9505
422.4528,8.5,8.6361,2.1655,128.9037,87.9305,0.34335,2.577,43.1076,27.4763,4.927,-268.7052
422.6052,8.5,8.6917,2.1794,128.7505,88.0824,0.331057,2.5558,49.4862,31.4405,4.8827,-268.598
422.7576,8.5,8.7729,2.1736,128.5692,85.37,0.32538,2.5572,66.0101,40.4242,5.2145,-268.6404
422.91,8.5,8.7377,2.138,128.7738,94.5117,0.331248,2.6439,64.3726,40.4869,6.4296,-268.6815
423.0624,8.5,8.7272,2.1433,128.5227,88.8038,0.348799,2.4939,44.0511,28.5457,7.6809,-268.8748
423.2148,8.5,8.7561,2.1613,124.2361,91.3822,0.352945,2.5703,41.1824,25.9475,7.8628,-269.1848
423.3672,8.5,8.7006,2.2124,114.7992,90.7001,0.312982,2.7331,51.1551,30.6643,7.8021,-269.4449
423.5196,8.5,8.6398,2.371,105.4668,77.3643,0.236394,3.0329,89.934,52.5874,10.6705,-269.3354
423.672,8.5,8.6745,2.4874,93.5606,75.4254,0.189204,3.7088,92.1186,59.8716,19.4595,-268.948
423.8244,8.5,8.5161,2.4988,82.6002,82.0267,0.173741,3.6134,90.9104,60.1667,23.7457,-268.5143
423.9768,8.5,8.4884,2.5159,81.8943,68.5328,0.179917,3.673,144.7231,89.7933,30.3788,-267.994
424.1292,8.5,8.3962,2.454,80.3679,67.3738,0.199004,3.4963,126.3393,73.1729,24.4294,-267.5605
424.2816,8.5,8.3802,2.4442,81.4655,55.1349,0.225799,3.2515,89.694,52.2386,21.521,-267.1599
424.434,8.5,8.3848,2.4005,84.0466,63.8117,0.245444,3.2863,63.3395,38.4877,19.3869,-266.7281
424.5864,8.5,8.3731,2.3704,83.9218,60.9397,0.245825,3.3824,52.3084,33.4477,16.8451,-266.3333
424.7388,8.5,8.4808,2.4472,81.7353,61.6479,0.226433,3.3651,49.4867,32.7294,14.4884,-265.8944
424.8912,8.5,8.4196,2.4219,76.0076,55.6712,0.216582,3.2572,81.2926,53.3208,18.3567,-265.6687
425.0436,8.5,8.4264,2.5545,71.4899,64.8436,0.205271,3.5112,107.5447,70.7707,21.9926,-265.5852
425.196,8.5,8.3026,2.5363,69.1059,80.2634,0.208755,3.3999,111.1348,71.8604,21.8253,-265.3159
425.3484,8.5,8.2292,2.4768,71.5116,72.5896,0.203186,3.1757,75.1366,49.9906,17.9838,-265.1964
425.5008,8.5,8.1599,2.4307,77.74,55.4748,0.205442,3.107,48.6283,32.8003,12.9796,-265.0962
425.6532,8.5,8.1393,2.3929,80.1663,60.8194,0.204201,3.2111,40.6917,26.7886,10.9302,-265.057
425.8056,8.5,8.1503,2.445,84.4845,68.3915,0.198817,3.3868,58.9719,36.9363,13.7784,-264.9902
425.958,8.5,8.1829,2.4837,92.1162,76.463,0.21967,3.5756,48.9956,30.4163,10.096,-264.6735
426.1104,8.5,8.2127,2.3511,100.4564,86.1741,0.25484,3.033,31.8595,20.8128,7.3345,-264.3289
426.2628,8.5,8.2704,2.3069,109.6183,95.121,0.298928,2.6558,30.1564,20.475,7.0458,-264.1039
426.4152,8.5,8.2113,2.3034,115.6596,102.6618,0.326755,2.7219,32.9765,22.5818,7.0745,-264.0601
426.5676,8.5,8.1636,2.3062,116.4225,108.4007,0.312779,2.8899,36.5471,24.8442,6.6298,-264.1585
426.72,8.5,8.1654,2.3064,116.5929,105.7188,0.299451,3.1089,38.5157,25.934,6.0873,-264.165
426.8724,8.5,8.2387,2.333,117.2867,102.2108,0.292654,3.0134,38.8634,26.0767,5.762,-264.0394
427.0248,8.5,8.2868,2.3238,118.0522,94.1182,0.314893,2.9361,38.3545,25.8735,5.609,-264.0849
427.1772,8.5,8.3333,2.3081,118.2688,101.6988,0.314605,2.8542,37.1804,25.0841,5.6078,-264.2635
427.3296,8.5,8.3836,2.2902,118.552,110.7122,0.309616,2.8283,35.5081,23.6039,5.5912,-264.4478
427.482,8.5,8.3942,2.2857,118.7942,101.6216,0.313313,2.7818,34.5461,22.655,5.7085,-264.5783
427.6344,8.5,8.4029,2.2833,119.1782,103.8596,0.318617,2.8202,33.1599,21.6161,5.6657,-264.4804
427.7868,8.5,8.4242,2.3033,119.9181,110.0129,0.327305,2.7563,30.1132,19.9196,5.5792,-264.1015
427.9392,8.5,8.4379,2.2753,121.1004,100.1329,0.352648,2.8733,27.5974,18.5303,5.5362,-263.6919
428.0916,8.5,8.4703,2.2491,122.4061,94.856,0.3691,2.967,28.0355,18.9471,5.7103,-263.2713
428.244,8.5,8.4954,2.2481,123.6468,102.1431,0.388298,2.9163,25.6659,17.7524,5.6145,-262.783
428.3964,8.5,8.5376,2.2501,123.8911,105.6073,0.389549,2.9083,24.3054,17.0692,5.4637,-262.4477
428.5488,8.5,8.5472,2.2593,123.8461,108.286,0.390536,2.8966,27.3526,19.1097,5.802,-262.3329
428.7012,8.5,8.5486,2.2445,123.5733,119.0113,0.378882,2.912,28.3854,19.8012,5.7392,-262.442
428.8536,8.5,8.5627,2.2537,123.9253,115.5224,0.353775,2.8918,28.6668,19.8927,5.5118,-262.5603
429.006,8.5,8.5716,2.2618,123.7968,116.5069,0.349004,2.8017,27.2074,18.9319,5.3409,-262.6485
429.1584,8.5,8.5417,2.2505,124.3193,119.2992,0.34633,2.8147,26.4723,18.3522,5.3432,-262.7314
429.3108,8.5,8.5333,2.2509,124.3879,112.4927,0.340172,2.884,26.853,18.4883,5.4769,-262.8461
429.4632,8.5,8.541,2.2431,124.3151,109.3721,0.330522,2.9475,29.3933,19.7767,5.5821,-262.6153
429.6156,8.5,8.563,2.2578,123.0423,114.2641,0.356331,2.9755,31.8596,20.9682,5.6212,-262.1029
429.768,8.5,8.5845,2.2793,120.8817,121.2607,0.347838,2.9655,36.0491,23.2752,5.933,-261.4256
429.9204,8.5,8.5802,2.3016,118.5744,110.6,0.339724,3.0136,39.3657,24.9707,6.1381,-261.1414
430.0728,8.5,8.4957,2.3329,116.1254,102.8387,0.339622,2.9236,39.5455,24.8104,6.0767,-261.1265
430.2252,8.5,8.4259,2.3385,115.1117,95.8867,0.338448,3.0,39.2428,24.3084,5.8797,-260.43
430.3776,8.5,8.2702,2.3165,115.3359,90.3036,0.335593,3.0251,38.918,23.8138,5.656,-259.835
430.53,8.5,8.1993,2.3119,116.3838,87.4128,0.309894,3.0765,33.6858,20.9884,5.282,-259.4978
430.6824,8.5,8.1949,2.2958,117.2811,104.2231,0.31461,2.9688,29.908,19.1142,5.1055,-259.2748
430.8348,8.5,8.1948,2.266,118.2494,100.967,0.336098,2.8685,28.7696,18.6231,5.0018,-259.2209
430.9872,8.5,8.1934,2.2465,119.1335,92.3775,0.343518,2.801,30.1018,19.5027,5.0418,-259.3334
431.1396,8.5,8.1777,2.2368,119.6659,99.993,0.337681,2.828,30.7018,20.0118,5.0036,-259.5586
431.292,8.5,8.2424,2.2725,119.8366,101.5018,0.329552,2.818,29.8636,19.6949,4.9245,-259.6074
431.4444,8.5,8.3321,2.2743,120.1542,99.6405,0.344309,2.7323,31.5196,20.6206,4.9272,-259.5308
431.5968,8.5,8.4104,2.2894,120.362,106.7065,0.358934,2.765,31.1154,20.3945,4.9037,-259.4991
431.7492,8.5,8.4464,2.2915,120.4489,104.7114,0.346161,2.7902,30.0381,19.7496,4.9403,-259.3862
431.9016,8.5,8.458,2.2729,120.7304,95.3534,0.340416,2.8679,29.9134,19.6967,4.9464,-259.0815
432.054,8.5,8.453,2.1936,120.5302,105.9546,0.326525,2.779,30.1048,19.82,4.9443,-258.7929
432.2064,8.5,8.5171,1.9875,120.6234,105.7003,0.339997,2.3056,28.3885,18.9982,4.8242,-258.7344
432.3588,8.5,8.5875,1.6822,120.606,108.7278,0.325039,2.2271,28.8258,19.481,4.9598,-258.832
432.5112,8.5,8.678,2.0899,121.6169,102.8676,0.314165,2.5863,30.187,20.411,5.1391,-258.7753
432.6636,8.5,8.7657,2.0706,120.832,97.926,0.300369,2.3148,30.3377,20.6436,5.3041,-258.708
432.816,8.5,8.793,2.0403,120.6298,111.9148,0.292879,2.1628,30.2233,20.6654,5.4901,-258.9813
432.9684,8.5,8.8148,2.0358,122.129,100.284,0.314989,2.081,27.3613,19.0796,5.5148,-259.3142
433.1208,8.5,8.822,1.9904,122.3355,115.6948,0.340777,2.0837,24.8986,17.6467,5.5253,-259.4856
433.2732,8.5,8.9112,1.9593,121.6931,104.2442,0.396716,2.054,23.9186,17.0718,5.4872,-259.5802
433.4256,8.5,9.0458,1.9308,121.0766,109.9262,0.412458,1.9773,23.7574,16.9472,5.524,-259.7967
433.578,8.5,9.153,1.8888,121.2606,114.5273,0.395424,1.9448,25.623,18.0291,5.7078,-260.1021
433.7304,8.5,8.8389,1.9232,120.0972,111.9242,0.359116,1.8051,27.5323,19.1208,5.7469,-260.2693
433.8828,8.5,8.6576,2.0281,119.3788,120.9577,0.34864,1.9673,30.4303,20.9188,5.8235,-260.183
434.0352,8.5,8.5244,2.1284,118.4615,112.3145,0.338591,2.2253,30.7432,21.073,5.5469,-260.1453
434.1876,8.5,8.4966,2.1634,117.537,110.5854,0.331329,2.2009,30.2445,20.7289,5.3667,-260.1418
434.34,8.5,8.5103,2.198,118.0217,109.4889,0.346461,2.2188,29.1726,19.8862,5.1355,-260.1248
434.4924,8.5,8.5381,2.35,119.0668,115.1452,0.369991,2.1221,30.0386,20.2184,5.1737,-260.1182
434.6448,8.5,8.5399,2.5759,119.5689,109.429,0.386466,2.1272,29.775,20.0496,5.2979,-260.3673
434.7972,8.5,8.5385,2.5584,119.9527,92.2841,0.3706,2.194,28.1342,19.0611,5.2484,-260.7634
434.9496,8.5,8.5177,2.5235,120.0908,92.6165,0.359322,2.2648,27.5936,18.7582,5.1515,-261.043
435.102,8.5,8.506,2.4883,120.137,101.994,0.344237,2.3357,28.0538,19.1268,5.096,-261.2992
435.2544,8.5,8.5014,2.453,120.5526,114.0297,0.343516,2.4066,28.9888,19.7007,5.1549,-261.6353
435.4068,8.5,8.4916,2.4178,120.8567,111.2426,0.351132,2.4774,27.6298,18.9166,5.1614,-261.5683
435.5592,8.5,8.4508,2.3826,121.6687,113.4377,0.350974,2.5483,26.639,18.2179,5.0809,-261.5014
435.7116,8.5,8.448,2.3473,122.5698,118.3806,0.352691,2.6192,26.299,17.9156,4.996,-261.5112
435.864,8.5,8.4479,2.3121,123.3384,103.8574,0.358337,2.6901,27.3918,18.6452,5.0746,-261.4333
436.0164,8.5,8.4479,2.2769,124.1132,100.2106,0.360003,2.7609,27.7811,18.9606,5.0397,-261.3462
436.1688,8.5,8.4479,2.2432,124.4031,117.8285,0.34092,2.832,28.2476,19.3271,4.9729,-261.0901
436.3212,8.5,8.4465,2.2333,124.4663,116.6159,0.334949,2.9019,28.4259,19.5615,4.9429,-260.7781
436.4736,8.5,8.4264,2.2564,124.2362,109.8911,0.340625,2.9045,28.6045,19.7501,4.9661,-260.5515
436.626,8.5,8.4249,2.2534,123.8665,98.4014,0.355308,2.8061,26.7117,18.6546,4.881,-260.4787
436.7784,8.5,8.4214,2.2514,123.3674,103.9539,0.343015,2.7575,25.836,18.1943,5.0332,-260.3142
436.9308,8.5,8.3732,2.2454,124.0354,107.3265,0.334837,2.8317,24.6588,17.5379,5.0039,-260.2965
437.0832,8.5,8.3998,2.2215,124.8067,97.4009,0.367919,2.8108,22.7926,16.3546,4.793,-260.4367
437.2356,8.5,8.4026,2.2225,126.1055,110.2525,0.386551,2.8999,22.6373,16.3736,4.8299,-260.6302
437.388,8.5,8.4134,2.2232,127.2767,120.8778,0.416063,2.9326,23.3061,16.9237,5.0019,-260.702
437.5404,8.5,8.4242,2.2092,127.3872,114.0619,0.415905,2.8117,22.5905,16.5238,5.1117,-260.5364
437.6928,8.5,8.4263,2.2171,127.6455,123.4459,0.420222,2.9221,23.3856,17.1392,5.3391,-260.3278
