DEPT,DSO8,DSOZ,DT,ECGR,HCAL,HDRA,PEF8,PEFZ,RLA1,RLA2,RLA3,RLA4,RLA5,RSO8,RSOZ,RT_HRLT,RXO8,RXOZ,TENS,TNPH
1753.2096,-0.0017,0.0402,87.611,119.4381,8.7502,-0.0061,3.0623,3.1661,5.2459,5.2719,5.4468,5.6233,6.1112,0.0001,0.0001,6.3861,4.7051,4.738,3876.7859,0.2641
1753.0572,0.0034,0.0204,87.6581,115.9118,8.7387,-0.005,3.2141,3.1459,5.262,5.2814,5.4534,5.6271,6.1368,0.0001,0.0001,6.4048,4.7627,4.7717,3882.6665,0.2463
1752.9048,0.0659,0.0351,87.8366,114.5008,8.7194,-0.0065,3.1817,3.167,5.3268,5.3543,5.521,5.7013,6.2303,0.0001,0.0001,6.5083,4.8261,4.8018,3834.2144,0.2546
1752.7524,0.0264,0.0407,88.2599,114.0684,8.704,-0.0071,3.0513,3.147,5.3031,5.3147,5.4883,5.663,6.195,0.0001,0.0001,6.4595,4.8756,4.8991,3860.8574,0.2654
1752.6,0.0441,0.0521,88.4939,118.6879,8.704,-0.0078,3.1509,3.1606,5.3035,5.2914,5.4493,5.6159,6.1481,0.0001,0.0001,6.3625,5.0355,4.9472,3878.3337,0.2798
1752.4476,-0.0133,0.0456,88.5946,118.9272,8.704,-0.007,3.0611,3.1725,5.3423,5.3536,5.5245,5.6865,6.2435,0.0001,0.0001,6.4999,4.9072,4.8911,3873.9331,0.2742
1752.2952,0.0528,0.0529,88.5131,117.6472,8.7117,-0.007,3.2277,3.211,5.3411,5.3534,5.5121,5.6738,6.232,0.0001,0.0001,6.474,4.6828,4.8021,3881.5713,0.2694
1752.1428,0.047,0.0482,88.4066,115.2059,8.704,-0.006,3.1595,3.2297,5.3044,5.3036,5.4627,5.6223,6.1737,0.0001,0.0001,6.4003,4.7475,4.7505,3845.2859,0.268
1751.9904,0.059,0.0583,88.8163,115.3681,8.7271,-0.0066,3.2292,3.2793,5.2981,5.2737,5.4267,5.5906,6.1389,0.0001,0.0001,6.3365,4.7191,4.7548,3854.6001,0.2691
1751.838,-0.0129,0.0522,89.04,118.9647,8.7271,-0.0064,3.211,3.2923,5.3472,5.2845,5.4475,5.6055,6.1596,0.0001,0.0001,6.3223,4.6126,4.6754,3833.4285,0.2866
1751.6856,0.0068,0.0324,89.1891,117.6615,8.704,-0.0054,3.2417,3.2673,5.2649,5.2496,5.4112,5.5673,6.1241,0.0426,0.0168,6.3358,5.1386,5.1334,3829.4666,0.2787
1751.5332,0.0095,0.0203,89.356,120.1246,8.704,-0.0037,3.1476,3.2288,5.2051,5.1916,5.3527,5.504,6.0479,0.0523,0.0166,6.2571,5.8612,5.2414,3843.7144,0.2811
1751.3808,-0.0099,0.0121,89.1388,119.6495,8.7117,-0.0035,3.2074,3.2251,5.2173,5.2252,5.391,5.5668,6.0865,0.0001,0.0008,6.3384,4.8423,5.259,3828.4668,0.2785
1751.2284,-0.0109,0.0121,88.6099,123.555,8.704,-0.0023,3.2899,3.203,5.1691,5.2007,5.3473,5.5716,6.0574,0.0001,0.0001,6.3449,4.9524,4.8955,3862.7144,0.2792
1751.076,0.0072,0.0121,87.9409,119.576,8.7348,-0.0013,3.0439,3.1638,5.2325,5.2886,5.4293,5.7058,6.1688,0.0001,0.0001,6.5132,4.8891,4.8577,3848.7334,0.2694
1750.9236,0.0007,0.0,87.2779,117.523,8.7618,-0.0009,3.1625,3.1198,5.2536,5.2993,5.4683,5.7414,6.195,0.0001,0.0001,6.5557,4.6297,4.7142,3837.1431,0.2822
1750.7712,0.0061,0.0,86.7023,112.0802,8.7271,-0.0015,3.0958,3.0831,5.1921,5.2055,5.4804,5.6986,6.127,0.0001,0.0001,6.528,4.6588,4.7464,3857.7334,0.297
1750.6188,0.0011,0.0,86.8502,114.5478,8.704,-0.0016,2.9611,3.0502,5.1862,5.2487,5.59,5.7863,6.195,0.0001,0.0001,6.7539,4.9595,4.7832,3871.5713,0.289
1750.4664,-0.008,0.0,85.9809,115.0794,8.7348,-0.0018,3.0415,3.0652,5.1318,5.3395,5.6178,5.8169,6.2113,0.0001,0.0001,6.8278,4.5844,4.7053,3878.3999,0.2832
1750.314,-0.0007,0.0084,85.3779,111.2065,8.7271,-0.0027,3.1429,3.1168,5.0947,5.4108,5.6275,5.8173,6.2199,0.0018,0.0001,6.8423,4.6689,4.9263,3875.1428,0.2754
1750.1616,-0.0012,0.0084,84.9235,108.146,8.704,-0.0021,3.1688,3.1253,5.6819,6.0502,6.2985,6.4991,6.9532,0.0001,0.0001,7.6549,5.6596,5.242,3862.9333,0.2787
1750.0092,-0.0006,0.0125,85.4175,104.0465,8.6462,-0.0,3.0101,3.0794,6.1502,6.4204,6.7197,6.9038,7.3931,0.0001,0.0001,8.0283,5.1381,5.0998,3890.9287,0.2655
1749.8568,0.0178,0.0102,85.2547,103.6774,8.5884,0.0026,3.0784,3.0407,5.3968,5.5549,5.8025,5.9474,6.3943,0.0001,0.0001,6.8736,4.5332,3.9854,3865.1335,0.2634
1749.7044,0.065,0.0102,85.5565,102.5672,8.3919,0.0029,3.0283,3.033,3.8547,3.9494,4.0597,4.1692,4.4894,0.0169,0.0369,4.7111,3.7279,4.1727,3878.3574,0.2641
1749.552,0.0155,0.0067,85.6587,105.6977,8.5267,0.0025,3.0208,3.0343,4.051,4.1508,4.2312,4.3491,4.7004,0.0756,0.0419,4.9305,5.6796,4.35,3864.3335,0.2689
1749.3996,-0.035,0.0,84.8428,111.083,8.6115,0.0015,3.0196,3.0439,5.9358,6.0435,6.1842,6.3598,6.8669,0.0161,0.0363,7.1856,5.0521,5.1555,3880.2859,0.2731
1749.2472,-0.0093,0.0,85.1311,111.9778,8.6115,0.0012,3.0373,3.085,5.8961,5.9281,6.0633,6.2297,6.7188,0.0001,0.0001,6.9257,4.8886,4.9295,3877.8,0.2619
1749.0948,0.0009,0.0,83.4979,107.5792,8.5884,0.0008,3.1419,3.1203,5.691,5.766,5.889,6.0436,6.5431,0.0001,0.0001,6.7841,4.8617,4.6126,3872.6431,0.2756
1748.9424,-0.0359,0.0132,82.5759,101.0092,8.4266,-0.0013,3.0388,3.1792,5.4414,5.6104,5.7547,5.8976,6.4027,0.0001,0.0232,6.7748,4.4941,4.9075,3863.1335,0.2785
1748.79,0.0657,0.0338,82.3412,101.8012,8.519,-0.0036,3.2833,3.2298,5.9121,6.0843,6.3649,6.4937,7.0761,0.0548,0.0347,7.6373,5.5753,5.3845,3854.8574,0.2726
1748.6376,0.0774,0.0563,82.2941,107.0947,8.6038,-0.0061,3.3281,3.2783,7.2075,7.5046,7.9191,8.0848,8.8438,0.0267,0.0348,9.6122,5.997,5.9561,3883.5715,0.2691
1748.4852,-0.0011,0.0446,83.6899,110.5059,8.6231,-0.0052,3.1295,3.2461,6.2066,6.2868,6.5308,6.6816,7.2877,0.0001,0.0008,7.6738,5.0304,5.3124,3873.9331,0.248
1748.3328,0.0297,0.0514,84.567,109.0069,8.6346,-0.0044,3.1637,3.2116,5.9685,6.0154,6.157,6.3394,6.9261,0.0001,0.0001,7.1925,5.1458,5.156,3891.0002,0.2467
1748.1804,0.0354,0.0502,84.5788,107.037,8.6578,-0.0048,3.2279,3.2112,6.0675,6.1514,6.266,6.4709,7.0693,0.0001,0.0001,7.3638,5.3097,5.2835,3870.2856,0.2487
1748.028,0.0509,0.0523,84.8022,108.3696,8.6693,-0.0063,3.1983,3.2449,5.9901,6.0723,6.1773,6.3793,6.9863,0.0001,0.0001,7.2662,5.3777,5.396,3877.6667,0.2596
1747.8756,-0.001,0.0455,84.8881,107.8911,8.6693,-0.0063,3.2273,3.2684,6.0117,6.1136,6.2547,6.4304,7.0778,0.0001,0.0001,7.4085,5.4828,5.5018,3903.6431,0.2603
1747.7232,-0.0068,0.021,84.0632,106.9431,8.6809,-0.0047,3.2058,3.2616,6.0775,6.1857,6.3643,6.5607,7.22,0.0001,0.0001,7.6268,5.6289,5.6587,3873.5999,0.2556
1747.5708,-0.003,0.0,82.7564,107.9943,8.6809,-0.0028,3.2926,3.2589,6.3146,6.4348,6.6856,6.8808,7.5773,0.0001,0.0001,8.1318,5.936,5.9545,3923.9285,0.2441
1747.4184,0.0237,0.0208,81.2246,104.4376,8.6963,-0.0037,3.2064,3.2918,6.8186,6.9533,7.2713,7.4907,8.259,0.0001,0.0001,8.8403,6.3823,6.3092,3944.2668,0.2322
1747.266,0.02,0.0208,80.516,102.1186,8.704,-0.0038,3.253,3.2851,7.2498,7.4088,7.7597,8.0275,8.8214,0.0001,0.0001,9.4622,6.6874,6.6936,3899.0713,0.2346
1747.1136,-0.0063,0.0208,80.7998,99.2367,8.7271,-0.0043,3.2554,3.264,7.4914,7.6686,8.019,8.3181,9.1514,0.0001,0.0001,9.8204,6.9088,6.6833,3893.0669,0.2365
1746.9612,0.011,0.0212,81.5906,101.1173,8.7387,-0.0046,3.2111,3.2366,6.8489,6.9521,7.2453,7.5306,8.2665,0.0001,0.0001,8.8134,6.4359,6.3776,3915.2141,0.2452
1746.8088,0.0383,0.0483,82.6911,105.8366,8.7502,-0.0066,3.1914,3.255,6.2836,6.3555,6.6139,6.8626,7.5276,0.0001,0.0001,8.0651,5.9733,5.9955,3905.8667,0.2512
1746.6564,0.0825,0.0817,83.2098,108.3909,8.7618,-0.009,3.2911,3.2844,6.122,6.1438,6.372,6.6076,7.2384,0.0001,0.0001,7.6278,5.7014,5.6595,3907.6426,0.2449
1746.504,0.1169,0.0898,83.5441,109.257,8.7618,-0.0098,3.3023,3.2552,5.974,6.0073,6.197,6.4344,7.0306,0.0001,0.0001,7.3842,5.4081,5.4998,3906.0,0.2508
1746.3516,-0.0131,0.078,84.1144,107.6365,8.7734,-0.0092,3.0225,3.2061,5.9867,6.0259,6.1937,6.4114,6.9959,0.0001,0.0001,7.3133,5.3864,5.3577,3863.8669,0.2668
1746.1992,-0.008,0.0446,84.5078,108.8109,8.7618,-0.0068,3.013,3.1499,5.899,5.9511,6.1267,6.3244,6.8715,0.0001,0.0001,7.1904,5.3119,5.2911,3885.3572,0.2718
1746.0468,0.0046,0.0342,84.9625,109.4897,8.7849,-0.0044,3.1193,3.1471,5.7389,5.79,5.9845,6.1551,6.6583,0.0001,0.0001,6.9716,5.2227,5.2803,3904.4001,0.274
1745.8944,0.002,0.0,84.9494,108.3484,8.7888,-0.0025,3.2262,3.1629,5.739,5.8127,6.0245,6.1827,6.6573,0.0001,0.0001,7.0038,5.2971,5.2577,3909.5,0.2687
1745.742,-0.003,0.0,84.2529,107.7049,8.7849,-0.001,3.1727,3.1398,5.6744,5.7822,6.0049,6.1672,6.6193,0.0001,0.0001,7.0181,5.2482,5.2739,3892.5999,0.2686
1745.5896,0.0132,0.0,83.7296,110.2961,8.7734,-0.0005,3.0932,3.0908,5.8427,5.9407,6.1839,6.354,6.7973,0.0001,0.0001,7.2111,5.2701,5.3287,3878.2859,0.2697
1745.4372,-0.0133,0.0,83.1914,110.0826,8.7888,-0.0004,3.0404,3.0328,6.0927,6.193,6.4375,6.6269,7.0866,0.0001,0.0001,7.5167,5.5272,5.4205,3877.8669,0.262
1745.2848,0.0036,0.0062,83.3102,108.3487,8.808,-0.002,2.931,3.0425,6.0216,6.1355,6.369,6.5764,7.0175,0.0001,0.0001,7.4589,5.3956,5.3107,3882.1431,0.2639
1745.1324,-0.0002,0.034,83.4032,106.5953,8.8196,-0.0048,3.0514,3.1151,5.5899,5.6749,5.8897,6.0847,6.4954,0.0001,0.0001,6.8736,5.0292,5.1631,3852.3335,0.2624
1744.98,-0.0211,0.034,83.845,102.6556,8.7965,-0.0052,3.063,3.1701,5.7109,5.783,6.0187,6.2157,6.6413,0.0001,0.0001,7.0381,5.3556,5.2437,3887.5715,0.2566
1744.8276,-0.0091,0.0285,84.452,106.7602,8.7965,-0.0048,3.1214,3.2211,5.9486,6.033,6.2829,6.4861,6.9437,0.0001,0.0001,7.374,5.4653,5.2921,3925.3337,0.258
1744.6752,0.0098,0.0173,84.5962,104.4709,8.7734,-0.0037,3.2559,3.253,5.765,5.8346,6.0631,6.2335,6.6874,0.0001,0.0001,7.0496,5.0815,5.2599,3913.5,0.2679
1744.5228,-0.0024,0.0173,84.9203,109.987,8.7734,-0.004,3.2804,3.2957,5.7454,5.8335,6.0422,6.2064,6.6734,0.0001,0.0001,7.0363,5.2009,5.2678,3900.2666,0.2767
1744.3704,0.0343,0.0387,84.6265,108.3313,8.7734,-0.0055,3.3295,3.3328,5.9049,5.9783,6.1771,6.3243,6.8439,0.0001,0.0001,7.1717,5.4549,5.4219,3903.6431,0.2663
1744.218,0.0506,0.052,84.2607,110.6532,8.7502,-0.0063,3.3515,3.3416,5.9809,6.0236,6.215,6.3508,6.913,0.0001,0.0001,7.1941,5.5416,5.5191,3910.8669,0.2677
1744.0656,0.0829,0.0759,83.8768,111.3132,8.7502,-0.0078,3.2856,3.346,6.0603,6.0853,6.2561,6.4002,6.9877,0.0001,0.0001,7.2336,5.5407,5.5241,3913.5,0.2685
1743.9132,0.0873,0.0801,83.5021,110.3769,8.7348,-0.0084,3.3715,3.3338,6.0538,6.0975,6.2553,6.4255,7.0238,0.0001,0.0001,7.2981,5.5086,5.5146,3928.4287,0.2747
1743.7608,0.0643,0.0756,83.3197,109.9503,8.7502,-0.0087,3.3206,3.2915,6.0977,6.1473,6.3035,6.5184,7.1269,0.0001,0.0001,7.4409,5.5326,5.5945,3925.9333,0.2589
1743.6084,0.0734,0.0817,83.1649,109.8903,8.7502,-0.0052,3.2644,3.2849,6.275,6.2973,6.4841,6.7242,7.3741,0.0001,0.0001,7.7153,5.7342,5.695,3898.4001,0.2402
1743.456,0.1041,0.0896,82.7209,111.678,8.7271,-0.0058,3.2646,3.3139,6.3874,6.3975,6.6088,6.8691,7.5541,0.0001,0.0001,7.9316,5.8352,5.8353,3920.9287,0.2367
1743.3036,-0.0076,0.0706,82.1267,112.8398,8.7156,-0.0041,3.1872,3.3272,6.4823,6.5018,6.7509,7.0234,7.7299,0.0001,0.0001,8.2101,5.9555,5.9717,3922.9336,0.2464
1743.1512,0.0091,0.0465,81.4871,109.6144,8.7271,-0.0064,3.3144,3.3183,6.7869,6.7816,7.0662,7.3332,8.0822,0.0001,0.0001,8.5637,6.2251,6.2375,3874.2141,0.255
1742.9988,0.0433,0.0382,80.7281,105.7027,8.704,-0.0061,3.3112,3.2808,6.9851,7.0592,7.3773,7.6563,8.4172,0.0001,0.0001,8.9993,6.5138,6.454,3896.1335,0.2466
1742.8464,0.0673,0.0577,80.6329,102.1751,8.7194,-0.0079,3.2484,3.2639,7.1389,7.31,7.6171,7.8962,8.6779,0.0001,0.0001,9.3046,6.5,6.4627,3876.1431,0.2394
1742.694,-0.0086,0.0681,81.063,97.7473,8.704,-0.0092,3.0755,3.2424,6.9785,7.1646,7.4442,7.7272,8.48,0.0001,0.0001,9.0798,6.3177,6.2892,3928.0002,0.2443
1742.5416,-0.0018,0.0428,81.7375,101.0777,8.7271,-0.0071,3.0846,3.1915,6.451,6.5741,6.8207,7.092,7.7532,0.0001,0.0001,8.2419,6.0051,5.9159,3920.8669,0.257
1742.3892,-0.0034,0.0282,82.1818,103.7439,8.704,-0.0057,3.1281,3.1509,6.168,6.2547,6.478,6.734,7.3504,0.0001,0.0001,7.8543,5.5342,5.5083,3918.2859,0.2594
1742.2368,0.001,0.0119,82.4873,107.7215,8.704,-0.0041,3.0836,3.1093,5.8182,5.8894,6.1061,6.3227,6.8898,0.0001,0.0001,7.3005,4.9456,4.7879,3890.8,0.2624
1742.0844,0.026,0.03,82.9103,103.0505,8.704,-0.0052,3.0702,3.134,5.2123,5.2651,5.4542,5.6127,6.1104,0.0001,0.0001,6.4176,4.2917,4.6592,3884.2859,0.2558
1741.932,0.0442,0.0369,83.2685,102.1523,8.704,-0.0053,3.1344,3.1817,5.6033,5.6854,5.9159,6.0605,6.5956,0.0001,0.0001,6.9819,4.9317,4.7741,3885.467,0.256
1741.7796,-0.0047,0.0424,83.8674,107.422,8.7156,-0.0054,3.1792,3.2201,5.8711,6.0197,6.2269,6.3839,6.9172,0.0001,0.0001,7.3521,5.2742,5.218,3893.4287,0.2523
1741.6272,0.0056,0.0242,84.0772,109.1849,8.7117,-0.0041,3.2188,3.192,5.7718,5.9861,6.1643,6.3219,6.8421,0.0001,0.0001,7.3239,5.2377,5.2516,3892.1335,0.273
1741.4748,-0.0121,0.0229,83.7942,111.3038,8.6924,-0.0012,3.0455,3.0929,5.8187,6.0371,6.2138,6.3976,6.9061,0.0001,0.0001,7.4146,5.2367,5.2315,3912.9287,0.2757
1741.3224,0.0071,0.0131,83.7641,109.5754,8.6809,0.0009,3.0115,3.0047,5.899,6.0524,6.2768,6.4758,6.9667,0.0001,0.0001,7.453,5.2087,5.2179,3887.1333,0.2817
1741.17,0.023,0.0131,83.9119,108.632,8.6423,0.0025,2.9148,2.9483,5.7393,5.8319,6.12,6.311,6.7758,0.0001,0.0009,7.2539,5.118,4.7293,3863.2859,0.2699
1741.0176,0.0304,0.0145,84.1903,109.2609,8.6231,0.003,2.9846,2.9765,4.7603,4.7663,4.9995,5.157,5.5066,0.0155,0.0087,5.7908,4.348,4.6884,3890.3999,0.2696
1740.8652,-0.0034,0.0241,84.3112,111.1346,8.6578,0.002,3.0482,3.0529,5.4641,5.545,5.7842,5.999,6.3848,0.0091,0.0064,6.816,5.1576,4.8014,3897.1428,0.2672
1740.7128,-0.0123,0.0241,83.6596,113.7859,8.6732,0.0008,3.1635,3.1468,6.0309,6.2095,6.4384,6.6847,7.1099,0.0001,0.0001,7.6555,5.7097,5.5874,3899.6001,0.2689
1740.5604,-0.0077,0.0,83.2044,111.3591,8.6693,-0.0011,3.2709,3.1997,6.4886,6.7376,6.9768,7.2286,7.6801,0.0001,0.0001,8.3201,6.0352,5.9595,3877.3572,0.2689
1740.408,0.0043,0.0,82.2667,107.7436,8.6192,-0.0015,3.1943,3.1845,6.4603,6.7248,6.9941,7.1862,7.6659,0.0001,0.0001,8.3212,6.013,5.859,3882.0,0.2541
1740.2556,0.0194,0.0082,82.1332,103.8623,8.5537,-0.0022,3.1118,3.1699,5.5479,5.6997,5.9441,6.0852,6.4893,0.0001,0.0001,6.9311,5.0756,5.2212,3891.9285,0.2526
1740.1032,0.0106,0.0082,82.2417,101.7534,8.5576,-0.0018,3.0939,3.1726,4.9848,5.0493,5.2647,5.389,5.762,0.0207,0.0165,6.0678,4.6056,4.9145,3863.5334,0.2502
1739.9508,0.0422,0.0442,82.2156,100.1561,8.5884,-0.0044,3.2965,3.2643,5.4692,5.5268,5.7186,5.8647,6.2672,0.0283,0.017,6.5554,5.0226,5.1206,3866.7859,0.2505
1739.7984,0.0872,0.0658,83.612,105.1948,8.6192,-0.0067,3.4857,3.3286,6.455,6.5858,6.7484,6.9634,7.4275,0.0001,0.0074,7.812,5.7915,5.6003,3829.4285,0.2643
1739.646,0.0826,0.0947,84.5395,106.9422,8.6192,-0.0094,3.3528,3.4028,6.4617,6.5362,6.6682,6.8769,7.3378,0.0001,0.0001,7.5974,5.6741,5.7872,3859.4668,0.268
1739.4936,0.0953,0.1023,85.2948,110.653,8.6346,-0.0086,3.3393,3.4377,6.23,6.2641,6.3849,6.5913,7.0303,0.0001,0.0001,7.2317,5.6397,5.6475,3863.7856,0.2842
1739.3412,-0.0309,0.0914,84.9319,108.3223,8.6115,-0.0073,3.2329,3.469,6.1786,6.1927,6.3632,6.5351,6.99,0.0001,0.0001,7.2045,5.6215,5.6767,3897.1333,0.2756
1739.1888,-0.0049,0.0786,82.6124,106.575,8.6115,-0.0058,3.3099,3.465,6.1708,6.1234,6.3305,6.4721,6.9496,0.0001,0.0001,7.119,5.7217,5.9207,3910.2144,0.2629
1739.0364,-0.0001,0.0328,82.848,104.376,8.6192,-0.0047,3.4533,3.4271,6.9699,6.9689,7.2634,7.4228,7.9812,0.0001,0.0001,8.331,7.2427,6.5236,3947.7334,0.2547
1738.884,0.044,0.0409,82.649,105.9529,8.6346,-0.0037,3.4382,3.4488,7.3801,7.514,7.7915,7.9757,8.5514,0.0029,0.0001,9.0246,7.3375,6.5113,3894.0715,0.2509
1738.7316,-0.0231,0.0485,83.5911,108.632,8.6423,-0.0045,3.3559,3.4406,6.2251,6.2672,6.4012,6.5479,7.0119,0.0001,0.0001,7.1948,5.7633,6.0386,3876.9333,0.2706
1738.5792,-0.0074,0.0485,85.4429,111.8949,8.6578,-0.0041,3.2816,3.3952,6.5617,6.5794,6.6998,6.8557,7.3342,0.0001,0.0001,7.4873,5.8841,5.782,3876.0715,0.2688
1738.4268,0.0029,0.0181,85.2907,110.6993,8.6578,-0.0023,3.1702,3.2622,6.6369,6.583,6.6933,6.8269,7.3058,0.0001,0.0001,7.3477,5.6871,5.6763,3880.3999,0.2744
1738.2744,0.0089,0.0,85.4089,111.4679,8.6578,-0.0005,3.1902,3.1996,6.2666,6.1628,6.2732,6.382,6.852,0.0001,0.0001,6.8232,5.4032,5.455,3888.7859,0.2716
1738.122,0.003,0.0,84.4662,110.618,8.6809,-0.0008,3.243,3.1984,6.0539,6.0617,6.1602,6.2628,6.7517,0.0001,0.0001,6.8356,5.3341,5.3067,3846.7334,0.2805
1737.9696,0.0183,0.0137,83.41,110.6866,8.6809,-0.0033,3.2636,3.2492,6.1191,6.0607,6.1909,6.286,6.8308,0.0001,0.0001,6.8907,5.2758,5.4588,3829.5,0.2743
1737.8172,-0.0026,0.0137,83.2691,107.5074,8.6809,-0.0037,3.1984,3.2516,6.706,6.6692,6.8639,6.9926,7.6299,0.0001,0.0001,7.8178,5.7295,5.6236,3842.1428,0.2692
1737.6648,0.0147,0.0137,83.0993,107.5753,8.6809,-0.0041,3.1906,3.2382,6.854,6.815,7.0263,7.1427,7.8724,0.0001,0.0001,8.0717,5.8107,5.8818,3871.1331,0.2596
1737.5124,-0.0042,0.0,83.7558,108.1049,8.6809,-0.0034,3.2024,3.2156,6.4486,6.3651,6.5394,6.6567,7.3602,0.0001,0.0001,7.4803,5.8355,5.8258,3851.9287,0.2589
1737.36,-0.0014,0.0,83.9779,109.9562,8.7271,-0.0032,3.1948,3.223,6.4343,6.3332,6.49,6.6272,7.3487,0.0001,0.0001,7.4527,5.7282,5.768,3816.1428,0.2592
1737.2076,0.0107,0.0,83.6886,107.0367,8.7348,-0.0019,3.2762,3.211,6.4214,6.3553,6.528,6.6726,7.4288,0.0001,0.0001,7.6005,5.6576,5.6852,3815.0667,0.25
1737.0552,-0.0194,0.0,83.9094,104.8644,8.704,-0.0015,3.1748,3.2022,6.2982,6.3341,6.5085,6.6868,7.4444,0.0001,0.0001,7.7526,5.6281,5.7004,3820.6428,0.2495
1736.9028,-0.0071,0.0,84.0312,107.3025,8.704,-0.0013,3.1981,3.1783,6.2911,6.3728,6.5378,6.751,7.5346,0.0001,0.0001,7.9707,5.793,5.7287,3883.3335,0.2512
1736.7504,0.0151,0.0,84.0821,110.2377,8.7156,-0.001,3.1492,3.1629,6.1865,6.3757,6.5411,6.797,7.5985,0.0001,0.0001,8.0776,5.7341,5.7719,3838.0002,0.2581
1736.598,-0.0059,0.0,83.604,111.7292,8.7271,-0.0003,3.0827,3.1309,6.1361,6.3918,6.6109,6.8941,7.7042,0.0001,0.0001,8.3176,5.7724,5.7746,3881.4668,0.2657
1736.4456,0.0295,0.064,83.1209,110.2634,8.7156,-0.0017,3.1436,3.157,6.2654,6.5152,6.8016,7.0764,7.9161,0.0001,0.0001,8.5926,5.8413,5.8309,3883.7146,0.2772
1736.2932,0.0088,0.0602,82.9168,110.1051,8.6809,-0.0037,3.1354,3.211,6.2608,6.5558,6.889,7.1934,8.0249,0.0001,0.0001,8.8043,5.868,5.9283,3865.5002,0.2701
1736.1408,-0.0073,0.0602,82.7819,110.0676,8.6578,-0.0038,3.1988,3.2427,6.233,6.5507,6.8649,7.2425,8.045,0.0001,0.0001,8.8731,6.0544,5.9713,3855.5002,0.2684
1735.9884,-0.0098,0.0282,83.218,109.3515,8.6655,-0.0023,3.2534,3.2269,6.1142,6.5097,6.7936,7.204,7.965,0.0001,0.0001,8.858,6.0006,5.9683,3842.7146,0.2567
1735.836,-0.0013,0.0,83.4558,106.002,8.704,-0.001,3.1952,3.1801,6.0041,6.429,6.754,7.2173,7.9221,0.0001,0.0001,8.9127,5.8533,5.7911,3834.4287,0.2582
1735.6836,0.0135,0.0,84.4407,100.5164,8.6809,-0.0015,3.167,3.1441,6.0189,6.3895,6.7659,7.2287,7.8999,0.0001,0.0001,8.9025,5.5183,5.4607,3858.3335,0.2629
1735.5312,-0.0167,0.0,85.8423,99.8862,8.6732,-0.0014,3.0635,3.0835,5.8419,6.1889,6.6129,6.9966,7.6441,0.0001,0.0064,8.623,5.0581,4.4959,3864.8574,0.2687
1735.3788,0.053,0.0,86.5256,100.4251,8.5267,-0.0007,3.0513,3.0406,5.0901,5.4127,5.8398,6.1452,6.7132,0.0176,0.034,7.6137,3.5406,4.0898,3847.9287,0.278
1735.2264,0.0175,0.0,86.6367,104.7874,8.5884,-0.0002,3.0565,3.0209,4.1383,4.39,4.6984,4.9215,5.3684,0.0652,0.0448,6.0433,3.94,4.023,3854.6431,0.2719
1735.074,-0.0429,0.0,88.8133,105.3656,8.6115,0.0006,3.0203,2.987,5.2828,5.8709,6.2162,6.5145,7.1229,0.0495,0.0602,8.1886,4.6675,3.9853,3856.2856,0.2745
1734.9216,0.0433,0.0,87.848,105.7409,8.3803,0.0008,2.8612,2.9481,4.907,5.4361,5.7483,5.9875,6.5437,0.0498,0.0477,7.4879,3.0831,3.571,3871.2144,0.279
1734.7692,-0.0118,0.0067,90.0448,104.8146,8.4381,0.002,2.9367,2.8923,3.8683,4.1521,4.3833,4.5475,4.9636,0.0603,0.0724,5.557,3.1457,3.0969,3877.9331,0.2842
1734.6168,0.0085,0.0067,91.874,106.0017,8.3688,0.0002,2.9091,2.8843,4.3096,4.7061,4.9557,5.1534,5.6269,0.08,0.062,6.3571,2.7309,2.6467,3881.2144,0.2664
1734.4644,0.0569,0.0067,89.9902,101.5351,8.3187,0.0002,2.7621,2.8688,3.4487,3.6928,3.8677,4.0044,4.3722,0.0216,0.0575,4.8521,2.0591,2.3491,3852.7141,0.264
1734.312,0.0007,0.0179,89.6849,99.4926,8.519,0.006,2.9273,2.9059,3.1417,3.3144,3.4906,3.6069,3.9349,0.0754,0.0595,4.3385,2.6769,2.7211,3890.2144,0.2629
1734.1596,0.0135,0.0297,89.0578,98.3373,8.704,0.0129,2.9204,2.9407,4.5214,4.7863,5.047,5.2373,5.7134,0.0873,0.0675,6.3294,4.4494,3.2331,3858.4287,0.2642
1734.0072,0.0427,0.041,86.582,100.4138,8.7425,0.017,2.982,2.9989,5.5303,5.9103,6.2285,6.4849,7.059,0.0328,0.0601,7.8884,3.0394,3.2813,3865.0,0.2524
1733.8548,0.0516,0.0251,86.1981,102.934,9.0161,0.0113,2.9524,2.9811,4.4101,4.708,4.9907,5.21,5.6657,0.0483,0.0567,6.351,2.9534,3.346,3866.5,0.2573
1733.7024,0.0043,0.0203,86.6531,109.8202,9.0739,0.006,3.0233,2.9683,4.8966,5.2871,5.6578,5.9108,6.4409,0.0692,0.0588,7.3243,4.447,4.085,3890.0,0.2651
1733.55,0.0331,0.0412,85.868,113.7083,9.0508,-0.001,2.9813,3.0227,5.5762,5.9207,6.3765,6.6922,7.2913,0.0254,0.0253,8.2664,4.6112,4.7726,3901.6431,0.2756
1733.3976,0.0573,0.0494,86.2084,121.5347,9.0123,-0.0047,3.1451,3.1312,5.2578,5.4562,5.879,6.2046,6.7591,0.0001,0.001,7.577,4.7674,4.7192,3855.9998,0.2693
