DEPT,ROP,GR,T-TEMP
141.1224,15.1621,68.3333,23.4252
141.2748,15.0402,68.2306,23.4252
141.4272,14.9182,66.6721,23.4252
141.5796,14.9189,65.2145,23.4252
141.732,15.0317,66.4386,23.4252
141.8844,15.1445,67.0463,23.4252
142.0368,15.2006,67.0,23.4252
142.1892,15.0786,68.1182,23.4252
142.3416,14.9567,67.6233,23.4252
142.494,14.8348,70.3863,23.4252
142.6464,14.7627,73.0356,23.4252
142.7988,14.6926,70.6708,23.4252
142.9512,14.6224,68.8639,23.4252
143.1036,14.6041,67.5976,23.4252
143.256,14.6102,65.4627,23.4252
143.4084,14.6163,63.0,23.4252
143.5608,14.8547,63.6479,23.4252
143.7132,15.443,64.6259,23.4252
143.8656,16.0312,66.0311,23.4252
144.018,16.5633,65.9735,23.4252
144.1704,16.6761,66.0548,23.4252
144.3228,16.7889,66.5547,23.4252
144.4752,16.9016,66.2418,23.4252
144.6276,18.0123,65.4903,23.4252
144.78,19.3168,66.5457,23.4252
144.9324,20.6213,66.8478,23.4252
145.0848,21.3001,68.0906,23.4252
145.2372,21.4799,69.0911,23.4252
145.3896,21.6597,69.0184,23.4252
145.542,21.8026,69.2173,23.4252
145.6944,21.8483,67.0618,23.4252
145.8468,21.894,66.3383,23.4252
145.9992,21.9398,65.1522,23.4252
146.1516,21.8218,66.5526,23.4252
146.304,21.7029,67.1058,23.4252
146.4564,21.584,68.9625,23.4252
146.6088,21.5783,68.7755,23.4252
146.7612,21.6179,67.8224,23.4252
146.9136,21.6575,67.9431,23.4252
147.066,21.6457,68.4167,23.4252
147.2184,21.5664,68.2243,23.4252
147.3708,21.4872,70.727,23.4252
147.5232,21.5031,70.7853,23.4252
147.6756,22.0486,71.1232,23.4252
147.828,22.5942,68.8484,23.4252
147.9804,23.1398,67.9056,23.4252
148.1328,24.5061,65.7609,23.4252
