DEPTH,BS:1,BS:2,BS:3,BS:4,BS:5,BS:6,DNPH:1,DNPH:2,DSO8,DSOZ,DTCO:1,DTCO:2,DTCO:3,DTCO:4,DTRP:1,DTRP:2,DTRP:3,DTRP:4,DTRS:1,DTRS:2,DTRS:3,DTRS:4,DTSM:1,DTSM:2,DTSM:3,DTSM:4,DTTP:1,DTTP:2,DTTP:3,DTTP:4,DTTS:1,DTTS:2,DTTS:3,DTTS:4,DT_XD_R,DT_XD_T,ECGR:1,ECGR:2,ECGR:3,ECGR:4,ECGR:5,ECGR:6,HCAL:1,HCAL:2,HCAL:3,HDRA:1,HDRA:2,HMIN:1,HMIN:2,HMNO:1,HMNO:2,HTEM:1,HTEM:2,HTNP,PEF8,PEFZ,RHO8,RHOZ,RLA1:1,RLA1:2,RLA2:1,RLA2:2,RLA3:1,RLA3:2,RLA4:1,RLA4:2,RLA5:1,RLA5:2,RM_HRLT:1,RM_HRLT:2,RT_HRLT:1,RT_HRLT:2,RXO8,RXOZ,RXO_HRLT:1,RXO_HRLT:2,SP:1,SP:2,TENS:1,TENS:2,TENS:3,TENS:4,TENS:5,TENS:6,TNPH
1537.2588,,8.5,,8.5,8.5,,0.0103096,,,0.045017,,96.9457,,96.9457,,96.4179,,96.4179,,,,,,189.2892,,189.2892,,97.3794,,97.3794,,,,,189.4481,189.1661,,118.4666,,118.4666,119.6691,,8.7823,8.8939,,0.008983,,1.6347,,1.6058,,44.8203,,,,3.2223,,2.4276,3.9712,,4.2343,,4.3954,,4.4718,,4.5738,,0.127566,,5.0113,,,2.8826,2.7433,,-398.968,,,1684.5204,,1684.5204,1683.8021,,0.365592
1537.4112,,8.5,,8.5,8.5,,0.0086904,,,0.032965,,96.8832,,96.8832,,96.2433,,96.2433,,,,,,188.5903,,188.5903,,97.5,,97.5,,,,,188.7819,188.3703,,117.0091,,117.0091,118.0618,,8.9538,9.0157,,0.005737,,1.5569,,1.5778,,44.8203,,,,3.2297,,2.4221,3.9952,,4.2709,,4.4318,,4.5049,,4.6112,,0.129807,,5.0625,,,3.0035,2.7692,,-398.9695,,,1683.6224,,1683.6224,1685.7687,,0.346341
1537.5636,,8.5,,8.5,8.5,,0.0075732,,,0.032284,,96.7568,,96.7568,,96.8331,,96.8331,,,,,,187.8335,,187.8335,,97.2362,,97.2362,,,,,188.0586,187.5647,,116.1041,,116.1041,117.0734,,9.0245,9.1072,,0.003495,,1.4635,,1.5543,,44.8203,,,,3.2601,,2.4191,4.0415,,4.3264,,4.4827,,4.5498,,4.665,,0.130897,,5.117,,,3.1517,2.8109,,-398.8918,,,1676.9722,,1676.9722,1678.3462,,0.333945
1537.716,,8.5,,8.5,8.5,,0.0075856,,,0.041918,,96.7567,,96.7567,,98.2393,,98.2393,,,,,,187.4049,,187.4049,,96.2007,,96.2007,,,,,187.8511,186.8544,,115.1586,,115.1586,116.1864,,9.0219,9.1294,,0.001076,,1.5263,,1.6059,,44.8203,,,,3.289,,2.4209,4.0683,,4.3555,,4.5101,,4.5742,,4.6956,,0.129385,,5.1456,,,3.213,2.8357,,-398.657,,,1681.0012,,1681.0012,1675.2439,,0.339266
1537.8684,,8.5,,8.5,8.5,,0.0089732,,,0.056197,,96.3944,,96.3944,,99.293,,99.293,,,,,,187.5049,,187.5049,,93.7956,,93.7956,,,,,189.0223,186.0285,,114.1185,,114.1185,115.0112,,8.8981,9.0217,,0.000778,,1.7263,,1.7328,,44.8203,,,,3.2991,,2.4274,4.0353,,4.3239,,4.4699,,4.5379,,4.6596,,0.126076,,5.1061,,,3.1648,2.8179,,-398.4497,,,1698.0012,,1698.0012,1694.2545,,0.354981
1538.0208,,8.5,,8.5,8.5,,0.0105876,,,0.065116,,95.9219,,95.9219,,99.1703,,99.1703,,,,,,187.9007,,187.9007,,92.3208,,92.3208,,,,,190.453,185.4827,,113.4368,,113.4368,113.8113,,8.704,8.8528,,0.00391,,1.7445,,1.7347,,44.8203,,,,3.2911,,2.4328,3.9534,,4.2356,,4.3757,,4.4506,,4.5692,,0.122642,,5.0091,,,3.092,2.7623,,-398.4695,,,1697.3556,,1697.3556,1704.2842,,0.363855
1538.1732,,8.5,,8.5,8.5,,0.010956,,,0.06279,,95.0517,,95.0517,,96.9207,,96.9207,,,,,,187.648,,187.648,,91.8099,,91.8099,,,,,190.1788,185.1439,,114.2655,,114.2655,114.0082,,8.6162,8.7714,,0.008126,,1.5967,,1.6181,,44.8203,,,,3.2817,,2.4313,3.9083,,4.1793,,4.3279,,4.4099,,4.5221,,0.120827,,4.9646,,,3.0548,2.7245,,-398.5015,,,1675.1398,,1675.1398,1681.202,,0.357208
1538.3256,,8.5,,8.5,8.5,,0.0102512,,,0.049496,,93.1971,,93.1971,,93.7908,,93.7908,,,,,,186.6902,,186.6902,,91.1104,,91.1104,,,,,188.8237,184.5103,,117.0409,,117.0409,116.7099,,8.6398,8.7845,,0.009236,,1.5198,,1.5656,,44.8203,,,,3.2757,,2.4232,3.9304,,4.2018,,4.3612,,4.4497,,4.5537,,0.12169,,5.0134,,,3.0944,2.7327,,-398.497,,,1671.7527,,1671.7527,1663.9169,,0.341028
1538.478,,8.5,,8.5,8.5,,0.0092488,,,0.032427,,91.7344,,91.7344,,92.2592,,92.2592,,,,,,185.7847,,185.7847,,90.595,,90.595,,,,,187.9218,183.5874,,119.95,,119.95,120.1237,,8.7275,8.8504,,0.007054,,1.6072,,1.6333,,44.8203,,,,3.2691,,2.4173,3.9526,,4.2298,,4.3955,,4.488,,4.584,,0.124471,,5.0607,,,3.1819,2.7422,,-398.7028,,,1703.3522,,1703.3522,1690.9507,,0.326868
1538.6304,,8.5,,8.5,8.5,,0.0085928,,,0.022978,,91.367,,91.367,,92.1897,,92.1897,,,,,,185.3528,,185.3528,,90.5131,,90.5131,,,,,187.4638,183.1267,,121.3089,,121.3089,122.0564,,8.8269,8.9158,,0.005176,,1.8079,,1.7764,,44.8203,,,,3.265,,2.4255,3.9583,,4.254,,4.4116,,4.5081,,4.5933,,0.127488,,5.0825,,,3.3021,2.7506,,-399.0472,,,1729.1952,,1729.1952,1728.7871,,0.32191
1538.7828,,8.5,,8.5,8.5,,0.0083072,,,0.018884,,91.6594,,91.6594,,92.7587,,92.7587,,,,,,185.5766,,185.5766,,90.8983,,90.8983,,,,,187.1978,183.9706,,120.5403,,120.5403,121.7464,,8.8655,8.9648,,0.004368,,1.9817,,1.9315,,44.8203,,,,3.2624,,2.4442,4.1303,,4.4654,,4.627,,4.7308,,4.8106,,0.129088,,5.3507,,,3.5936,2.8853,,-399.2835,,,1724.3108,,1724.3108,1728.1523,,0.324637
1538.9352,,8.5,,8.5,8.5,,0.0084808,,,0.013833,,92.1292,,92.1292,,93.0719,,93.0719,,,,,,186.2726,,186.2726,,91.2796,,91.2796,,,,,187.3925,185.2065,,118.9254,,118.9254,119.9739,,8.8945,8.9483,,0.003563,,2.3436,,2.276,,44.8203,,,,3.2632,,2.4572,4.32,,4.6794,,4.8678,,4.9714,,5.051,,0.129198,,5.6498,,,4.0161,3.015,,-399.2668,,,1722.4349,,1722.4349,1717.4625,,0.326184
1539.0876,,8.5,,8.5,8.5,,0.0095364,,,0.007548,,92.1998,,92.1998,,92.851,,92.851,,,,,,186.7209,,186.7209,,91.3961,,91.3961,,,,,187.8461,185.5977,,117.5953,,117.5953,118.6214,,8.7659,8.822,,0.00251,,2.6748,,2.5522,,44.8203,,,,3.267,,2.4517,4.1796,,4.5106,,4.7024,,4.7951,,4.8671,,0.128634,,5.4302,,,4.1409,2.8936,,-399.0625,,,1740.3816,,1740.3816,1734.1815,,0.328849
1539.24,,8.5,,8.5,8.5,,0.0102536,,,0.008698,,92.2648,,92.2648,,92.5835,,92.5835,,,,,,186.9022,,186.9022,,91.7745,,91.7745,,,,,188.1753,185.6398,,116.1617,,116.1617,117.188,,8.6486,8.752,,0.00259,,2.4457,,2.3058,,44.8203,,,,3.2758,,2.4336,4.0077,,4.3087,,4.4862,,4.5756,,4.6396,,0.127961,,5.148,,,3.8288,2.7572,,-398.904,,,1751.4355,,1751.4355,1752.9438,,0.334373
1539.3924,,8.5,,8.5,8.5,,0.010078,,,0.016131,,92.3939,,92.3939,,92.2302,,92.2302,,,,,,187.0374,,187.0374,,92.3613,,92.3613,,,,,188.1667,185.9128,,115.0613,,115.0613,115.7565,,8.6833,8.8001,,0.003783,,2.1115,,1.986,,44.8203,,,,3.2832,,2.4151,3.9575,,4.2425,,4.4166,,4.5106,,4.5661,,0.128442,,5.0534,,,3.3342,2.7062,,-398.8918,,,1738.1481,,1738.1481,1746.7587,,0.339588
1539.5448,,8.5,,8.5,8.5,,0.0095488,,,0.020314,,92.5595,,92.5595,,91.9922,,91.9922,,,,,,187.1084,,187.1084,,93.0099,,93.0099,,,,,187.7165,186.4969,,115.2793,,115.2793,115.4031,,8.7673,8.8889,,0.004651,,1.7627,,1.7113,,44.8203,,,,3.2768,,2.4028,3.8773,,4.1429,,4.3091,,4.4035,,4.4475,,0.129688,,4.8973,,,3.0589,2.635,,-398.8445,,,1711.005,,1711.005,1718.8502,,0.343239
1539.6972,,8.5,,8.5,8.5,,0.0090976,,,0.019682,,93.1124,,93.1124,,92.2849,,92.2849,,,,,,187.1715,,187.1715,,93.8683,,93.8683,,,,,186.9679,187.3682,,116.308,,116.308,116.6021,,8.8309,8.9579,,0.004734,,1.6035,,1.6077,,44.8203,,,,3.2581,,2.3973,3.8752,,4.1462,,4.3027,,4.3969,,4.4356,,0.130005,,4.8773,,,3.0556,2.6319,,-398.6875,,,1694.411,,1694.411,1694.9678,,0.345444
1539.8496,,8.5,,8.5,8.5,,0.0092172,,,0.022825,,94.697,,94.697,,93.9533,,93.9533,,,,,,187.2593,,187.2593,,96.6573,,96.6573,,,,,186.5715,187.9759,,116.6274,,116.6274,117.2643,,8.8355,8.9584,,0.005928,,1.7258,,1.7289,,44.8203,,,,3.2398,,2.3986,3.9028,,4.1834,,4.3353,,4.4252,,4.4674,,0.129278,,4.9127,,,3.2076,2.6548,,-398.4543,,,1701.1139,,1701.1139,1694.2129,,0.349113
1540.002,,8.5,,8.5,8.5,,0.0096852,,,0.038356,,96.4999,,96.4999,,96.2032,,96.2032,,,,,,187.258,,187.258,,98.2401,,98.2401,,,,,186.8097,187.761,,115.8206,,115.8206,116.7141,,8.7858,8.9052,,0.010702,,1.7946,,1.8017,,44.8203,,,,3.2365,,2.4073,3.8744,,4.1578,,4.3095,,4.3789,,4.4345,,0.128149,,4.8718,,,3.3623,2.6442,,-398.2622,,,1724.426,,1724.426,1717.4153,,0.350441
1540.1544,,8.5,,8.5,8.5,,0.0097464,,,0.057229,,96.9349,,96.9349,,97.1961,,97.1961,,,,,,186.954,,186.954,,97.1435,,97.1435,,,,,186.6179,187.2595,,114.3568,,114.3568,115.2349,,8.7466,8.8734,,0.016614,,1.595,,1.6656,,44.8203,,,,3.2472,,2.4168,3.8306,,4.1274,,4.2839,,4.3172,,4.3889,,0.127537,,4.8265,,,3.3679,2.6271,,-398.3278,,,1733.2281,,1733.2281,1737.7572,,0.345055
1540.3068,,8.5,,8.5,8.5,,0.0097732,,,0.068764,,96.2429,,96.2429,,97.2601,,97.2601,,,,,,186.4745,,186.4745,,95.1293,,95.1293,,,,,185.8474,187.1274,,113.8678,,113.8678,114.2342,,8.714,8.8543,,0.020004,,1.3454,,1.4893,,44.8203,,,,3.2643,,2.4224,3.7805,,4.0876,,4.2423,,4.2449,,4.3267,,0.128393,,4.7542,,,3.2594,2.601,,-398.532,,,1715.2061,,1715.2061,1722.1162,,0.342195
1540.4592,,8.5,,8.5,8.5,,0.0100024,,,0.069792,,95.5943,,95.5943,,97.1499,,97.1499,,,,,,186.0504,,186.0504,,93.8357,,93.8357,,,,,185.6194,186.4895,,115.0231,,115.0231,115.0835,,8.7142,8.8364,,0.019056,,1.368,,1.4868,,44.8203,,,,3.2814,,2.4232,3.7813,,4.1061,,4.2451,,4.2408,,4.3278,,0.130351,,4.7537,,,3.1382,2.615,,-398.657,,,1703.4567,,1703.4567,1701.1947,,0.345332
1540.6116,,8.5,,8.5,8.5,,0.009978,,,0.066552,,95.2214,,95.2214,,96.8807,,96.8807,,,,,,185.5024,,185.5024,,93.4271,,93.4271,,,,,186.2195,184.7334,,116.7283,,116.7283,116.7691,,8.7588,8.8747,,0.01574,,1.5956,,1.6121,,44.8203,,,,3.2956,,2.4215,3.8559,,4.212,,4.3176,,4.3296,,4.4177,,0.132256,,4.8538,,,3.0369,2.6847,,-398.7332,,,1718.6716,,1718.6716,1710.1814,,0.353105
1540.764,,8.5,,8.5,8.5,,0.0096244,,,0.065458,,94.7724,,94.7724,,96.3494,,96.3494,,,,,,185.0386,,185.0386,,92.9073,,92.9073,,,,,187.6178,182.5526,,118.0061,,118.0061,118.4009,,8.8399,8.9525,,0.013614,,1.575,,1.5893,,44.8203,,,,3.3044,,2.4194,3.9158,,4.2793,,4.3472,,4.3834,,4.4703,,0.133088,,4.8867,,,2.9964,2.7363,,-398.936,,,1736.1788,,1736.1788,1736.6997,,0.359273
1540.9164,,8.5,,8.5,8.5,,0.0087852,,,0.061912,,94.0686,,94.0686,,95.3399,,95.3399,,,,,,184.4562,,184.4562,,92.3023,,92.3023,,,,,188.6066,180.4238,,118.593,,118.593,119.0287,,8.8744,8.9792,,0.012212,,1.2899,,1.4098,,44.8203,,,,3.3018,,2.4164,3.9303,,4.2448,,4.3131,,4.3635,,4.4504,,0.132136,,4.8136,,,2.9678,2.7496,,-399.1447,,,1722.9139,,1722.9139,1732.3851,,0.34062
1541.0688,,8.5,,8.5,8.5,,0.0075392,,,0.051633,,92.8809,,92.8809,,93.6999,,93.6999,,,,,,183.0054,,183.0054,,91.2314,,91.2314,,,,,187.7962,178.2852,,119.4517,,119.4517,119.7795,,8.8251,8.9067,,0.010202,,1.2233,,1.3639,,44.8203,,,,3.2928,,2.4188,3.9301,,4.1615,,4.2662,,4.3213,,4.4101,,0.12992,,4.7133,,,3.0011,2.7512,,-399.0625,,,1703.4091,,1703.4091,1703.1254,,0.290644
1541.2212,,8.5,,8.5,8.5,,0.0067268,,,0.037826,,91.335,,91.335,,92.1015,,92.1015,,,,,,180.7767,,180.7767,,89.793,,89.793,,,,,185.3081,176.2023,,119.6137,,119.6137,120.7855,,8.6706,8.7785,,0.006912,,1.4523,,1.5426,,44.8203,,,,3.3111,,2.4392,3.9704,,4.1581,,4.2974,,4.3578,,4.4542,,0.1287,,4.7481,,,3.2832,2.7656,,-398.8278,,,1713.5664,,1713.5664,1706.3402,,0.241924
1541.3736,,8.5,,8.5,8.5,,0.0062244,,,0.031686,,90.1124,,90.1124,,90.9356,,90.9356,,,,,,178.3621,,178.3621,,88.6801,,88.6801,,,,,182.0933,174.5967,,117.1406,,117.1406,119.1618,,8.5976,8.7359,,0.004478,,1.8235,,1.9201,,44.8203,,,,3.3978,,2.4832,4.0857,,4.3017,,4.4551,,4.5231,,4.63,,0.131044,,4.9822,,,4.3377,2.8251,,-398.6403,,,1729.1189,,1729.1189,1728.2356,,0.219158
1541.526,,8.5,,8.5,8.5,,0.0059684,,,0.040563,,89.0777,,89.0777,,89.6309,,89.6309,,,,,,176.2846,,176.2846,,87.8223,,87.8223,,,,,178.8953,173.6179,,112.1821,,112.1821,114.5902,,8.6735,8.8096,,0.00523,,3.5433,,3.5258,,44.8203,,,,3.5299,,2.5347,4.4911,,4.8414,,4.9785,,5.0622,,5.1807,,0.136317,,5.6811,,,7.063,3.1514,,-398.5305,,,1727.3827,,1727.3827,1730.4242,,0.226055
1541.6784,,8.5,,8.5,8.5,,0.006422,,,0.061504,,88.0378,,88.0378,,88.4713,,88.4713,,,,,,174.577,,174.577,,87.0263,,87.0263,,,,,176.2085,172.8848,,108.1473,,108.1473,109.1862,,8.7562,8.8662,,0.00943,,6.9535,,6.5204,,44.8203,,,,3.6099,,2.5649,5.8746,,6.6058,,6.7818,,6.9069,,7.0565,,0.140156,,8.017,,,9.6521,3.9935,,-398.5152,,,1715.2537,,1715.2537,1720.2399,,0.249826
1541.8308,,8.5,,8.5,8.5,,0.0077904,,,0.076787,,87.4629,,87.4629,,87.9325,,87.9325,,,,,,173.4529,,173.4529,,86.6745,,86.6745,,,,,174.5401,172.1183,,108.8662,,108.8662,108.0901,,8.7388,8.8485,,0.01415,,7.6895,,7.0208,,44.8203,,,,3.5636,,2.5524,6.9403,,7.8961,,8.1783,,8.3222,,8.4949,,0.140871,,9.7942,,,8.6487,4.4856,,-398.4862,,,1701.3553,,1701.3553,1704.4261,,0.28496
1541.9832,,8.5,,8.5,8.5,,0.0094656,,,0.072462,,87.5173,,87.5173,,87.7862,,87.7862,,185.8646,,185.8646,,173.5037,,173.5037,,87.0148,,87.0148,,,,,173.3306,173.5217,,113.3693,,113.3693,112.1204,,8.6875,8.8097,,0.014888,,4.4288,,4.068,,44.8203,,,,3.4215,,2.5052,5.7968,,6.3886,,6.6446,,6.7447,,6.89,,0.139456,,7.7649,,,5.7281,3.8338,,-398.404,,,1696.6698,,1696.6698,1695.2852,,0.324006
1542.1356,,8.5,,8.5,8.5,,0.0101756,,,0.053368,,88.3858,,88.3858,,87.9056,,87.9056,,185.3946,,185.3946,,175.263,,175.263,,88.5807,,88.5807,,,,,172.6014,177.8853,,118.1075,,118.1075,117.6612,,8.6622,8.7694,,0.011426,,1.8355,,1.8859,,44.8203,,,,3.2817,,2.4527,4.4344,,4.6735,,4.8289,,4.8994,,5.0154,,0.135649,,5.3921,,,3.9921,3.1024,,-398.3918,,,1703.8807,,1703.8807,1700.3765,,0.335591
1542.288,,8.5,,8.5,8.5,,0.0100048,,,0.036545,,90.3414,,90.3414,,88.2859,,88.2859,,184.1428,,184.1428,,177.8581,,177.8581,,92.6387,,92.6387,,,,,172.892,182.9023,,119.6519,,119.6519,120.612,,8.6098,8.7212,,0.007274,,1.2183,,1.4159,,44.8203,,,,3.2142,,2.4198,4.0886,,4.2247,,4.3403,,4.4145,,4.5257,,0.131627,,4.7361,,,3.4779,2.9376,,-398.4513,,,1711.5066,,1711.5066,1711.2351,,0.321141
1542.4404,,8.5,,8.5,8.5,,0.009278,,,0.03479,,92.4315,,92.4315,,88.955,,88.955,,182.8534,,182.8534,,180.3165,,180.3165,,96.5074,,96.5074,,,,,173.729,187.0591,,117.2556,,117.2556,118.9891,,8.6128,8.7458,,0.006571,,1.1677,,1.3684,,44.8203,,,,3.2218,,2.4112,3.9954,,4.1081,,4.2082,,4.2846,,4.3971,,0.130308,,4.5683,,,3.5157,2.9083,,-398.6403,,,1706.625,,1706.625,1711.3368,,0.305895
1542.5928,,8.5,,8.5,8.5,,0.0083684,,,0.046519,,94.0869,,94.0869,,90.3149,,90.3149,,182.7847,,182.7847,,181.8994,,181.8994,,98.8506,,98.8506,,,,,174.6487,189.1555,,114.1982,,114.1982,115.4207,,8.7324,8.8603,,0.010569,,1.6082,,1.7443,,44.8203,,,,3.2643,,2.4147,4.0191,,4.2104,,4.2855,,4.3627,,4.4803,,0.131522,,4.7223,,,3.8386,2.8844,,-398.846,,,1690.2023,,1690.2023,1695.6479,,0.304345
1542.7452,,8.5,,8.5,8.5,,0.0078024,,,0.06958,,95.3987,,95.3987,,92.1439,,92.1439,,183.1903,,183.1903,,182.7762,,182.7762,,99.8029,,99.8029,,,,,175.975,189.4852,,113.4327,,113.4327,113.7885,,8.8457,8.9693,,0.01911,,2.2754,,2.263,,44.8203,,,,3.2974,,2.4227,4.128,,4.4297,,4.4915,,4.5625,,4.6873,,0.132822,,5.0463,,,4.0865,2.9134,,-398.8903,,,1681.5432,,1681.5432,1679.1483,,0.31102
1542.8976,,8.5,,8.5,8.5,,0.007788,,,0.095426,,96.0012,,96.0012,,93.4144,,93.4144,,183.0653,,183.0653,,183.9361,,183.9361,,99.1366,,99.1366,,,,,178.4214,189.445,,114.7913,,114.7913,114.8033,,8.8867,9.0084,,0.027904,,2.1009,,2.078,,44.8203,,,,3.2986,,2.4293,4.1211,,4.4766,,4.5634,,4.6095,,4.7361,,0.131741,,5.1772,,,3.9098,2.8972,,-398.875,,,1697.3086,,1697.3086,1688.4397,,0.318437
1543.05,,8.5,,8.5,8.5,,0.0083828,,,0.108697,,96.0842,,96.0842,,93.8652,,93.8652,,182.6194,,182.6194,,185.5354,,185.5354,,98.3713,,98.3713,,,,,181.5575,189.5593,,115.915,,115.915,116.4638,,8.8495,8.9577,,0.03075,,1.2927,,1.4178,,44.8203,,,,3.276,,2.4283,3.9937,,4.341,,4.4754,,4.4942,,4.6139,,0.128107,,5.0841,,,3.4643,2.8009,,-398.7987,,,1723.0701,,1723.0701,1716.4569,,0.324772
1543.2024,,8.5,,8.5,8.5,,0.0091904,,,0.102905,,96.1057,,96.1057,,93.9613,,93.9613,,182.1909,,182.1909,,186.9877,,186.9877,,98.2463,,98.2463,,,,,183.857,190.1746,,115.7843,,115.7843,116.4565,,8.7261,8.8562,,0.026805,,0.8808,,1.0634,,44.8203,,,,3.2544,,2.4202,3.8737,,4.1722,,4.3388,,4.3553,,4.4631,,0.123542,,4.9081,,,3.1345,2.6925,,-398.5778,,,1740.89,,1740.89,1737.0156,,0.326926
1543.3548,,8.5,,8.5,8.5,,0.0099388,,,0.092433,,96.1551,,96.1551,,93.8038,,93.8038,,181.2896,,181.2896,,188.0151,,188.0151,,98.4025,,98.4025,,,,,185.0555,191.0252,,115.4691,,115.4691,116.1558,,8.651,8.7831,,0.023623,,1.0621,,1.206,,44.8203,,,,3.255,,2.4147,3.8503,,4.1239,,4.304,,4.3359,,4.4356,,0.120205,,4.8768,,,3.1035,2.6645,,-398.404,,,1747.48,,1747.48,1749.1174,,0.332758
1543.5072,,8.5,,8.5,8.5,,0.0100708,,,0.093431,,95.9196,,95.9196,,92.6946,,92.6946,,180.8497,,180.8497,,188.5769,,188.5769,,98.4554,,98.4554,,,,,185.977,191.2473,,115.1062,,115.1062,115.9249,,8.7013,8.8022,,0.026603,,1.382,,1.5121,,44.8203,,,,3.2758,,2.4168,3.8807,,4.1652,,4.3457,,4.3992,,4.4932,,0.119339,,4.9662,,,3.2901,2.6924,,-398.3765,,,1729.7072,,1729.7072,1742.1428,,0.339812
1543.6596,,8.5,,8.5,8.5,,0.0096828,,,0.105224,,95.1457,,95.1457,,91.1594,,91.1594,,181.7384,,181.7384,,188.6448,,188.6448,,98.4171,,98.4171,,,,,186.3622,190.975,,114.4847,,114.4847,115.4457,,8.7833,8.9024,,0.032014,,1.3079,,1.4798,,44.8203,,,,3.2989,,2.4213,3.9014,,4.1957,,4.3728,,4.4503,,4.5332,,0.1202,,5.0323,,,3.3915,2.7094,,-398.1752,,,1691.2271,,1691.2271,1701.2363,,0.349272
1543.812,,8.5,,8.5,8.5,,0.0088732,,,0.115408,,94.5928,,94.5928,,90.588,,90.588,,183.108,,183.108,,188.2202,,188.2202,,98.4446,,98.4446,,,,,185.6357,190.805,,113.6715,,113.6715,114.7049,,8.9025,9.0256,,0.032975,,1.0001,,1.1891,,44.8203,,,,3.312,,2.4226,3.8829,,4.1685,,4.3476,,4.439,,4.5125,,0.12111,,5.0128,,,3.2808,2.6897,,-397.7165,,,1686.0034,,1686.0034,1672.4628,,0.352734
1543.9644,,8.5,,8.5,8.5,,0.0077048,,,0.114938,,94.5304,,94.5304,,90.72,,90.72,,184.2248,,184.2248,,187.5901,,187.5901,,98.4407,,98.4407,,,,,184.4876,190.6445,,113.3758,,113.3758,114.0574,,9.0374,9.1519,,0.026856,,0.8581,,1.0416,,44.8203,,,,3.3154,,2.4203,3.8284,,4.1009,,4.2676,,4.3607,,4.4312,,0.120736,,4.9003,,,3.1826,2.644,,-397.4498,,,1745.4745,,1745.4745,1719.6416,,0.347217
1544.1168,,8.5,,8.5,8.5,,0.007298,,,0.103358,,94.55,,94.55,,90.9577,,90.9577,,184.5208,,184.5208,,187.1267,,187.1267,,98.2893,,98.2893,,,,,184.1591,190.0694,,114.1209,,114.1209,114.4539,,9.1463,9.2141,,0.016295,,0.8091,,1.0055,,44.8203,,,,3.3097,,2.4154,3.8564,,4.1172,,4.2731,,4.3666,,4.4376,,0.118976,,4.8745,,,3.3019,2.6551,,-397.5625,,,1807.6384,,1807.6384,1799.9973,,0.349284
1544.2692,,8.5,,8.5,8.5,,0.0080484,,,0.087204,,94.5609,,94.5609,,91.2943,,91.2943,,184.5211,,184.5211,,186.9778,,186.9778,,98.0123,,98.0123,,,,,184.3331,189.6133,,115.2841,,115.2841,115.3801,,9.0516,9.1392,,0.007511,,0.7544,,0.9642,,44.8203,,,,3.2964,,2.4082,3.9548,,4.1965,,4.3551,,4.4507,,4.525,,0.1167,,4.9362,,,3.5178,2.714,,-397.7515,,,1811.4375,,1811.4375,1820.4038,,0.354566
1544.4216,,8.5,,8.5,8.5,,0.0081196,,,0.079143,,94.6197,,94.6197,,91.9551,,91.9551,,184.8291,,184.8291,,186.9957,,186.9957,,97.694,,97.694,,,,,184.2581,189.6968,,115.8319,,115.8319,116.3416,,8.9936,9.1144,,0.006767,,0.7775,,0.9947,,44.8203,,,,3.2833,,2.404,3.975,,4.1991,,4.3625,,4.4585,,4.5366,,0.114717,,4.9311,,,3.6518,2.7228,,-397.904,,,1786.9417,,1786.9417,1791.8715,,0.350964
1544.574,,8.5,,8.5,8.5,,0.0077976,,,0.086955,,94.824,,94.824,,92.8376,,92.8376,,185.3677,,185.3677,,187.2008,,187.2008,,97.2067,,97.2067,,,,,184.811,189.5436,,115.0352,,115.0352,116.0876,,9.0272,9.1436,,0.015308,,0.9083,,1.1323,,44.8203,,,,3.2752,,2.4097,3.8991,,4.1284,,4.2971,,4.3909,,4.4752,,0.113351,,4.8888,,,3.7155,2.6809,,-398.1265,,,1780.1837,,1780.1837,1777.7085,,0.348092
1544.7264,,8.5,,8.5,8.5,,0.0089248,,,0.106834,,95.0465,,95.0465,,93.1987,,93.1987,,185.7778,,185.7778,,187.6976,,187.6976,,96.9546,,96.9546,,183.6112,,183.6112,186.3817,189.0882,,113.8446,,113.8446,114.1259,,8.9617,9.0072,,0.028238,,1.0635,,1.2943,,44.8203,,,,3.2694,,2.4234,3.8453,,4.0999,,4.2752,,4.3692,,4.4631,,0.112054,,4.9247,,,3.7762,2.6739,,-398.2972,,,1789.5011,,1789.5011,1785.9365,,0.351262
1544.8788,,8.5,,8.5,8.5,,0.0109336,,,0.127092,,95.0003,,95.0003,,92.9837,,92.9837,,185.5966,,185.5966,,188.1556,,188.1556,,96.8805,,96.8805,,183.4569,,183.4569,187.5229,188.8265,,114.1975,,114.1975,113.346,,8.6872,8.7518,,0.037648,,1.1728,,1.4107,,44.8203,,,,3.2553,,2.4348,3.8162,,4.0987,,4.2774,,4.3757,,4.4758,,0.110351,,4.9852,,,3.8363,2.6901,,-398.4207,,,1796.1924,,1796.1924,1797.1438,,0.353232
1545.0312,,8.5,,8.5,8.5,,0.0113684,,,0.141251,,94.8811,,94.8811,,92.8947,,92.8947,,185.0148,,185.0148,,188.1515,,188.1515,,96.8595,,96.8595,,180.6401,,180.6401,187.5916,188.6746,,115.507,,115.507,115.3477,,8.5812,8.6914,,0.041595,,1.2341,,1.4726,,44.8203,,,,3.2293,,2.4373,3.8031,,4.1259,,4.3079,,4.4102,,4.5166,,0.109181,,5.0755,,,3.8743,2.6589,,-398.503,,,1782.7668,,1782.7668,1792.5913,,0.351955
