DEPTH,BS:1,BS:2,BS:3,DNPH:1,DNPH:2,DNPH:3,DT:1,DT:2,DT:3,ECGR,EHGR:1,EHGR:2,HCAL:1,HCAL:2,HCAL:3,HDRA:1,HDRA:2,HDRA:3,HMIN:1,HMIN:2,HMIN:3,HMNO:1,HMNO:2,HMNO:3,HTEM:1,HTEM:2,HTEM:3,HTNP:1,HTNP:2,PEF8:1,PEF8:2,PEFZ,RHO8:1,RHO8:2,RHOZ,RLA1:1,RLA1:2,RLA1:3,RLA2:1,RLA2:2,RLA2:3,RLA3:1,RLA3:2,RLA3:3,RLA4:1,RLA4:2,RLA4:3,RLA5:1,RLA5:2,RLA5:3,RT_HRLT:1,RT_HRLT:2,RT_HRLT:3,RXO8:1,RXO8:2,RXOZ,SP:1,SP:2,SP:3,TENS:1,TENS:2,TENS:3,TNPH
1802.5872,8.5,,8.5,-0.0026551,,-0.0019337,95.937,,95.8208,114.6269,116.5905,,10.6548,,10.5501,0.049259,,0.0491,1.4574,,1.4303,1.5045,,1.4885,51.3421,,51.3421,0.289526,,3.5231,,3.5308,2.4043,,2.4167,5.0233,,5.0285,4.8736,,4.8777,4.8587,,4.8584,4.8697,,4.8672,4.8712,,4.8685,5.2136,,5.1736,2.6803,,2.7277,-34.2469,,-34.1742,1846.2316,,1833.9955,0.2915
1802.7396,8.5,,8.5,-0.0042743,,-0.0048504,96.6548,,96.7408,118.3804,117.9151,,10.8149,,11.0041,0.047981,,0.0476,1.3876,,1.3967,1.441,,1.4446,51.3421,,51.3421,0.298461,,3.5534,,3.527,2.396,,2.402,5.0923,,5.0938,4.9978,,5.0035,4.9806,,4.976,4.9898,,4.9863,4.9902,,4.9886,5.2191,,5.2545,2.5923,,2.6279,-34.0272,,-34.0437,1863.1793,,1879.095,0.2944
1802.892,8.5,,8.5,-0.0045618,,-0.0046133,96.9728,,97.0245,120.0727,119.982,,10.8875,,11.0291,0.048461,,0.0484,1.292,,1.3066,1.3842,,1.3892,51.3421,,51.3421,0.30735,,3.5386,,3.5347,2.3814,,2.3973,5.0571,,5.1116,4.925,,4.9847,4.9218,,4.9662,4.9281,,4.9718,4.9252,,4.9658,5.1345,,5.3168,2.6496,,2.6822,-33.9391,,-33.9054,1828.7581,,1829.6315,0.3068
1803.0444,8.5,,8.5,-0.0077157,,-0.0067284,97.0042,,97.01,120.5139,121.1443,,11.4703,,11.3572,0.044796,,0.045,1.3498,,1.339,1.4586,,1.4445,51.3421,,51.3421,0.300846,,3.5308,,3.5414,2.3967,,2.4059,5.2276,,5.1359,4.9261,,4.8314,4.8996,,4.7924,4.9045,,4.7977,4.8866,,4.7836,5.3332,,5.2853,2.8522,,2.8492,-33.9981,,-33.9884,1789.6847,,1785.7772,0.3071
1803.1968,8.5,,8.5,-0.0138914,,-0.0141477,97.3469,,97.25,123.4996,120.8975,,12.4964,,12.4767,0.036787,,0.0368,1.434,,1.4551,1.5499,,1.5694,51.3421,,51.3421,0.28543,,3.5101,,3.5452,2.4265,,2.4171,5.5934,,5.5854,5.129,,5.1223,5.0647,,5.0562,5.0684,,5.0603,5.0294,,5.024,5.7131,,5.6995,3.0574,,3.0965,-34.1237,,-34.125,1785.7695,,1779.8969,0.2939
1803.3492,8.5,,8.5,-0.0180754,,-0.0185451,98.7443,,98.5388,124.4623,124.6963,,13.1887,,13.1471,0.03017,,0.0299,1.4921,,1.4613,1.6616,,1.6355,51.3421,,51.3421,0.270633,,3.5178,,3.5506,2.4402,,2.4244,5.8561,,5.8553,5.3028,,5.3036,5.2141,,5.2189,5.2158,,5.2186,5.1683,,5.1713,5.8381,,5.8545,3.5459,,3.5031,-34.2322,,-34.2384,1806.0417,,1806.4735,0.2761
1803.5016,8.5,,8.5,-0.0152845,,-0.0166141,100.3622,,100.5494,123.4741,123.3283,,12.6322,,12.8124,0.030074,,0.0297,1.7447,,1.7059,1.9332,,1.9104,51.3421,,51.3421,0.27365,,3.6126,,3.5528,2.4526,,2.4264,6.1604,,6.1618,5.4685,,5.4655,5.3436,,5.3469,5.3375,,5.3414,5.2853,,5.2892,5.7728,,5.8417,4.0476,,3.7359,-34.3247,,-34.3241,1815.7653,,1819.5353,0.2672
1803.654,8.5,,8.5,-0.0079205,,-0.0076425,101.2644,,101.3187,120.8002,120.3367,,11.2752,,11.3974,0.034843,,0.0347,1.6771,,1.7076,1.8218,,1.8551,51.3421,,51.3421,0.285136,,3.6207,,3.5421,2.4475,,2.4258,6.2573,,6.2875,5.4568,,5.4756,5.3212,,5.3289,5.3103,,5.3195,5.2596,,5.2648,5.7526,,5.4842,3.6184,,3.4775,-34.5294,,-34.4956,1787.6316,,1794.8325,0.2791
1803.8064,8.5,,8.5,-0.0053805,,-0.0038302,101.6504,,101.6815,122.1078,123.9928,,10.8762,,10.8245,0.042893,,0.0427,1.5405,,1.5691,1.6175,,1.6377,51.3421,,51.3421,0.2903,,3.5174,,3.5222,2.4189,,2.4263,5.8522,,5.8695,5.1886,,5.1965,5.1009,,5.0958,5.1024,,5.0972,5.0609,,5.0528,5.6858,,5.6456,2.9993,,3.1614,-34.802,,-34.8169,1770.5002,,1758.4021,0.2875
1803.9588,8.5,,8.5,-0.0050053,,-0.0062008,101.7805,,101.8008,126.5821,127.108,,10.984,,11.2214,0.053888,,0.0537,1.6128,,1.7112,1.7053,,1.7721,51.3421,,51.3421,0.301546,,3.485,,3.5126,2.422,,2.4279,5.3509,,5.2993,5.0018,,4.9791,4.9968,,4.9716,5.0186,,4.9936,4.9871,,4.9644,5.366,,5.3082,3.221,,3.1853,-34.8657,,-34.9187,1791.4653,,1791.6895,0.2962
1804.1112,8.5,,8.5,-0.0036945,,-0.0031001,101.6268,,101.6792,123.6163,122.5083,,10.9089,,10.8429,0.066858,,0.0666,1.7384,,1.7104,1.8587,,1.8431,51.3421,,51.3421,0.313539,,3.5291,,3.5191,2.4256,,2.4327,5.1028,,5.0943,4.9413,,4.9409,4.9874,,4.9885,5.0175,,5.018,4.9941,,4.9962,5.1004,,4.9236,3.5646,,3.3665,-34.7423,,-34.734,1812.9821,,1816.0392,0.3133
1804.2636,8.5,,8.5,-0.0044257,,-0.0041442,101.4579,,101.3993,122.0565,120.1117,,11.0179,,11.0112,0.073762,,0.0741,1.6438,,1.6524,1.7377,,1.7516,51.3421,,51.3421,0.310545,,3.5207,,3.5305,2.4153,,2.4351,5.0236,,5.0238,4.8435,,4.8355,4.875,,4.8688,4.9003,,4.8938,4.8789,,4.8725,5.0849,,5.0424,3.2399,,3.2243,-34.6683,,-34.6482,1820.8441,,1821.089,0.3167
1804.416,8.5,,8.5,-0.0085972,,-0.0079921,101.4968,,101.4845,122.6874,123.7231,,11.6542,,11.5323,0.069746,,0.0699,1.4584,,1.4492,1.556,,1.5446,51.3421,,51.3421,0.295656,,3.5217,,3.5297,2.4373,,2.4285,5.017,,5.0105,4.8324,,4.8297,4.8369,,4.8364,4.8611,,4.8603,4.8369,,4.8371,5.1649,,5.1281,2.9779,,3.0499,-34.6749,,-34.6759,1814.692,,1817.5927,0.3033
1804.5684,8.5,,8.5,-0.0099188,,-0.0115105,101.4638,,101.5212,123.8171,124.3015,,11.9386,,12.0345,0.059779,,0.0597,1.5352,,1.4887,1.6207,,1.5983,51.3421,,51.3421,0.292863,,3.5276,,3.5199,2.4216,,2.4144,5.077,,5.0626,4.9305,,4.9057,4.9236,,4.8945,4.9501,,4.9196,4.9239,,4.895,5.2669,,5.1934,3.0332,,2.9055,-34.6559,,-34.6643,1800.3828,,1799.65,0.2898
1804.7208,8.5,,8.5,-0.0068959,,-0.0065841,101.5935,,101.479,117.8624,115.9113,,11.4191,,11.311,0.052715,,0.052,1.4716,,1.4689,1.5309,,1.5364,51.3421,,51.3421,0.307871,,3.5048,,3.5079,2.3871,,2.3988,5.0613,,5.0207,4.8842,,4.846,4.8571,,4.8235,4.8727,,4.8384,4.8517,,4.8178,5.2778,,5.173,2.7644,,2.7409,-34.4149,,-34.4696,1798.8862,,1795.2385,0.2996
1804.8732,8.5,,8.5,-0.0057881,,-0.0050691,101.6197,,101.7588,115.9009,114.9105,,11.1222,,11.1315,0.050906,,0.0507,1.2535,,1.2084,1.3307,,1.3047,51.3421,,51.3421,0.315335,,3.525,,3.499,2.379,,2.3926,5.0017,,5.0086,4.7645,,4.7663,4.7244,,4.727,4.7286,,4.7295,4.7161,,4.7172,5.2173,,5.2076,2.4898,,2.5266,-34.0403,,-34.0188,1813.1086,,1812.9364,0.3129
1805.0256,8.5,,8.5,-0.0059781,,-0.0064663,101.2457,,101.2418,116.1202,118.029,,11.2496,,11.3475,0.04871,,0.0487,1.2598,,1.243,1.333,,1.3275,51.3421,,51.3421,0.318285,,3.5015,,3.4893,2.3972,,2.3936,4.8931,,4.8889,4.7111,,4.7143,4.6869,,4.6944,4.6906,,4.6986,4.6822,,4.6923,5.1082,,5.0719,2.4746,,2.5207,-33.8683,,-33.8197,1833.1368,,1832.1962,0.3147
1805.178,8.5,,8.5,-0.0054236,,-0.0052947,100.8737,,100.8252,117.5303,119.0923,,11.3703,,11.1819,0.043237,,0.0433,1.6884,,1.577,1.6346,,1.5761,51.3421,,51.3421,0.314395,,3.474,,3.4702,2.4074,,2.4019,4.7944,,4.7756,4.6781,,4.664,4.6871,,4.6664,4.6962,,4.6758,4.6966,,4.6756,4.8023,,4.9087,2.6749,,2.6364,-33.9523,,-33.9375,1827.3103,,1835.7479,0.3175
1805.3304,8.5,,8.5,-0.0040594,,-0.0043309,100.0331,,100.2313,117.6791,120.3106,,11.0084,,10.9926,0.037674,,0.0373,1.9507,,1.9644,1.7977,,1.8175,51.3421,,51.3421,0.304527,,3.4403,,3.4439,2.4083,,2.4086,4.8361,,4.808,4.7137,,4.6923,4.7341,,4.7136,4.7535,,4.7345,4.7633,,4.7447,4.7357,,4.6872,2.7239,,2.7551,-34.0375,,-34.0669,1793.9896,,1793.6532,0.3076
1805.4828,8.5,,8.5,-0.0024345,,-0.0022947,99.0968,,98.9227,114.9223,114.5927,,10.5745,,10.6381,0.034319,,0.0341,1.8727,,1.8961,1.7812,,1.7842,51.3421,,51.3421,0.291801,,3.3888,,3.4184,2.4104,,2.4127,4.9972,,5.0037,4.8907,,4.9057,4.9139,,4.9236,4.9418,,4.9575,4.9567,,4.973,4.7602,,4.5835,2.8185,,2.9057,-34.0036,,-34.0116,1802.2899,,1787.9417,0.2973
1805.6352,8.5,,8.5,-0.0027638,,-0.0022691,98.7783,,98.7365,110.4668,105.86,,10.6646,,10.5655,0.030741,,0.0306,1.6752,,1.7265,1.7405,,1.7715,51.3421,,51.3421,0.283228,,3.3826,,3.4024,2.4033,,2.4096,5.1003,,5.1155,5.0435,,5.0631,5.0745,,5.0906,5.1088,,5.1282,5.1265,,5.1481,4.8878,,4.8089,3.2545,,3.2731,-34.0468,,-34.0072,1835.1833,,1843.595,0.2832
1805.7876,8.5,,8.5,-0.0033103,,-0.0038362,98.7639,,98.7768,109.9591,109.2147,,10.8066,,10.8083,0.026248,,0.0263,1.5243,,1.5339,1.7349,,1.7338,51.3421,,51.3421,0.286132,,3.4366,,3.3969,2.4153,,2.4083,5.179,,5.1684,5.1819,,5.1714,5.2313,,5.2161,5.2683,,5.2552,5.2921,,5.2814,5.2404,,5.2838,3.9956,,3.8844,-34.19,,-34.2035,1822.5171,,1830.2207,0.2837
1805.94,8.5,,8.5,-0.0015723,,-0.0018186,98.894,,98.8505,112.8936,118.0347,,10.5081,,10.5478,0.024332,,0.0239,1.5827,,1.5643,1.8478,,1.828,51.3421,,51.3421,0.296443,,3.4124,,3.3945,2.4239,,2.4148,5.2341,,5.2537,5.2435,,5.2604,5.3065,,5.3289,5.3394,,5.3637,5.37,,5.4003,5.3989,,5.4567,4.5195,,4.3175,-34.3492,,-34.3357,1769.517,,1770.7484,0.2938
1806.0924,8.5,,8.5,0.0007257,,0.0008796,99.1866,,99.1827,115.3336,115.0026,,10.198,,10.2136,0.02727,,0.0273,1.7051,,1.7146,1.9239,,1.9321,51.3421,,51.3421,0.309718,,3.3413,,3.397,2.4261,,2.4244,5.2222,,5.2323,5.1746,,5.1815,5.2263,,5.2368,5.2556,,5.2692,5.2933,,5.3074,5.1856,,5.236,4.2896,,4.1594,-34.2378,,-34.3258,1745.6305,,1734.3656,0.3081
1806.2448,8.5,,8.5,-0.0003601,,0.0004247,99.4397,,99.4673,118.6091,116.4685,,10.2736,,10.3265,0.032606,,0.0326,1.7144,,1.7422,1.8653,,1.8901,51.3421,,51.3421,0.311415,,3.3787,,3.4065,2.4372,,2.4234,5.1845,,5.189,5.1012,,5.1065,5.1391,,5.1435,5.1689,,5.1785,5.2102,,5.2173,4.9129,,4.9457,3.7514,,3.7404,-33.8405,,-33.8313,1790.5204,,1782.4216,0.3164
1806.3972,8.5,,8.5,-0.0040035,,-0.004215,99.5346,,99.5558,120.2032,119.5755,,10.449,,10.971,0.041771,,0.0414,1.6095,,1.6667,1.7231,,1.7723,51.3421,,51.3421,0.302185,,3.4138,,3.437,2.422,,2.4108,5.1331,,5.1512,5.0523,,5.0703,5.0801,,5.0974,5.118,,5.1381,5.1622,,5.1783,4.7968,,4.7707,3.3262,,3.3434,-33.519,,-33.484,1840.5732,,1850.6077,0.3064
1806.5496,8.5,,8.5,-0.0042741,,-0.0053203,99.8539,,99.7444,120.8616,117.3319,,10.3684,,11.0773,0.056436,,0.0561,1.5478,,1.5519,1.6342,,1.6438,51.3421,,51.3421,0.295265,,3.4936,,3.4908,2.3994,,2.4037,5.1309,,5.1157,5.0157,,4.9939,5.0288,,5.0065,5.0774,,5.0552,5.1212,,5.0928,4.8848,,4.8042,3.0624,,3.0999,-33.4372,,-33.4098,1826.6864,,1836.29,0.2937
1806.702,8.5,,8.5,-0.0017111,,-0.0013266,99.7218,,99.9694,118.3169,119.3083,,10.2657,,10.4668,0.072007,,0.0718,1.4077,,1.4293,1.5157,,1.5313,51.3421,,51.3421,0.294391,,3.6294,,3.5469,2.3968,,2.4099,5.1314,,5.1234,4.937,,4.9236,4.9312,,4.9206,4.9838,,4.976,5.0243,,5.0127,5.0645,,5.1732,2.9648,,2.9916,-33.4522,,-33.4652,1777.8757,,1775.064,0.2915
1806.8544,8.5,,8.5,0.0002888,,0.000323,99.0785,,98.9812,117.5558,119.0975,,10.1622,,10.242,0.07975,,0.0801,1.2466,,1.2492,1.3926,,1.3945,51.3421,,51.3421,0.300458,,3.6224,,3.5787,2.4142,,2.4267,5.0225,,5.0236,4.8055,,4.8041,4.7957,,4.7946,4.8507,,4.8506,4.8874,,4.8849,5.0384,,5.0378,2.9403,,2.9744,-33.4683,,-33.4607,1770.3395,,1758.8434,0.2966
1807.0068,8.5,,8.5,-0.000691,,8.75e-05,98.4241,,98.4648,117.5032,118.3748,,10.4813,,10.3238,0.077167,,0.0774,1.2912,,1.3049,1.4471,,1.4525,51.3421,,51.3421,0.310705,,3.5712,,3.5775,2.4518,,2.444,4.8843,,4.8728,4.7243,,4.7248,4.7279,,4.7352,4.7779,,4.7885,4.8082,,4.8191,4.742,,4.5806,3.0856,,3.1166,-33.4525,,-33.4652,1800.0824,,1802.5676,0.3062
1807.1592,8.5,,8.5,-0.0021605,,-0.0028973,97.8719,,97.822,114.6118,111.5899,,10.7775,,10.8336,0.070233,,0.0702,1.4889,,1.5072,1.6372,,1.6516,51.3421,,51.3421,0.323497,,3.5658,,3.5594,2.4684,,2.4583,4.9587,,4.9503,4.8433,,4.8362,4.8669,,4.8624,4.9069,,4.9032,4.9304,,4.9238,4.6625,,4.5837,3.3595,,3.2873,-33.3469,,-33.3634,1810.7715,,1816.6772,0.3183
1807.3116,8.5,,8.5,-0.0027993,,-0.0024266,97.1895,,97.2868,111.8769,107.8661,,10.8378,,10.8122,0.065572,,0.0651,1.5593,,1.5843,1.7038,,1.7295,51.3421,,51.3421,0.322243,,3.5226,,3.5415,2.4638,,2.4636,5.1205,,5.1281,4.9995,,5.0065,5.0343,,5.0467,5.0665,,5.0788,5.0793,,5.0879,4.9365,,4.8727,3.4507,,3.3886,-33.3236,,-33.2804,1793.4242,,1794.3152,0.3269
1807.464,8.5,,8.5,-0.0033467,,-0.0035194,97.2139,,96.9208,111.8642,113.3124,,10.9044,,10.9195,0.062812,,0.0628,1.4574,,1.438,1.605,,1.5949,51.3421,,51.3421,0.312159,,3.497,,3.5279,2.4549,,2.4523,5.1731,,5.182,5.0188,,5.0224,5.0552,,5.0588,5.0793,,5.0851,5.0799,,5.082,5.222,,5.251,3.3075,,3.3176,-33.5554,,-33.5232,1775.4757,,1773.1931,0.3159
1807.6164,8.5,,8.5,-0.0034118,,-0.003423,98.2223,,98.2319,111.5562,111.5101,,10.8873,,10.8624,0.060949,,0.0606,1.2956,,1.2911,1.4586,,1.4587,51.3421,,51.3421,0.309169,,3.5156,,3.514,2.4282,,2.429,5.0623,,5.0695,4.9251,,4.9334,4.9642,,4.9744,4.9837,,4.9976,4.9727,,4.983,5.1077,,5.1746,3.1644,,3.1407,-33.8033,,-33.8446,1777.5386,,1774.2368,0.308
1807.7688,8.5,,8.5,-0.0034814,,-0.0033929,99.203,,99.2888,111.9151,109.0757,,10.8131,,10.8785,0.058389,,0.0584,1.0963,,1.103,1.2677,,1.2745,51.3421,,51.3421,0.31797,,3.476,,3.5017,2.393,,2.4088,4.9662,,4.9728,4.8602,,4.8673,4.9014,,4.904,4.9204,,4.9263,4.8964,,4.8992,4.9981,,5.0705,2.9125,,2.9329,-33.8212,,-33.8518,1801.5715,,1799.6097,0.3114
1807.9212,8.5,,8.5,-0.0040418,,-0.0040115,100.0266,,99.9688,113.5839,114.3127,,10.8852,,11.0256,0.055558,,0.0553,1.0312,,1.0189,1.1966,,1.1844,51.3421,,51.3421,0.326369,,3.4734,,3.4955,2.3921,,2.3932,4.9682,,4.9657,4.8466,,4.8462,4.8833,,4.8823,4.905,,4.9005,4.8652,,4.8597,5.1148,,5.1521,2.7582,,2.803,-33.7713,,-33.7456,1834.6027,,1834.6887,0.3232
1808.0736,8.5,,8.5,-0.0061736,,-0.0057691,100.7296,,100.7908,119.6696,122.1231,,11.2375,,11.2915,0.052262,,0.0522,1.1258,,1.1232,1.279,,1.281,51.3421,,51.3421,0.320346,,3.522,,3.4924,2.3951,,2.3794,4.9906,,4.9971,4.8196,,4.8217,4.8456,,4.847,4.8665,,4.8669,4.8159,,4.8181,5.1788,,5.172,2.794,,2.7293,-33.807,,-33.8009,1841.6031,,1849.1429,0.3237
1808.226,8.5,,8.5,-0.0087657,,-0.0091008,100.5609,,100.7684,123.5429,124.8981,,11.7032,,11.7233,0.048991,,0.0489,1.1627,,1.152,1.2881,,1.2834,51.3421,,51.3421,0.306119,,3.5093,,3.4787,2.3625,,2.3623,4.9703,,4.9897,4.7334,,4.7479,4.7318,,4.75,4.7477,,4.7647,4.692,,4.7091,5.1758,,5.1896,2.6318,,2.597,-33.8079,,-33.8285,1803.7328,,1808.6975,0.3106
1808.3784,8.5,,8.5,-0.0112271,,-0.0109761,100.1673,,99.9834,123.6959,121.6411,,12.052,,11.9638,0.046928,,0.0468,1.1759,,1.1576,1.2508,,1.2383,51.3421,,51.3421,0.296574,,3.4443,,3.4511,2.3349,,2.3571,4.9793,,4.9828,4.6709,,4.6829,4.648,,4.6443,4.6539,,4.6522,4.5963,,4.5916,5.2312,,5.2242,2.3532,,2.4026,-33.5532,,-33.6062,1772.2919,,1763.3352,0.2994
1808.5308,8.5,,8.5,-0.011434,,-0.0123274,100.1442,,100.1783,123.1684,120.5471,,12.0634,,12.1691,0.046979,,0.0468,1.2696,,1.253,1.3101,,1.2966,51.3421,,51.3421,0.297049,,3.4141,,3.43,2.3616,,2.366,5.0976,,5.0805,4.698,,4.6806,4.6516,,4.6225,4.6449,,4.6152,4.5856,,4.5563,5.355,,5.3259,2.3292,,2.373,-33.1697,,-33.1438,1796.829,,1788.9606,0.2939
1808.6832,8.5,,8.5,-0.0121993,,-0.011016,100.019,,100.0577,124.384,128.0778,,12.138,,11.9651,0.048811,,0.0486,1.4886,,1.4593,1.4925,,1.4847,51.3422,,51.3421,0.294478,,3.4365,,3.4362,2.4004,,2.3835,5.1984,,5.2035,4.7417,,4.7484,4.6741,,4.6762,4.6636,,4.6669,4.6046,,4.6074,5.4053,,5.4306,2.5333,,2.4768,-32.9234,,-32.8982,1834.266,,1841.3716,0.2929
1808.8356,8.5,,8.5,-0.0101093,,-0.0119441,99.3468,,99.4609,126.484,129.1832,,12.0022,,12.1463,0.053636,,0.0532,1.5365,,1.5481,1.5432,,1.5561,51.342,,51.3421,0.30171,,3.4594,,3.4621,2.4036,,2.4019,5.1902,,5.2052,4.7427,,4.7501,4.6773,,4.6831,4.6708,,4.6775,4.6182,,4.6254,5.3731,,5.3797,2.6271,,2.6592,-32.8198,,-32.8125,1827.0946,,1834.1987,0.2944
1808.988,8.5,,8.5,-0.0036078,,-0.0032231,98.8766,,98.6702,120.5683,119.8729,,11.0759,,10.8912,0.059732,,0.0596,1.441,,1.4167,1.5186,,1.4997,51.3423,,51.3421,0.317536,,3.4897,,3.4896,2.412,,2.4152,5.1818,,5.1796,4.7779,,4.7841,4.7321,,4.7366,4.7318,,4.7376,4.6858,,4.6962,5.319,,5.3233,2.8563,,2.825,-32.6593,,-32.6919,1789.0309,,1788.6354,0.315
1809.1404,8.5,,8.5,-9.02e-05,,0.0008035,98.3263,,98.5417,114.9489,113.9427,,10.3969,,10.3368,0.06394,,0.0638,1.4024,,1.4296,1.5213,,1.551,51.3404,,51.3421,0.325045,,3.5125,,3.501,2.422,,2.4184,5.1879,,5.2125,4.8104,,4.8175,4.786,,4.7869,4.7925,,4.7954,4.7547,,4.756,5.308,,5.3233,3.029,,2.9695,-32.4679,,-32.4447,1784.9979,,1773.8522,0.3285
1809.2928,8.5,,8.5,-0.0016154,,-0.0013115,97.1252,,97.1464,112.5587,110.7294,,10.5534,,10.6221,0.065991,,0.066,1.3857,,1.413,1.5037,,1.5292,51.3842,,51.3681,0.315447,,3.5344,,3.5013,2.4098,,2.4108,5.0636,,5.0366,4.8154,,4.8068,4.8297,,4.8261,4.8477,,4.8467,4.8258,,4.8203,4.915,,5.0376,2.989,,3.0004,-32.4394,,-32.4098,1826.7675,,1825.5364,0.3226
1809.4452,8.5,,8.5,-0.0026711,,-0.0034318,96.4081,,96.1847,111.3997,108.8551,,10.8748,,10.862,0.068912,,0.0687,1.3549,,1.3773,1.4662,,1.4877,51.4052,,51.4299,0.306337,,3.5247,,3.4991,2.3926,,2.4034,5.0302,,4.9966,4.8814,,4.8597,4.9138,,4.9002,4.9404,,4.9269,4.9284,,4.913,4.9198,,4.7715,2.8883,,2.9071,-32.5653,,-32.5625,1849.2446,,1858.9773,0.3071
1809.5976,8.5,,8.5,-0.0016239,,-0.0014806,96.5115,,96.5165,110.5233,112.3654,,10.7317,,10.5585,0.074688,,0.0744,1.2347,,1.2528,1.3614,,1.3783,51.4145,,51.3941,0.306756,,3.484,,3.5081,2.4036,,2.4068,5.2684,,5.2912,5.0829,,5.1019,5.1019,,5.1221,5.1285,,5.1521,5.1183,,5.1428,5.4048,,5.3909,2.789,,2.8664,-32.8294,,-32.7965,1821.6017,,1825.7213,0.3048
1809.75,8.5,,8.5,-0.0008462,,-0.0006814,96.6713,,96.721,111.4994,111.9245,,10.4852,,10.4619,0.081447,,0.0813,1.1394,,1.1058,1.3075,,1.2725,51.4082,,51.4299,0.309373,,3.4834,,3.5345,2.4218,,2.4217,5.4756,,5.4992,5.2555,,5.2744,5.2688,,5.2837,5.2951,,5.3133,5.29,,5.3111,5.6473,,5.6748,2.9736,,3.0099,-32.9286,,-33.0133,1784.5159,,1780.5713,0.3091
1809.9024,8.5,,8.5,8.84e-05,,-9.82e-05,97.0425,,96.919,113.9685,115.2622,,10.5356,,10.3787,0.085787,,0.0857,1.0689,,1.0912,1.2793,,1.3056,51.4533,,51.4201,0.306904,,3.5565,,3.5739,2.4488,,2.4313,5.4439,,5.4602,5.2664,,5.2866,5.2817,,5.3045,5.314,,5.3327,5.3209,,5.338,5.4496,,5.6082,3.3233,,3.2229,-32.7964,,-32.7804,1796.3315,,1785.3323,0.3094
1810.0548,8.5,,8.5,0.0029299,,0.0025903,97.4344,,97.5491,112.7953,114.5374,,9.9915,,9.962,0.089043,,0.0887,1.0309,,1.0222,1.2636,,1.2584,51.5568,,51.5698,0.304463,,3.6701,,3.6051,2.449,,2.4318,5.3058,,5.3156,5.1613,,5.176,5.1718,,5.1797,5.2066,,5.2119,5.2278,,5.2262,5.2593,,5.4186,3.5189,,3.4917,-32.7404,,-32.7107,1835.6252,,1840.4844,0.3044
1810.2072,8.5,,8.5,0.0049175,,0.0056132,97.4509,,97.4685,112.569,112.075,,9.4988,,9.5553,0.090625,,0.0905,1.248,,1.2485,1.4624,,1.4767,51.6131,,51.6218,0.303095,,3.6452,,3.6098,2.4252,,2.4332,5.2178,,5.218,5.079,,5.0721,5.0833,,5.0726,5.1114,,5.1011,5.1398,,5.1238,5.2103,,5.265,3.6131,,3.5523,-32.7491,,-32.766,1837.0594,,1845.9319,0.3065
1810.3596,8.5,,8.5,0.0040285,,0.004223,97.3611,,97.3377,112.7586,111.9509,,9.7135,,9.7433,0.086247,,0.0861,1.4704,,1.4742,1.66,,1.669,51.6218,,51.6218,0.303868,,3.5878,,3.5869,2.4295,,2.4426,5.1553,,5.1667,5.0526,,5.062,5.0619,,5.0721,5.0834,,5.0948,5.116,,5.1272,5.0353,,5.0114,3.6537,,3.7272,-32.6089,,-32.641,1818.7185,,1813.4469,0.307
1810.512,8.5,,8.5,0.0034854,,0.0030107,97.3016,,97.3103,115.2834,115.7441,,9.8897,,9.9095,0.072506,,0.0727,1.5456,,1.5759,1.7679,,1.7853,51.6218,,51.6218,0.308261,,3.5635,,3.5518,2.4589,,2.458,5.0358,,5.0593,4.974,,5.0029,4.9954,,5.0254,5.016,,5.0491,5.052,,5.0869,4.9138,,4.9846,4.0684,,4.0093,-32.3361,,-32.3357,1826.6874,,1822.1409,0.3074
1810.6644,8.5,,8.5,0.0055447,,0.0052487,97.0037,,97.0667,114.0708,116.7295,,9.6177,,9.6126,0.050321,,0.0504,1.6301,,1.6487,1.8606,,1.8587,51.6218,,51.6218,0.312132,,3.5282,,3.521,2.4763,,2.4659,4.929,,4.9394,4.8679,,4.8793,4.8846,,4.8975,4.9069,,4.9191,4.9404,,4.9537,4.8293,,4.8559,4.2739,,4.2959,-32.1594,,-32.1206,1835.7604,,1841.9257,0.3084
1810.8168,8.5,,8.5,0.006928,,0.0075991,96.3675,,96.3941,109.6474,107.5823,,9.2396,,9.2953,0.02708,,0.0268,2.8763,,2.6566,2.7663,,2.6081,51.6218,,51.6218,0.304032,,3.4813,,3.5019,2.4803,,2.4689,5.01,,4.9854,4.9468,,4.919,4.951,,4.9241,4.9703,,4.9421,5.0029,,4.976,4.9348,,4.9253,4.7485,,4.779,-31.9751,,-32.0205,1824.8353,,1824.8826,0.3077
1810.9692,8.5,,8.5,0.0067001,,0.0064992,95.7174,,95.6766,105.6812,101.7906,,9.2615,,9.3742,0.009061,,0.0087,4.2845,,4.2472,3.8283,,3.8145,51.6218,,51.6218,0.290839,,3.5152,,3.5153,2.49,,2.4696,5.1682,,5.1681,5.1384,,5.1377,5.1426,,5.143,5.1615,,5.1623,5.1935,,5.1942,5.1219,,5.1445,5.5816,,5.3709,-31.6896,,-31.6831,1801.9218,,1804.1093,0.2954
