DEPTH,BS:1,BS:2,BS:3,DNPH:1,DNPH:2,DNPH:3,DT:1,DT:2,DT:3,ECGR:1,ECGR:2,ECGR:3,HART:1,HART:2,HART:3,HCAL:1,HCAL:2,HCAL:3,HDRA:1,HDRA:2,HDRA:3,HLLD,HLLS,HMIN:1,HMIN:2,HMIN:3,HMNO:1,HMNO:2,HMNO:3,HRLD:1,HRLD:2,HRLS:1,HRLS:2,HTEM:1,HTEM:2,HTEM:3,HTNP:1,HTNP:2,PEF8:1,PEF8:2,PEFZ,RHO8:1,RHO8:2,RHOZ,RXO8:1,RXO8:2,RXOZ,SP:1,SP:2,SP:3,TENS:1,TENS:2,TENS:3,TNPH
1313.2308,8.5,,8.5,0.00348249,,0.0035982,97.7314,,97.8783,105.1256,,104.5876,5.0188,,5.0364,8.6445,,8.6526,0.014895,,0.015,4.7354,4.9681,1.3186,,1.2954,1.4684,,1.4419,4.9911,,5.2024,,41.276,,41.276,0.326396,,3.1144,,3.1277,2.4085,,2.4111,3.1117,,3.1406,-42.8864,,-42.8758,1376.9315,,1374.3849,0.328973
1313.3832,8.5,,8.5,0.00354924,,0.0036,97.242,,97.147,108.0845,,108.049,5.0586,,5.0381,8.6675,,8.6289,0.013425,,0.0135,4.7921,5.0008,1.3781,,1.3843,1.5375,,1.5392,5.0234,,5.2479,,41.276,,41.276,0.312633,,3.1454,,3.1403,2.4113,,2.4082,3.2581,,3.2853,-42.6645,,-42.6257,1376.618,,1385.2426,0.314638
1313.5356,8.5,,8.5,0.00296578,,0.0033008,96.9177,,96.8849,111.0268,,111.5585,5.0841,,5.0917,8.6885,,8.6602,0.011557,,0.0114,4.8044,5.0357,1.4675,,1.4847,1.644,,1.6634,5.0295,,5.2735,,41.276,,41.276,0.312914,,3.1152,,3.1299,2.4057,,2.3989,3.4992,,3.4565,-42.5351,,-42.5627,1359.3112,,1354.9601,0.312406
1313.688,8.5,,8.5,0.00222337,,0.0015047,96.6774,,96.7739,111.128,,112.2661,5.0937,,5.1075,8.7715,,8.8959,0.011461,,0.012,4.785,5.0116,1.4551,,1.4797,1.6429,,1.6686,5.0286,,5.2871,,41.276,,41.276,0.316119,,3.1126,,3.1268,2.4028,,2.3969,3.5921,,3.5619,-42.4258,,-42.3755,1348.7783,,1346.2848,0.313198
1313.8404,8.5,,8.5,0.0030363,,0.0031955,96.4524,,96.2316,109.0081,,107.6635,5.0058,,5.0032,8.7325,,8.708,0.015612,,0.0156,4.7068,4.9436,1.3694,,1.3547,1.5609,,1.5499,4.943,,5.1939,,41.276,,41.276,0.326905,,3.1299,,3.1243,2.4073,,2.4041,3.5353,,3.529,-42.4632,,-42.4373,1352.4404,,1350.3337,0.326764
1313.9928,8.5,,8.5,0.00379308,,0.0040976,96.7346,,96.7574,108.7325,,109.4833,4.9105,,4.8982,8.603,,8.6055,0.016486,,0.0172,4.6653,4.9073,1.4015,,1.3795,1.5859,,1.5695,4.8455,,5.0946,,41.276,,41.276,0.326232,,3.1463,,3.1369,2.4154,,2.4116,3.5157,,3.5393,-42.6246,,-42.6245,1370.0283,,1365.2737,0.333782
1314.1452,8.5,,8.5,0.00348661,,0.0035016,97.2385,,97.1846,108.7911,,107.8398,5.0007,,4.9853,8.6323,,8.6366,0.014558,,0.014,4.6857,4.8361,1.6132,,1.6596,1.762,,1.7973,4.9396,,5.1779,,41.276,,41.276,0.314421,,3.1251,,3.1409,2.4038,,2.4112,3.5602,,3.5394,-42.8246,,-42.812,1382.1735,,1400.1479,0.315847
1314.2976,8.5,,8.5,0.00303892,,0.0028018,97.1783,,97.7738,108.8777,,110.5201,4.995,,4.9828,8.6981,,8.7073,0.009212,,0.0092,4.7192,4.9227,1.6277,,1.5739,1.7482,,1.7166,4.9426,,5.168,,41.276,,41.276,0.300977,,3.1282,,3.1499,2.3846,,2.4013,3.426,,3.3974,-43.0885,,-43.0618,1363.6561,,1350.0231,0.306225
1314.45,8.5,,8.5,0.00304165,,0.0030992,94.8105,,95.3866,107.0236,,105.5031,4.9477,,4.9316,8.6445,,8.6448,0.006021,,0.0057,4.6803,4.8657,1.4724,,1.4753,1.6128,,1.6154,4.9147,,5.1096,,41.276,,41.276,0.290793,,3.2153,,3.1896,2.3813,,2.3961,3.2164,,3.2239,-43.4249,,-43.4365,1361.3485,,1365.2725,0.290641
1314.6024,8.5,,8.5,0.0029731,,0.0031,89.7898,,90.1661,106.4898,,107.6695,4.9623,,4.9352,8.6397,,8.6211,0.004145,,0.0036,4.6893,4.8757,1.5731,,1.4852,1.6788,,1.5987,4.9161,,5.1164,,41.276,,41.276,0.281582,,3.2226,,3.2365,2.4062,,2.4144,3.2456,,3.3416,-43.7411,,-43.7492,1357.5673,,1361.2415,0.280925
1314.7548,8.5,,8.5,0.00259566,,0.0025016,84.4522,,83.3558,104.3509,,104.1782,5.3542,,5.2408,8.6713,,8.676,0.008258,,0.0066,5.2332,5.4223,3.6789,,2.5812,3.4581,,2.5339,5.3553,,5.5705,,41.276,,41.276,0.275551,,3.3067,,3.3209,2.4941,,2.4546,5.5368,,4.7537,-43.8804,,-43.9993,1360.3788,,1342.2299,0.273619
1314.9072,8.5,,8.5,0.00220808,,0.0023005,83.1351,,82.093,101.3274,,101.4955,6.4211,,6.4889,8.6806,,8.6761,0.020967,,0.021,5.8403,5.9889,6.6921,,10.441,6.1349,,9.2893,6.5366,,6.7605,,41.276,,41.276,0.268327,,3.4346,,3.3672,2.5568,,2.4951,10.1812,,7.829,-43.7944,,-43.6883,1399.9979,,1409.5878,0.259736
1315.0596,8.5,,8.5,0.00185966,,0.0016018,86.2681,,85.9616,99.6516,,98.2667,7.0058,,7.2188,8.7683,,8.7938,0.031654,,0.0341,6.1138,6.3159,3.9086,,2.9684,4.007,,3.3073,6.9538,,7.174,,41.276,,41.276,0.267773,,3.3768,,3.3582,2.4967,,2.4953,9.3735,,7.1077,-43.7706,,-43.8745,1412.9891,,1427.8612,0.269973
1315.212,8.5,,8.5,0.00223978,,0.0021984,91.1592,,91.2622,101.0339,,101.672,6.2145,,6.1845,8.7462,,8.7353,0.033127,,0.0339,5.6323,5.843,1.4944,,1.4906,1.7604,,1.7152,6.1602,,6.3914,,41.276,,41.276,0.277916,,3.2593,,3.2784,2.4245,,2.4577,4.3975,,4.4327,-43.5875,,-43.5633,1390.5833,,1375.8826,0.279575
1315.3644,8.5,,8.5,0.00289413,,0.0029979,95.3219,,95.9043,102.8662,,102.1014,4.9818,,4.8581,8.6733,,8.6526,0.026632,,0.0275,4.8929,5.1806,1.3437,,1.3019,1.5131,,1.4674,4.9341,,5.1836,,41.276,,41.276,0.291499,,3.1429,,3.191,2.3998,,2.4234,3.3161,,3.4558,-43.4147,,-43.3755,1390.29,,1394.7465,0.290072
1315.5168,8.5,,8.5,0.00317695,,0.0032992,97.2363,,97.6106,105.3205,,106.0778,4.7986,,4.8161,8.6521,,8.6524,0.019315,,0.0178,4.5522,4.7934,1.4102,,1.4562,1.5699,,1.621,4.7451,,4.9683,,41.276,,41.276,0.302485,,3.1449,,3.1189,2.4031,,2.4057,3.2987,,3.1871,-43.3341,,-43.375,1393.928,,1392.5345,0.304562
1315.6692,8.5,,8.5,0.00297035,,0.0030008,97.556,,97.4832,105.7892,,106.2884,4.8373,,4.8458,8.7041,,8.6996,0.012633,,0.0133,4.62,4.8324,1.3498,,1.321,1.4885,,1.4525,4.8068,,5.0056,,41.276,,41.276,0.313736,,3.0419,,3.0513,2.3996,,2.3974,3.0613,,3.1253,-43.2536,,-43.188,1388.9559,,1395.6954,0.308889
1315.8216,8.5,,8.5,0.0027142,,0.002601,97.62,,97.6927,104.1574,,104.0739,4.8311,,4.8285,8.7499,,8.7782,0.006985,,0.0057,4.5877,4.7965,1.3552,,1.3654,1.4998,,1.511,4.8069,,4.997,,41.276,,41.276,0.319868,,2.9614,,3.011,2.386,,2.3854,3.1113,,3.1138,-43.2718,,-43.3122,1372.8479,,1367.2024,0.32396
1315.974,8.5,,8.5,0.00277936,,0.0027995,97.5494,,97.5513,102.0677,,102.2501,4.8538,,4.8914,8.7417,,8.747,0.004596,,0.0046,4.6174,4.8071,1.4549,,1.4874,1.6161,,1.658,4.8063,,5.0219,,41.276,,41.276,0.323379,,3.0054,,3.0217,2.3831,,2.3863,3.3549,,3.2982,-43.3013,,-43.2502,1365.7562,,1366.2227,0.320509
1316.1264,8.5,,8.5,0.00282037,,0.0028997,97.3013,,97.3854,100.2856,,99.6748,4.8257,,4.8226,8.714,,8.6998,0.00533,,0.0051,4.614,4.8841,1.4956,,1.4917,1.6464,,1.6415,4.7749,,4.9979,,41.276,,41.276,0.307545,,3.0718,,3.0371,2.3935,,2.3928,3.3289,,3.3706,-43.4515,,-43.437,1369.2697,,1363.9583,0.30524
1316.2788,8.5,,8.5,0.00270423,,0.0026008,96.8341,,96.8182,100.0019,,100.0645,4.8426,,4.8639,8.6949,,8.6997,0.005713,,0.0062,4.6519,4.8571,1.5445,,1.5645,1.6922,,1.7098,4.8058,,5.0263,,41.276,,41.276,0.293982,,3.052,,3.0503,2.4045,,2.4025,3.3899,,3.3842,-43.6494,,-43.6868,1368.5074,,1384.7627,0.288644
1316.4312,8.5,,8.5,0.00265672,,0.0027995,96.3986,,96.3423,100.4083,,100.2007,4.935,,4.9875,8.7034,,8.6839,0.005456,,0.005,4.7081,4.9102,1.5376,,1.5558,1.7018,,1.7277,4.9112,,5.133,,41.276,,41.276,0.288635,,3.0395,,3.0484,2.4118,,2.4037,3.4902,,3.4465,-43.7354,,-43.7498,1350.2229,,1330.0769,0.290196
1316.5836,8.5,,8.5,0.002449,,0.002401,96.2143,,96.155,101.4698,,101.3463,5.0228,,5.036,8.7535,,8.7467,0.005906,,0.0058,4.7522,5.0133,1.4602,,1.4279,1.6301,,1.6058,4.9798,,5.1825,,41.276,,41.276,0.292347,,3.0605,,3.0709,2.4155,,2.4089,3.4345,,3.4436,-43.8045,,-43.75,1358.9927,,1371.1013,0.295287
1316.736,8.5,,8.5,0.00241809,,0.0023003,96.2635,,96.2586,102.737,,103.034,5.1311,,5.15,8.7658,,8.7704,0.007704,,0.008,4.8288,5.015,1.4549,,1.4257,1.6251,,1.5972,5.0941,,5.2937,,41.276,,41.276,0.298579,,3.1054,,3.0904,2.4172,,2.4174,3.4291,,3.4667,-43.9091,,-43.9993,1356.3553,,1354.0186,0.303279
1316.8884,8.5,,8.5,0.002501,,0.0025992,96.3749,,96.3838,104.0463,,103.3736,5.1783,,5.1999,8.7366,,8.7313,0.009899,,0.009,4.8018,5.005,1.5666,,1.4748,1.7127,,1.6488,5.1505,,5.3237,,41.276,,41.276,0.302275,,3.0823,,3.099,2.417,,2.4174,3.4813,,3.4721,-43.8266,,-43.813,1361.4712,,1349.9016,0.299211
1317.0408,8.5,,8.5,0.00240835,,0.0024005,96.5797,,96.4802,106.1892,,106.8485,5.0171,,4.9715,8.7413,,8.7469,0.016056,,0.016,4.7358,4.8691,1.8259,,1.8624,1.8879,,1.9042,4.9916,,5.1439,,41.276,,41.276,0.293987,,3.1059,,3.1139,2.4123,,2.4155,3.5182,,3.5066,-43.6624,,-43.6878,1392.072,,1400.5599,0.296208
1317.1932,8.5,,8.5,0.00228553,,0.0022005,96.945,,97.0407,107.4475,,107.1562,4.8501,,4.8627,8.7512,,8.7469,0.026759,,0.0269,4.593,4.7465,1.7204,,1.7796,1.7906,,1.8646,4.8276,,4.9557,,41.276,,41.276,0.285292,,3.1431,,3.139,2.4132,,2.4075,3.5074,,3.4757,-43.4087,,-43.4382,1392.725,,1407.4792,0.285428
1317.3456,8.5,,8.5,0.00232441,,0.0023995,97.0748,,97.1261,108.138,,108.7457,4.8385,,4.825,8.7498,,8.7469,0.035017,,0.0355,4.6309,4.7625,1.1242,,0.9955,1.3352,,1.2165,4.8177,,4.9447,,41.276,,41.276,0.290234,,3.1746,,3.1606,2.4124,,2.4081,3.4325,,3.4365,-43.1541,,-43.0635,1364.17,,1345.5181,0.295274
1317.498,8.5,,8.5,0.00238315,,0.0023003,96.9523,,96.9583,108.1131,,107.493,4.8657,,4.8471,8.7614,,8.7627,0.040075,,0.0406,4.6402,4.8004,1.1278,,1.1297,1.3275,,1.3349,4.8452,,4.9759,,41.276,,41.276,0.301414,,3.1436,,3.1764,2.4143,,2.4173,3.3683,,3.3513,-43.087,,-43.1248,1364.13,,1372.9514,0.297295
1317.6504,8.5,,8.5,0.00243603,,0.0025992,96.6632,,96.7487,108.9353,,109.1966,4.96,,4.9859,8.8007,,8.7705,0.040128,,0.0397,4.6971,4.8469,1.3966,,1.3544,1.5541,,1.514,4.9348,,5.0951,,41.276,,41.276,0.316189,,3.1781,,3.1868,2.4176,,2.4187,3.2679,,3.2959,-42.972,,-43.0003,1375.1802,,1360.3568,0.315352
1317.8028,8.5,,8.5,0.00246845,,0.002201,96.2732,,96.1478,108.9807,,109.5438,4.9733,,5.0134,8.8406,,8.8294,0.044417,,0.0442,4.6591,4.8981,1.3921,,1.4788,1.5385,,1.6197,4.9522,,5.1158,,41.276,,41.276,0.32202,,3.2016,,3.2076,2.4193,,2.4243,3.1693,,3.1198,-42.8273,,-42.7507,1396.4369,,1415.9689,0.31939
1317.9552,8.5,,8.5,0.00322331,,0.0031974,96.4563,,96.1988,107.1895,,107.1549,4.991,,4.912,8.7399,,8.7078,0.051548,,0.05,4.751,4.9015,1.2023,,1.1313,1.3629,,1.2996,4.9793,,5.1297,,41.276,,41.276,0.327816,,3.2198,,3.2287,2.4311,,2.4171,3.0592,,3.1325,-42.8743,,-42.8747,1382.4159,,1377.6613,0.325883
1318.1076,8.5,,8.5,0.00382107,,0.0041974,97.5165,,97.5005,105.1106,,104.974,5.1439,,5.2346,8.6572,,8.629,0.067133,,0.0673,4.8775,5.0297,1.0827,,1.0293,1.2673,,1.2236,5.1316,,5.3,,41.276,,41.276,0.341288,,3.2151,,3.247,2.428,,2.4271,3.1197,,3.083,-43.0132,,-42.9997,1377.6879,,1364.4404,0.347144
1318.26,8.5,,8.5,0.00307696,,0.0033024,98.9467,,98.8794,104.4132,,103.6158,5.1348,,5.116,8.766,,8.7289,0.080361,,0.0818,4.9638,5.0553,0.9767,,0.9872,1.1779,,1.1922,5.1194,,5.2892,,41.276,,41.276,0.339951,,3.3615,,3.2436,2.4282,,2.4165,3.2241,,3.2592,-43.1861,,-43.187,1398.3018,,1413.2653,0.340917
1318.4124,8.5,,8.5,0.00151685,,0.0013052,100.3134,,100.5303,105.7852,,106.0816,4.9259,,4.9298,8.9101,,8.9589,0.084012,,0.0855,4.753,4.9354,0.7672,,0.7254,0.9753,,0.9334,4.9022,,5.0627,,41.276,,41.276,0.329165,,3.3162,,3.2114,2.4017,,2.3835,3.2307,,3.1373,-43.414,,-43.3745,1392.6639,,1389.8689,0.32943
1318.5648,8.5,,8.5,0.00064892,,0.0003026,100.9114,,101.0862,107.0483,,107.0938,4.7634,,4.7821,9.0054,,9.0615,0.075743,,0.0768,4.6284,4.744,0.5552,,0.5542,0.7481,,0.7488,4.7532,,4.8859,,41.276,,41.276,0.318704,,3.0255,,3.1617,2.324,,2.3552,2.9928,,3.0092,-43.7378,,-43.749,1387.2177,,1380.759,0.310949
1318.7172,8.5,,8.5,0.00122763,,0.0010979,100.7407,,100.7785,107.544,,107.8197,4.5876,,4.5625,8.9125,,8.9715,0.061414,,0.0589,4.51,4.7181,0.4612,,0.3943,0.6437,,0.5711,4.5769,,4.7031,,41.276,,41.276,0.319458,,2.9643,,3.1298,2.3204,,2.3432,2.8749,,2.8807,-44.038,,-44.0617,1393.7245,,1401.998,0.320575
1318.8696,8.5,,8.5,0.00228781,,0.0025961,100.377,,100.3011,107.6431,,107.2628,4.6352,,4.5931,8.7924,,8.7651,0.06118,,0.0591,4.4744,4.6289,0.7236,,0.6977,0.8976,,0.8804,4.6229,,4.7784,,41.276,,41.276,0.318004,,3.2094,,3.1409,2.4063,,2.3615,2.8056,,2.8475,-44.2126,,-44.2495,1389.7239,,1383.9579,0.315613
1319.022,8.5,,8.5,0.00263804,,0.0026,100.2526,,100.2045,107.3468,,108.3774,4.7988,,4.7885,8.7499,,8.7469,0.078804,,0.0776,4.5787,4.7705,1.1592,,1.2048,1.2633,,1.347,4.7757,,4.9687,,41.276,,41.276,0.314146,,3.2606,,3.1641,2.3753,,2.3281,2.6363,,2.3602,-44.2118,,-44.25,1388.186,,1392.9584,0.306125
1319.1744,8.5,,8.5,0.00071968,,0.0025003,100.3731,,100.3475,106.4099,,104.7719,4.8243,,4.9289,8.9811,,8.7627,0.109286,,0.1098,4.6679,4.7961,0.9437,,0.7642,0.9773,,0.83,4.8369,,5.0581,,41.276,,41.276,0.304747,,3.2633,,3.159,2.2799,,2.2593,1.8173,,1.6418,-44.0488,,-44.063,1385.0353,,1379.8625,0.308593
1319.3268,8.5,,8.5,-0.00534982,,-0.0060774,100.5518,,100.6052,108.3459,,109.0019,4.5858,,4.5579,9.7209,,9.8697,0.130583,,0.1354,4.3965,4.5809,0.3098,,0.2785,0.4204,,0.3828,4.7032,,4.894,,41.2761,,41.276,0.298219,,2.9799,,3.102,2.2087,,2.235,1.3598,,1.5345,-43.8387,,-43.8132,1390.3553,,1391.5903,0.300422
1319.4792,8.5,,8.5,-0.00741171,,-0.0105882,100.3595,,100.5686,108.5215,,109.8421,4.3017,,4.2034,10.2978,,10.5164,0.126076,,0.1279,4.3313,4.4624,0.2968,,0.2755,0.4398,,0.4167,4.3563,,4.5199,,41.2761,,41.276,0.301111,,2.8806,,3.076,2.3171,,2.2805,2.2292,,1.954,-43.675,,-43.6878,1392.0358,,1396.5979,0.300799
1319.6316,8.5,,8.5,-0.00183039,,7.19e-05,99.5144,,99.52,104.5374,,104.2945,4.6653,,4.7129,9.7114,,9.0813,0.094991,,0.0977,4.466,4.6185,0.5637,,0.4755,0.7511,,0.672,4.6373,,4.7909,,41.274,,41.276,0.316347,,3.2541,,3.0964,2.4335,,2.3629,3.2303,,2.9826,-43.4854,,-43.5005,1385.8146,,1380.3245,0.308779
1319.784,8.5,,8.5,0.0010723,,0.0013966,98.4095,,98.447,100.6456,,100.0579,4.8954,,4.9559,9.0045,,8.9362,0.054966,,0.0521,4.687,4.821,1.0932,,1.2546,1.2823,,1.4257,4.8675,,5.031,,41.3356,,41.276,0.323961,,3.2472,,3.1324,2.4304,,2.3945,3.262,,3.35,-43.302,,-43.2507,1384.1678,,1389.782,0.321965
1319.9364,8.5,,8.5,0.00128257,,0.001001,97.2559,,97.2146,98.9006,,98.7599,4.9764,,4.9713,8.9924,,8.9986,0.023299,,0.0215,4.7414,4.9018,1.3679,,1.376,1.5281,,1.5365,4.9596,,5.0983,,41.4978,,41.5549,0.323849,,3.0641,,3.1264,2.4027,,2.3938,3.2632,,3.228,-43.2374,,-43.25,1371.9965,,1372.1633,0.323396
1320.0888,8.5,,8.5,0.00190693,,0.0019974,96.4684,,96.2327,98.9588,,98.2691,4.9548,,4.9278,8.8726,,8.8575,0.011161,,0.0096,4.7479,4.8566,1.3957,,1.3974,1.5413,,1.5426,4.9481,,5.0561,,41.5559,,41.5556,0.322991,,3.0526,,3.1012,2.3977,,2.3884,3.17,,3.1903,-43.1722,,-43.1877,1362.6111,,1354.9257,0.320707
1320.2412,8.5,,8.5,0.00228757,,0.0024987,96.4308,,96.4075,100.9864,,101.1023,5.0734,,5.1028,8.8379,,8.8179,0.009031,,0.0091,4.7851,4.8964,1.4223,,1.4201,1.5633,,1.5592,5.0766,,5.1637,,41.5555,,41.5556,0.329951,,3.087,,3.0942,2.387,,2.3867,3.1654,,3.1829,-43.1417,,-43.0628,1369.3613,,1374.3337,0.333367
1320.3936,8.5,,8.5,0.00219428,,0.0020013,96.938,,96.7315,104.081,,103.458,5.0454,,5.0526,8.8618,,8.8805,0.009885,,0.0099,4.7721,4.8399,1.4283,,1.399,1.5745,,1.5517,5.0453,,5.1459,,41.5556,,41.5556,0.331875,,3.1116,,3.098,2.3799,,2.3848,3.2126,,3.1877,-43.2589,,-43.3118,1380.855,,1371.218,0.330807
1320.546,8.5,,8.5,0.002469,,0.002399,97.9006,,98.028,106.9568,,108.533,4.9451,,4.9288,8.8266,,8.8415,0.010435,,0.0106,4.7117,4.812,1.4201,,1.4311,1.5697,,1.5809,4.9441,,5.035,,41.5557,,41.5556,0.331631,,3.0872,,3.1064,2.3871,,2.3838,3.2302,,3.217,-43.3648,,-43.3125,1402.1903,,1412.8307,0.337981
1320.6984,8.5,,8.5,0.00230257,,0.0029984,98.5862,,98.6815,107.0346,,106.0879,4.8566,,4.8418,8.7938,,8.7079,0.010917,,0.0108,4.6565,4.7047,1.3647,,1.3402,1.5188,,1.495,4.8591,,4.9384,,41.5556,,41.5556,0.316729,,3.1046,,3.1206,2.3876,,2.3827,3.206,,3.226,-43.5511,,-43.5618,1404.392,,1402.9874,0.311071
1320.8508,8.5,,8.5,0.00086392,,0.0003071,98.7999,,98.8527,108.0874,,108.1905,4.78,,4.8203,8.9613,,9.0609,0.011,,0.0111,4.591,4.7194,1.3364,,1.3444,1.5011,,1.5155,4.7782,,4.8609,,41.5556,,41.5556,0.314077,,3.1541,,3.1403,2.3759,,2.381,3.261,,3.225,-43.6976,,-43.7495,1393.844,,1398.8896,0.311798
1321.0032,8.5,,8.5,0.00016729,,0.0003,98.8402,,98.7757,110.1161,,109.8508,4.8206,,4.7759,9.1212,,9.0539,0.010968,,0.0106,4.5783,4.6977,1.3763,,1.3848,1.5318,,1.5411,4.8134,,4.9086,,41.5556,,41.5556,0.31055,,3.153,,3.1459,2.3756,,2.3782,3.2294,,3.2307,-43.7151,,-43.6877,1378.757,,1371.7347,0.307711
1321.1556,8.5,,8.5,0.00070419,,-0.0001987,98.9529,,99.0034,112.2441,,112.6881,4.9281,,4.9748,8.9657,,9.1246,0.014808,,0.0131,4.6085,4.7723,1.3398,,1.3593,1.4787,,1.4961,4.9208,,5.0322,,41.5556,,41.5556,0.310303,,3.1611,,3.1517,2.383,,2.378,3.054,,3.0519,-43.6973,,-43.7498,1380.1497,,1378.9017,0.31149
1321.308,8.5,,8.5,0.0018992,,0.0033906,99.0537,,98.9941,112.1382,,113.1829,5.0015,,5.0347,8.7424,,8.6773,0.026084,,0.0263,4.6472,4.7923,1.3019,,1.3185,1.4265,,1.4364,5.0018,,5.1192,,41.5556,,41.5556,0.314172,,3.167,,3.1686,2.401,,2.3877,2.8897,,2.9164,-43.5908,,-43.563,1387.7535,,1391.588,0.317783
1321.4604,8.5,,8.5,0.00050692,,-9.08e-05,99.188,,99.2596,109.1511,,108.6847,4.9433,,4.9509,9.0677,,9.1314,0.036775,,0.0372,4.6508,4.8222,1.2172,,1.2167,1.3447,,1.3442,4.9441,,5.0797,,41.5556,,41.5556,0.316048,,3.1825,,3.1947,2.397,,2.3934,2.795,,2.7819,-43.4319,,-43.5002,1393.3055,,1386.6449,0.3179
1321.6128,8.5,,8.5,-0.00064766,,-0.000499,99.3563,,99.2022,106.606,,106.4864,4.8643,,4.8781,9.2275,,9.1837,0.041946,,0.0436,4.6118,4.754,1.1586,,1.1622,1.2834,,1.2874,4.8637,,5.0255,,41.5556,,41.5556,0.317302,,3.2201,,3.2149,2.3997,,2.3974,2.6854,,2.6689,-43.2297,,-43.126,1403.1799,,1412.4188,0.321391
1321.7652,8.5,,8.5,-0.00093112,,-0.0013976,99.814,,99.8782,106.1544,,105.0839,4.8206,,4.8312,9.279,,9.2898,0.039768,,0.0395,4.5977,4.7686,1.1292,,1.1027,1.2495,,1.2261,4.8249,,4.994,,41.5556,,41.5556,0.320475,,3.2186,,3.2265,2.3935,,2.3921,2.604,,2.6421,-43.2114,,-43.2497,1394.1713,,1393.4858,0.316214
1321.9176,8.5,,8.5,-0.00033536,,-0.0001034,100.1878,,100.2322,109.1134,,108.9111,4.7802,,4.7827,9.3533,,9.1409,0.037816,,0.0379,4.5485,4.7441,1.145,,1.1507,1.2663,,1.2739,4.7809,,4.9593,,41.5556,,41.5556,0.326606,,3.2101,,3.2332,2.3849,,2.3973,2.6347,,2.6198,-43.1742,,-43.1877,1373.2373,,1377.1493,0.32378
1322.07,8.5,,8.5,-0.00117617,,-0.0001997,100.459,,100.3771,113.7434,,113.702,4.7701,,4.7639,9.201,,9.1719,0.034811,,0.0358,4.508,4.6947,1.1531,,1.1368,1.275,,1.2632,4.7659,,4.9556,,41.5556,,41.5556,0.338488,,3.247,,3.2249,2.3938,,2.395,2.6512,,2.6616,-43.0865,,-43.0628,1358.8059,,1344.5334,0.33537
1322.2224,8.5,,8.5,-0.00257305,,-0.0047879,100.8531,,100.9072,115.8707,,118.2395,4.7638,,4.7745,9.3766,,9.7687,0.03092,,0.0308,4.5203,4.693,1.148,,1.1469,1.269,,1.2683,4.7606,,4.9387,,41.5556,,41.5556,0.339858,,3.2076,,3.2016,2.3848,,2.3826,2.636,,2.6404,-43.1154,,-43.0625,1373.4777,,1380.1876,0.331909
1322.3748,8.5,,8.5,-0.00015024,,0.0011843,101.1408,,101.168,112.9103,,111.4974,4.7864,,4.7809,9.1186,,9.0008,0.032602,,0.0318,4.5592,4.7349,1.143,,1.1388,1.2544,,1.2532,4.7848,,4.9661,,41.5556,,41.5556,0.337361,,3.1259,,3.1871,2.3794,,2.3764,2.5628,,2.5289,-43.2712,,-43.3118,1377.9178,,1382.5436,0.334194
1322.5272,8.5,,8.5,7.23e-05,,0.0006016,101.2282,,101.2826,112.3406,,111.7216,4.8644,,4.8575,9.2592,,9.0773,0.037867,,0.0376,4.6232,4.8412,1.1232,,1.1026,1.2246,,1.1972,4.877,,5.0541,,41.5556,,41.5556,0.331167,,3.2096,,3.1917,2.3863,,2.3844,2.4646,,2.5367,-43.4525,,-43.3748,1362.0916,,1362.1915,0.339785
1322.6796,8.5,,8.5,-0.001157,,-0.0023921,100.9253,,101.1043,113.0873,,114.7275,5.0156,,5.0362,9.3143,,9.4623,0.043222,,0.0432,4.8011,4.9423,1.1454,,1.1483,1.2657,,1.272,5.0288,,5.1959,,41.5556,,41.5556,0.326943,,3.219,,3.204,2.3938,,2.3971,2.6343,,2.5717,-43.8161,,-43.8114,1349.7108,,1342.6846,0.333317
1322.832,8.5,,8.5,0.00029627,,0.0005921,100.1805,,100.0781,110.2173,,109.8148,5.1402,,5.1533,9.0832,,9.0903,0.04205,,0.0429,4.8696,5.0166,1.1601,,1.1531,1.2963,,1.2891,5.1438,,5.3131,,41.5556,,41.5556,0.338091,,3.2078,,3.2052,2.4028,,2.4013,2.7828,,2.7732,-44.1278,,-44.2489,1361.4006,,1358.015,0.343972
1322.9844,8.5,,8.5,0.00180961,,0.0020961,99.7474,,99.5821,107.3139,,106.927,5.0885,,5.0865,8.9666,,8.8891,0.039341,,0.0387,4.8577,4.9531,1.1399,,1.12,1.276,,1.2592,5.0907,,5.2703,,41.5556,,41.5556,0.344271,,3.19,,3.202,2.3998,,2.3988,2.7503,,2.7228,-44.314,,-44.1253,1383.7002,,1388.8188,0.338913
1323.1368,8.5,,8.5,-0.00018724,,0.0019005,99.8801,,99.8934,108.6655,,106.3601,4.9817,,4.9876,9.1889,,8.9063,0.036965,,0.0368,4.7526,4.9551,1.129,,1.1322,1.2597,,1.258,4.9848,,5.1704,,41.5556,,41.5556,0.336781,,3.1803,,3.1962,2.397,,2.3986,2.6859,,2.7133,-44.6276,,-44.873,1396.0701,,1394.781,0.333315
1323.2892,8.5,,8.5,-0.0052331,,-0.0077745,100.2074,,100.1493,113.6421,,116.4866,4.8603,,4.8544,9.7611,,10.1135,0.037625,,0.0372,4.6416,4.836,1.114,,1.0958,1.2494,,1.2358,4.8568,,5.062,,41.5556,,41.5556,0.312461,,3.2205,,3.1941,2.401,,2.3951,2.7007,,2.6866,-44.4879,,-44.4386,1399.2363,,1405.6542,0.297993
