DEPTH,BS:1,BS:2,DNPH:1,DNPH:2,DSO8,DSOZ,DT:1,DT:2,ECGR:1,ECGR:2,HART:1,HART:2,HDRA:1,HDRA:2,HLLD,HLLS,HMIN:1,HMIN:2,HMNO:1,HMNO:2,HRLD,HRLS,HTEM:1,HTEM:2,HTNP,PEF8,PEFZ,RHO8,RHOZ,RXO8,RXOZ,SP:1,SP:2,TENS:1,TENS:2,TNPH
1630.68,,8.5,,0.0127815,,0.036989,,95.3176,,112.4166,,4.9047,,-0.002796,4.4666,4.7229,,3.7476,,3.328,,,,47.7071,,,3.3569,,2.4372,,4.731,,-442.25,,1653.8597,0.315929
1630.8324,,8.5,,0.01223,,0.033881,,94.7502,,114.4229,,4.9496,,-0.004231,4.4972,4.7602,,3.784,,3.3563,,,,47.7071,,,3.3416,,2.4395,,4.7658,,-442.4971,,1645.2461,0.310794
1630.9848,,8.5,,0.0128677,,0.021803,,94.6268,,116.8654,,4.9748,,-0.002512,4.5082,4.7824,,3.73,,3.3082,,,,47.7071,,,3.3116,,2.4473,,4.7675,,-442.6163,,1623.7933,0.333571
1631.1372,,8.5,,0.0122185,,0.005878,,94.5687,,123.8169,,5.0037,,-0.001218,4.5169,4.8028,,3.7443,,3.321,,,,47.7071,,,3.278,,2.4539,,4.7262,,-442.3678,,1674.1154,0.327149
1631.2896,,8.5,,0.0123023,,0.005373,,94.2319,,124.4023,,5.0258,,-0.000684,4.5348,4.8286,,3.7678,,3.342,,,,47.7071,,,3.2589,,2.4574,,4.7831,,-441.8154,,1720.7629,0.330111
1631.442,,8.5,,0.0125277,,0.000127,,93.8621,,116.345,,5.081,,0.000486,4.6115,4.8874,,3.8112,,3.3813,,,,47.7071,,,3.2451,,2.4616,,4.8579,,-441.3779,,1704.2197,0.326051
1631.5944,,8.5,,0.0138677,,0.000129,,93.757,,112.4129,,5.1913,,0.001056,4.6771,4.9564,,3.7908,,3.3904,,,,47.7071,,,3.2657,,2.4621,,4.9586,,-441.0668,,1688.5817,0.34418
1631.7468,,8.5,,0.0138792,,0.005471,,93.8748,,115.3225,,5.144,,-0.000191,4.6147,4.8981,,3.9912,,3.5416,,,,47.7071,,,3.3208,,2.4547,,4.9695,,-440.9389,,1649.7565,0.345304
1631.8992,,8.5,,0.0130069,,0.005826,,94.4144,,115.2326,,5.0822,,-0.001049,4.5993,4.8899,,3.8181,,3.3866,,,,47.7071,,,3.362,,2.4501,,4.7453,,-440.8793,,1668.3546,0.337909
1632.0516,,8.5,,0.0124208,,0.015204,,95.0335,,119.0709,,5.0018,,0.000147,4.5495,4.844,,3.5114,,3.1136,,,,47.7071,,,3.3881,,2.4573,,4.5828,,-441.0043,,1689.4156,0.331032
1632.204,,8.5,,0.0127023,,0.016739,,95.4071,,119.1148,,4.8924,,-0.000761,4.4322,4.7188,,3.5555,,3.1529,,,,47.7071,,,3.3843,,2.4691,,4.5602,,-441.3183,,1683.2251,0.337665
1632.3564,,8.5,,0.0130908,,0.019405,,95.4075,,127.8957,,4.887,,-0.000153,4.4311,4.6989,,3.7445,,3.3212,,,,47.7071,,,3.3834,,2.4735,,4.7384,,-441.8721,,1691.3108,0.334755
1632.5088,,8.5,,0.0131,,0.009969,,95.1823,,126.8524,,4.8586,,-0.001612,4.4411,4.7067,,3.8166,,3.3855,,,,47.7071,,,3.3553,,2.4675,,4.8164,,-442.3053,,1639.4703,0.325955
1632.6612,,8.5,,0.0130931,,0.003185,,94.8747,,125.0412,,4.8981,,0.000426,4.4591,4.7387,,3.8461,,3.4117,,,,47.7071,,,3.3242,,2.464,,4.8656,,-442.4361,,1650.6713,0.331451
1632.8136,,8.5,,0.0127908,,0.000374,,94.5649,,120.3373,,4.9245,,-0.000516,4.4816,4.7692,,3.8049,,3.375,,,,47.7071,,,3.3229,,2.4605,,4.8268,,-442.5,,1683.2783,0.326866
1632.966,,8.5,,0.0120954,,0.012798,,93.8379,,121.3318,,4.9335,,-0.002161,4.4907,4.7701,,3.7136,,3.2971,,,,47.7071,,,3.3517,,2.4522,,4.7746,,-442.564,,1679.5823,0.316431
1633.1184,,8.5,,0.0112161,,0.0131,,93.1825,,114.2402,,5.0248,,-0.002182,4.5364,4.838,,2.8212,,2.6502,,,,47.7071,,,3.3544,,2.451,,4.5792,,-442.6803,,1708.1877,0.303016
1633.2708,,8.5,,0.011053,,0.012798,,93.0652,,114.7241,,5.1753,,-0.001375,4.6764,4.9708,,2.425,,2.3999,,,,47.7071,,,3.3134,,2.4585,,4.6982,,-442.4841,,1679.6316,0.291332
1633.4232,,8.5,,0.0130308,,0.000362,,93.0336,,110.2304,,5.1736,,0.000482,4.6929,4.9909,,4.0399,,3.5904,,,,47.7071,,,3.2584,,2.4725,,4.9461,,-441.6423,,1649.3732,0.325093
1633.5756,,8.5,,0.0122346,,0.00254,,93.1096,,116.8245,,5.1538,,0.001577,4.671,4.9792,,4.0886,,3.6277,,,,47.7071,,,3.2481,,2.4789,,5.1791,,-441.4971,,1642.6777,0.303041
1633.728,,8.5,,0.0127608,,0.0026,,93.1891,,117.512,,5.1406,,0.001705,4.6703,4.9755,,3.993,,3.5426,,,,47.7071,,,3.279,,2.4748,,5.0595,,-441.2587,,1647.0874,0.329846
1633.8804,,8.5,,0.0117507,,0.002602,,93.513,,118.0908,,5.153,,0.001988,4.6789,4.9882,,3.8263,,3.3941,,,,47.7071,,,3.3041,,2.4724,,4.9725,,-441.3663,,1710.4557,0.315266
1634.0328,,8.5,,0.0127493,,0.002928,,93.6592,,117.9337,,5.2276,,0.001837,4.6865,5.0081,,3.8804,,3.4422,,,,47.7071,,,3.3157,,2.473,,4.8872,,-441.1394,,1716.5789,0.338345
1634.1852,,8.5,,0.0117346,,0.012529,,94.1189,,116.6126,,5.172,,0.003172,4.6673,4.9964,,3.8535,,3.4185,,,,47.7071,,,3.3361,,2.4817,,4.95,,-441.4971,,1690.9019,0.311291
1634.3376,,8.5,,0.0120885,,0.015175,,94.3597,,115.0651,,5.0766,,0.003368,4.6123,4.9293,,3.8991,,3.4649,,,,47.7071,,,3.3393,,2.4841,,4.9774,,-441.7529,,1641.973,0.315453
1634.49,,8.5,,0.0120069,,0.012336,,94.6698,,115.7945,,5.026,,0.002172,4.5653,4.8808,,3.9404,,3.4958,,,,47.7071,,,3.3309,,2.48,,4.9819,,-442.1337,,1593.5037,0.310511
1634.6424,,8.5,,0.0121677,,0.002768,,95.1524,,117.3603,,5.0077,,-0.00017,4.5173,4.8513,,3.802,,3.3724,,,,47.7071,,,3.2794,,2.4748,,4.8676,,-442.8577,,1640.2737,0.317471
1634.7948,,8.5,,0.01103,,6e-05,,96.0668,,123.737,,4.9684,,-0.001265,4.482,4.816,,3.7624,,3.3371,,,,47.7071,,,3.2508,,2.4765,,4.7626,,-442.8764,,1692.9427,0.295453
1634.9472,,8.5,,0.0111046,,0.0,,96.2852,,129.1519,,4.9613,,-0.000907,4.4825,4.812,,3.7092,,3.2897,,,,47.7071,,,3.2521,,2.4815,,4.7372,,-442.926,,1750.0543,0.307767
1635.0996,,8.5,,0.0114069,,0.0,,96.16,,127.7366,,4.9841,,-0.000775,4.4969,4.8246,,3.756,,3.3315,,,,47.7071,,,3.316,,2.4796,,4.7948,,-442.4986,,1752.6787,0.311242
1635.252,,8.5,,0.0120115,,5.3e-05,,96.126,,128.4966,,5.0018,,0.000386,4.5295,4.8374,,3.8987,,3.4586,,,,47.7071,,,3.3446,,2.4818,,4.8882,,-442.0014,,1661.4767,0.312451
1635.4044,,8.5,,0.0130885,,0.002385,,95.7472,,123.8959,,5.0078,,0.000965,4.532,4.8575,,3.9043,,3.4636,,,,47.7071,,,3.3593,,2.4832,,4.9621,,-441.5654,,1623.9055,0.328063
1635.5568,,8.5,,0.0136746,,0.008162,,95.3237,,125.0829,,4.9977,,8.6e-05,4.5137,4.8426,,3.9009,,3.4606,,,,47.7071,,,3.3583,,2.4801,,4.9305,,-441.2514,,1628.9399,0.342154
1635.7092,,8.5,,0.0131908,,0.008247,,95.1864,,119.1646,,5.0035,,-0.001391,4.4906,4.8287,,3.8602,,3.4243,,,,47.7071,,,3.3823,,2.4724,,4.8821,,-441.0043,,1713.1489,0.341586
1635.8616,,8.5,,0.0123254,,0.005915,,95.0641,,120.0351,,4.9736,,-0.002433,4.4875,4.8274,,3.8132,,3.3825,,,,47.7071,,,3.4007,,2.4649,,4.8634,,-440.9433,,1774.375,0.327961
1636.014,,8.5,,0.0125185,,0.000487,,95.2342,,117.2724,,4.9988,,-0.000755,4.487,4.8124,,3.8749,,3.4375,,,,47.7071,,,3.3747,,2.4677,,4.8943,,-441.1135,,1701.4385,0.325192
1636.1664,,8.5,,0.0134931,,0.015211,,95.4032,,113.6933,,4.9851,,-0.001325,4.5027,4.8099,,3.9348,,3.4909,,,,47.7071,,,3.3966,,2.4576,,4.9515,,-440.8284,,1663.3756,0.338794
1636.3188,,8.5,,0.0141654,,0.034719,,95.6339,,115.7655,,4.9151,,-0.002993,4.4488,4.7571,,3.92,,3.4776,,,,47.7071,,,3.4357,,2.4445,,4.9466,,-441.1875,,1629.9344,0.347807
1636.4712,,8.5,,0.0134046,,0.042714,,95.826,,118.338,,4.8676,,-0.004382,4.4197,4.7219,,3.8849,,3.4464,,,,47.7071,,,3.4554,,2.4383,,4.9216,,-441.5639,,1661.4139,0.332417
1636.6236,,8.5,,0.0128,,0.050682,,95.869,,125.8357,,4.8536,,-0.004972,4.3956,4.6907,,3.8352,,3.4021,,,,47.7071,,,3.4385,,2.4407,,4.8192,,-441.9957,,1744.2106,0.325407
1636.776,,8.5,,0.0122023,,0.045608,,95.579,,121.7217,,4.8435,,-0.004407,4.4005,4.7043,,3.7171,,3.297,,,,47.7071,,,3.4079,,2.444,,4.7861,,-442.2529,,1721.9204,0.319031
1636.9284,,8.5,,0.0117046,,0.044179,,95.0614,,125.2387,,4.9658,,-0.004042,4.4753,4.766,,3.7827,,3.3555,,,,47.7071,,,3.4032,,2.4358,,4.8107,,-442.5976,,1700.7688,0.317701
1637.0808,,8.5,,0.0114161,,0.02183,,94.629,,126.7534,,5.0084,,-0.001362,4.53,4.8131,,3.8945,,3.4626,,,,47.7071,,,3.3555,,2.4343,,4.5857,,-441.8413,,1690.1479,0.300085
1637.2332,,8.5,,0.0118161,,0.021359,,94.6063,,127.6576,,4.963,,-0.001239,4.5384,4.8034,,1.967,,2.0625,,,,47.7071,,,3.3303,,2.4293,,4.5751,,-442.2197,,1682.9391,0.286509
1637.3856,,8.5,,0.0128769,,0.03995,,94.5645,,124.9518,,4.987,,-0.002784,4.5118,4.7713,,1.6354,,1.9046,,,,47.7071,,,3.339,,2.4278,,4.6092,,-441.398,,1697.8911,0.310648
1637.538,,8.5,,0.0130323,,0.040075,,94.4873,,120.1526,,4.9563,,-0.003647,4.5271,4.7911,,3.9423,,3.5086,,,,47.7071,,,3.3747,,2.4316,,5.0038,,-441.4841,,1662.2479,0.337778
1637.6904,,8.5,,0.0143247,,0.026201,,94.0117,,123.2246,,5.0007,,-0.002208,4.5578,4.8372,,3.8625,,3.4266,,,,47.7071,,,3.3874,,2.4418,,4.9634,,-440.9505,,1674.6945,0.367081
1637.8428,,8.5,,0.0086537,,0.00894,,93.4946,,126.9514,,5.1296,,0.003171,4.6363,4.9093,,3.8884,,3.4496,,,,47.7071,,,3.3804,,2.4556,,4.9715,,-440.9332,,1688.7004,0.350474
1637.9952,,8.5,,0.0131801,,0.034748,,92.4657,,125.3928,,5.2837,,0.011646,4.8035,5.0492,,4.0535,,3.5973,,,,47.7071,,,3.4003,,2.4682,,5.1347,,-440.7558,,1665.3916,0.343913
1638.1476,,8.5,,0.0129885,,0.067052,,92.0449,,125.9323,,5.2422,,0.021745,4.8296,5.0904,,4.0972,,3.6694,,,,47.7071,,,3.4117,,2.4846,,5.1888,,-440.8197,,1687.389,0.330103
1638.3,,8.5,,0.0122161,,0.071971,,92.0229,,119.5281,,5.2429,,0.017117,4.7465,4.9963,,1.6741,,1.9573,,,,47.7071,,,3.3913,,2.4845,,4.8624,,-441.1875,,1638.2456,0.324883
1638.4524,,8.5,,0.0120931,,0.04595,,92.3946,,119.5527,,5.1437,,0.008658,4.6972,4.9708,,1.0529,,1.3058,,,,47.7071,,,3.343,,2.4716,,4.6589,,-441.5582,,1656.8473,0.335036
1638.6048,,8.5,,0.0116815,,0.013697,,93.5664,,111.9685,,5.0587,,-0.001277,4.6111,4.8917,,3.5416,,3.17,,,,47.7071,,,3.2853,,2.4606,,4.6781,,-441.75,,1671.1674,0.318218
1638.7572,,8.5,,0.0105277,,0.010218,,93.6662,,117.4469,,5.02,,0.002033,4.5896,4.8569,,3.8775,,3.4401,,,,47.7071,,,3.2674,,2.4682,,4.9764,,-441.9332,,1654.2021,0.305708
1638.9096,,8.5,,0.0105438,,0.012441,,93.7523,,120.2334,,5.0809,,0.002918,4.6106,4.8733,,3.9837,,3.5347,,,,47.7071,,,3.2596,,2.4698,,5.0436,,-441.9375,,1671.0836,0.298409
1639.062,,8.5,,0.0123815,,0.020374,,93.85,,122.513,,5.0529,,0.004482,4.6117,4.887,,3.8894,,3.471,,,,47.7071,,,3.286,,2.4665,,5.0507,,-441.9303,,1653.8778,0.316538
1639.2144,,8.5,,0.0134562,,0.019545,,93.8653,,125.597,,5.0728,,0.005471,4.5884,4.8689,,3.8887,,3.46,,,,47.7071,,,3.3172,,2.4553,,4.9435,,-441.625,,1658.3822,0.340193
1639.3668,,8.5,,0.0127046,,0.036639,,94.0132,,125.7488,,5.0329,,0.013435,4.5707,4.8655,,3.5458,,3.1972,,,,47.7071,,,3.3768,,2.4625,,4.8491,,-441.3183,,1683.2156,0.330515
1639.5192,,8.5,,0.0121046,,0.043052,,94.1284,,127.8305,,5.014,,0.018713,4.5674,4.8691,,2.2521,,2.3292,,,,47.7071,,,3.403,,2.4663,,4.5512,,-441.2442,,1670.562,0.316701
1639.6716,,8.5,,0.0116954,,0.034537,,94.1017,,124.2434,,5.0664,,0.016066,4.573,4.8775,,1.6672,,1.8983,,,,47.7071,,,3.4166,,2.4587,,4.6003,,-440.9346,,1747.6891,0.310814
1639.824,,8.5,,0.0111208,,0.01492,,93.9969,,119.8831,,5.0468,,0.007728,4.574,4.8601,,3.8379,,3.4145,,,,47.7071,,,3.3864,,2.4492,,4.6327,,-440.5043,,1732.7266,0.293754
1639.9764,,8.5,,0.0113954,,0.000341,,93.8804,,116.196,,4.9558,,0.000564,4.5346,4.8153,,3.8617,,3.4256,,,,47.7071,,,3.3738,,2.4421,,4.8816,,-440.2601,,1697.433,0.29502
1640.1288,,8.5,,0.0115138,,0.000371,,93.6956,,115.7092,,5.0225,,0.000147,4.5457,4.8168,,3.8508,,3.4159,,,,47.7071,,,3.3563,,2.4502,,4.8618,,-440.4375,,1684.1885,0.2901
1640.2812,,8.5,,0.012147,,0.016326,,93.3668,,117.8509,,5.031,,-0.002307,4.5812,4.853,,3.853,,3.4178,,,,47.7071,,,3.3794,,2.4479,,4.872,,-440.6293,,1672.2831,0.31673
1640.4336,,8.5,,0.0106369,,0.041862,,92.1047,,117.9049,,5.0791,,-0.00507,4.6321,4.9322,,3.8859,,3.4471,,,,47.7071,,,3.414,,2.4432,,4.9123,,-441.0029,,1693.0721,0.288291
1640.586,,8.5,,0.0106069,,0.061134,,90.4827,,119.1498,,5.2432,,-0.00654,4.7944,5.107,,3.97,,3.522,,,,47.7071,,,3.4508,,2.4407,,5.1264,,-441.4942,,1706.9832,0.291115
1640.7384,,8.5,,0.0109,,0.048508,,89.8073,,114.9237,,5.6852,,-0.005491,5.1349,5.4552,,4.4157,,3.919,,,,47.7071,,,3.4556,,2.4516,,5.6021,,-441.7471,,1724.9526,0.291195
1640.8908,,8.5,,0.0112092,,0.031302,,89.5764,,117.9413,,6.159,,-0.003965,5.3524,5.6632,,4.8846,,4.3366,,,,47.7071,,,3.441,,2.4702,,5.8643,,-441.8707,,1720.6022,0.291106
1641.0432,,8.5,,0.0118723,,0.014432,,89.8531,,117.9118,,5.636,,-0.001058,5.1443,5.4607,,4.4675,,3.9652,,,,47.7071,,,3.4128,,2.4804,,5.7429,,-441.8096,,1666.3055,0.295151
1641.1956,,8.5,,0.0114208,,0.011169,,91.6703,,121.0134,,5.3754,,-0.000493,4.8769,5.1943,,4.1965,,3.7238,,,,47.7071,,,3.4062,,2.4749,,5.3283,,-441.6192,,1678.5496,0.289618
1641.348,,8.5,,0.0117931,,0.002931,,93.022,,116.7271,,5.226,,0.000242,4.7293,5.0455,,4.0113,,3.5589,,,,47.7071,,,3.4021,,2.4637,,5.147,,-441.1947,,1720.8114,0.309098
1641.5004,,8.5,,0.0118646,,6.5e-05,,93.0196,,113.9158,,5.1917,,-0.001356,4.7214,5.02,,3.9989,,3.5477,,,,47.7071,,,3.4224,,2.4563,,5.0875,,-441.0606,,1722.0266,0.316517
1641.6528,,8.5,,0.0106761,,5.8e-05,,92.7226,,108.7817,,5.2666,,-0.001182,4.7757,5.0753,,4.0285,,3.5742,,,,47.7071,,,3.4207,,2.4572,,5.1413,,-440.8808,,1743.9662,0.316165
1641.8052,,8.5,,0.0125423,,0.002629,,92.3174,,108.1054,,5.3915,,-0.000163,4.8693,5.1649,,4.1414,,3.6747,,,,47.7071,,,3.4201,,2.4618,,5.2638,,-440.9317,,1670.5239,0.317899
1641.9576,,8.5,,0.0121,,0.010469,,91.7043,,109.9009,,5.4651,,0.002368,4.9467,5.2692,,4.2818,,3.7998,,,,47.7071,,,3.4217,,2.474,,5.3915,,-440.7601,,1667.1753,0.303303
1642.11,,8.5,,0.0115954,,0.013212,,91.2944,,115.4153,,5.5253,,0.003517,5.0024,5.3387,,4.2929,,3.8097,,,,47.7071,,,3.4259,,2.4826,,5.4547,,-440.9985,,1657.0701,0.296615
1642.2624,,8.5,,0.0108954,,0.024651,,91.504,,114.6405,,5.6047,,0.001156,5.0182,5.362,,4.2979,,3.8142,,,,47.7071,,,3.4521,,2.4785,,5.4407,,-441.1875,,1688.1975,0.286614
1642.4148,,8.5,,0.0100415,,0.038764,,91.8031,,117.2478,,5.5362,,-0.003095,4.9614,5.3091,,4.2492,,3.7709,,,,47.7071,,,3.444,,2.4687,,5.3925,,-441.3822,,1716.2963,0.277769
1642.5672,,8.5,,0.0108977,,0.06794,,92.2622,,121.3365,,5.3677,,-0.007135,4.8699,5.2097,,4.1869,,3.7153,,,,47.7071,,,3.4535,,2.4572,,5.2733,,-441.8692,,1703.0474,0.296183
1642.7196,,8.5,,0.0117046,,0.094762,,92.6157,,121.6799,,5.3286,,-0.008488,4.7985,5.1295,,4.0903,,3.6292,,,,47.7071,,,3.4672,,2.4495,,5.2384,,-442.1207,,1699.3281,0.298537
1642.872,,8.5,,0.0126862,,0.110784,,92.737,,113.872,,5.2488,,-0.009247,4.7664,5.0903,,4.0994,,3.6374,,,,47.7071,,,3.4941,,2.4415,,5.1847,,-442.1918,,1683.6758,0.322289
1643.0244,,8.5,,0.0130908,,0.088695,,92.9025,,109.094,,5.2165,,-0.007812,4.7162,5.0347,,4.0729,,3.6138,,,,47.7071,,,3.4707,,2.4449,,5.1661,,-442.4346,,1648.0049,0.329672
1643.1768,,8.5,,0.0130746,,0.065897,,92.8244,,113.7792,,5.1972,,-0.006823,4.7054,5.0299,,3.992,,3.5418,,,,47.7071,,,3.4253,,2.4511,,5.0466,,-442.5538,,1671.7673,0.339097
1643.3292,,8.5,,0.01203,,0.059954,,92.3134,,113.5486,,5.2378,,-0.006816,4.7128,5.0525,,3.9288,,3.4855,,,,47.7071,,,3.4139,,2.4512,,5.0096,,-442.3053,,1672.0177,0.32816
1643.4816,,8.5,,0.0121931,,0.072736,,91.9047,,116.6607,,5.3045,,-0.007472,4.8053,5.1526,,3.9639,,3.5167,,,,47.7071,,,3.4467,,2.447,,5.0447,,-441.7601,,1711.4741,0.331344
1643.634,,8.5,,0.0121092,,0.066196,,91.5793,,112.3292,,5.4859,,-0.006956,4.9396,5.2646,,4.0771,,3.6175,,,,47.7071,,,3.475,,2.4459,,5.1981,,-441.6207,,1716.7985,0.324272
1643.7864,,8.5,,0.0123839,,0.034428,,91.3661,,115.6775,,5.5608,,-0.004609,4.9828,5.2956,,4.2311,,3.7547,,,,47.7071,,,3.4676,,2.451,,5.2646,,-441.3154,,1701.4071,0.315855
1643.9388,,8.5,,0.0119908,,0.011758,,91.6432,,114.1847,,5.4684,,-0.002598,4.9131,5.2232,,4.0484,,3.592,,,,47.7071,,,3.4371,,2.4554,,5.1395,,-441.1351,,1721.286,0.309638
1644.0912,,8.5,,0.0112092,,0.000265,,92.6915,,115.9345,,5.3001,,-0.000523,4.8049,5.1205,,3.8377,,3.4043,,,,47.7071,,,3.3752,,2.465,,4.9138,,-441.3649,,1700.8107,0.301114
1644.2436,,8.5,,0.0108092,,0.00033,,93.2594,,113.5483,,5.1515,,0.000535,4.6922,5.0029,,3.7574,,3.3328,,,,47.7071,,,3.3269,,2.475,,4.8397,,-441.1961,,1691.4983,0.30128
1644.396,,8.5,,0.0108115,,0.014053,,93.2321,,109.687,,5.2178,,-0.001065,4.7187,5.0191,,3.8862,,3.4475,,,,47.7071,,,3.3469,,2.4726,,4.9762,,-441.3764,,1684.2655,0.296795
1644.5484,,8.5,,0.0112815,,0.018156,,93.0913,,115.1805,,5.3426,,-0.001344,4.8357,5.1296,,4.1659,,3.6967,,,,47.7071,,,3.3984,,2.4699,,5.1903,,-441.6279,,1662.4401,0.2958
1644.7008,,8.5,,0.0110254,,0.032298,,92.8981,,119.6947,,5.3716,,-0.003315,4.8599,5.1564,,4.2103,,3.7383,,,,47.7071,,,3.4576,,2.4719,,5.3693,,-441.9957,,1677.9294,0.283268
1644.8532,,8.5,,0.0117862,,0.034391,,92.9609,,122.8781,,5.3011,,-0.001793,4.8025,5.1047,,3.552,,3.2433,,,,47.7071,,,3.4503,,2.48,,5.1351,,-442.1861,,1661.8257,0.301985
1645.0056,,8.5,,0.0119954,,0.043593,,93.5339,,120.4763,,5.2227,,0.000121,4.7344,5.0282,,2.2371,,2.3292,,,,47.7071,,,3.4145,,2.4828,,4.8206,,-442.3154,,1695.2145,0.312582
1645.158,,8.5,,0.0119815,,0.031915,,94.0743,,123.3626,,5.1561,,0.002829,4.7173,5.0104,,2.7142,,2.6232,,,,47.7071,,,3.3369,,2.4771,,4.7212,,-442.551,,1715.4663,0.32151
1645.3104,,8.5,,0.0112115,,0.016251,,94.1696,,124.2961,,5.1501,,0.002542,4.6519,4.959,,3.918,,3.4809,,,,47.7071,,,3.2984,,2.471,,4.8213,,-442.3096,,1679.9971,0.30187
1645.4628,,8.5,,0.0109115,,0.002983,,94.0287,,126.7486,,5.1207,,-0.00017,4.6663,4.9625,,4.057,,3.5996,,,,47.7071,,,3.2928,,2.4627,,5.0843,,-441.9418,,1712.0505,0.280994
1645.6152,,8.5,,0.0111138,,0.005725,,93.9688,,128.281,,5.1623,,-0.001596,4.6798,4.9687,,4.0731,,3.614,,,,47.7071,,,3.3292,,2.4521,,5.1511,,-441.7529,,1679.7288,0.288908
1645.7676,,8.5,,0.0119138,,0.014286,,93.9487,,130.8692,,5.1336,,0.001381,4.6877,4.9761,,4.0629,,3.605,,,,47.7071,,,3.3586,,2.4447,,5.1497,,-441.6803,,1686.6134,0.302341
1645.92,,8.5,,0.0132631,,0.034862,,93.7207,,123.8726,,5.1502,,0.007869,4.6688,4.9367,,3.9906,,3.5565,,,,47.7071,,,3.4007,,2.442,,4.9923,,-441.3139,,1700.2181,0.329403
1646.0724,,8.5,,0.0130862,,0.057866,,93.4739,,119.2626,,5.1046,,0.017039,4.677,4.9686,,1.5781,,1.8428,,,,47.7071,,,3.4322,,2.4557,,4.4468,,-441.0043,,1683.947,0.331892
1646.2248,,8.5,,0.0123023,,0.062638,,92.8034,,120.228,,5.1674,,0.015369,4.7285,5.033,,1.0901,,1.3277,,,,47.7071,,,3.4401,,2.464,,4.4958,,-440.8793,,1711.7852,0.324997
1646.3772,,8.5,,0.0116254,,0.051636,,92.1184,,118.1966,,5.4135,,0.007977,4.8679,5.1646,,3.6273,,3.3264,,,,47.7071,,,3.4221,,2.478,,4.7537,,-440.9404,,1681.9063,0.309846
1646.5296,,8.5,,0.0120231,,0.025518,,91.8169,,121.9059,,5.4154,,-0.000334,4.9437,5.2337,,4.3085,,3.8261,,,,47.7071,,,3.4021,,2.4742,,5.455,,-441.125,,1669.3523,0.309513
1646.682,,8.5,,0.0133769,,0.012271,,91.7566,,117.391,,5.4089,,-0.001733,4.9319,5.2193,,4.3233,,3.8368,,,,47.7136,,,3.391,,2.4713,,5.4679,,-441.324,,1681.3518,0.338426
1646.8344,,8.5,,0.0137977,,0.002528,,92.0042,,121.2967,,5.4073,,-0.000216,4.924,5.2224,,4.2961,,3.8125,,,,47.9739,,,3.3683,,2.466,,5.4371,,-441.9813,,1689.701,0.344544
1646.9868,,8.5,,0.0140585,,0.0023,,92.2705,,112.359,,5.3934,,0.000695,4.8958,5.1853,,4.258,,3.7785,,,,47.7136,,,3.3393,,2.4747,,5.3313,,-441.875,,1718.6691,0.359222
1647.1392,,8.5,,0.0126392,,0.0023,,92.458,,109.1971,,5.3344,,0.001372,4.8485,5.1475,,4.1287,,3.6634,,,,47.7071,,,3.3388,,2.4825,,5.2862,,-441.75,,1710.825,0.334297
1647.2916,,8.5,,0.0127908,,0.002247,,92.0476,,108.5805,,5.3365,,0.000891,4.9097,5.1906,,4.1965,,3.7238,,,,47.7071,,,3.3843,,2.4821,,5.3741,,-441.625,,1696.8785,0.332756
1647.444,,8.5,,0.0126208,,0.000178,,91.8405,,113.067,,5.5395,,-2e-06,4.9592,5.238,,4.4648,,3.9629,,,,47.7071,,,3.4084,,2.4781,,5.5877,,-441.4986,,1681.6105,0.318052
1647.5964,,8.5,,0.0133069,,0.005342,,91.708,,117.2998,,5.328,,-0.000947,4.9063,5.1969,,4.5208,,4.0127,,,,47.7071,,,3.4366,,2.4706,,5.6236,,-441.3154,,1636.5149,0.322122
1647.7488,,8.5,,0.0142516,,0.008422,,91.4295,,114.3418,,5.2827,,0.000298,4.8495,5.1351,,4.2419,,3.7642,,,,47.7071,,,3.4055,,2.4739,,5.4362,,-441.2471,,1663.8918,0.343526
1647.9012,,8.5,,0.0131931,,0.016244,,91.3174,,112.1635,,5.2671,,0.001507,4.8246,5.1138,,4.1446,,3.6776,,,,47.7136,,,3.3985,,2.4793,,5.2986,,-441.0668,,1697.2837,0.34091
1648.0536,,8.5,,0.0117977,,0.013835,,90.9945,,114.1689,,5.379,,0.002984,4.8732,5.1811,,4.1997,,3.7267,,,,47.9804,,,3.3383,,2.4909,,5.3096,,-441.0654,,1709.7152,0.309108
1648.206,,8.5,,0.0103507,,0.020605,,91.0741,,116.5507,,5.571,,0.003772,4.9766,5.2949,,4.2838,,3.8021,,,,47.9804,,,3.3339,,2.4979,,5.4723,,-441.1875,,1725.3197,0.273891
1648.3584,,8.5,,0.0110138,,0.015656,,91.3222,,116.0529,,5.3813,,0.003442,4.9126,5.2361,,4.4129,,3.9201,,,,47.72,,,3.3168,,2.4926,,5.511,,-441.3139,,1679.8647,0.284018
1648.5108,,8.5,,0.0122977,,0.02082,,91.6221,,114.893,,5.2675,,0.004772,4.8247,5.1269,,3.3476,,3.0984,,,,47.9804,,,3.3401,,2.4907,,5.1859,,-441.5029,,1679.1885,0.308315
1648.6632,,8.5,,0.0134792,,0.019102,,92.2028,,112.7698,,5.3378,,0.004935,4.8112,5.1065,,2.9393,,2.7927,,,,47.9868,,,3.3314,,2.4859,,5.0791,,-441.8197,,1679.0211,0.329315
