DEPT,TNPH_SAN:1,DPHI_SAN:1,CS:1,RLA4,TENS:1,TNPH_DOL:1,NPHI_DOL,GDEV_EDTC,DPHZ,RSOZ,RHOZ,RLA5,TNPH_LIM:1,VCL,NPOR_DOL:1,NPOR:1,SMIN,PEFZ,TNPH:1,RLA1,DT,RXOZ,AZIM,NPHI_SAN,NPOR_SAN:1,TNPH:2,RLA0,RHGX,RXO,GR:1,CVEL:1,SVEL,CALI,SPHI,RO,CVEL:2,TNPH_SAN:2,TNPH_DOL:2,NPOR:2,SMNO,TNPH_LIM:2,GR:2,DPHI_SAN:2,RLA2,UZ,DPHI_DOL:1,GR:3,DCAL,DPHI_DOL:2,MRES,INCL,NPOR_LIM:1,GR:4,ITT,CS:2,HTEN,NPOR_LIM:2,NPHI,NPOR_SAN:2,DPHI_LIM:1,RT,BS,NPOR_DOL:2,NPHI_LIM,DSOZ,DPHI_LIM:2,TENS:2,RLA3
1665.732,0.43103,0.15678,555.4772,4.10567,3727.46716,0.33911,0.32684,38.64169,0.19876,0.12938,2.37013,4.18892,0.39135,0.77962,0.3314,0.38274,0.44749,3.23901,0.39135,3.8675,97.25769,1.52108,346.67,0.41191,0.43798,0.39097,0.09241,2.94302,2.95011,121.351,-556.332,3133.943,9.36396,0.26513,5.97303,-555.4772,0.4307,0.33942,0.39851,0.54393,0.39097,112.3098,0.16962,3.90491,7.74175,0.25939,117.7923,0.86396,0.24794,0.098,37.00755,0.38274,120.2916,0.04118,556.332,1218.67782,0.39851,0.35675,0.4227,0.18636,4.2796,8.5,0.34615,0.35675,0.2188,0.19876,3759.99926,4.02958
1665.8844,0.4279,0.17105,554.0338,4.27104,3696.92912,0.33617,0.31625,38.63615,0.19554,0.12451,2.37563,4.35903,0.3878,0.76557,0.34942,0.40165,0.4612,3.2321,0.3878,3.93343,96.36599,1.5183,346.67,0.40337,0.44025,0.38743,0.09197,2.94341,2.80169,119.5243,-555.295,3162.941,9.53353,0.2618,6.08333,-554.0338,0.42758,0.33648,0.40053,0.56616,0.38743,129.6618,0.16629,4.08644,7.74184,0.25642,123.8011,1.03353,0.26066,0.09964,36.99992,0.40165,123.7516,0.04113,555.295,1223.82077,0.40053,0.34961,0.4413,0.20013,4.58336,8.5,0.34841,0.34961,0.21193,0.19554,3671.50098,4.19571
1666.0368,0.42319,0.18241,554.9692,4.3478,3709.39927,0.33174,0.296,38.65072,0.19875,0.11761,2.37014,4.43776,0.38247,0.76235,0.33831,0.38918,0.49035,3.20323,0.38247,3.95431,96.18973,1.5306,346.67,0.38703,0.43277,0.38211,0.0916,2.93504,2.79934,119.1052,-551.4662,3168.738,9.25605,0.26114,6.09146,-554.9692,0.42287,0.33204,0.39233,0.58285,0.38211,126.9989,0.16961,4.1745,7.65625,0.25939,114.8755,0.75605,0.27079,0.10177,36.99235,0.38918,128.2037,0.04109,551.4662,1228.11912,0.39233,0.33595,0.42969,0.21109,4.72445,8.5,0.34129,0.33595,0.19667,0.19875,3738.99986,4.27535
1666.1892,0.40355,0.17039,558.3302,4.40916,3673.80077,0.3137,0.25832,38.65516,0.20678,0.1102,2.3564,4.50027,0.36044,0.77914,0.28594,0.33056,0.49534,3.18205,0.36044,4.05359,94.7996,1.41559,346.67,0.35664,0.36008,0.36048,0.09201,2.90468,2.93158,121.288,-558.3992,3215.204,9.44489,0.2558,6.26143,-558.3302,0.40358,0.31367,0.31614,0.58071,0.36048,129.2021,0.17794,4.24402,7.5648,0.26681,120.9428,0.94489,0.26007,0.10056,36.98455,0.33056,122.8523,0.04104,558.3992,1227.18593,0.31614,0.31052,0.37427,0.1995,4.73421,8.5,0.27264,0.31052,0.18446,0.20678,3654.66728,4.34276
1666.3416,0.39327,0.18221,559.6026,4.32952,3708.26623,0.30413,0.26608,38.64929,0.21085,0.11214,2.34945,4.42869,0.34902,0.7698,0.30911,0.35439,0.49168,3.17625,0.34902,4.01079,95.2343,1.38108,346.67,0.3629,0.415,0.34905,0.09062,2.88803,2.91249,120.0734,-563.1304,3200.527,9.47957,0.25749,6.37385,-559.6026,0.3933,0.30411,0.37122,0.56453,0.34905,110.4195,0.18215,4.15615,7.53041,0.27057,127.3405,0.97958,0.27062,0.10164,36.9767,0.35439,121.4037,0.04099,563.1304,1216.6633,0.37122,0.31576,0.39853,0.21091,4.63355,8.5,0.32485,0.31576,0.19227,0.21085,3710.50083,4.29132
1666.494,0.39481,0.16269,556.0157,4.22135,3797.33329,0.30554,0.27818,38.63373,0.20585,0.12893,2.358,4.32202,0.35073,0.75235,0.32457,0.3711,0.44675,3.16932,0.35073,4.00673,95.04816,1.43113,346.67,0.37266,0.4046,0.35073,0.08831,2.89589,3.15337,117.8056,-554.8303,3206.795,9.69539,0.25677,6.44406,-556.0157,0.39481,0.30554,0.36073,0.53793,0.35073,124.4542,0.17697,4.0502,7.53926,0.26595,112.7365,1.19539,0.25321,0.10001,36.96877,0.3711,124.1827,0.04094,554.8303,1251.33648,0.36073,0.32392,0.41474,0.19207,4.39162,8.5,0.31487,0.32392,0.21859,0.20585,3803.66615,4.18606
1666.6464,0.39119,0.19865,556.2452,4.37088,3746.33313,0.30218,0.27851,38.63511,0.20388,0.13402,2.36137,4.47244,0.34672,0.71763,0.3067,0.35157,0.41694,3.14992,0.34672,4.19578,94.87165,1.40295,346.67,0.37292,0.38672,0.34672,0.08609,2.89411,3.38716,113.2915,-554.2512,3212.762,9.57207,0.25608,6.55661,-556.2452,0.39119,0.30218,0.34217,0.51116,0.34672,137.2312,0.17493,4.18667,7.50305,0.26412,112.1274,1.07207,0.28528,0.09794,36.96088,0.35157,125.8403,0.04089,554.2512,1274.60084,0.34217,0.32414,0.39595,0.22677,4.49282,8.5,0.29794,0.32414,0.23399,0.20388,3726.50048,4.3128
1666.7988,0.38734,0.17903,552.4127,4.27362,3682.73243,0.29785,0.27763,38.63737,0.20367,0.14178,2.36172,4.36904,0.34247,0.73216,0.29523,0.33883,0.42312,3.13797,0.34247,4.17539,93.85767,1.40047,346.67,0.37222,0.36819,0.34156,0.08591,2.88989,3.67221,115.1804,-552.1078,3247.47,9.35625,0.2521,6.63997,-552.4127,0.38651,0.29862,0.32296,0.50463,0.34156,116.584,0.17471,4.10393,7.47561,0.26393,115.0012,0.85625,0.26778,0.09482,36.95306,0.33883,121.595,0.04085,552.1078,1246.50152,0.32296,0.32355,0.38377,0.20783,4.30517,8.5,0.28058,0.32355,0.23106,0.20367,3655.49908,4.21131
1666.9512,0.38828,0.18014,544.1006,4.63175,3668.49978,0.29871,0.23639,38.63897,0.20717,0.13121,2.35574,4.73268,0.3435,0.7572,0.29175,0.33518,0.42513,3.14887,0.3435,4.47795,93.25871,1.34422,346.67,0.33896,0.36365,0.34258,0.0886,2.88669,3.67197,118.436,-542.8466,3268.327,9.57207,0.2497,6.54767,-544.1006,0.38744,0.29948,0.31843,0.51397,0.34258,114.2327,0.17834,4.43657,7.48396,0.26717,120.8666,1.07207,0.26877,0.09332,36.94541,0.33518,117.0744,0.0408,542.8466,1209.22145,0.31843,0.29573,0.3801,0.20891,4.72338,8.5,0.2763,0.29573,0.21079,0.20717,3674.999,4.55318
1667.1036,0.37051,0.18017,543.1461,4.77183,3635.68666,0.28239,0.24824,38.62617,0.20703,0.13439,2.35598,4.87746,0.32402,0.73769,0.27718,0.31765,0.4311,3.17675,0.32402,4.48056,94.00888,1.45043,346.67,0.34851,0.37224,0.32318,0.09058,2.86543,3.33493,115.9002,-543.5247,3242.246,9.06336,0.25269,6.94953,-543.1461,0.36974,0.28309,0.3257,0.51995,0.32318,117.025,0.1782,4.55878,7.55095,0.26704,116.0139,0.56336,0.2688,0.09497,36.93763,0.31765,111.3782,0.04075,543.5247,1202.96749,0.3257,0.30373,0.36421,0.20893,5.01426,8.5,0.28473,0.30373,0.19131,0.20703,3602.50037,4.67906
1667.256,0.37258,0.15942,542.5386,4.73445,3690.93346,0.28482,0.22978,38.61628,0.20213,0.12293,2.36436,4.84623,0.32628,0.71767,0.29324,0.33513,0.46917,3.19837,0.32628,4.47273,94.96849,1.48779,346.67,0.33362,0.37312,0.32607,0.09137,2.87422,3.41467,113.2975,-543.4567,3209.486,9.24064,0.25646,7.00475,-542.5386,0.37239,0.285,0.32681,0.56971,0.32607,105.9106,0.17312,4.52357,7.62737,0.26251,114.1189,0.74064,0.2503,0.09581,36.9297,0.33513,112.3012,0.04071,543.4567,1205.05619,0.32681,0.29127,0.38132,0.18892,4.94472,8.5,0.28551,0.29127,0.17961,0.20213,3695.49933,4.65289
1667.4084,0.3561,0.15011,539.9069,4.44356,3735.46586,0.26972,0.23635,38.63316,0.1962,0.12394,2.37451,4.55186,0.30839,0.7137,0.27645,0.31544,0.47096,3.20059,0.30839,4.22219,93.42227,1.59219,346.67,0.33892,0.37125,0.30819,0.08878,2.86147,3.23779,112.7809,-538.8225,3262.606,9.3023,0.25036,7.57266,-539.9069,0.35591,0.26989,0.32363,0.572,0.30819,113.4627,0.16697,4.23946,7.66302,0.25702,108.965,0.8023,0.24199,0.09858,36.92196,0.31544,113.4313,0.04066,538.8225,1232.6742,0.32363,0.2957,0.36311,0.17993,4.6249,8.5,0.2841,0.2957,0.17125,0.1962,3753.50004,4.36964
1667.5608,0.35106,0.16689,540.9926,4.48588,3754.86688,0.2653,0.22633,38.64166,0.19261,0.11502,2.38064,4.59058,0.30296,0.74977,0.26476,0.30238,0.45786,3.19625,0.30296,4.30131,93.42038,1.67835,346.67,0.32998,0.37309,0.30296,0.0881,2.85981,3.49589,117.4696,-539.451,3262.671,9.91892,0.25035,7.80633,-540.9926,0.35106,0.2653,0.32513,0.56143,0.30296,123.6496,0.16325,4.27872,7.67092,0.25371,117.6098,1.41892,0.25696,0.09916,36.91431,0.30238,120.7507,0.04061,539.451,1249.04928,0.32513,0.28775,0.35048,0.19613,4.59903,8.5,0.28594,0.28775,0.16389,0.19261,3745.33273,4.40542
1667.7132,0.36026,0.15619,540.9858,4.67091,3780.53331,0.27369,0.24111,38.62749,0.19366,0.10657,2.37883,4.78611,0.31288,0.71022,0.26889,0.30771,0.57387,3.19202,0.31288,4.54836,93.12372,1.71055,346.67,0.34276,0.34168,0.31288,0.08902,2.86993,3.89978,112.329,-541.4261,3273.065,9.10961,0.24916,7.51421,-540.9858,0.36026,0.27369,0.2942,0.68644,0.31288,118.8942,0.16434,4.46913,7.65541,0.25468,118.9613,0.60961,0.24741,0.09765,36.90665,0.30771,122.8073,0.04057,541.4261,1258.47012,0.2942,0.29891,0.35512,0.1858,4.72777,8.5,0.25639,0.29891,0.16122,0.19366,3805.33199,4.59276
1667.8656,0.36493,0.18286,542.2714,4.73074,3768.13285,0.27797,0.25841,38.62943,0.19815,0.10597,2.37116,4.84583,0.31794,0.73955,0.26883,0.3081,0.54518,3.19503,0.31794,4.72623,92.97604,1.70119,346.67,0.35671,0.36502,0.31794,0.08994,2.86992,4.40873,116.1416,-544.9536,3278.264,9.36396,0.24856,7.28467,-542.2714,0.36493,0.27797,0.31804,0.64028,0.31794,131.3566,0.169,4.55381,7.6397,0.25883,104.9909,0.86396,0.2712,0.09243,36.89898,0.3081,122.6289,0.04052,544.9536,1267.45236,0.31804,0.31058,0.35516,0.21153,4.72248,8.5,0.27805,0.31058,0.16759,0.19815,3772.50089,4.65971
1668.018,0.38438,0.16299,542.7457,4.58449,3707.62552,0.29587,0.25529,38.62973,0.20145,0.11892,2.36552,4.69426,0.33921,0.73334,0.30446,0.34842,0.47993,3.20186,0.33921,4.37838,94.03394,1.49633,346.67,0.3542,0.36529,0.33921,0.08974,2.88915,3.34857,115.3339,-544.7489,3241.383,9.14429,0.25279,6.74789,-542.7457,0.38438,0.29587,0.31984,0.57254,0.33921,115.6977,0.17241,4.38728,7.63917,0.26188,121.862,0.64429,0.25347,0.0937,36.89108,0.34842,118.3304,0.04047,544.7489,1251.4934,0.31984,0.30848,0.39344,0.19235,4.75931,8.5,0.2779,0.30848,0.18174,0.20145,3705.50108,4.50022
1668.1704,0.37556,0.17946,538.4291,4.29208,3766.93237,0.28774,0.2611,38.63482,0.20392,0.13257,2.36129,4.39607,0.32953,0.80966,0.29868,0.34128,0.43642,3.20261,0.32953,4.07734,94.39324,1.45285,346.67,0.35889,0.41096,0.32953,0.09048,2.87556,3.16617,125.2558,-539.4286,3229.045,9.37552,0.25421,6.8934,-538.4291,0.37556,0.28774,0.36551,0.52714,0.32953,110.0374,0.17498,4.10739,7.62832,0.26417,120.9493,0.87552,0.26817,0.09319,36.88313,0.34128,120.8453,0.04043,539.4286,1247.58285,0.36551,0.3124,0.38714,0.20825,4.45911,8.5,0.32138,0.3124,0.19184,0.20392,3818.5013,4.21442
1668.3228,0.38431,0.17472,535.3359,4.29258,3784.1325,0.29543,0.28123,38.60736,0.20224,0.13772,2.36417,4.3998,0.33913,0.78106,0.27384,0.31545,0.42997,3.18883,0.33913,4.11387,95.07715,1.41985,346.67,0.37512,0.37047,0.33868,0.09069,2.88811,3.26539,121.5384,-534.924,3205.818,8.77817,0.25688,6.7321,-535.3359,0.3839,0.29581,0.32505,0.52244,0.33868,132.4512,0.17323,4.10727,7.60409,0.26261,128.3178,0.27817,0.26394,0.09386,36.87546,0.31545,117.2947,0.04038,534.924,1268.4685,0.32505,0.32598,0.36095,0.20368,4.42823,8.5,0.28277,0.32598,0.19868,0.20224,3804.33384,4.22254
1668.4752,0.39725,0.18092,538.0794,4.28513,3747.79888,0.3074,0.28865,38.62036,0.1988,0.13005,2.37005,4.3896,0.35344,0.78815,0.31265,0.35863,0.44036,3.17416,0.35344,4.16203,95.64206,1.4577,346.67,0.38111,0.37558,0.35296,0.08944,2.9071,3.46239,122.4594,-536.9854,3186.882,8.87067,0.25905,6.53873,-538.0794,0.39682,0.30781,0.33131,0.53448,0.35296,112.3832,0.16967,4.10184,7.58651,0.25943,118.4656,0.37067,0.26946,0.09262,36.86787,0.35863,125.824,0.04033,536.9854,1270.646,0.33131,0.33099,0.40234,0.20966,4.36121,8.5,0.2873,0.33099,0.20631,0.1988,3743.66689,4.22402
1668.6276,0.40159,0.16652,538.6631,4.30045,3759.3743,0.31142,0.29173,38.61643,0.19399,0.13443,2.37828,4.41138,0.35826,0.79696,0.3286,0.3762,0.45285,3.16673,0.35826,4.05577,96.06949,1.54204,346.67,0.38359,0.40567,0.35775,0.08983,2.91757,2.99136,123.6045,-538.6207,3172.704,9.61061,0.26068,6.55698,-538.6631,0.40114,0.31185,0.36239,0.54795,0.35775,136.0934,0.16468,4.11624,7.5931,0.25498,123.4895,1.11061,0.25663,0.09463,36.86003,0.3762,124.8211,0.04028,538.6207,1261.5808,0.36239,0.33306,0.4191,0.19576,4.53503,8.5,0.31575,0.33306,0.22027,0.19399,3790.00002,4.23817
1668.78,0.40227,0.13733,537.9265,4.33524,3768.86573,0.3126,0.28796,38.60831,0.19056,0.14817,2.38414,4.44085,0.35902,0.72525,0.3031,0.34894,0.43328,3.16354,0.35902,4.02211,94.92027,1.6651,346.67,0.38055,0.43393,0.35917,0.09178,2.9223,2.90436,114.2824,-539.7663,3211.116,8.88994,0.25627,6.61739,-537.9265,0.40241,0.31248,0.39152,0.54186,0.35917,119.1485,0.16113,4.14815,7.60277,0.25182,121.262,0.38994,0.23059,0.09805,36.85212,0.34894,127.3066,0.04024,539.7663,1265.18022,0.39152,0.33052,0.39241,0.1676,4.63313,8.5,0.34289,0.33052,0.23467,0.19056,3766.33438,4.27026
1668.9324,0.39702,0.17155,537.8557,4.31017,3821.199,0.30795,0.30739,38.60815,0.19029,0.15793,2.38461,4.41577,0.35318,0.71119,0.32481,0.37162,0.41055,3.14826,0.35318,4.07789,94.65217,1.63065,346.67,0.39622,0.4118,0.35361,0.09558,2.91691,3.12828,112.4553,-536.8477,3220.211,8.64714,0.25523,6.72515,-537.8557,0.39741,0.30759,0.36832,0.51989,0.35361,129.6834,0.16084,4.11964,7.56745,0.25156,100.3081,0.14714,0.26112,0.09486,36.84451,0.37162,123.9507,0.04019,536.8477,1267.31321,0.36832,0.34363,0.41505,0.20062,4.49855,8.5,0.32169,0.34363,0.24022,0.19029,3819.33309,4.24147
1669.0848,0.39832,0.17725,536.1833,4.28685,3854.5629,0.30904,0.27702,38.60381,0.19532,0.14956,2.37601,4.39562,0.35462,0.69405,0.29092,0.33538,0.42033,3.14685,0.35462,3.98587,95.77557,1.58689,346.67,0.37172,0.36833,0.35491,0.09913,2.91241,2.83075,110.226,-535.1248,3182.44,8.96316,0.25956,6.59066,-536.1833,0.39858,0.3088,0.3241,0.51495,0.35491,126.2693,0.16606,4.07234,7.53876,0.25621,118.2439,0.46316,0.2662,0.09801,36.83664,0.33538,128.8983,0.04014,535.1248,1309.17331,0.3241,0.32314,0.37945,0.20612,4.5838,8.5,0.28046,0.32314,0.23138,0.19532,3855.50035,4.21822
1669.2372,0.38334,0.1543,534.8618,4.49731,3835.33274,0.29513,0.30276,38.59906,0.1951,0.14555,2.37638,4.61496,0.33807,0.75341,0.31303,0.35748,0.42891,3.15783,0.33807,4.077,95.08827,1.50793,346.67,0.39248,0.40585,0.33832,0.10185,2.89573,2.81116,117.9427,-534.8348,3205.443,8.94774,0.25692,6.90609,-534.8618,0.38357,0.29491,0.36101,0.52339,0.33832,129.424,0.16583,4.26409,7.56618,0.25601,110.7194,0.44774,0.24573,0.10499,36.82882,0.35748,131.0458,0.04009,534.8348,1310.97313,0.36101,0.3405,0.40241,0.18397,4.945,8.5,0.31632,0.3405,0.22522,0.1951,3799.6668,4.42378
1669.3896,0.39527,0.14941,535.1115,4.52013,3810.86678,0.30567,0.29826,38.59095,0.19155,0.14308,2.38245,4.64065,0.35123,0.72757,0.31042,0.35601,0.41602,3.17235,0.35123,4.10056,96.091,1.55245,346.67,0.38886,0.39938,0.35089,0.10357,2.91349,2.83561,114.5838,-535.147,3171.993,8.82057,0.26076,6.7317,-535.1115,0.39496,0.30596,0.35541,0.51123,0.35089,136.8121,0.16215,4.28325,7.61894,0.25273,124.2802,0.32057,0.24136,0.1047,36.82121,0.35601,128.932,0.04005,535.147,1294.30894,0.35541,0.33747,0.39995,0.17925,4.96325,8.5,0.30988,0.33747,0.22285,0.19155,3783.66715,4.43886
1669.542,0.38743,0.16394,538.7487,4.33974,3751.75102,0.29928,0.29162,38.5905,0.18517,0.14371,2.39336,4.4464,0.34257,0.74286,0.29504,0.33864,0.43933,3.18456,0.34257,3.94244,96.03901,1.49154,346.67,0.3835,0.38088,0.34327,0.10517,2.91236,2.72334,116.5714,-539.7659,3173.711,8.82057,0.26056,7.0388,-538.7487,0.38806,0.29869,0.33597,0.53755,0.34327,121.2289,0.15554,4.1148,7.68072,0.24683,109.4409,0.32057,0.25432,0.10205,36.81341,0.33864,126.0184,0.04,539.7659,1261.46952,0.33597,0.33299,0.38357,0.19327,4.74571,8.5,0.29249,0.33299,0.22632,0.18517,3741.00066,4.25294
1669.6944,0.39606,0.18133,541.6503,4.35939,3713.46606,0.30758,0.29842,38.58389,0.1845,0.1388,2.39451,4.48483,0.35211,0.6985,0.28791,0.33189,0.42549,3.18881,0.35211,3.93407,94.1365,1.45539,346.67,0.38898,0.37736,0.35316,0.10625,2.92264,2.72964,110.8054,-539.856,3237.851,8.41591,0.2532,6.87182,-541.6503,0.397,0.3067,0.33314,0.51393,0.35316,118.0208,0.15485,4.13493,7.6944,0.24621,113.7786,-0.08409,0.26984,0.10181,36.80554,0.33189,117.3288,0.03995,539.856,1238.09546,0.33314,0.33758,0.37621,0.21006,4.82512,8.5,0.28898,0.33758,0.22442,0.1845,3675.66669,4.27539
1669.8468,0.40684,0.14741,540.6449,4.44882,3748.79928,0.31764,0.2941,38.58982,0.18486,0.13957,2.39388,4.59164,0.36411,0.69798,0.31088,0.35783,0.43194,3.19605,0.36411,3.98362,93.66102,1.44172,346.67,0.3855,0.41772,0.3652,0.10727,2.93371,2.78444,110.7368,-539.451,3254.289,8.36967,0.25131,6.65438,-540.6449,0.40781,0.31674,0.37537,0.52716,0.3652,114.528,0.15522,4.21683,7.71001,0.24655,110.4727,-0.13033,0.23959,0.10207,36.79789,0.35783,116.8034,0.0399,539.451,1225.36408,0.37537,0.33466,0.4007,0.17733,4.98823,8.5,0.32714,0.33466,0.22232,0.18486,3729.66579,4.36532
1669.9992,0.41097,0.1535,537.8651,4.67506,3774.86588,0.32027,0.28532,38.58429,0.18696,0.1378,2.3903,4.83237,0.36873,0.68586,0.33165,0.38057,0.43548,3.19274,0.36873,4.10305,94.71633,1.52483,346.67,0.37842,0.42401,0.36834,0.10938,2.93564,2.92334,109.1619,-539.496,3218.03,8.47372,0.25548,6.53344,-537.8651,0.41062,0.32059,0.3821,0.53143,0.36834,119.3842,0.15739,4.39472,7.69133,0.24849,108.2013,-0.02628,0.24501,0.10565,36.7902,0.38057,116.8391,0.03986,539.496,1252.94792,0.3821,0.32874,0.4225,0.1832,5.35678,8.5,0.33312,0.32874,0.21611,0.18696,3782.99947,4.57814
1670.1516,0.40058,0.1489,538.7819,4.7339,3767.87432,0.31059,0.27404,38.54668,0.18536,0.13666,2.39304,4.89693,0.35714,0.69493,0.29979,0.34519,0.44517,3.18675,0.35714,4.13812,93.29382,1.5108,346.67,0.36932,0.41176,0.35676,0.1109,2.92651,2.97253,110.3414,-539.5635,3267.097,8.62402,0.24984,6.76173,-538.7819,0.40025,0.3109,0.36855,0.54358,0.35676,117.6158,0.15574,4.47224,7.68505,0.24701,108.8941,0.12402,0.24092,0.11003,36.78233,0.34519,116.2329,0.03981,539.5635,1266.95756,0.36855,0.32113,0.38889,0.17877,5.45559,8.5,0.32159,0.32113,0.20969,0.18536,3762.49914,4.64009
1670.304,0.39125,0.15998,540.6343,4.68454,3728.40012,0.30171,0.28279,38.56039,0.18156,0.1391,2.39953,4.84901,0.34678,0.70815,0.31175,0.35699,0.43803,3.17793,0.34678,4.12054,92.97738,1.58617,346.67,0.37638,0.37497,0.34617,0.10994,2.92085,2.93499,112.0595,-539.2264,3278.217,8.70495,0.24856,7.03823,-540.6343,0.39069,0.30223,0.33018,0.53559,0.34617,112.1079,0.1518,4.44034,7.68306,0.2435,113.623,0.20495,0.25079,0.11225,36.77445,0.35699,121.0198,0.03976,539.2264,1258.42561,0.33018,0.32703,0.40125,0.18945,5.37314,8.5,0.28686,0.32703,0.19942,0.18156,3729.66579,4.60134
1670.4564,0.39215,0.14363,543.5192,4.62027,3700.60025,0.30239,0.27474,38.57969,0.17798,0.14529,2.40565,4.7907,0.34779,0.7018,0.32734,0.37374,0.43984,3.16373,0.34779,4.0943,93.45061,1.73639,346.67,0.36989,0.41496,0.34697,0.11244,2.92602,2.91965,111.2342,-543.7961,3261.616,8.6009,0.25047,7.10219,-543.5192,0.39142,0.30307,0.37102,0.54719,0.34697,132.3721,0.14809,4.39061,7.66681,0.24019,112.7922,0.1009,0.23621,0.11328,36.7668,0.37374,121.0045,0.03971,543.7961,1233.87378,0.37102,0.3216,0.41756,0.17368,5.26413,8.5,0.32486,0.3216,0.18029,0.17798,3710.33222,4.53111
1670.6088,0.37183,0.14799,541.1409,4.71512,3742.26633,0.28368,0.26184,38.57537,0.17262,0.14332,2.41483,4.89219,0.32546,0.7166,0.27189,0.31208,0.4599,3.15416,0.32546,4.21705,93.8528,2.11934,346.67,0.35948,0.34057,0.32472,0.11198,2.90995,2.97881,113.1581,-541.1729,3247.639,8.7011,0.25208,7.71208,-541.1409,0.37116,0.28431,0.29389,0.5884,0.32472,119.5079,0.14253,4.47359,7.67066,0.23523,108.2428,0.2011,0.2401,0.11428,36.75913,0.31208,124.2004,0.03967,541.1729,1219.94282,0.29389,0.3129,0.35859,0.17789,5.32592,8.5,0.25515,0.3129,0.16185,0.17262,3760.50059,4.62759
1670.7612,0.3636,0.12483,538.3271,4.73179,3817.06252,0.27611,0.23702,38.55283,0.16787,0.1353,2.42294,4.91408,0.3165,0.74214,0.27122,0.31054,0.51077,3.15077,0.3165,4.25506,94.08402,2.55728,346.67,0.33946,0.36335,0.31574,0.11268,2.90637,2.9976,116.4777,-534.8571,3239.658,8.87837,0.25299,8.05869,-538.3271,0.3629,0.27675,0.3162,0.6629,0.31574,121.0483,0.13761,4.49866,7.68631,0.23084,118.8402,0.37838,0.21944,0.11674,36.75114,0.31054,126.8976,0.03962,534.8571,1247.49405,0.3162,0.29616,0.35768,0.15554,5.31916,8.5,0.27653,0.29616,0.14837,0.16787,3865.49985,4.6389
1670.9136,0.35482,0.1264,541.5196,4.75196,3747.60105,0.26881,0.23759,38.54708,0.1664,0.13767,2.42546,4.93614,0.30701,0.72344,0.29383,0.33394,0.5216,3.15245,0.30701,4.26119,94.01071,2.65193,346.67,0.33992,0.386,0.30711,0.11663,2.89802,3.00485,114.0476,-541.9567,3242.184,8.79359,0.2527,8.35802,-541.5196,0.35491,0.26872,0.33846,0.67511,0.30711,138.7837,0.13609,4.52295,7.69783,0.22948,121.1134,0.29359,0.22085,0.11774,36.74326,0.33394,127.9732,0.03957,541.9567,1247.80519,0.33846,0.29654,0.38154,0.15706,5.36048,8.5,0.29806,0.29654,0.14069,0.1664,3763.00046,4.65406
1671.066,0.34768,0.16077,541.9769,4.19786,3689.06755,0.26184,0.24237,38.53988,0.17455,0.13169,2.41151,4.34928,0.29932,0.68969,0.24739,0.28331,0.46526,3.14886,0.29932,3.85314,95.94391,2.41817,346.67,0.34378,0.31682,0.29888,0.12023,2.87912,2.71262,109.6597,-541.8206,3176.856,8.61246,0.2602,8.36382,-541.9769,0.34726,0.26221,0.26846,0.60582,0.29888,124.8773,0.14454,4.02709,7.64803,0.23702,101.8297,0.11246,0.2515,0.11646,36.73561,0.28331,123.4227,0.03953,541.8206,1221.85347,0.26846,0.29976,0.33167,0.19022,4.60765,8.5,0.23375,0.29976,0.12415,0.17455,3697.33377,4.12922
1671.2184,0.35721,0.15869,544.4855,4.61543,3786.1333,0.27075,0.23595,38.54169,0.181,0.12206,2.40049,4.79869,0.30959,0.65817,0.25613,0.29364,0.55082,3.15178,0.30959,4.12979,94.26647,2.39698,346.67,0.3386,0.31962,0.3094,0.12376,2.88244,2.93322,105.5615,-544.6581,3233.388,8.34654,0.25371,7.90142,-544.4855,0.35704,0.27091,0.27191,0.6899,0.3094,107.7327,0.15122,4.38027,7.62267,0.24298,105.7147,-0.15346,0.24964,0.1135,36.72791,0.29364,110.8656,0.03948,544.6581,1220.20944,0.27191,0.29543,0.34133,0.18821,5.21887,8.5,0.23613,0.29543,0.11169,0.181,3807.33279,4.52421
1671.3708,0.36453,0.13233,545.9337,4.75157,3787.1337,0.27704,0.27121,38.53735,0.17853,0.10282,2.40472,4.93853,0.31751,0.65824,0.28176,0.32198,0.65801,3.16383,0.31751,4.20842,93.13463,2.43103,346.67,0.36704,0.35365,0.31684,0.12262,2.89426,3.00609,105.5712,-549.4642,3272.682,8.3003,0.2492,7.75596,-545.9337,0.36391,0.2776,0.3065,0.81367,0.31684,102.4472,0.14866,4.49822,7.6643,0.24069,110.1715,-0.1997,0.22613,0.11086,36.72025,0.32198,111.2324,0.03943,549.4642,1241.45051,0.3065,0.31922,0.36896,0.16277,5.42941,8.5,0.26744,0.31922,0.11557,0.17853,3783.50079,4.66164
