DEPT,CGXT,SMTU,GRGC,NPRL,CLDC,DCOR,DEN,PDPE,DT35,SPDL,MRRS,HDP3,HDPT,HDP4,HDP5,HDP6,HVOL,AVOL,HP01,HP02,BIT
1726.0,50.284574,3398.4375,124.137508,0.288877,8.805623,0.070371,2.473198,3.292664,87.192686,92.442562,4.245344,5.291942,4.675977,5.229167,5.118044,5.045279,0.138717,0.051035,5.419764,5.342705,8.5
1726.1,50.298336,3381.773911,123.785088,0.29849,8.803528,0.067338,2.477272,3.342186,87.145047,92.394678,4.280784,5.667801,5.063754,5.606394,5.497534,5.426139,0.138677,0.050996,5.792643,5.717411,8.5
1726.2,50.270866,3374.722441,122.617339,0.307545,8.803116,0.061178,2.484959,3.399889,87.120762,92.276922,4.328048,6.218587,5.601212,6.155919,6.044705,5.971682,0.138671,0.050989,6.345844,6.26918,8.5
1726.3,50.28068,3374.023438,120.212804,0.312115,8.803105,0.052758,2.492518,3.471512,87.118667,92.200694,4.360171,6.195467,5.621994,6.137361,6.034142,5.966297,0.138671,0.050989,6.313334,6.242347,8.5
1726.4,50.271718,3357.145938,116.784776,0.309613,8.803104,0.045066,2.497956,3.545183,87.147153,92.13622,4.362407,5.996976,5.457962,5.942396,5.845401,5.781618,0.13867,0.050989,6.107645,6.041001,8.5
1726.5,50.265919,3354.492188,112.421844,0.301182,8.803091,0.041124,2.499809,3.599029,87.216716,92.143371,4.332992,5.841792,5.307738,5.787697,5.691585,5.628399,0.13867,0.050988,5.951504,5.885432,8.5
1726.6,50.301768,3354.492188,109.032779,0.290437,8.803082,0.041435,2.498024,3.6074,87.31671,92.087534,4.281158,5.626992,5.078943,5.571382,5.472667,5.407832,0.138669,0.050988,5.739882,5.671878,8.5
1726.7,50.270619,3350.220101,106.459738,0.281301,8.803061,0.043147,2.491481,3.586505,87.423942,92.081597,4.229841,5.591694,5.013182,5.53292,5.42868,5.36028,0.138669,0.050987,5.711122,5.639162,8.5
1726.8,50.29488,3375.346298,106.399062,0.278115,8.803031,0.045415,2.484723,3.565945,87.50434,92.047267,4.191074,5.654638,5.028139,5.590861,5.477871,5.403816,0.138668,0.050986,5.784383,5.706183,8.5
1726.9,50.255526,3374.599446,107.112469,0.28245,8.803015,0.048285,2.481756,3.537152,87.57161,92.069268,4.175568,5.533217,4.892423,5.467894,5.352248,5.276514,0.138669,0.050987,5.666216,5.586038,8.5
1727.0,50.307653,3348.079217,108.861939,0.293975,8.803098,0.050064,2.480688,3.525734,87.644702,92.048638,4.176623,5.453953,4.82316,5.389651,5.275812,5.201258,0.138682,0.051,5.584868,5.505947,8.5
1727.1,50.252444,3349.067748,111.098457,0.307986,8.803845,0.050609,2.482111,3.515219,87.728946,92.077926,4.18399,5.71106,5.081549,5.646999,5.533496,5.459098,0.138744,0.051062,5.84137,5.762831,8.5
1727.2,50.327197,3345.251124,113.351818,0.321482,8.807042,0.049863,2.484279,3.520199,87.830989,92.141637,4.167792,5.795783,5.187115,5.733922,5.624231,5.552273,0.138912,0.051231,5.921515,5.845752,8.5
1727.3,50.308748,3379.728432,113.942535,0.331348,8.814546,0.04916,2.488364,3.497671,87.963641,92.211446,4.132272,5.676601,5.104205,5.61848,5.515358,5.447663,0.139207,0.051526,5.794654,5.723531,8.5
1727.4,50.263684,3357.436265,112.349401,0.337169,8.825755,0.047502,2.490387,3.484669,88.118972,92.281588,4.070836,5.490242,4.956092,5.436054,5.33986,5.276679,0.139591,0.05191,5.600244,5.533981,8.5
1727.5,50.284745,3354.492188,110.535677,0.3395,8.838857,0.045432,2.491058,3.46143,88.260633,92.291354,4.007571,5.395151,4.878487,5.342763,5.249742,5.18863,0.140027,0.052346,5.501474,5.437432,8.5
1727.6,50.306692,3336.789455,110.196187,0.339693,8.853315,0.044255,2.493212,3.474761,88.346882,92.33296,3.952531,5.429341,4.897975,5.375428,5.27973,5.216879,0.140492,0.05281,5.538795,5.472861,8.5
1727.7,50.300049,3352.730277,110.827276,0.337954,8.868168,0.044379,2.498041,3.486888,88.334854,92.359341,3.924606,5.452067,4.896868,5.395682,5.295656,5.230003,0.140922,0.05324,5.566611,5.497599,8.5
1727.8,50.284877,3358.951092,113.342746,0.33441,8.880406,0.042863,2.49864,3.526349,88.197568,92.339337,3.931499,5.45012,4.866579,5.390791,5.28562,5.216649,0.141225,0.053543,5.570746,5.498054,8.5
1727.9,50.302229,3350.424216,116.485074,0.329431,8.887229,0.040559,2.497734,3.534449,87.92068,92.262033,3.973809,5.540881,4.906896,5.47631,5.361975,5.287081,0.14138,0.053698,5.672315,5.593085,8.5
1728.0,50.297573,3345.117577,118.537322,0.323493,8.890153,0.036843,2.49294,3.523247,87.542684,92.274748,4.038379,5.650279,4.95273,5.579052,5.4531,5.370716,0.141489,0.053807,5.795473,5.707915,8.5
1728.1,50.275279,3371.775297,120.548559,0.317127,8.89408,0.033887,2.488878,3.4707,87.139853,92.254009,4.099217,5.698723,4.963218,5.623516,5.490635,5.403797,0.141675,0.053993,5.852169,5.759612,8.5
1728.2,50.342295,3378.547803,121.881422,0.311853,8.901853,0.029427,2.478823,3.422913,86.78626,92.238062,4.127574,5.794063,5.038867,5.716812,5.580346,5.491184,0.141971,0.054289,5.951711,5.856615,8.5
1728.3,50.272666,3369.825193,124.149188,0.306828,8.912687,0.028806,2.476969,3.37507,86.55213,92.293461,4.118116,5.550493,4.849762,5.478899,5.352348,5.26961,0.142309,0.054627,5.696501,5.608441,8.5
1728.4,50.306307,3373.697235,124.462595,0.30091,8.923015,0.029769,2.477994,3.369543,86.444706,92.402638,4.085,5.34259,4.705335,5.277596,5.162592,5.087319,0.142583,0.054901,5.474992,5.395162,8.5
1728.5,50.344651,3383.168661,125.274847,0.291884,8.929833,0.032701,2.484583,3.377154,86.458925,92.498364,4.057552,5.327275,4.73687,5.267195,5.160752,5.090988,0.142745,0.055063,5.449502,5.375833,8.5
1728.6,50.353951,3360.846396,122.531086,0.28074,8.933149,0.032684,2.484873,3.417069,86.553167,92.590011,4.047538,5.51473,4.939699,5.456304,5.352694,5.284717,0.142829,0.055147,5.633464,5.56192,8.5
1728.7,50.345314,3363.979375,119.236268,0.269116,8.935104,0.033891,2.489507,3.433341,86.67487,92.67288,4.054158,5.778593,5.199513,5.719811,5.615505,5.547027,0.142898,0.055216,5.897977,5.826054,8.5
1728.8,50.375055,3355.01754,114.188711,0.259444,8.937438,0.03519,2.494206,3.43489,86.809956,92.755184,4.061072,5.831589,5.256663,5.773249,5.669704,5.601708,0.142973,0.055292,5.950043,5.878685,8.5
1728.9,50.311126,3359.128006,111.587386,0.255372,8.939847,0.037399,2.500719,3.401927,86.922145,92.762488,4.067027,5.651588,5.090534,5.594643,5.493586,5.42723,0.143038,0.055357,5.767221,5.69756,8.5
1729.0,50.333266,3354.723578,110.290682,0.255696,8.941503,0.040696,2.508993,3.386043,87.065642,92.811852,4.058366,5.4784,4.921701,5.421866,5.32157,5.255738,0.143078,0.055396,5.593244,5.524052,8.5
1729.1,50.342519,3359.159133,110.792765,0.261332,8.942317,0.046287,2.521351,3.400192,87.218395,92.933381,4.062757,5.389082,4.822571,5.331492,5.229379,5.162392,0.143118,0.055436,5.506133,5.435601,8.5
1729.2,50.286955,3368.739782,112.465155,0.268209,8.943984,0.052371,2.533233,3.451546,87.437475,93.052532,4.094588,5.565977,4.968175,5.505169,5.397385,5.326703,0.143209,0.055527,5.689615,5.615106,8.5
1729.3,50.357167,3364.442867,114.993525,0.278667,8.948016,0.05543,2.537044,3.498494,87.676049,93.074946,4.145461,5.669006,5.060836,5.607141,5.49748,5.425567,0.143389,0.055707,5.794791,5.718989,8.5
1729.4,50.324123,3373.683905,117.576435,0.287788,8.955251,0.054974,2.532846,3.509963,87.969234,93.146032,4.169007,5.619974,5.036007,5.560611,5.455334,5.386259,0.143676,0.055995,5.740607,5.66792,8.5
1729.5,50.379599,3345.653897,119.943838,0.297711,8.96595,0.052498,2.524586,3.488886,88.230761,93.157381,4.142683,5.574088,5.037499,5.519667,5.423043,5.359569,0.144046,0.056364,5.684547,5.618011,8.5
1729.6,50.359828,3344.726563,121.118888,0.303687,8.978271,0.047756,2.51124,3.446004,88.420544,93.154712,4.059638,5.449277,4.95439,5.399158,5.310101,5.251547,0.144417,0.056735,5.550917,5.489708,8.5
1729.7,50.344322,3359.001896,120.966431,0.307143,8.989052,0.043273,2.498888,3.394903,88.524254,93.190172,3.936083,5.309958,4.831112,5.261484,5.175343,5.1187,0.144696,0.057014,5.40825,5.349058,8.5
1729.8,50.381024,3359.375,121.876062,0.30351,8.995609,0.039227,2.487425,3.359316,88.538505,93.23269,3.800393,5.101412,4.603346,5.050875,4.961166,4.902247,0.144844,0.057163,5.204009,5.142206,8.5
1729.9,50.345045,3364.163323,123.194938,0.297227,8.998262,0.038692,2.484974,3.351626,88.514262,93.242583,3.691464,4.989977,4.46238,4.93634,4.841241,4.778863,0.144901,0.057219,5.099008,5.033307,8.5
1730.0,50.344581,3340.242078,125.37537,0.289192,8.999124,0.038297,2.483401,3.367104,88.4094,93.326455,3.618722,4.952417,4.391604,4.895274,4.794073,4.727771,0.144921,0.057239,5.068713,4.998612,8.5
1730.1,50.328118,3368.751116,126.505751,0.284994,8.999479,0.039917,2.488609,3.363803,88.326269,93.399802,3.587008,5.04037,4.465038,4.98174,4.877919,4.809911,0.144929,0.057248,5.159708,5.08777,8.5
1730.2,50.381938,3369.140625,127.990725,0.283971,8.999667,0.040881,2.49363,3.353028,88.242468,93.466933,3.578843,5.220047,4.649439,5.161967,5.059048,4.991577,0.144934,0.057253,5.338174,5.26698,8.5
1730.3,50.31726,3373.987785,126.625268,0.288557,8.999791,0.042184,2.499889,3.346172,88.196688,93.636552,3.592301,5.220771,4.700941,5.168006,5.074369,5.012889,0.144938,0.057256,5.327923,5.26337,8.5
1730.4,50.381797,3369.161759,125.500595,0.294132,8.999871,0.043529,2.50458,3.362319,88.127443,93.746719,3.612105,5.141801,4.673449,5.094355,5.010053,4.954628,0.14494,0.057258,5.238024,5.180076,8.5
1730.5,50.30514,3344.760014,121.391648,0.299955,8.99994,0.045259,2.507778,3.38138,88.073141,93.898916,3.636966,5.142327,4.706757,5.098255,5.019875,4.968292,0.144941,0.057259,5.231618,5.177859,8.5
1730.6,50.308576,3378.913928,119.380686,0.302593,8.999936,0.04672,2.508179,3.385226,88.00967,93.981285,3.64904,5.185197,4.780914,5.144351,5.071638,5.023734,0.144939,0.057257,5.267864,5.218107,8.5
1730.7,50.341341,3383.811033,115.643284,0.303758,8.999804,0.04697,2.503762,3.385357,87.929379,94.05438,3.648736,5.197158,4.828818,5.159999,5.093781,5.050109,0.144932,0.057251,5.272281,5.227078,8.5
1730.8,50.394488,3388.635687,113.70231,0.302228,8.999525,0.04812,2.500552,3.3697,87.8249,94.118243,3.643797,5.205956,4.878273,5.172966,5.11411,5.075245,0.144917,0.057235,5.272569,5.2325,8.5
1730.9,50.343867,3383.638069,111.829298,0.299117,8.998827,0.048558,2.495862,3.342508,87.709632,94.162488,3.637041,5.125968,4.828424,5.096046,5.042626,5.007324,0.144886,0.057204,5.18634,5.150032,8.5
1731.0,50.360623,3369.011826,113.115717,0.294774,8.99759,0.047502,2.489877,3.314575,87.604521,94.065444,3.630908,5.105335,4.81285,5.075932,5.023433,4.988736,0.144817,0.057135,5.164652,5.12898,8.5
1731.1,50.360594,3359.453394,115.324794,0.29065,8.994559,0.044355,2.482089,3.311086,87.525054,94.003568,3.618943,5.116583,4.794871,5.084188,5.026395,4.988231,0.144673,0.056991,5.181992,5.142647,8.5
1731.2,50.354809,3364.534756,118.29154,0.288464,8.988635,0.04104,2.477415,3.322156,87.488673,93.884041,3.609887,5.063232,4.711579,5.027764,4.964547,4.922844,0.144459,0.056777,5.134921,5.091787,8.5
1731.3,50.338423,3379.118572,118.60344,0.289719,8.981254,0.037318,2.474319,3.334877,87.497752,93.7314,3.595413,5.119583,4.740444,5.081296,5.013099,4.968143,0.144232,0.056551,5.197026,5.150421,8.5
1731.4,50.366264,3388.551941,116.636286,0.296049,8.974548,0.034175,2.473278,3.347412,87.544764,93.705166,3.588934,5.126847,4.747686,5.088565,5.020376,4.975425,0.144036,0.056355,5.204278,5.157681,8.5
1731.5,50.346175,3383.254526,113.347533,0.305199,8.969044,0.033305,2.476267,3.34956,87.609709,93.725249,3.58624,5.246651,4.873859,5.209034,5.142001,5.097792,0.143849,0.056167,5.322703,5.276941,8.5
1731.6,50.418543,3364.257813,110.084095,0.314257,8.962863,0.034367,2.481401,3.340403,87.674611,93.702156,3.607615,5.226628,4.887367,5.19245,5.131492,5.091252,0.143639,0.055958,5.295661,5.254132,8.5
1731.7,50.416277,3364.096998,109.718693,0.319138,8.955973,0.036962,2.488413,3.333624,87.687504,93.720334,3.648072,5.17773,4.871495,5.14692,5.091924,5.055587,0.143444,0.055763,5.239903,5.20251,8.5
1731.8,50.341665,3360.420708,111.644563,0.318781,8.950725,0.039567,2.494634,3.325966,87.654813,93.731119,3.711028,5.143822,4.860535,5.115347,5.064489,5.030865,0.14332,0.055639,5.201249,5.166716,8.5
1731.9,50.375783,3388.859538,115.071144,0.313447,8.948227,0.041321,2.499054,3.305335,87.56369,93.623765,3.768332,5.241323,4.961987,5.213251,5.163101,5.129936,0.143272,0.05559,5.29792,5.263889,8.5
1732.0,50.364671,3392.348979,117.196992,0.306642,8.947689,0.041508,2.500305,3.260754,87.461138,93.576511,3.814502,5.381195,5.101125,5.35306,5.302787,5.269535,0.143263,0.055581,5.43791,5.40381,8.5
1732.1,50.37412,3364.471962,117.510673,0.300972,8.947659,0.041414,2.501227,3.242127,87.3119,93.563132,3.832729,5.413977,5.129559,5.385412,5.334374,5.300618,0.143262,0.055581,5.471563,5.436938,8.5
1732.2,50.412834,3368.913368,116.323525,0.298212,8.947666,0.040724,2.499569,3.229981,87.174288,93.521817,3.838987,5.335608,5.022547,5.304124,5.24792,5.210782,0.143263,0.055582,5.399139,5.36093,8.5
1732.3,50.331582,3364.498088,115.106448,0.297705,8.947735,0.0392,2.493142,3.252647,87.04146,93.449835,3.833518,5.232952,4.866931,5.196042,5.130261,5.08687,0.143266,0.055585,5.307561,5.262669,8.5
1732.4,50.366668,3369.140625,114.381017,0.29771,8.94784,0.039227,2.486477,3.299595,86.952023,93.456298,3.842535,5.236867,4.801781,5.192857,5.114569,5.063035,0.143267,0.055586,5.326011,5.272344,8.5
1732.5,50.340123,3368.874579,114.18068,0.29709,8.947798,0.042843,2.483337,3.380429,86.86417,93.40785,3.853991,5.299711,4.795101,5.248525,5.157633,5.097915,0.143237,0.055555,5.403587,5.341019,8.5
1732.6,50.371776,3363.979015,114.637862,0.296029,8.945929,0.04882,2.481807,3.417057,86.786748,93.262389,3.86284,5.253691,4.701633,5.197553,5.098012,5.032713,0.14312,0.055438,5.367793,5.299038,8.5
1732.7,50.365698,3359.666461,115.234028,0.298957,8.940489,0.054576,2.479808,3.419734,86.720461,93.178491,3.851797,5.013543,4.462895,4.957485,4.858154,4.793043,0.142881,0.0552,5.127569,5.058846,8.5
1732.8,50.407777,3364.257813,117.385671,0.30503,8.930996,0.058823,2.478464,3.380588,86.682058,93.070529,3.823611,4.934677,4.397262,4.879992,4.783082,4.719546,0.142524,0.054842,5.045892,4.978866,8.5
1732.9,50.402955,3363.624762,119.642484,0.312501,8.9181,0.060456,2.476657,3.342787,86.665282,92.987478,3.787611,4.952483,4.430226,4.89941,4.805309,4.743581,0.142117,0.054436,5.060358,4.995354,8.5
1733.0,50.403866,3354.492188,123.507854,0.316938,8.90555,0.059098,2.472756,3.299483,86.6865,92.898777,3.763553,5.127538,4.586645,5.072564,4.975093,4.911155,0.141765,0.054084,5.239279,5.171946,8.5
1733.1,50.406335,3354.150946,127.534095,0.320588,8.896015,0.055693,2.467448,3.303361,86.780193,92.889425,3.76213,5.072743,4.526747,5.017218,4.918799,4.854262,0.141478,0.053796,5.185644,5.117606,8.5
1733.2,50.376339,3349.962844,131.078422,0.321485,8.887497,0.052608,2.464994,3.323852,86.947118,92.885378,3.778261,4.906495,4.363309,4.851216,4.753279,4.689088,0.141163,0.053481,5.018951,4.951172,8.5
1733.3,50.40906,3354.126576,130.501178,0.319834,8.876178,0.049581,2.463517,3.362047,87.152773,92.981337,3.805867,4.975525,4.405556,4.917451,4.814621,4.747265,0.140777,0.053095,5.093739,5.022478,8.5
1733.4,50.398326,3349.609375,128.929223,0.31528,8.863215,0.044921,2.458886,3.38395,87.331618,93.017663,3.838695,5.268764,4.65924,5.206628,5.096624,5.024583,0.140432,0.05275,5.395269,5.319006,8.5
1733.5,50.421294,3349.219737,125.84014,0.310148,8.854441,0.040397,2.456431,3.403276,87.451738,93.011703,3.866313,5.264803,4.678923,5.205139,5.099442,5.030174,0.140249,0.052567,5.386193,5.313027,8.5
1733.6,50.442913,3344.726563,123.420053,0.303842,8.851662,0.036551,2.456457,3.39746,87.483811,92.97011,3.883662,5.382945,4.836253,5.327426,5.228933,5.164286,0.140206,0.052524,5.495724,5.427776,8.5
1733.7,50.391281,3345.139887,119.091225,0.296098,8.851749,0.035814,2.462947,3.390049,87.418898,92.898683,3.899081,5.509324,4.997082,5.457409,5.365195,5.304585,0.140208,0.052527,5.614638,5.55121,8.5
1733.8,50.438523,3349.609375,116.222997,0.289022,8.851816,0.03706,2.471402,3.376373,87.258165,92.746108,3.935766,5.492611,5.01648,5.444436,5.358782,5.302428,0.14021,0.052529,5.590246,5.531459,8.5
1733.9,50.381185,3349.609375,113.841543,0.285418,8.851875,0.040749,2.483614,3.379015,87.056411,92.596477,3.993689,5.386975,4.92811,5.340555,5.258003,5.203679,0.140215,0.052534,5.481031,5.424403,8.5
1734.0,50.417741,3350.057597,112.876951,0.28408,8.852143,0.043314,2.491461,3.391396,86.876892,92.511521,4.061228,5.494261,5.017926,5.446061,5.360363,5.303982,0.140256,0.052574,5.591947,5.533129,8.5
1734.1,50.373907,3354.492188,110.763473,0.283931,8.854423,0.045455,2.497149,3.414446,86.764418,92.484479,4.120915,5.682979,5.159644,5.629937,5.535707,5.473765,0.140424,0.052742,5.790567,5.725772,8.5
1734.2,50.373595,3354.963258,110.012278,0.282586,8.862793,0.045088,2.494699,3.439253,86.754036,92.401948,4.158791,5.72755,5.173724,5.671357,5.571594,5.506063,0.140841,0.053159,5.841613,5.772906,8.5
