DEPTH,BS:1,BS:2,BS:3,DNPH:1,DNPH:2,DNPH:3,DT:1,DT:2,DT:3,ECGR,EHGR:1,EHGR:2,HCAL:1,HCAL:2,HCAL:3,HDRA:1,HDRA:2,HDRA:3,HMIN:1,HMIN:2,HMIN:3,HMNO:1,HMNO:2,HMNO:3,HTEM:1,HTEM:2,HTEM:3,HTNP:1,HTNP:2,PEF8:1,PEF8:2,PEFZ,RHO8:1,RHO8:2,RHOZ,RLA1:1,RLA1:2,RLA1:3,RLA2:1,RLA2:2,RLA2:3,RLA3:1,RLA3:2,RLA3:3,RLA4:1,RLA4:2,RLA4:3,RLA5:1,RLA5:2,RLA5:3,RT_HRLT:1,RT_HRLT:2,RT_HRLT:3,RXO8:1,RXO8:2,RXOZ,RXO_HRLT:1,RXO_HRLT:2,RXO_HRLT:3,SP:1,SP:2,SP:3,TENS:1,TENS:2,TENS:3,TNPH
1282.1412,,8.5,8.5,,0.0075283,0.0077401,,94.4018,94.8112,105.494,,98.5116,,8.8002,8.7972,,-0.0010638,-0.0047,,3.8142,3.7246,,3.3853,3.3054,,41.2272,42.2253,,0.280232,,3.1135,3.1204,,2.4714,2.4499,,5.2043,5.1383,,5.6166,5.5102,,5.8468,5.7269,,5.9268,5.808,,6.0853,5.9769,,6.2774,6.1109,,4.8404,4.756,,4.6723,4.6442,,193.3437,170.1875,,1349.7206,1395.6472,0.2964
1282.2936,,8.5,8.5,,0.00744231,0.0064178,,94.611,95.3649,109.8971,,106.551,,8.7845,8.8747,,-0.0012066,-0.0045,,3.7919,3.7476,,3.3654,3.3259,,41.2272,42.2253,,0.284917,,3.1403,3.1354,,2.4708,2.4478,,5.1841,5.1153,,5.5545,5.4582,,5.7731,5.6414,,5.858,5.7312,,6.011,5.8946,,6.1262,5.9788,,4.8082,4.7449,,4.7184,4.6412,,193.0667,170.0403,,1345.3156,1392.2659,0.2739
1282.446,,8.5,8.5,,0.0068718,0.0053908,,94.9835,96.0897,117.069,,103.9573,,8.858,8.963,,-0.0016425,-0.0041,,3.8198,3.7041,,3.3909,3.3005,,41.2272,42.2253,,0.290256,,3.1366,3.1507,,2.4663,2.4462,,5.1622,5.1265,,5.4907,5.4477,,5.6848,5.6116,,5.7774,5.7038,,5.9306,5.8639,,6.0035,5.9045,,4.8506,4.792,,4.6913,4.691,,192.7998,169.8014,,1363.1715,1391.3048,0.2621
1282.5984,,8.5,8.5,,0.00634438,0.0056579,,95.6503,96.5564,118.203,,111.4591,,8.9637,8.9604,,-0.0029582,-0.0048,,3.7137,3.6001,,3.3042,3.243,,41.2272,42.2253,,0.289261,,3.1029,3.178,,2.4612,2.4391,,5.1572,5.1417,,5.4681,5.4411,,5.6305,5.5979,,5.7334,5.6748,,5.8878,5.8384,,5.9205,5.8549,,4.7638,4.809,,4.7177,4.7108,,192.5893,169.5111,,1381.4807,1407.145,0.2684
1282.7508,,8.5,8.5,,0.00643041,0.0059066,,96.3539,96.871,114.4823,,116.2679,,8.9718,8.9175,,-0.0036496,-0.0039,,3.6923,3.6873,,3.3007,3.2953,,41.2272,42.2253,,0.291161,,3.1272,3.198,,2.4625,2.4373,,5.1693,5.1424,,5.476,5.4566,,5.6302,5.5866,,5.7294,5.648,,5.8847,5.8314,,5.9078,5.8839,,4.8376,4.6878,,4.7344,4.5963,,192.438,169.2944,,1376.1039,1424.8948,0.2659
1282.9032,,8.5,8.5,,0.00706074,0.006471,,96.8149,96.7848,111.7557,,114.406,,8.8999,8.8747,,-0.00292,-0.0031,,3.7968,3.32,,3.3794,2.9957,,41.2272,42.2253,,0.298639,,3.1564,3.207,,2.459,2.4389,,5.161,5.1904,,5.4668,5.5178,,5.6138,5.6609,,5.6996,5.7076,,5.8613,5.8919,,5.8806,6.0187,,4.8782,4.5506,,4.7196,4.4646,,192.3271,169.2944,,1373.7706,1440.49,0.274
1283.0556,,8.5,8.5,,0.00739132,0.0073467,,96.8487,95.9457,111.2284,,121.6446,,8.8529,8.8595,,-0.0017719,-0.0026,,3.6053,3.176,,3.224,2.8948,,41.2272,42.2253,,0.294761,,3.1302,3.1988,,2.4621,2.4448,,5.1387,5.2079,,5.4293,5.5452,,5.5782,5.7063,,5.6437,5.7391,,5.8191,5.923,,5.8831,6.0558,,4.7215,4.5832,,4.5443,4.4955,,192.2764,169.4889,,1389.5679,1446.8105,0.2972
1283.208,,8.5,8.5,,0.00739809,0.0080112,,96.167,95.2184,111.4118,,108.9882,,8.8401,8.894,,-0.0016889,-0.0031,,3.0973,3.4725,,2.8366,3.1424,,41.2272,42.2253,,0.299134,,3.1539,3.1662,,2.4572,2.451,,5.2085,5.2004,,5.5373,5.5512,,5.6791,5.7339,,5.7362,5.7555,,5.9201,5.9562,,6.0517,6.0408,,4.4682,4.7583,,4.4723,4.6617,,192.3143,169.7208,,1407.132,1440.4095,0.3246
1283.3604,,8.5,8.5,,0.00736688,0.0079448,,95.2756,94.133,109.1769,,112.799,,8.8659,8.9494,,-0.0029582,-0.0045,,3.2367,3.7493,,2.9676,3.3402,,41.2272,42.2253,,0.299969,,3.1297,3.1099,,2.4599,2.4531,,5.2206,5.1779,,5.5672,5.5496,,5.7249,5.7344,,5.7659,5.7546,,5.9574,5.9611,,6.0741,6.0264,,4.7046,4.843,,4.5672,4.739,,192.4142,170.0847,,1399.5635,1424.6829,0.3355
1283.5128,,8.5,8.5,,0.00715878,0.0069085,,94.3591,93.675,106.7855,,114.8226,,8.8981,9.0017,,-0.0054226,-0.0048,,3.6732,3.7693,,3.3052,3.3475,,41.2272,42.2253,,0.304973,,3.1144,3.0346,,2.4554,2.456,,5.2175,5.1776,,5.5759,5.5774,,5.7559,5.7674,,5.788,5.797,,5.9847,6.0024,,6.0438,6.1107,,4.9552,4.8189,,4.7585,4.7111,,192.6128,170.5403,,1390.9929,1408.082,0.3165
1283.6652,,8.5,8.5,,0.00656931,0.0068757,,93.8256,93.3793,107.1845,,112.3397,,8.943,8.9452,,-0.0080656,-0.0054,,3.8331,3.7295,,3.4037,3.3215,,41.2272,42.2253,,0.293322,,3.0885,2.9691,,2.461,2.4532,,5.1802,5.2153,,5.5578,5.6503,,5.7414,5.8146,,5.7744,5.8706,,5.9697,6.068,,6.0283,6.2299,,4.8736,4.783,,4.776,4.6777,,192.8366,170.9153,,1385.6886,1396.9181,0.3024
1283.8176,,8.5,8.5,,0.00581702,0.0068178,,93.5774,92.8999,106.9092,,111.7909,,8.9797,8.8872,,-0.0094729,-0.0056,,3.7627,3.6203,,3.344,3.241,,41.2272,42.2253,,0.278336,,3.072,2.9435,,2.4523,2.4468,,5.2033,5.2994,,5.6086,5.7504,,5.7802,5.9165,,5.8245,5.9945,,6.0169,6.1968,,6.1284,6.4418,,4.8025,4.734,,4.719,4.6334,,193.0724,171.1098,,1389.2181,1406.2588,0.2885
1283.97,,8.5,8.5,,0.00595744,0.0066822,,93.216,92.111,108.9076,,113.7542,,8.9016,8.8773,,-0.0084441,-0.0055,,3.6295,3.3284,,3.252,3.0286,,41.2272,42.2253,,0.266437,,3.1064,2.9485,,2.4494,2.441,,5.2383,5.2634,,5.6699,5.6787,,5.8306,5.9182,,5.8945,5.993,,6.0873,6.2036,,6.2604,6.5049,,4.8009,4.6638,,4.665,4.5581,,193.1993,170.9889,,1393.5447,1415.1783,0.2816
1284.1224,,8.5,8.5,,0.00613781,0.0064645,,92.2403,91.3385,108.0005,,107.5928,,8.8555,8.8359,,-0.005156,-0.0035,,3.2885,3.0329,,3.0001,2.818,,41.2272,42.2253,,0.263896,,3.1013,2.9577,,2.4443,2.443,,5.3072,5.0517,,5.7553,5.4206,,5.9299,5.6571,,6.0098,5.7305,,6.2043,5.9281,,6.4683,6.1466,,4.6894,4.5452,,4.5985,4.439,,193.2705,170.6945,,1382.3071,1421.2958,0.2669
1284.2748,,8.5,8.5,,0.00650569,0.0061178,,91.2903,90.7131,107.4197,,100.9007,,8.8161,8.8318,,-0.0023365,-0.0016,,3.177,2.8004,,2.9105,2.6228,,41.2272,42.2253,,0.268068,,3.015,2.9641,,2.4506,2.4481,,5.2701,4.8857,,5.6884,5.2344,,5.8988,5.4259,,5.992,5.5028,,6.1862,5.6791,,6.4881,5.9057,,4.6005,4.2582,,4.5057,4.1734,,193.2105,170.132,,1386.0367,1425.6439,0.2561
1284.4272,,8.5,8.5,,0.00668654,0.0058355,,90.6856,90.6706,103.361,,102.3049,,8.804,8.8663,,-0.0010532,-0.0016,,2.9419,2.7097,,2.7415,2.4855,,41.2272,42.2253,,0.268711,,2.9548,2.9864,,2.4547,2.4471,,5.0031,5.1257,,5.3596,5.5121,,5.5735,5.7156,,5.664,5.7889,,5.853,5.9632,,6.0509,6.3771,,4.5389,4.1081,,4.3883,4.0456,,192.9988,169.3569,,1410.2416,1420.4572,0.2549
1284.5796,,8.5,8.5,,0.00650717,0.005771,,90.5956,92.0777,97.4894,,103.1008,,8.83,8.8857,,-0.0018991,-0.004,,2.4669,2.4863,,2.3842,2.3803,,41.2272,42.2253,,0.269914,,2.9629,3.0144,,2.4389,2.4412,,4.8489,5.4383,,5.1839,5.8946,,5.3687,6.1206,,5.451,6.195,,5.6221,6.3618,,5.8077,6.9164,,4.2838,4.2361,,4.1993,4.1757,,192.7259,168.7652,,1405.8947,1416.8259,0.2563
1284.732,,8.5,8.5,,0.00631598,0.0059112,,91.4156,93.9398,100.1829,,104.6571,,8.8714,8.8872,,-0.0035458,-0.0066,,2.1499,2.9037,,2.1616,2.7394,,41.2272,42.2253,,0.276766,,3.0173,3.0163,,2.4401,2.4349,,5.1118,5.3626,,5.5077,5.8244,,5.6849,6.0733,,5.7702,6.1343,,5.9324,6.2931,,6.2173,6.6754,,4.2185,4.6141,,4.2938,4.5192,,192.4289,168.5333,,1384.3707,1397.1541,0.2607
1284.8844,,8.5,8.5,,0.00643655,0.0062085,,92.8041,96.121,105.1273,,107.9418,,8.8702,8.9118,,-0.0036062,-0.007,,2.3784,2.8038,,2.3852,2.6817,,41.2272,42.2253,,0.276968,,3.0313,2.9815,,2.4431,2.4329,,5.5226,5.1127,,5.9899,5.5397,,6.2009,5.7558,,6.2876,5.817,,6.4461,5.9551,,6.8824,6.1361,,4.7725,4.732,,4.4784,4.6199,,192.266,168.5666,,1380.7014,1384.1964,0.2752
1285.0368,,8.5,8.5,,0.00673428,0.0075803,,94.801,98.0485,107.838,,104.4335,,8.8717,8.8678,,-0.0020962,-0.0037,,2.486,2.134,,2.4612,2.1946,,41.2272,42.2253,,0.28229,,3.0221,2.9514,,2.4455,2.4391,,5.3762,4.8397,,5.8561,5.2175,,6.0685,5.3944,,6.1468,5.4516,,6.2914,5.5731,,6.6229,5.6932,,4.7853,4.4854,,4.6171,4.3853,,192.2547,168.8528,,1364.3092,1397.7002,0.3056
1285.1892,,8.5,8.5,,0.00737059,0.0080046,,96.7689,99.0469,108.9116,,103.5889,,8.8604,8.8955,,0.0003313,0.001,,1.7821,1.7336,,1.9485,1.8658,,41.2272,42.2253,,0.293911,,2.9846,2.9815,,2.4382,2.447,,5.1013,4.6692,,5.545,4.986,,5.7428,5.1391,,5.8144,5.1912,,5.9448,5.299,,6.2531,5.425,,4.537,4.169,,4.3492,4.0828,,192.4471,169.1472,,1364.0896,1412.6002,0.3247
1285.3416,,8.5,8.5,,0.00771939,0.007098,,98.4683,99.6651,113.7073,,108.9686,,8.8663,9.0435,,0.0027754,0.0065,,1.75,1.8144,,1.8751,1.9129,,41.2272,42.2253,,0.31131,,2.9973,3.0696,,2.4311,2.4486,,4.8381,4.6772,,5.2087,4.9511,,5.3723,5.0927,,5.4375,5.1433,,5.5517,5.2452,,5.8189,5.3714,,4.0709,4.0809,,4.0062,3.9921,,192.6862,169.4778,,1373.3887,1417.8372,0.3302
1285.494,,8.5,8.5,,0.00746115,0.0054329,,99.4518,100.5026,122.7559,,110.7904,,8.9568,9.1884,,0.0067329,0.0107,,1.7093,2.4577,,1.812,2.377,,41.2272,42.2253,,0.32414,,3.081,3.1756,,2.4206,2.44,,4.6998,4.6646,,4.9874,4.8757,,5.1449,5.0458,,5.1998,5.0962,,5.3083,5.1896,,5.5065,5.2886,,3.7866,4.083,,3.8542,3.9884,,192.8023,169.7722,,1377.6124,1424.2832,0.3133
1285.6464,,8.5,8.5,,0.00649886,0.0053467,,99.8942,101.6504,118.7338,,120.7946,,9.1172,9.1418,,0.009088,0.0139,,1.8394,1.888,,1.9342,1.9497,,41.2272,42.2253,,0.326911,,3.1705,3.2419,,2.4334,2.435,,4.7206,4.5559,,4.9824,4.7932,,5.1282,4.9169,,5.1812,4.9594,,5.2837,5.0431,,5.4392,5.1538,,4.0463,3.9636,,3.9169,3.8676,,192.9729,170.125,,1376.6649,1421.839,0.3003
1285.7988,,8.5,8.5,,0.00625001,0.0058487,,100.8779,102.0101,114.3867,,122.8903,,9.1925,9.0655,,0.009766,0.0121,,2.1313,1.3673,,2.1326,1.5162,,41.2272,42.2253,,0.331311,,3.1504,3.2579,,2.4387,2.4345,,4.6872,4.6094,,4.9315,4.8766,,5.0649,4.9913,,5.1163,5.0223,,5.2086,5.1015,,5.3471,5.3044,,4.148,3.7463,,3.8972,3.6429,,193.126,170.4778,,1381.8973,1420.4723,0.2987
1285.9512,,8.5,8.5,,0.00655129,0.0068448,,101.7539,101.5641,110.4482,,122.1796,,9.0797,8.9912,,0.0068383,0.0063,,1.2197,2.0366,,1.4464,1.997,,41.2272,42.2253,,0.329309,,3.1818,3.2646,,2.4391,2.4336,,4.5633,4.6102,,4.8108,4.8818,,4.9174,4.9978,,4.9666,5.0228,,5.0473,5.0984,,5.2229,5.312,,3.7015,3.7235,,3.6569,3.6187,,193.2613,170.7611,,1384.6074,1413.2505,0.3122
1286.1036,,8.5,8.5,,0.00705987,0.0066579,,101.8588,101.1228,110.5132,,112.5653,,8.9624,9.0822,,0.0024654,-0.0011,,1.5625,2.913,,1.671,2.6196,,41.2272,42.2253,,0.316518,,3.1263,3.2733,,2.4282,2.4252,,4.6545,4.5457,,4.9279,4.8114,,5.0399,4.9048,,5.0809,4.9235,,5.1563,4.9883,,5.3921,5.1494,,3.5859,3.8166,,3.5842,3.7108,,193.3982,170.9848,,1386.3961,1413.3729,0.3271
1286.256,,8.5,8.5,,0.00668936,0.0058842,,101.4726,101.2522,108.711,,115.0173,,9.0067,9.1815,,-0.0021932,-0.0051,,2.5128,3.0773,,2.3603,2.7289,,41.2272,42.2253,,0.312484,,3.1688,3.275,,2.4289,2.4153,,4.6247,4.587,,4.8866,4.8212,,4.9991,4.9331,,5.0293,4.9572,,5.0973,5.012,,5.2834,5.154,,3.9088,3.8851,,3.7063,3.7744,,193.4498,170.9042,,1385.9271,1417.6791,0.3255
1286.4084,,8.5,8.5,,0.00592519,0.0059467,,101.2219,101.3494,110.4954,,117.4524,,9.1214,9.1376,,-0.0045054,-0.0058,,3.1635,2.9645,,2.8035,2.6525,,41.2272,42.2253,,0.307879,,3.1742,3.2429,,2.4265,2.4059,,4.5869,4.5719,,4.815,4.7742,,4.934,4.9146,,4.9545,4.9449,,5.016,4.9959,,5.1216,5.1323,,3.9972,3.8659,,3.9013,3.7553,,193.4733,170.6583,,1394.9771,1415.814,0.3166
1286.5608,,8.5,8.5,,0.00589162,0.006029,,101.3427,101.8974,114.3559,,109.5409,,9.1508,9.0905,,-0.0034049,-0.0053,,3.1642,2.3174,,2.8148,2.2005,,41.2272,42.2253,,0.31046,,3.1641,3.1969,,2.425,2.3978,,4.6508,4.4351,,4.8619,4.6254,,4.9955,4.7681,,5.0212,4.7962,,5.0765,4.8506,,5.2044,4.9814,,4.057,3.7499,,3.8559,3.6438,,193.437,170.4556,,1398.8424,1408.9175,0.3085
1286.7132,,8.5,8.5,,0.00612334,0.0060309,,101.7814,102.0328,119.1189,,108.2913,,9.0808,9.0738,,-8.45e-05,-0.0043,,2.6974,1.5845,,2.4737,1.6776,,41.2272,42.2253,,0.313296,,3.1262,3.1623,,2.4406,2.3979,,4.6231,4.4828,,4.8161,4.6965,,4.9529,4.8226,,4.982,4.8552,,5.0318,4.9104,,5.1673,5.0517,,3.8809,3.7759,,3.7751,3.67,,193.3629,170.236,,1387.2383,1401.9049,0.3053
1286.8656,,8.5,8.5,,0.00650552,0.0065158,,102.1395,101.329,116.2566,,115.6218,,9.0516,9.0477,,0.001014,-0.0036,,1.5619,2.3086,,1.6816,2.2319,,41.2272,42.2253,,0.31388,,3.1252,3.1536,,2.44,2.4054,,4.4925,4.5639,,4.6831,4.792,,4.8259,4.9033,,4.8619,4.9418,,4.9099,4.9897,,5.0628,5.114,,3.6939,3.9214,,3.6078,3.8149,,193.2779,170.3195,,1394.5056,1389.1803,0.3138
1287.018,,8.5,8.5,,0.00699938,0.0063776,,101.972,101.1737,116.0732,,107.0431,,9.0461,9.0545,,-0.0002297,-0.0026,,1.6117,3.0676,,1.7038,2.7931,,41.2272,42.2253,,0.323537,,3.1038,3.1557,,2.4222,2.4158,,4.4979,4.5632,,4.7274,4.7733,,4.8469,4.9008,,4.888,4.9281,,4.9359,4.9894,,5.0673,5.0562,,3.7165,4.0985,,3.7495,4.0013,,193.2764,170.368,,1406.1438,1387.0404,0.3115
1287.1704,,8.5,8.5,,0.00712201,0.0064401,,101.5089,100.545,112.6202,,108.6668,,9.0296,9.0545,,-0.0020846,-0.0017,,2.799,2.8756,,2.5939,2.6138,,41.2272,42.2253,,0.323368,,3.1011,3.1438,,2.423,2.422,,4.6082,4.491,,4.8359,4.72,,4.9547,4.8389,,4.9941,4.8587,,5.0432,4.9275,,5.1632,5.0038,,4.1831,4.0187,,3.8726,3.9246,,193.3762,170.5958,,1415.66,1403.5283,0.3141
1287.3228,,8.5,8.5,,0.0069356,0.0064375,,100.9342,100.2164,110.7548,,114.8712,,9.0394,9.0351,,-0.0019808,-0.0015,,2.5735,2.6997,,2.4151,2.4692,,41.2272,42.2253,,0.329136,,3.1458,3.1295,,2.4147,2.4205,,4.537,4.417,,4.7534,4.6506,,4.8674,4.7662,,4.9001,4.7874,,4.9559,4.8661,,5.053,4.9597,,4.0075,3.8911,,3.8707,3.7982,,193.5254,170.9334,,1404.2709,1414.865,0.309
1287.4752,,8.5,8.5,,0.00703436,0.0073046,,100.4594,100.6776,109.0006,,110.0298,,9.0169,9.0074,,0.0003453,-0.0023,,2.2515,2.7839,,2.1574,2.5378,,41.2272,42.2253,,0.323677,,3.0744,3.1323,,2.4304,2.4115,,4.4875,4.3842,,4.7261,4.6258,,4.8387,4.7153,,4.8669,4.7418,,4.9328,4.8253,,5.0515,4.9269,,3.722,3.8253,,3.781,3.7326,,193.7226,171.0514,,1388.1667,1422.5284,0.3282
1287.6276,,8.5,8.5,,0.00707578,0.0077822,,100.5686,101.306,108.5863,,114.0469,,8.9837,8.9813,,0.0009026,-0.0034,,2.6309,2.5777,,2.4436,2.3746,,41.2272,42.2253,,0.319046,,3.0715,3.1676,,2.4405,2.401,,4.4373,4.4287,,4.6833,4.6831,,4.7929,4.7856,,4.8185,4.8093,,4.8934,4.9006,,5.0042,5.0607,,3.948,3.6981,,3.7752,3.6024,,193.8608,171.0292,,1389.7329,1417.2375,0.3359
1287.78,,8.5,8.5,,0.00704997,0.0078934,,101.0897,101.866,110.4784,,111.5234,,8.9726,9.0095,,0.0016988,-0.0031,,2.6816,2.1436,,2.4722,2.057,,41.2272,42.2253,,0.311233,,3.1445,3.1788,,2.431,2.4021,,4.4089,4.4701,,4.6489,4.7606,,4.7546,4.8568,,4.7796,4.888,,4.8635,4.986,,4.9685,5.1927,,3.9193,3.6441,,3.7577,3.5531,,193.9089,170.875,,1405.9526,1398.8757,0.3451
1287.9324,,8.5,8.5,,0.00711982,0.0075467,,101.6383,102.1219,110.3821,,113.2696,,8.9836,9.0469,,0.0027192,-0.0025,,2.3621,2.3782,,2.2206,2.2372,,41.2272,42.2253,,0.32097,,3.2581,3.1688,,2.4237,2.4101,,4.4949,4.5059,,4.7595,4.7864,,4.8707,4.8884,,4.9028,4.9272,,4.9951,5.0339,,5.1817,5.2222,,3.6683,3.7161,,3.5998,3.6265,,193.838,170.6986,,1396.464,1391.3378,0.3439
1288.0848,,8.5,8.5,,0.00677892,0.0070066,,101.9237,101.5261,110.0781,,118.7912,,9.0223,9.0801,,0.0032711,-0.0034,,2.236,2.4374,,2.1374,2.2907,,41.2272,42.2253,,0.320565,,3.2385,3.1603,,2.4317,2.4136,,4.5358,4.5245,,4.8136,4.771,,4.9205,4.8752,,4.9576,4.9204,,5.0492,5.0324,,5.2547,5.159,,3.6587,3.8617,,3.5963,3.7702,,193.6756,170.5292,,1387.4252,1394.6741,0.3351
1288.2372,,8.5,8.5,,0.00633902,0.0068533,,101.6598,100.3009,110.842,,117.88,,9.0671,9.0932,,0.0024278,-0.0056,,2.6844,2.2727,,2.4662,2.2055,,41.2272,42.2253,,0.315448,,3.2134,3.1848,,2.4265,2.4115,,4.5474,4.6678,,4.8056,4.8634,,4.9151,4.9785,,4.9584,5.0284,,5.0563,5.1494,,5.2371,5.2377,,3.8723,4.0152,,3.6484,3.9193,,193.5735,170.2389,,1396.3396,1407.7775,0.3345
1288.3896,,8.5,8.5,,0.00595408,0.0069467,,100.6632,98.8758,109.9051,,123.5704,,9.083,9.067,,0.0004649,-0.0056,,2.2131,2.7662,,2.1445,2.594,,41.2272,42.2253,,0.301744,,3.1827,3.2027,,2.4213,2.4213,,4.573,4.7927,,4.7908,4.973,,4.8991,5.0988,,4.9484,5.1477,,5.0545,5.2835,,5.152,5.3171,,3.8107,4.2675,,3.8582,4.1723,,193.4127,169.875,,1393.0907,1426.1483,0.3317
1288.542,,8.5,8.5,,0.00587693,0.0067934,,99.2871,98.1545,111.1457,,125.0491,,9.0618,9.0587,,-0.0001782,-0.0029,,2.3226,3.1106,,2.2806,2.87,,41.2272,42.2253,,0.291703,,3.1387,3.192,,2.4312,2.4425,,4.7275,4.8311,,4.9035,5.0461,,5.0227,5.179,,5.0728,5.2283,,5.1921,5.3846,,5.2381,5.3444,,4.2211,4.5711,,4.0851,4.4816,,193.2608,169.5666,,1393.4349,1432.5551,0.325
1288.6944,,8.5,8.5,,0.00576148,0.0063776,,98.378,98.4502,112.4429,,126.7592,,9.0402,9.0503,,-0.0004094,0.0012,,3.018,3.2693,,2.8017,2.9976,,41.2272,42.2253,,0.288717,,3.137,3.1794,,2.4578,2.4637,,4.8055,4.8651,,4.9888,5.0765,,5.1146,5.2126,,5.1643,5.2657,,5.3004,5.4276,,5.2518,5.3677,,4.6015,4.6553,,4.4785,4.5676,,193.0448,169.4889,,1387.7815,1434.8052,0.3098
1288.8468,,8.5,8.5,,0.00573294,0.0066776,,98.0738,99.4504,115.4276,,111.4844,,9.0228,8.9991,,-0.0006164,0.0058,,3.2508,3.3925,,2.9833,3.0478,,41.2272,42.2253,,0.287655,,3.1243,3.1966,,2.464,2.471,,4.846,4.8256,,5.0642,5.0032,,5.1996,5.1519,,5.2574,5.208,,5.4082,5.3649,,5.35,5.3137,,4.7569,4.5626,,4.5648,4.4768,,192.9663,169.5152,,1384.2476,1428.0311,0.3073
1288.9992,,8.5,8.5,,0.00637411,0.0076934,,98.6503,99.8925,116.8496,,117.7702,,8.9425,8.9107,,-0.000225,0.0108,,3.4206,3.3458,,3.0668,2.9857,,41.2272,42.2253,,0.290605,,3.1183,3.2213,,2.4509,2.4679,,4.873,4.6375,,5.0889,4.8106,,5.2257,4.9491,,5.2875,5.0055,,5.4493,5.1648,,5.4264,5.1238,,4.5342,4.3532,,4.4577,4.2702,,193.1636,169.9013,,1386.7299,1416.4852,0.3173
1289.1516,,8.5,8.5,,0.00746431,0.0083401,,99.4914,100.0993,115.424,,110.5364,,8.8426,8.8747,,0.0006455,0.0106,,3.19,2.8949,,2.8791,2.6543,,41.2273,42.2253,,0.299694,,3.0868,3.1946,,2.423,2.4486,,4.8395,4.5392,,5.0475,4.7255,,5.1896,4.8524,,5.2536,4.9072,,5.4138,5.0736,,5.4321,5.06,,4.3364,4.1865,,4.2946,4.1049,,193.4437,170.7319,,1391.1302,1416.2765,0.329
1289.304,,8.5,8.5,,0.00828492,0.0084243,,100.0351,100.9221,115.0122,,107.0986,,8.8542,8.8663,,0.0015465,0.0056,,2.8717,2.1593,,2.6564,2.1473,,41.2271,42.2253,,0.317835,,3.1693,3.1293,,2.3966,2.4198,,4.6264,4.5229,,4.828,4.7282,,4.9633,4.8557,,5.0244,4.9104,,5.1837,5.0818,,5.1898,5.1292,,4.2764,4.0131,,4.144,3.9331,,193.9142,171.7681,,1396.4719,1419.3921,0.33
1289.4564,,8.5,8.5,,0.00894087,0.0086401,,100.6857,100.6974,112.5662,,103.7224,,8.8045,8.8386,,0.0014946,-0.001,,1.7215,1.668,,1.8377,1.8034,,41.2293,42.2253,,0.333256,,3.1684,3.0686,,2.3927,2.3933,,4.5273,4.3547,,4.736,4.5648,,4.8658,4.6798,,4.9315,4.7333,,5.0932,4.9096,,5.1204,4.9673,,4.069,3.8439,,4.0098,3.7701,,194.5631,172.6431,,1399.0487,1421.5972,0.3298
1289.6088,,8.5,8.5,,0.00887909,0.0083645,,100.6063,98.9099,110.7039,,106.234,,8.7997,8.8077,,0.0012712,0.0,,1.3223,2.0207,,1.5113,2.0194,,41.2677,42.2253,,0.322606,,3.1183,3.0418,,2.3868,2.3945,,4.4772,4.2443,,4.6943,4.459,,4.8204,4.5308,,4.884,4.5774,,5.0507,4.7494,,5.1389,4.7647,,3.8812,3.8545,,3.8016,3.7809,,195.2609,173.3125,,1395.2954,1425.7754,0.3157
1289.7612,,8.5,8.5,,0.00872599,0.0077822,,99.3986,96.8649,107.5927,,108.3266,,8.769,8.8655,,0.0034803,0.0066,,1.8267,1.7813,,1.8649,1.8952,,41.3831,42.2253,,0.318663,,3.0924,3.0418,,2.3993,2.4132,,4.2583,4.3372,,4.4719,4.5588,,4.5984,4.674,,4.6511,4.7099,,4.8179,4.8921,,4.8713,4.9239,,3.6295,3.9139,,3.7258,3.8386,,195.946,173.882,,1398.9358,1416.026,0.3108
1289.9136,,8.5,8.5,,0.00814427,0.007402,,98.2479,95.5089,105.9167,,107.3676,,8.8073,8.8835,,0.0075282,0.0099,,1.8283,1.4886,,1.881,1.6884,,41.408,42.2253,,0.3061,,3.1995,3.0325,,2.4246,2.4229,,4.1888,4.3384,,4.4094,4.5579,,4.5231,4.6831,,4.5701,4.7188,,4.7403,4.9159,,4.7519,4.9225,,3.857,3.9788,,3.7864,3.9019,,196.4872,174.2833,,1397.1876,1401.4957,0.304
1290.066,,8.5,8.5,,0.00774045,0.0079401,,96.8652,96.1211,105.5358,,111.3538,,8.8538,8.8302,,0.0093501,0.0077,,1.2047,1.2351,,1.4565,1.4697,,41.3684,42.2253,,0.311773,,3.1149,3.0253,,2.4062,2.4115,,4.3219,4.2714,,4.5641,4.4687,,4.6868,4.6006,,4.7353,4.6387,,4.9185,4.8426,,4.9446,4.8201,,4.0564,3.9715,,3.8867,3.894,,196.9324,174.6501,,1403.8706,1399.1833,0.3071
1290.2184,,8.5,8.5,,0.00782451,0.0081112,,95.9483,96.483,103.5189,,106.9821,,8.7762,8.7309,,0.0090494,0.0032,,1.0863,1.229,,1.3246,1.4261,,41.4053,42.2253,,0.302573,,3.0073,3.0169,,2.3965,2.394,,4.3204,4.1743,,4.5325,4.3636,,4.6599,4.4903,,4.7033,4.5361,,4.8965,4.7288,,4.8834,4.709,,3.9525,3.8767,,3.9351,3.801,,197.2682,174.632,,1406.5122,1393.9788,0.2913
