DEPT,RHO8,PEFZ,DT,RLA2,RLA4,RT,RLA0,RXO8,GR,BS,CALI,TVDSS,TENS,RLA3,RLA1,RLA5,SP,HDRA,TNPH
821.284,2.328,2.969,113.713,11.119,11.062,12.214,0.054,4.97,120.458,8.5,11.391,544.862,2221.067,10.561,13.716,11.828,-410.688,0.009,0.35
821.436,2.315,2.958,112.995,11.232,11.541,12.419,0.054,5.119,127.388,8.5,11.548,545.005,2244.333,10.916,13.602,12.245,-410.496,0.003,0.347
821.588,2.313,2.953,112.027,10.827,11.347,11.921,0.053,4.312,115.835,8.5,11.604,545.148,2210.333,10.656,12.984,11.945,-409.875,0.002,0.339
821.741,2.305,2.961,111.913,10.813,11.204,11.527,0.053,4.01,127.535,8.5,11.746,545.292,2289.2,10.538,12.541,11.734,-409.188,0.005,0.356
821.893,2.309,2.967,112.673,10.77,11.077,11.11,0.052,3.951,125.489,8.5,12.09,545.436,2264.934,10.567,11.942,11.57,-409.288,0.018,0.37
822.046,2.33,2.983,113.119,11.156,11.226,11.27,0.051,3.264,142.437,8.5,12.142,545.58,2344.733,10.848,11.745,11.743,-408.667,0.028,0.374
822.198,2.346,2.968,114.447,11.539,11.293,11.55,0.05,4.908,130.886,8.5,12.164,545.721,2385.466,10.972,11.294,11.842,-407.992,0.036,0.348
822.35,2.328,2.956,114.449,10.261,9.941,10.147,0.051,4.47,132.691,8.5,12.232,545.864,2364.134,9.715,10.071,10.451,-407.438,0.041,0.34
822.503,2.349,2.954,113.712,9.288,9.147,9.276,0.055,3.414,127.037,8.5,12.232,546.006,2397.466,8.929,9.522,9.635,-406.921,0.055,0.34
822.655,2.251,2.968,114.035,8.725,8.842,8.99,0.058,2.239,117.055,8.5,11.828,546.149,2248.867,8.568,9.083,9.365,-407.3,0.072,0.356
822.808,2.284,2.986,114.334,7.34,7.701,7.706,0.059,1.203,119.517,8.5,11.75,546.292,2259.6,7.427,8.243,8.167,-407.779,0.081,0.345
822.96,2.303,2.999,113.671,6.034,6.724,7.726,0.063,1.105,136.397,8.5,11.469,546.44,2273.437,6.415,6.222,7.146,-408.454,0.079,0.342
823.112,2.286,3.02,110.959,7.113,8.33,10.835,0.063,1.173,113.195,8.5,11.682,546.587,2313.533,7.874,6.677,8.878,-408.979,0.078,0.306
823.265,2.313,3.049,108.065,8.368,10.231,13.811,0.064,1.562,123.443,8.5,11.694,546.731,2378.132,9.597,7.165,10.911,-409.2,0.087,0.306
823.417,2.352,3.094,107.716,9.705,12.226,16.862,0.065,1.629,120.927,8.5,11.821,546.873,2330.934,11.42,7.807,13.051,-409.604,0.097,0.301
823.57,2.338,3.132,107.61,11.73,15.089,20.985,0.064,1.857,131.618,8.5,11.91,547.016,2319.066,13.9,9.318,16.045,-409.704,0.099,0.314
823.722,2.332,3.153,107.764,12.484,15.855,21.849,0.063,2.074,112.548,8.5,11.992,547.16,2300.533,14.607,9.8,16.846,-409.987,0.093,0.307
823.874,2.343,3.157,107.939,11.216,14.158,19.371,0.064,1.806,116.237,8.5,12.265,547.304,2398.401,12.913,9.526,14.994,-410.112,0.092,0.326
824.027,2.343,3.16,106.918,11.095,14.157,19.586,0.064,1.755,126.288,8.5,12.321,547.448,2386.533,12.832,9.514,15.034,-410.487,0.098,0.328
824.179,2.367,3.186,105.756,11.455,14.459,19.924,0.063,1.707,110.495,8.5,11.279,547.59,2310.732,12.855,9.829,15.431,-411.063,0.104,0.338
824.332,2.386,3.198,105.978,10.747,13.277,18.219,0.063,1.593,118.864,8.5,11.021,547.732,2336.734,11.859,9.668,14.278,-411.342,0.098,0.321
824.484,2.428,3.184,102.547,9.994,13.09,18.778,0.063,1.694,119.986,8.5,11.141,547.877,2302.734,11.657,8.469,14.163,-411.355,0.091,0.308
824.636,2.536,3.12,95.974,10.94,14.692,21.672,0.066,4.117,112.193,8.5,11.686,548.019,2349.932,13.208,8.299,16.142,-411.029,0.076,0.282
824.789,2.453,3.042,94.231,14.939,20.875,31.723,0.067,3.065,118.358,8.5,11.694,548.162,2386.734,18.793,10.405,23.282,-411.0,0.055,0.246
824.941,2.345,2.952,95.374,11.548,14.571,20.939,0.064,1.507,117.931,8.5,11.312,548.305,2328.133,13.573,8.941,16.174,-410.8,0.026,0.252
825.094,2.338,2.889,99.342,9.96,12.26,17.32,0.064,1.331,118.725,8.5,11.327,548.453,2397.25,11.504,8.171,13.6,-410.754,0.008,0.271
825.246,2.32,2.852,105.243,10.228,12.488,17.325,0.061,1.309,130.863,8.5,11.503,548.601,2488.201,11.719,9.287,13.793,-410.867,0.006,0.289
825.398,2.318,2.871,112.566,11.672,13.51,17.851,0.057,1.296,121.97,8.5,11.716,548.744,2462.135,12.759,10.476,14.796,-411.487,0.008,0.281
825.551,2.337,2.889,113.37,13.047,14.649,18.725,0.057,1.375,125.89,8.5,12.052,548.886,2597.0,13.86,10.306,15.976,-411.871,0.008,0.277
825.703,2.317,2.904,112.064,13.879,14.966,17.873,0.058,1.432,125.804,8.5,12.119,549.028,2576.666,14.224,10.334,16.241,-412.203,0.011,0.28
825.856,2.331,2.869,111.27,14.982,15.661,18.011,0.058,1.52,123.174,8.5,12.03,549.173,2491.0,14.979,10.606,16.923,-412.654,0.01,0.283
826.008,2.37,2.851,111.214,13.372,13.842,15.602,0.058,1.618,132.501,8.5,11.94,549.32,2519.868,13.46,10.451,14.845,-413.021,0.011,0.293
826.16,2.369,2.881,111.71,15.459,16.465,18.693,0.059,1.896,132.635,8.5,12.052,549.462,2492.666,15.886,11.465,17.586,-413.438,0.014,0.3
826.313,2.32,2.972,111.377,15.795,16.797,18.308,0.059,1.982,120.364,8.5,12.075,549.604,2457.667,16.15,11.575,17.871,-414.0,0.021,0.318
826.465,2.311,3.051,114.235,16.15,16.825,17.639,0.059,1.864,138.521,8.5,12.108,549.747,2612.266,15.991,11.843,17.731,-414.117,0.029,0.314
826.618,2.357,3.072,115.143,15.992,16.283,16.94,0.059,1.92,119.887,8.5,12.142,549.891,2625.063,15.453,11.961,17.123,-414.313,0.031,0.296
826.77,2.375,3.051,115.428,15.173,15.471,16.08,0.059,2.054,123.552,8.5,12.119,550.036,2578.201,14.696,11.755,16.281,-414.25,0.032,0.302
826.922,2.349,3.032,119.83,14.029,14.222,14.731,0.058,1.867,126.666,8.5,12.015,550.179,2645.734,13.573,11.536,14.992,-414.025,0.036,0.308
827.075,2.354,3.039,114.574,14.513,14.663,15.205,0.058,1.863,113.596,8.5,11.974,550.321,2593.266,14.02,11.669,15.499,-413.908,0.041,0.314
827.227,2.352,3.036,112.374,15.224,15.237,15.833,0.058,1.9,124.649,8.5,11.85,550.466,2524.125,14.564,12.041,16.147,-413.817,0.043,0.319
827.38,2.354,2.998,111.799,14.743,14.76,15.329,0.058,1.981,123.733,8.5,11.985,550.612,2460.467,14.11,11.946,15.632,-414.083,0.043,0.319
827.532,2.361,2.94,102.909,14.176,14.135,14.627,0.058,1.963,136.816,8.5,11.985,550.755,2572.866,13.526,12.013,14.942,-414.141,0.045,0.302
827.684,2.382,2.911,97.139,16.565,16.184,16.934,0.057,1.952,123.82,8.5,11.918,550.898,2499.001,15.587,13.745,17.131,-414.421,0.046,0.292
827.837,2.332,2.944,100.951,16.352,15.818,16.837,0.057,1.957,124.037,8.5,11.794,551.04,2476.533,15.265,13.746,16.708,-414.442,0.05,0.293
827.989,2.32,3.007,94.508,14.957,14.785,16.166,0.057,1.798,110.007,8.5,11.671,551.188,2536.812,14.254,13.288,15.603,-414.292,0.053,0.318
828.142,2.341,3.061,98.183,14.143,14.302,15.587,0.058,1.865,122.974,8.5,11.634,551.335,2485.667,13.788,13.223,15.113,-414.296,0.058,0.299
828.294,2.341,3.079,106.087,14.799,15.295,17.39,0.058,2.024,128.647,8.5,11.664,551.477,2461.399,14.713,13.709,16.219,-414.004,0.059,0.315
828.446,2.339,3.062,105.345,14.144,14.457,16.035,0.058,1.809,138.78,8.5,11.619,551.619,2460.867,13.86,13.314,15.358,-413.734,0.059,0.307
828.599,2.339,3.044,113.364,14.049,14.296,15.673,0.057,1.678,132.025,8.5,11.581,551.761,2399.667,13.659,13.295,15.175,-413.487,0.062,0.319
828.751,2.336,3.034,113.055,14.4,14.864,17.027,0.058,1.542,129.512,8.5,11.529,551.906,2401.812,14.156,13.216,15.807,-413.142,0.062,0.304
828.904,2.335,3.043,112.668,13.651,14.258,16.021,0.058,1.495,114.95,8.5,11.477,552.053,2405.935,13.586,13.159,15.174,-413.029,0.062,0.298
829.056,2.36,3.054,114.156,11.807,12.391,13.068,0.058,1.547,112.319,8.5,11.462,552.196,2400.6,11.87,12.245,13.185,-412.967,0.057,0.303
829.208,2.334,3.058,116.779,12.779,13.57,14.977,0.058,1.671,135.466,8.5,11.447,552.339,2438.734,12.98,12.836,14.459,-412.617,0.054,0.314
829.361,2.32,3.037,117.84,13.555,14.389,16.542,0.058,1.458,125.8,8.5,11.439,552.481,2437.801,13.742,13.099,15.346,-412.413,0.047,0.312
829.513,2.323,3.003,117.305,15.508,16.242,18.749,0.058,1.519,117.81,8.5,11.458,552.627,2376.251,15.568,14.359,17.301,-412.454,0.044,0.305
829.666,2.341,2.975,118.405,15.157,15.833,18.262,0.058,1.603,120.997,8.5,11.346,552.774,2414.201,15.167,14.181,16.839,-412.571,0.045,0.312
829.818,2.351,2.977,116.262,15.089,15.856,18.426,0.058,1.572,120.534,8.5,11.324,552.916,2390.865,15.194,14.205,16.876,-412.7,0.052,0.322
829.97,2.343,2.99,113.253,14.023,15.062,17.17,0.058,1.804,133.167,8.5,11.368,553.058,2361.067,14.351,13.902,16.026,-413.156,0.053,0.336
830.123,2.342,2.997,113.111,12.175,13.173,13.956,0.058,1.816,135.205,8.5,11.425,553.204,2315.813,12.523,12.908,13.972,-413.254,0.048,0.33
830.275,2.337,2.989,115.265,13.449,14.407,15.834,0.058,1.577,124.132,8.5,11.477,553.351,2364.799,13.588,13.552,15.284,-413.337,0.037,0.327
830.428,2.335,2.976,114.67,13.949,14.656,15.915,0.058,1.672,122.165,8.5,11.791,553.492,2368.666,13.874,13.88,15.541,-413.279,0.031,0.327
830.58,2.339,2.958,114.921,13.677,14.156,14.951,0.057,1.744,121.557,8.5,11.391,553.635,2397.934,13.496,13.807,15.027,-413.067,0.026,0.333
830.732,2.356,2.95,114.6,15.652,15.824,17.688,0.058,1.764,108.655,8.5,11.368,553.777,2365.867,15.216,14.319,16.848,-412.91,0.026,0.337
830.885,2.349,2.95,113.48,15.592,16.014,17.951,0.058,2.091,133.069,8.5,11.503,553.923,2400.063,15.401,14.222,17.073,-412.667,0.024,0.34
831.037,2.343,2.953,112.926,14.907,15.48,17.556,0.057,2.117,126.098,8.5,11.589,554.07,2362.733,14.899,14.06,16.518,-412.554,0.02,0.347
831.19,2.347,2.957,113.219,13.97,14.025,14.393,0.055,2.019,126.93,8.5,11.686,554.212,2382.334,13.605,14.293,14.917,-412.587,0.016,0.345
831.342,2.339,2.961,112.273,16.032,15.917,17.254,0.055,2.283,135.312,8.5,11.705,554.355,2386.066,15.4,14.924,16.958,-412.734,0.011,0.344
831.494,2.337,2.965,112.379,14.75,14.851,16.341,0.055,2.206,122.923,8.5,11.537,554.501,2333.312,14.232,13.761,15.809,-412.942,0.011,0.33
831.647,2.331,2.961,112.553,12.25,12.335,12.7,0.054,1.659,128.442,8.5,11.537,554.646,2434.4,11.797,12.488,13.113,-412.654,0.009,0.329
831.799,2.327,2.955,111.061,13.168,13.462,14.72,0.053,1.794,131.154,8.5,11.447,554.787,2365.799,12.839,12.558,14.313,-412.727,0.009,0.348
831.952,2.318,2.945,112.67,15.238,15.513,15.733,0.052,2.578,122.097,8.5,11.951,554.929,2396.801,14.79,13.167,16.519,-412.554,0.007,0.368
832.104,2.313,2.936,112.675,15.475,15.651,15.795,0.051,2.562,120.876,8.5,12.108,555.075,2289.688,14.969,12.798,16.646,-412.671,0.006,0.366
832.256,2.327,2.935,112.237,15.718,15.621,15.768,0.052,2.277,129.252,8.5,12.007,555.221,2404.066,14.952,11.341,16.601,-412.504,0.006,0.335
832.409,2.341,2.948,112.153,16.455,15.853,16.113,0.052,2.086,127.205,8.5,11.839,555.364,2513.132,15.308,11.213,16.848,-412.137,0.008,0.309
832.561,2.343,2.974,111.735,16.589,15.884,16.194,0.051,2.132,130.284,8.5,11.918,555.505,2471.999,15.431,11.33,16.848,-411.813,0.011,0.299
832.714,2.332,2.992,112.163,16.181,15.719,16.028,0.049,1.973,134.987,8.5,12.075,555.651,2420.374,15.257,11.327,16.65,-411.15,0.016,0.297
832.866,2.338,2.983,111.824,15.152,14.5,14.782,0.049,1.861,119.42,8.5,12.119,555.798,2551.534,14.055,10.89,15.344,-410.199,0.017,0.316
833.018,2.326,2.952,112.773,17.63,16.224,16.659,0.051,1.674,118.488,8.5,12.075,555.937,2433.667,15.732,11.822,17.175,-409.983,0.014,0.355
833.171,2.324,2.919,112.886,18.181,16.433,17.039,0.054,1.971,136.023,8.5,11.895,556.082,2447.625,16.008,12.247,17.398,-409.462,0.006,0.374
833.323,2.318,2.922,111.639,15.813,15.268,16.525,0.056,2.342,137.165,8.5,11.94,556.229,2488.466,14.74,12.206,16.27,-409.229,0.005,0.342
833.476,2.318,2.921,111.278,11.458,11.411,11.625,0.057,1.964,118.941,8.5,11.91,556.37,2374.666,11.014,11.827,12.196,-409.211,0.004,0.331
833.628,2.326,2.935,109.535,11.847,12.231,12.418,0.058,1.535,119.623,8.5,10.946,556.515,2517.937,11.736,12.73,13.12,-408.668,0.008,0.317
833.78,2.343,2.944,107.718,12.304,12.942,13.393,0.058,1.538,130.887,8.5,10.842,556.657,2430.866,12.387,13.216,13.909,-408.746,0.018,0.33
833.933,2.353,2.975,107.614,13.665,15.213,16.931,0.059,1.728,123.983,8.5,10.797,556.804,2465.999,14.447,14.684,16.435,-408.229,0.032,0.334
834.085,2.313,2.989,109.123,14.065,15.516,15.685,0.059,1.56,120.248,8.5,10.789,556.951,2432.867,14.739,16.079,16.713,-408.117,0.034,0.33
834.238,2.293,2.996,109.504,14.333,15.945,16.402,0.059,1.612,127.935,8.5,10.73,557.093,2473.867,15.159,16.395,17.252,-407.477,0.03,0.319
834.39,2.297,3.006,107.935,14.417,16.183,16.736,0.061,1.696,125.902,8.5,10.595,557.234,2476.866,15.397,16.64,17.57,-407.008,0.028,0.307
834.542,2.33,3.038,109.292,14.039,15.938,16.486,0.061,1.664,125.126,8.5,10.505,557.376,2445.0,15.214,16.527,17.367,-406.1,0.036,0.319
834.695,2.347,3.068,108.598,13.591,15.484,18.594,0.062,1.744,126.898,8.5,10.505,557.523,2577.376,14.85,14.73,17.0,-405.038,0.04,0.34
834.847,2.352,3.088,108.676,12.664,14.426,19.061,0.062,1.69,127.785,8.5,10.438,557.669,2478.734,13.84,13.014,15.908,-404.433,0.038,0.352
835.0,2.338,3.077,108.739,12.432,14.09,18.489,0.061,1.57,114.453,8.5,10.401,557.811,2359.534,13.345,12.919,15.514,-403.667,0.031,0.355
835.152,2.355,3.05,108.727,11.986,13.521,17.601,0.061,1.669,126.256,8.5,10.371,557.954,2504.066,12.66,12.302,14.843,-402.465,0.027,0.342
835.304,2.358,3.02,109.485,11.24,12.599,16.27,0.06,1.502,126.428,8.5,10.382,558.099,2487.875,11.803,11.553,13.804,-401.696,0.022,0.335
835.457,2.334,3.01,110.173,12.513,14.463,19.126,0.06,1.558,122.937,8.5,10.416,558.245,2457.868,13.462,12.744,15.786,-400.246,0.02,0.34
835.609,2.33,3.029,112.652,13.165,15.574,20.88,0.061,1.652,131.077,8.5,10.49,558.389,2483.867,14.372,13.342,16.889,-399.813,0.016,0.327
835.762,2.346,3.067,111.285,12.079,14.61,19.872,0.061,1.811,114.582,8.5,10.431,558.531,2379.801,13.445,11.809,15.804,-398.192,0.018,0.321
835.914,2.363,3.115,107.988,10.825,13.112,17.715,0.062,1.621,119.12,8.5,10.431,558.674,2611.466,12.123,10.649,14.142,-396.301,0.024,0.303
836.066,2.44,3.152,100.346,18.632,23.368,32.113,0.066,2.721,124.48,8.5,10.147,558.821,2530.375,21.527,17.937,24.946,-395.408,0.029,0.312
836.219,2.538,3.179,99.324,17.138,21.391,29.516,0.067,12.926,109.418,8.5,9.867,558.966,2413.0,19.851,16.656,22.906,-393.425,0.036,0.298
836.371,2.403,3.165,102.273,12.394,15.496,21.252,0.065,2.757,131.716,8.5,9.654,559.109,2471.999,14.383,10.708,16.628,-390.979,0.029,0.313
836.524,2.324,3.119,108.455,11.435,14.348,19.931,0.063,1.78,114.837,8.5,9.713,559.252,2514.801,13.229,9.198,15.412,-388.477,0.027,0.332
836.676,2.352,3.065,109.284,11.185,14.092,19.691,0.062,1.588,121.726,8.5,9.788,559.396,2555.125,12.95,8.972,15.188,-387.183,0.024,0.345
836.828,2.328,3.04,108.789,10.713,13.718,19.518,0.063,1.53,123.61,8.5,9.893,559.541,2397.401,12.629,8.326,14.923,-385.457,0.036,0.354
836.981,2.329,3.033,110.076,8.137,9.994,13.933,0.065,1.401,127.056,8.5,9.751,559.683,2574.6,9.271,6.357,10.912,-383.592,0.038,0.336
837.133,2.383,3.032,112.581,8.615,10.725,15.324,0.067,1.188,121.188,8.5,9.474,559.83,2643.688,9.873,6.203,11.772,-382.3,0.036,0.322
837.286,2.335,3.019,113.028,9.017,11.755,17.24,0.067,1.33,110.63,8.5,9.385,559.976,2611.666,10.8,6.0,12.971,-381.605,0.022,0.315
837.438,2.309,3.004,113.174,9.518,13.27,19.883,0.067,1.256,126.164,8.5,9.37,560.116,2477.001,12.2,5.663,14.674,-381.267,0.014,0.33
837.59,2.33,2.984,112.995,10.986,16.51,25.154,0.069,1.22,109.414,8.5,9.34,560.257,2358.201,15.011,5.617,18.406,-380.854,0.011,0.342
837.743,2.327,2.932,112.942,10.93,16.465,25.001,0.069,1.094,106.285,8.5,8.959,560.402,2600.599,14.876,5.278,18.372,-380.575,0.011,0.337
837.895,2.267,2.848,114.017,10.117,15.83,24.069,0.065,0.858,109.499,8.5,9.056,560.55,2626.562,14.035,4.668,17.688,-380.779,0.008,0.349
838.048,2.243,2.751,114.786,10.431,16.792,25.617,0.064,0.716,103.571,8.5,9.239,560.696,2527.799,14.782,4.643,18.818,-381.771,0.0,0.354
838.2,2.251,2.722,113.035,11.281,18.714,28.864,0.063,0.774,97.88,8.5,9.25,560.839,2680.934,16.443,5.03,21.071,-381.699,-0.004,0.389
838.352,2.217,2.737,110.028,11.221,18.782,28.964,0.06,0.77,103.868,8.5,9.243,560.98,2616.866,16.389,5.087,21.07,-381.908,-0.004,0.389
838.505,2.249,2.789,108.83,11.625,19.423,29.806,0.06,0.824,108.909,8.5,9.149,561.125,2539.939,16.728,5.067,21.768,-381.65,-0.002,0.389
838.657,2.289,2.835,106.751,10.896,16.551,25.171,0.061,1.157,109.414,8.5,9.34,561.274,2450.932,14.25,5.172,18.511,-381.781,0.0,0.352
838.81,2.316,2.874,107.113,10.688,16.21,25.046,0.063,1.182,110.606,8.5,9.228,561.414,2417.532,14.114,5.907,18.135,-382.29,0.001,0.353
838.962,2.324,2.896,107.97,10.804,16.846,26.649,0.064,1.323,110.471,8.5,9.086,561.557,2572.934,14.662,6.604,18.954,-382.324,0.0,0.333
839.114,2.309,2.92,102.999,9.286,13.619,21.126,0.066,1.192,112.94,8.5,9.003,561.703,2367.25,12.096,5.938,15.341,-383.121,-0.003,0.345
839.267,2.285,2.952,96.175,8.514,12.369,19.022,0.065,1.031,110.628,8.5,8.936,561.851,2362.668,11.005,5.157,13.952,-384.638,-0.007,0.337
839.419,2.281,3.016,88.898,9.462,14.083,21.649,0.066,1.131,102.298,8.5,8.936,561.995,2554.801,12.49,5.086,15.879,-385.279,-0.009,0.327
839.572,2.41,3.093,88.435,15.571,22.684,34.784,0.067,2.788,109.576,8.5,8.992,562.138,2488.734,20.246,8.525,25.409,-385.742,-0.009,0.289
839.724,2.402,3.15,87.104,17.19,24.423,37.163,0.068,5.143,107.059,8.5,8.66,562.281,2513.868,22.047,9.88,27.334,-385.379,-0.007,0.278
839.876,2.311,3.153,94.446,9.225,12.92,19.564,0.065,1.483,107.288,8.5,8.637,562.423,2473.6,11.733,5.504,14.401,-384.762,-0.004,0.311
840.029,2.347,3.104,109.614,8.987,12.59,19.114,0.064,1.5,115.234,8.5,8.854,562.565,2464.0,11.403,5.693,13.986,-383.263,0.0,0.349
840.181,2.336,3.069,110.01,8.266,11.457,17.313,0.063,1.354,118.457,8.5,8.97,562.713,2693.562,10.396,5.8,12.675,-382.529,0.0,0.349
840.334,2.335,3.055,109.252,8.53,12.042,18.231,0.062,1.325,113.158,8.5,9.123,562.857,2619.867,10.839,5.937,13.306,-382.168,-0.001,0.329
840.486,2.338,3.046,108.409,10.16,13.89,20.814,0.062,1.436,125.992,8.5,9.138,562.998,2672.133,12.371,6.584,15.385,-382.071,-0.002,0.328
840.638,2.337,3.019,109.24,12.78,17.889,27.049,0.061,1.624,107.082,8.5,9.116,563.143,2651.563,15.737,7.617,19.934,-382.692,-0.002,0.323
840.791,2.253,2.942,109.457,11.472,16.893,26.051,0.058,0.924,103.006,8.5,9.104,563.291,2816.0,15.032,6.484,19.045,-382.725,0.0,0.34
840.943,2.242,2.86,110.709,10.042,14.414,22.164,0.059,0.774,105.172,8.5,8.959,563.436,2684.001,13.092,5.787,16.281,-383.234,0.001,0.373
841.096,2.28,2.825,110.954,10.678,15.505,24.022,0.06,1.055,102.964,8.5,8.858,563.579,2660.785,14.008,6.038,17.631,-383.129,0.0,0.374
841.248,2.31,2.842,109.871,10.748,15.71,24.318,0.061,1.156,101.345,8.5,8.947,563.721,2778.187,13.976,6.081,17.838,-383.196,-0.001,0.369
841.4,2.297,2.891,110.671,10.148,14.742,22.739,0.06,1.11,104.15,8.5,9.018,563.866,2597.0,12.991,5.697,16.717,-383.918,-0.005,0.354
841.553,2.297,2.915,111.233,11.052,16.184,25.077,0.058,1.133,108.147,8.5,9.205,564.011,2648.688,14.136,6.168,18.382,-384.546,-0.006,0.362
841.705,2.238,2.901,109.761,10.528,15.574,24.36,0.057,1.018,107.907,8.5,9.228,564.155,2675.932,13.603,6.097,17.762,-384.85,-0.005,0.376
841.858,2.265,2.845,109.786,10.097,14.918,23.503,0.057,0.969,110.092,8.5,9.34,564.296,2693.267,13.163,6.085,17.08,-385.715,-0.002,0.377
842.01,2.308,2.779,110.336,12.055,18.294,29.038,0.058,1.11,112.628,8.5,9.452,564.44,2814.334,16.113,6.92,21.094,-385.767,-0.002,0.362
842.162,2.349,2.773,110.481,13.019,20.476,32.548,0.059,1.372,103.163,8.5,9.385,564.586,2620.126,17.69,6.931,23.626,-386.413,-0.004,0.346
842.315,2.301,2.808,111.364,10.23,15.584,24.569,0.06,1.156,104.777,8.5,9.205,564.734,2675.267,13.518,5.687,17.889,-386.825,-0.006,0.325
842.467,2.269,2.851,112.442,10.055,15.267,24.023,0.061,1.113,113.249,8.5,9.13,564.876,2755.285,13.224,5.619,17.473,-386.67,-0.007,0.304
842.62,2.272,2.859,111.616,10.122,15.765,24.977,0.061,1.094,103.389,8.5,9.116,565.018,2513.733,13.624,5.742,18.031,-387.846,-0.007,0.314
842.772,2.269,2.851,110.696,9.468,14.444,22.643,0.06,1.012,109.867,8.5,9.138,565.163,2465.785,12.61,5.454,16.422,-388.411,-0.007,0.329
842.924,2.259,2.831,110.112,9.699,14.538,22.525,0.059,1.103,102.709,8.5,9.16,565.307,2454.001,12.738,5.425,16.451,-388.883,-0.005,0.329
843.077,2.304,2.863,108.625,10.143,15.021,23.199,0.059,1.303,112.007,8.5,9.018,565.454,2437.534,13.241,5.675,16.938,-389.242,0.001,0.322
843.229,2.325,2.926,108.484,9.824,14.317,22.045,0.06,1.387,119.357,8.5,9.306,565.598,2540.786,12.783,5.799,16.088,-389.174,0.007,0.312
843.382,2.393,3.013,105.612,9.894,14.292,22.004,0.062,1.638,112.805,8.5,9.272,565.742,2543.201,12.872,6.028,16.035,-388.79,0.015,0.314
843.534,2.457,3.028,105.949,8.58,11.863,18.018,0.064,1.868,102.606,8.5,9.25,565.888,2490.501,10.792,5.775,13.231,-388.825,0.015,0.326
843.686,2.348,3.011,105.997,7.749,10.652,16.113,0.065,1.653,97.558,8.5,8.835,566.031,2436.266,9.657,5.414,11.859,-388.924,0.011,0.321
843.839,2.34,2.989,105.993,8.445,11.757,17.88,0.068,1.503,105.576,8.5,8.622,566.175,2452.571,10.539,5.761,13.103,-389.263,0.003,0.348
843.991,2.297,3.016,109.065,8.734,12.34,18.822,0.069,1.303,119.671,8.5,8.548,566.319,2595.066,10.952,5.766,13.772,-389.038,0.001,0.351
844.144,2.297,3.031,110.536,9.234,13.082,19.954,0.069,1.36,104.294,8.5,8.555,566.462,2621.214,11.577,5.82,14.624,-388.795,0.0,0.369
844.296,2.317,3.022,112.577,8.515,11.867,18.006,0.069,1.268,120.79,8.5,8.51,566.605,2534.199,10.558,5.382,13.268,-388.546,0.0,0.366
844.448,2.314,2.992,115.005,8.805,12.388,18.839,0.067,1.335,117.578,8.5,8.566,566.753,2454.134,11.066,5.495,13.853,-388.016,0.003,0.352
844.601,2.315,2.952,115.325,9.262,13.111,19.985,0.065,1.348,115.479,8.5,8.63,566.894,2466.125,11.77,5.65,14.685,-387.629,0.003,0.341
844.753,2.326,2.952,115.036,9.475,13.4,20.408,0.064,1.433,127.08,8.5,9.153,567.038,2609.625,12.025,5.709,14.994,-387.102,0.002,0.351
844.906,2.3,2.957,114.24,9.09,12.754,19.373,0.063,1.316,123.243,8.5,9.015,567.182,2524.688,11.423,5.615,14.24,-387.238,0.0,0.355
845.058,2.291,2.957,113.82,9.711,13.737,20.974,0.062,1.345,120.214,8.5,9.056,567.326,2522.936,12.22,6.032,15.36,-387.309,0.0,0.355
845.21,2.281,2.964,112.823,9.799,13.838,21.131,0.062,1.349,109.231,8.5,9.071,567.471,2532.124,12.289,5.991,15.538,-387.369,-0.002,0.363
845.363,2.305,2.953,112.031,9.423,13.113,19.996,0.063,1.322,112.218,8.5,9.138,567.618,2529.728,11.712,5.781,14.771,-387.705,-0.004,0.386
845.515,2.285,2.978,112.159,9.637,13.461,20.607,0.065,1.317,110.629,8.5,8.936,567.755,2418.789,11.989,5.826,15.231,-388.533,-0.007,0.361
845.668,2.274,2.95,112.038,9.173,12.797,19.624,0.065,1.282,113.66,8.5,8.802,567.904,2615.468,11.409,5.623,14.512,-388.031,-0.007,0.328
845.82,2.3,2.914,111.918,9.416,13.205,20.356,0.064,1.278,111.767,8.5,8.876,568.049,2687.688,11.778,5.655,15.056,-387.596,-0.004,0.33
845.972,2.306,2.862,112.168,9.839,13.9,21.524,0.062,1.295,117.451,8.5,9.108,568.193,2600.333,12.397,5.896,15.887,-387.391,0.0,0.33
846.125,2.299,2.876,112.121,9.85,13.726,21.215,0.062,1.33,117.062,8.5,9.25,568.335,2438.467,12.269,6.055,15.68,-387.467,0.001,0.342
846.277,2.322,2.898,112.921,10.437,14.589,22.605,0.061,1.454,116.091,8.5,9.175,568.482,2414.25,13.025,6.452,16.685,-387.308,0.002,0.341
846.43,2.304,2.951,113.235,9.538,13.206,20.468,0.06,1.426,118.719,8.5,9.302,568.63,2371.467,11.818,6.026,15.142,-387.325,0.003,0.359
846.582,2.297,2.967,113.392,9.236,12.7,19.695,0.061,1.28,119.964,8.5,9.28,568.772,2295.933,11.429,5.971,14.585,-387.487,0.005,0.38
846.734,2.299,3.004,113.65,9.721,13.321,20.605,0.063,1.312,112.401,8.5,9.104,568.914,2465.466,12.024,6.323,15.301,-387.211,0.004,0.367
846.887,2.307,3.03,113.328,9.247,12.542,19.25,0.065,1.295,117.467,8.5,9.018,569.057,2423.0,11.345,5.86,14.385,-387.367,0.0,0.387
