DEPTH,BS:1,BS:2,BS:3,BS:4,BS:5,BS:6,DNPH:1,DNPH:2,DTCO:1,DTCO:2,DTCO:3,DTCO:4,DTRP:1,DTRP:2,DTRP:3,DTRP:4,DTRS:1,DTRS:2,DTRS:3,DTRS:4,DTSM:1,DTSM:2,DTSM:3,DTSM:4,DTTP:1,DTTP:2,DTTP:3,DTTP:4,DTTS:1,DTTS:2,DTTS:3,DTTS:4,DT_XD_R,DT_XD_T,ECGR:1,ECGR:2,ECGR:3,ECGR:4,ECGR:5,EHGR,HCAL:1,HCAL:2,HCAL:3,HDRA:1,HDRA:2,HMIN:1,HMIN:2,HMNO:1,HMNO:2,HTEM:1,HTEM:2,HTNP,PEF8,PEFZ,RHO8,RHOZ,RLA1:1,RLA1:2,RLA2:1,RLA2:2,RLA3:1,RLA3:2,RLA4:1,RLA4:2,RLA5:1,RLA5:2,RT_HRLT:1,RT_HRLT:2,RXO8,RXOZ,RXO_HRLT:1,RXO_HRLT:2,SP:1,SP:2,TENS:1,TENS:2,TENS:3,TENS:4,TENS:5,TENS:6,TNPH
880.11,,,,,,,,,,112.5997,,112.5997,,113.2031,,113.2031,,,,,,,,,,112.0804,,112.0804,,,,,,,,79.1447,,79.1447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284.2402,,1284.2402,,,
880.2624,,,,,,,,,,112.4857,,112.4857,,113.3126,,113.3126,,,,,,,,,,111.7132,,111.7132,,,,,,,,78.853,,78.853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.347,,1299.347,,,
880.4148,,,,,,,,,,112.3247,,112.3247,,113.3774,,113.3774,,,,,,,,,,111.3039,,111.3039,,,,,,,,76.4526,,76.4526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317.4258,,1317.4258,,,
880.5672,,,,,,,,,,112.1396,,112.1396,,113.4052,,113.4052,,,,,,,,,,110.8875,,110.8875,,,,,,,,75.8341,,75.8341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1309.6909,,1309.6909,,,
880.7196,,,,,,,,,,111.9725,,111.9725,,113.4034,,113.4034,,,,,,,,,,110.5403,,110.5403,,,,,,,,77.7874,,77.7874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318.4147,,1318.4147,,,
880.872,,,,,,,,,,111.7946,,111.7946,,113.2349,,113.2349,,,,,,,,,,110.2694,,110.2694,,,,,,,,82.0062,,82.0062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.6779,,1300.6779,,,
881.0244,,,,,,,,,,111.5506,,111.5506,,112.825,,112.825,,,,,,,,,,110.0703,,110.0703,,,,,,,,86.0851,,86.0851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.8541,,1316.8541,,,
881.1768,,,,,,,,,,111.2572,,111.2572,,112.3357,,112.3357,,,,,,,,,,109.933,,109.933,,,,,,,,84.2441,,84.2441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.9976,,1322.9976,,,
881.3292,,,,,,,,,,111.0293,,111.0293,,111.9528,,111.9528,,,,,,,,,,109.9137,,109.9137,,,,,,,,81.7356,,81.7356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1291.4374,,1291.4374,,,
881.4816,,,,,,,,,,110.905,,110.905,,111.5181,,111.5181,,,,,,,,,,110.0741,,110.0741,,,,,,,,72.829,,72.829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.7211,,1299.7211,,,
881.634,,,,,,,,,,110.8358,,110.8358,,111.0692,,111.0692,,,,,,,,,,110.3775,,110.3775,,,,,,,,72.7056,,72.7056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.2052,,1285.2052,,,
881.7864,,,,,,,,,,110.8263,,110.8263,,110.6271,,110.6271,,,,,,,,,,110.8044,,110.8044,,,,,,,,74.3936,,74.3936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1282.2146,,1282.2146,,,
881.9388,,,,,,,,,,110.9257,,110.9257,,110.3673,,110.3673,,,,,,,,,,111.3546,,111.3546,,,,,,,,81.0746,,81.0746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296.3782,,1296.3782,,,
882.0912,,,,,,,,,,111.1462,,111.1462,,110.1761,,110.1761,,,,,,,,,,112.0212,,112.0212,,,,,,,,77.7538,,77.7538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.7632,,1285.7632,,,
882.2436,,,,,,,,,,111.4032,,111.4032,,110.0073,,110.0073,,,,,,,,,,112.7153,,112.7153,,,,,,,,75.4147,,75.4147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308.3079,,1308.3079,,,
882.396,,,,,,,,,,111.6709,,111.6709,,109.9922,,109.9922,,,,,,,,,,113.3428,,113.3428,,,,,,,,73.6291,,73.6291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310.9939,,1310.9939,,,
882.5484,,,,,,,,,,111.9665,,111.9665,,110.1064,,110.1064,,,,,,,,,,113.8846,,113.8846,,,,,,,,77.0773,,77.0773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317.563,,1317.563,,,
882.7008,,,,,,,,,,112.2916,,112.2916,,110.4663,,110.4663,,,,,,,,,,114.2981,,114.2981,,,,,,,,80.2817,,80.2817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321.1628,,1321.1628,,,
882.8532,,,,,,,,,,112.6752,,112.6752,,110.8981,,110.8981,,,,,,,,,,114.6695,,114.6695,,,,,,,,76.8414,,76.8414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.7717,,1305.7717,,,
883.0056,,,,,,,,,,112.9972,,112.9972,,111.1196,,111.1196,,,,,,,,,,114.986,,114.986,,,,,,,,76.4515,,76.4515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.4902,,1316.4902,,,
883.158,,,,,,,,,,113.1066,,113.1066,,111.0088,,111.0088,,,,,,,,,,115.1488,,115.1488,,,,,,,,73.1445,,73.1445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320.7592,,1320.7592,,,
883.3104,,,,,,,,,,113.09,,113.09,,110.9317,,110.9317,,,,,,,,,,115.2095,,115.2095,,,,,,,,76.953,,76.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1319.6516,,1319.6516,,,
883.4628,,,,,,,,,,113.0651,,113.0651,,110.9611,,110.9611,,,,,,,,,,115.1837,,115.1837,,,,,,,,79.1004,,79.1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330.4443,,1330.4443,,,
883.6152,,,,,,,,,,112.9824,,112.9824,,110.824,,110.824,,,,,,,,,,115.072,,115.072,,,,,,,,81.5828,,81.5828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302.8571,,1302.8571,,,
883.7676,,,,,,,,,,112.896,,112.896,,111.003,,111.003,,,,,,,,,,114.8786,,114.8786,,,,,,,,80.8245,,80.8245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.7042,,1316.7042,,,
883.92,,,,,,,,,,112.882,,112.882,,111.2468,,111.2468,,,,,,,,,,114.6391,,114.6391,,,,,,,,79.7794,,79.7794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318.5586,,1318.5586,,,
884.0724,,,,,,,,,,112.8363,,112.8363,,111.3377,,111.3377,,,,,,,,,,114.3802,,114.3802,,,,,,,,83.3748,,83.3748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321.2095,,1321.2095,,,
884.2248,,,,,,,,,,112.7512,,112.7512,,111.4197,,111.4197,,,,,,,,,,114.1235,,114.1235,,,,,,,,86.9919,,86.9919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1348.1075,,1348.1075,,,
884.3772,,,,,,,,,,112.6509,,112.6509,,111.4095,,111.4095,,,,,,,,,,113.8869,,113.8869,,,,,,,,88.5803,,88.5803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1334.7258,,1334.7258,,,
884.5296,,,,,,,,,,112.521,,112.521,,111.4558,,111.4558,,,,,,,,,,113.6091,,113.6091,,,,,,,,86.1349,,86.1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338.7234,,1338.7234,,,
884.682,,,,,,,,,,112.4048,,112.4048,,111.5339,,111.5339,,,,,,,,,,113.3147,,113.3147,,,,,,,,88.7903,,88.7903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326.6876,,1326.6876,,,
884.8344,,,,,,,,,,112.3808,,112.3808,,111.9324,,111.9324,,,,,,,,,,113.0288,,113.0288,,,,,,,,89.0645,,89.0645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314.6052,,1314.6052,,,
884.9868,,,,,,,,,,112.4184,,112.4184,,112.2758,,112.2758,,,,,,,,,,112.7329,,112.7329,,,,,,,,87.9024,,87.9024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320.8524,,1320.8524,,,
885.1392,,,,,,,,,,112.4161,,112.4161,,112.4919,,112.4919,,,,,,,,,,112.4482,,112.4482,,,,,,,,78.7781,,78.7781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302.8092,,1302.8092,,,
885.2916,,,,,,,,,,112.2692,,112.2692,,112.2916,,112.2916,,,,,,,,,,112.1456,,112.1456,,,,,,,,77.5904,,77.5904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321.67,,1321.67,,,
885.444,,,,,,,,,,111.9297,,111.9297,,111.784,,111.784,,,,,,,,,,111.8204,,111.8204,,,,,,,,76.7136,,76.7136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326.5449,,1326.5449,,,
885.5964,,,,,,,,,,111.6253,,111.6253,,111.7465,,111.7465,,,,,,,,,,111.4849,,111.4849,,,,,,,,78.9415,,78.9415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320.1707,,1320.1707,,,
885.7488,,,,,,,,,,111.4847,,111.4847,,111.8127,,111.8127,,,,,,,,,,111.1897,,111.1897,,,,,,,,83.2977,,83.2977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338.0239,,1338.0239,,,
885.9012,,,,,,,,,,111.4197,,111.4197,,111.8828,,111.8828,,,,,,,,,,110.9916,,110.9916,,,,,,,,86.3864,,86.3864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338.9865,,1338.9865,,,
886.0536,,,,,,,,,,111.408,,111.408,,112.0292,,112.0292,,,,,,,,,,110.8603,,110.8603,,,,,,,,86.9406,,86.9406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356.4165,,1356.4165,,,
886.206,,,,,,,,,,111.5032,,111.5032,,112.2242,,112.2242,,,,,,,,,,110.8804,,110.8804,,,,,,,,80.9914,,80.9914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1358.2601,,1358.2601,,,
886.3584,,,,,,,,,,111.7351,,111.7351,,112.6308,,112.6308,,,,,,,,,,111.0438,,111.0438,,,,,,,,78.7507,,78.7507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321.613,,1321.613,,,
886.5108,,,,,,,,,,111.9632,,111.9632,,113.0272,,113.0272,,,,,,,,,,111.0983,,111.0983,,,,,,,,81.0446,,81.0446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1332.1757,,1332.1757,,,
886.6632,,,,,,,,,,112.1915,,112.1915,,113.4224,,113.4224,,,,,,,,,,111.159,,111.159,,,,,,,,82.9962,,82.9962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320.2632,,1320.2632,,,
886.8156,,,,,,,,,,112.4398,,112.4398,,113.7961,,113.7961,,,,,,,,,,111.2715,,111.2715,,,,,,,,80.2045,,80.2045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338.636,,1338.636,,,
886.968,,,,,,,,,,112.7499,,112.7499,,114.5547,,114.5547,,,,,,,,,,111.326,,111.326,,,,,,,,77.0094,,77.0094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1352.0166,,1352.0166,,,
887.1204,,,,,,,,,,113.1274,,113.1274,,115.2059,,115.2059,,,,,,,,,,111.3755,,111.3755,,,,,,,,77.0253,,77.0253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330.0948,,1330.0948,,,
887.2728,,,,,,,,,,113.2637,,113.2637,,115.04,,115.04,,,,,,,,,,111.4041,,111.4041,,,,,,,,81.0712,,81.0712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.7008,,1322.7008,,,
887.4252,,,,,,,,,,113.1843,,113.1843,,114.8379,,114.8379,,,,,,,,,,111.4293,,111.4293,,,,,,,,85.0427,,85.0427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.4039,,1325.4039,,,
887.5776,,,,,,,,,,113.0643,,113.0643,,114.6861,,114.6861,,,,,,,,,,111.366,,111.366,,,,,,,,84.7547,,84.7547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360.3912,,1360.3912,,,
887.73,,,,,,,,,,112.912,,112.912,,114.3842,,114.3842,,,,,,,,,,111.2881,,111.2881,,,,,,,,82.6437,,82.6437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.5319,,1365.5319,,,
887.8824,,,,,,,,,,112.701,,112.701,,113.9532,,113.9532,,,,,,,,,,111.2321,,111.2321,,,,,,,,83.5132,,83.5132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1339.4233,,1339.4233,,,
888.0348,,,,,,,,,,112.3623,,112.3623,,113.3064,,113.3064,,,,,,,,,,111.0935,,111.0935,,,,,,,,87.4976,,87.4976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.7653,,1347.7653,,,
888.1872,,,,,,,,,,112.0724,,112.0724,,112.8082,,112.8082,,,,,,,,,,111.0868,,111.0868,,,,,,,,89.2235,,89.2235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1332.4117,,1332.4117,,,
888.3396,,,,,,,,,,111.9171,,111.9171,,112.3906,,112.3906,,,,,,,,,,111.2343,,111.2343,,,,,,,,86.2433,,86.2433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1328.9335,,1328.9335,,,
888.492,,,,,,,,,,111.8213,,111.8213,,112.0349,,112.0349,,,,,,,,,,111.4294,,111.4294,,,,,,,,84.4665,,84.4665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.512,,1341.512,,,
888.6444,,,,,,,,,,111.7748,,111.7748,,111.7112,,111.7112,,,,,,,,,,111.6762,,111.6762,,,,,,,,83.7252,,83.7252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.7854,,1315.7854,,,
888.7968,,,,,,,,,,111.7583,,111.7583,,111.4421,,111.4421,,,,,,,,,,111.9397,,111.9397,,,,,,,,83.8471,,83.8471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310.5923,,1310.5923,,,
888.9492,,,,,,,,,,111.7602,,111.7602,,111.165,,111.165,,,,,,,,,,112.2168,,112.2168,,,,,,,,79.6573,,79.6573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.5862,,1304.5862,,,
889.1016,,,,,,,,,,111.8051,,111.8051,,111.2172,,111.2172,,,,,,,,,,112.4195,,112.4195,,,,,,,,74.4411,,74.4411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.6758,,1299.6758,,,
889.254,,,,,,,,,,111.9615,,111.9615,,111.3334,,111.3334,,,,,,,,,,112.6483,,112.6483,,,,,,,,77.3527,,77.3527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.5845,,1300.5845,,,
889.4064,,,,,,,,,,112.1829,,112.1829,,111.6072,,111.6072,,,,,,,,,,112.8962,,112.8962,,,,,,,,83.9467,,83.9467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296.9139,,1296.9139,,,
889.5588,,,,,,,,,,112.388,,112.388,,111.9389,,111.9389,,,,,,,,,,113.0037,,113.0037,,,,,,,,91.985,,91.985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326.2264,,1326.2264,,,
889.7112,,,,,,,,,,112.5807,,112.5807,,112.2804,,112.2804,,,,,,,,,,113.0524,,113.0524,,,,,,,,88.8803,,88.8803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1334.42,,1334.42,,,
889.8636,,,,,,,,,,112.7693,,112.7693,,112.5444,,112.5444,,,,,,,,,,113.1268,,113.1268,,,,,,,,83.5278,,83.5278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314.6737,,1314.6737,,,
890.016,,,,,,,,,,112.8874,,112.8874,,112.7333,,112.7333,,,,,,,,,,113.1364,,113.1364,,,,,,,,78.9705,,78.9705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1335.3651,,1335.3651,,,
890.1684,,,,,,,,,,113.0019,,113.0019,,113.0466,,113.0466,,,,,,,,,,113.1145,,113.1145,,,,,,,,82.2973,,82.2973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.9458,,1322.9458,,,
890.3208,,,,,,,,,,113.1903,,113.1903,,113.3245,,113.3245,,,,,,,,,,113.1958,,113.1958,,,,,,,,84.5857,,84.5857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338.8667,,1338.8667,,,
890.4732,,,,,,,,,,113.4205,,113.4205,,113.5814,,113.5814,,,,,,,,,,113.3891,,113.3891,,,,,,,,86.8979,,86.8979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.2324,,1344.2324,,,
890.6256,,,,,,,,,,113.7941,,113.7941,,114.2671,,114.2671,,,,,,,,,,113.6655,,113.6655,,,,,,,,82.0806,,82.0806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1332.2819,,1332.2819,,,
890.778,,,,,,,,,,114.2253,,114.2253,,114.6314,,114.6314,,,,,,,,,,114.0024,,114.0024,,,,,,,,77.8773,,77.8773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327.8787,,1327.8787,,,
890.9304,,,,,,,,,,114.5593,,114.5593,,114.9069,,114.9069,,,,,,,,,,114.3505,,114.3505,,,,,,,,76.565,,76.565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.5875,,1305.5875,,,
891.0828,,,,,,,,,,114.8713,,114.8713,,115.1398,,115.1398,,,,,,,,,,114.7201,,114.7201,,,,,,,,74.91,,74.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318.8519,,1318.8519,,,
891.2352,,,,,,,,,,115.1484,,115.1484,,115.1876,,115.1876,,,,,,,,,,115.1339,,115.1339,,,,,,,,75.6902,,75.6902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340.3622,,1340.3622,,,
891.3876,,,,,,,,,,115.4975,,115.4975,,115.5077,,115.5077,,,,,,,,,,115.6487,,115.6487,,,,,,,,70.7227,,70.7227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1339.1915,,1339.1915,,,
891.54,,,,,,,,,,115.939,,115.939,,115.9001,,115.9001,,,,,,,,,,116.1753,,116.1753,,,,,,,,71.1036,,71.1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1354.295,,1354.295,,,
891.6924,,,,,,,,,,116.2785,,116.2785,,116.2353,,116.2353,,,,,,,,,,116.4903,,116.4903,,,,,,,,67.2863,,67.2863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336.1019,,1336.1019,,,
891.8448,,,,,,,,,,116.5451,,116.5451,,116.3088,,116.3088,,,,,,,,,,116.8188,,116.8188,,,,,,,,67.6412,,67.6412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330.6116,,1330.6116,,,
891.9972,,,,,,,,,,116.7803,,116.7803,,116.3535,,116.3535,,,,,,,,,,117.23,,117.23,,,,,,,,68.6154,,68.6154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.1648,,1349.1648,,,
892.1496,,,,,,,,,,116.9183,,116.9183,,116.3424,,116.3424,,,,,,,,,,117.4886,,117.4886,,,,,,,,71.5815,,71.5815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326.0311,,1326.0311,,,
892.302,,,,,,,,,,116.8368,,116.8368,,116.0619,,116.0619,,,,,,,,,,117.4704,,117.4704,,,,,,,,79.4696,,79.4696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338.5684,,1338.5684,,,
892.4544,,,,,,,,,,116.5174,,116.5174,,115.5353,,115.5353,,,,,,,,,,117.2347,,117.2347,,,,,,,,82.7461,,82.7461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330.506,,1330.506,,,
892.6068,,,,,,,,,,116.0633,,116.0633,,114.8138,,114.8138,,,,,,,,,,116.95,,116.95,,,,,,,,85.695,,85.695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1328.3054,,1328.3054,,,
892.7592,,,,,,,,,,115.4593,,115.4593,,113.8848,,113.8848,,,,,,,,,,116.5667,,116.5667,,,,,,,,76.9618,,76.9618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340.9316,,1340.9316,,,
892.9116,,,,,,,,,,114.7109,,114.7109,,112.903,,112.903,,,,,,,,,,116.0248,,116.0248,,,,,,,,74.2479,,74.2479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330.1493,,1330.1493,,,
893.064,,,,,,,,,,113.7772,,113.7772,,111.6464,,111.6464,,,,,,,,,,115.276,,115.276,,,,,,,,70.7193,,70.7193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356.5712,,1356.5712,,,
893.2164,,,,,,,,,,112.6887,,112.6887,,110.3249,,110.3249,,,,,,,,,,114.3879,,114.3879,,,,,,,,75.8856,,75.8856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360.7206,,1360.7206,,,
893.3688,,,,,,,,,,111.6173,,111.6173,,109.039,,109.039,,,,,,,,,,113.5489,,113.5489,,,,,,,,73.7586,,73.7586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1371.7994,,1371.7994,,,
893.5212,,,,,,,,,,110.5078,,110.5078,,107.8487,,107.8487,,,,,,,,,,112.5678,,112.5678,,,,,,,,75.3376,,75.3376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1379.6888,,1379.6888,,,
893.6736,,,,,,,,,,109.3267,,109.3267,,106.7357,,106.7357,,,,,,,,,,111.3574,,111.3574,,,,,,,,74.0544,,74.0544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1334.4404,,1334.4404,,,
893.826,,,,,,,,,,108.1989,,108.1989,,105.7823,,105.7823,,,,,,,,,,110.1356,,110.1356,,,,,,,,75.8673,,75.8673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.3108,,1315.3108,,,
893.9784,,,,,,,,,,107.2437,,107.2437,,105.012,,105.012,,,,,,,,,,109.0876,,109.0876,,,,,,,,75.3481,,75.3481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302.752,,1302.752,,,
894.1308,,,,,,,,,,106.4709,,106.4709,,104.4547,,104.4547,,,,,,,,,,108.2064,,108.2064,,,,,,,,76.9048,,76.9048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289.598,,1289.598,,,
894.2832,,,,,,,,,,105.825,,105.825,,104.1679,,104.1679,,,,,,,,,,107.3372,,107.3372,,,,,,,,79.547,,79.547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308.8181,,1308.8181,,,
894.4356,,,,,,,,,,105.3397,,105.3397,,104.113,,104.113,,,,,,,,,,106.5381,,106.5381,,,,,,,,82.8025,,82.8025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306.9331,,1306.9331,,,
894.588,,,,,,,,,,105.0113,,105.0113,,104.1618,,104.1618,,,,,,,,,,105.8847,,105.8847,,,,,,,,81.4256,,81.4256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.4513,,1341.4513,,,
894.7404,,,,,,,,,,104.8371,,104.8371,,104.4083,,104.4083,,,,,,,,,,105.3892,,105.3892,,,,,,,,78.7349,,78.7349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1355.076,,1355.076,,,
894.8928,,,,,,,,,,104.8221,,104.8221,,104.7155,,104.7155,,,,,,,,,,105.0827,,105.0827,,,,,,,,77.4631,,77.4631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1358.1625,,1358.1625,,,
895.0452,,,,,,,,,,104.9263,,104.9263,,105.1169,,105.1169,,,,,,,,,,104.937,,104.937,,,,,,,,82.1256,,82.1256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1352.3059,,1352.3059,,,
895.1976,,,,,,,,,,105.09,,105.09,,105.5323,,105.5323,,,,,,,,,,104.8563,,104.8563,,,,,,,,85.7079,,85.7079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.2855,,1304.2855,,,
895.35,,,,,,,,,,105.382,,105.382,,105.929,,105.929,,,,,,,,,,105.0346,,105.0346,,,,,,,,83.1724,,83.1724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.3599,,1315.3599,,,
895.5024,,,,,,,,,,105.6942,,105.6942,,106.2174,,106.2174,,,,,,,,,,105.3159,,105.3159,,,,,,,,81.3674,,81.3674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333.0541,,1333.0541,,,
895.6548,,,,,,,,,,105.8437,,105.8437,,106.2658,,106.2658,,,,,,,,,,105.4462,,105.4462,,,,,,,,80.1415,,80.1415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321.8882,,1321.8882,,,
895.8072,,,,,,,,,,105.9948,,105.9948,,106.5545,,106.5545,,,,,,,,,,105.5802,,105.5802,,,,,,,,84.3267,,84.3267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.1313,,1322.1313,,,
895.9596,,,,,,,,,,106.1837,,106.1837,,106.7349,,106.7349,,,,,,,,,,105.7233,,105.7233,,,,,,,,85.1752,,85.1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302.6046,,1302.6046,,,
896.112,,,,,,,,,,106.3504,,106.3504,,106.8723,,106.8723,,,,,,,,,,105.8978,,105.8978,,,,,,,,85.4863,,85.4863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1328.8165,,1328.8165,,,
