DEPTH,BS,DI_HRLT,DPH8,DSO8,DT,EHGR_EDTC,HCAL,HDRA,HGR,HGR_EDTC,HMIN,HMNO,HNPO,HTEM,HTNP,PEF8,PEM8,REMS,RHO8,RLA0,RLA1,RLA2,RLA3,RLA4,RLA5,RM_HRLT,ROM8,RO_HILT,RSO8,RT,RT_HRLT,RXO8,RXO_HRLT,SP,SPHI,TENS,TNPH
780.288,8.5,25.3092,0.276178,0.049449,119.0529,92.1334,9.5116,-0.0057,85.5486,89.0354,1.5785,1.4086,0.323,35.9633,0.3342,2.7675,1.5047,0.1722,2.2377,0.130505,11.4257,20.8002,25.3006,27.1911,28.8085,0.15319,2.1384,7.7043,0.004702,39.3884,38.9413,2.0361,3.4839,-224.5128,0.331045,1136.3134,0.3412
780.4404,8.5,25.5261,0.280863,0.08098,119.1251,91.9211,9.5766,-0.0053,86.8035,88.6254,1.5933,1.4284,0.3159,35.9633,0.3439,2.7828,1.5072,0.1722,2.2297,0.128743,11.2543,20.2089,24.4761,26.3425,28.0365,0.152178,2.582,7.3154,0.007137,38.7998,37.8536,2.0803,3.5546,-224.4449,0.331228,1131.2183,0.357
780.5928,8.5,25.6678,0.283395,0.075376,119.0213,92.4791,9.5892,-0.0046,86.4293,89.1751,1.4917,1.3459,0.3165,35.9633,0.3451,2.7274,1.5082,0.172181,2.2254,0.128476,11.3176,20.3855,24.7744,26.7358,28.5861,0.151266,2.7467,7.3003,0.012974,39.6689,38.6076,1.977,3.6153,-224.3757,0.330966,1127.4368,0.3557
780.7452,8.5,25.7611,0.284543,0.045924,118.8044,93.5319,9.5682,-0.004,85.0089,90.341,1.3155,1.1978,0.3219,35.9633,0.3407,2.6266,1.5081,0.172151,2.2234,0.129169,11.5316,21.0552,25.7939,27.9266,29.9844,0.150417,2.7322,7.5252,0.020996,41.4741,40.5443,1.7792,3.6696,-224.3057,0.330417,1124.4989,0.3436
780.8976,8.5,25.8544,0.285691,0.016472,118.5876,94.5846,9.5472,-0.0033,83.5884,91.507,1.1393,1.0497,0.3274,35.9633,0.3364,2.5259,1.5081,0.17212,2.2214,0.129862,11.7456,21.7249,26.8134,29.1175,31.3826,0.149569,2.7177,7.7501,0.029018,43.2794,42.4811,1.5813,3.7239,-224.2356,0.329869,1121.561,0.3314
781.05,8.5,25.7794,0.28563,-0.004238,118.3829,94.946,9.4754,-0.0033,83.3863,92.1285,1.0465,0.968,0.3332,35.9633,0.3332,2.46,1.5074,0.1721,2.2215,0.131246,11.7667,22.3183,27.8448,30.2912,32.7848,0.148976,2.5877,7.8771,0.030977,44.9663,44.3418,1.464,3.6422,-224.1873,0.329349,1122.9259,0.3245
781.2024,8.5,25.3597,0.283093,-0.007046,118.2033,93.8913,9.2997,-0.0047,85.6792,91.6353,1.1247,1.0225,0.3396,35.9633,0.3323,2.4658,1.5053,0.1721,2.2259,0.134041,11.3925,22.7552,28.9006,31.4295,34.1947,0.148907,2.2213,7.8035,0.02052,46.4109,46.0465,1.512,3.282,-224.1837,0.328887,1133.1027,0.3281
781.3548,8.5,24.9399,0.280555,-0.009853,118.0237,92.8365,9.124,-0.0061,87.9721,91.142,1.2029,1.077,0.3461,35.9633,0.3314,2.4715,1.5032,0.1721,2.2302,0.136837,11.0183,23.1921,29.9563,32.5679,35.6047,0.148838,1.8549,7.7299,0.010063,47.8555,47.7512,1.5599,2.9218,-224.1801,0.328426,1143.2794,0.3317
781.5072,8.5,24.5482,0.278346,-0.010928,117.8224,91.9947,8.9633,-0.0073,90.158,90.8055,1.2782,1.1297,0.3532,35.9633,0.3314,2.4784,1.5013,0.1721,2.2341,0.139338,10.6669,23.6019,30.9367,33.6235,36.9189,0.148834,1.5237,7.6394,0.0001,49.1807,49.3334,1.6067,2.5826,-224.2053,0.327909,1152.8373,0.3362
781.6596,8.5,24.7212,0.282774,0.022928,117.183,95.4475,9.1065,-0.0039,90.1875,93.6309,1.2966,1.1459,0.3712,35.9633,0.3506,2.5078,1.5035,0.1721,2.2265,0.135909,10.7747,23.4649,30.3962,33.0096,36.3003,0.150138,1.9052,7.2083,0.0001,48.0971,48.4456,1.63,2.6673,-224.8114,0.326273,1149.9159,0.3586
781.812,8.5,24.8942,0.287202,0.056784,116.5437,98.9002,9.2498,-0.0005,90.217,96.4563,1.315,1.1622,0.3892,35.9633,0.3698,2.5372,1.5057,0.1721,2.2189,0.13248,10.8825,23.328,29.8557,32.3957,35.6817,0.151442,2.2866,6.7772,0.0001,47.0136,47.5579,1.6533,2.7519,-225.4175,0.324638,1146.9945,0.3809
781.9644,8.5,25.0672,0.291629,0.090639,115.9043,102.353,9.393,0.003,90.2465,99.2818,1.3333,1.1785,0.4073,35.9633,0.3889,2.5666,1.5079,0.1721,2.2113,0.129051,10.9903,23.191,29.3153,31.7819,35.0631,0.152746,2.6681,6.3462,0.0001,45.93,46.6701,1.6767,2.8366,-226.0236,0.323002,1144.073,0.4033
782.1168,8.5,25.2031,0.290614,0.102384,116.0765,101.2606,9.3864,0.002,88.0678,98.3723,1.3394,1.1839,0.4007,35.9633,0.3825,2.6152,1.5085,0.1721,2.213,0.130834,11.1955,22.9655,28.771,31.2001,34.364,0.152792,2.7527,6.4381,0.000132,44.9777,45.8222,1.6846,3.036,-227.0571,0.32345,1147.6663,0.3965
782.2692,8.5,25.3276,0.287939,0.10739,116.496,98.783,9.334,-0.0003,85.2161,96.3245,1.3418,1.1861,0.3867,35.9633,0.3683,2.6697,1.5085,0.1721,2.2176,0.134207,11.4304,22.713,28.2255,30.6282,33.6405,0.152456,2.7468,6.6895,0.000174,44.0655,44.9863,1.6879,3.2704,-228.2209,0.324532,1153.245,0.3807
782.4216,8.5,25.4522,0.285264,0.112396,116.9156,96.3053,9.2816,-0.0026,82.3644,94.2767,1.3442,1.1883,0.3726,35.9633,0.354,2.7241,1.5085,0.1721,2.2222,0.13758,11.6653,22.4605,27.68,30.0563,32.9169,0.152119,2.7409,6.9409,0.000216,43.1533,44.1505,1.6911,3.5047,-229.3847,0.325615,1158.8239,0.365
782.574,8.5,25.4554,0.284317,0.10807,117.1067,94.0875,9.2098,-0.004,82.0247,92.394,1.3353,1.1804,0.3642,36.0047,0.3496,2.7249,1.5084,0.1721,2.2238,0.13938,11.68,22.1875,27.3519,29.6883,32.4207,0.151605,2.7385,7.0652,0.000217,42.7433,43.5977,1.6799,3.5655,-230.0982,0.326114,1160.0393,0.3579
782.7264,8.5,25.3301,0.285201,0.093858,117.0559,92.145,9.1172,-0.0043,84.3463,90.686,1.3145,1.162,0.3618,36.0899,0.3558,2.6689,1.5084,0.1721,2.2223,0.139514,11.4616,21.8929,27.2541,29.5365,32.1654,0.150904,2.7399,7.0547,0.000175,42.8654,43.3446,1.6533,3.4422,-230.3348,0.325996,1156.6322,0.3602
782.8788,8.5,25.2047,0.286084,0.079645,117.0051,90.2025,9.0246,-0.0047,86.6679,88.9781,1.2937,1.1435,0.3594,36.1751,0.3619,2.6129,1.5083,0.1721,2.2208,0.139648,11.2431,21.5983,27.1563,29.3846,31.9101,0.150203,2.7413,7.0442,0.000133,42.9875,43.0916,1.6266,3.319,-230.5714,0.325878,1153.2251,0.3624
783.0312,8.5,25.1197,0.287021,0.068126,116.9227,87.9464,8.9509,-0.005,87.9551,86.9121,1.2765,1.1281,0.3559,36.2268,0.3652,2.5724,1.5083,0.1721,2.2192,0.139466,10.9722,21.0974,26.6988,28.8574,31.2526,0.149662,2.7414,7.0624,0.0001,42.4717,42.2735,1.6045,3.2108,-230.8417,0.325677,1150.9023,0.363
783.1836,8.5,25.1915,0.288168,0.067066,116.7174,84.4725,8.9509,-0.0051,85.2237,83.4552,1.2727,1.1248,0.3478,36.148,0.3577,2.5918,1.5083,0.1721,2.2172,0.138059,10.4975,19.7956,24.8443,26.8721,29.0327,0.149744,2.7366,7.1924,0.0001,39.4779,39.2601,1.5998,3.1611,-231.2427,0.325152,1152.792,0.3574
783.336,8.5,25.2632,0.289314,0.066006,116.5121,80.9986,8.9509,-0.0053,82.4923,79.9983,1.269,1.1215,0.3397,36.0693,0.3502,2.6112,1.5083,0.1721,2.2153,0.136651,10.0228,18.4938,22.9899,24.8868,26.8129,0.149826,2.7318,7.3224,0.0001,36.4841,36.2467,1.595,3.1114,-231.6438,0.324628,1154.6815,0.3518
783.4884,8.5,25.3349,0.290461,0.064947,116.3068,77.5247,8.9509,-0.0054,79.7609,76.5414,1.2652,1.1182,0.3317,35.9906,0.3427,2.6306,1.5083,0.1721,2.2133,0.135244,9.548,17.192,21.1354,22.9015,24.593,0.149908,2.727,7.4525,0.0001,33.4903,33.2333,1.5903,3.0617,-232.0448,0.324103,1156.5712,0.3461
783.6408,8.5,25.1585,0.279452,0.050209,115.7628,84.6714,8.934,-0.004,87.2591,83.6245,1.3864,1.2396,0.3436,36.0573,0.3518,2.6815,1.5081,0.1721,2.2321,0.135179,9.3837,16.7878,20.5131,22.0913,23.7543,0.149687,2.7151,7.4573,0.004452,32.2809,31.9922,1.7989,2.9925,-232.7687,0.322667,1148.8615,0.353
783.7932,8.5,24.9615,0.267442,0.034345,115.1909,92.6931,8.9157,-0.0024,95.6001,91.576,1.5179,1.3714,0.3572,36.1361,0.3623,2.7351,1.5079,0.1721,2.2526,0.135225,9.2449,16.4576,19.9923,21.378,23.0295,0.149441,2.7027,7.4517,0.009162,31.2186,30.8971,2.0251,2.9216,-233.5191,0.321157,1140.3608,0.3609
783.9456,8.5,24.7646,0.255433,0.01848,114.619,100.7148,8.8974,-0.0009,103.9411,99.5274,1.6493,1.5031,0.3709,36.2148,0.3728,2.7887,1.5077,0.1721,2.2731,0.13527,9.1061,16.1274,19.4715,20.6647,22.3046,0.149195,2.6902,7.4462,0.013872,30.1563,29.8019,2.2513,2.8508,-234.2696,0.319646,1131.8602,0.3688
784.098,8.5,25.0147,0.250504,0.007364,114.2557,100.6954,8.954,-0.0004,100.802,99.3421,1.6555,1.5086,0.3662,36.2429,0.3645,2.7705,1.5061,0.17208,2.2816,0.135947,9.4441,16.4109,19.7587,20.981,22.683,0.150236,2.4142,7.7517,0.014348,30.4662,30.3001,2.2584,3.0863,-235.1204,0.318681,1129.5779,0.3597
784.2504,8.5,25.5131,0.249506,-0.001117,114.0081,96.2123,9.0521,-0.0005,91.2904,94.64,1.5922,1.4441,0.3513,36.2429,0.3458,2.7126,1.5038,0.17205,2.2833,0.136974,10.0468,17.0352,20.4944,21.8687,23.6737,0.151991,1.9918,8.23,0.012474,31.5378,31.6827,2.1439,3.4917,-236.0268,0.318017,1130.7472,0.3412
784.4028,8.5,26.0114,0.248509,-0.009598,113.7605,91.7292,9.1501,-0.0005,81.7787,89.938,1.5289,1.3796,0.3364,36.2429,0.327,2.6546,1.5015,0.172019,2.2851,0.138002,10.6494,17.6595,21.2301,22.7564,24.6645,0.153746,1.5694,8.7082,0.010599,32.6094,33.0653,2.0294,3.8972,-236.9332,0.317354,1131.9165,0.3227
784.5552,8.5,26.4766,0.243939,-0.001342,111.7667,88.6105,9.193,0.0002,76.3203,86.7458,1.4272,1.3085,0.3268,36.2429,0.3157,2.6281,1.5,0.172,2.2929,0.14015,11.1265,18.1236,21.8175,23.5083,25.4919,0.156403,1.3,9.1407,0.021294,33.7636,34.2355,2.0072,4.2372,-237.6661,0.311038,1134.6248,0.3119
784.7076,8.5,26.8833,0.233078,0.036387,106.6981,87.894,9.1387,0.0024,77.9994,86.2123,1.2577,1.226,0.3265,36.2429,0.3172,2.6569,1.5,0.172,2.3115,0.144273,11.3822,18.3058,22.1435,24.021,26.0314,0.160647,1.3,9.493,0.05412,35.0629,35.0316,2.1473,4.4619,-238.0937,0.294771,1140.0428,0.3147
784.86,8.5,27.29,0.222217,0.074115,101.6294,87.1776,9.0843,0.0046,79.6784,85.6788,1.0883,1.1434,0.3262,36.2429,0.3188,2.6857,1.5,0.172,2.3301,0.148397,11.6379,18.488,22.4696,24.5337,26.571,0.164891,1.3,9.8453,0.086946,36.3623,35.8278,2.2875,4.6865,-238.5212,0.278503,1145.4608,0.3174
785.0124,8.5,27.6606,0.211366,0.106773,96.8307,86.8899,9.0325,0.0064,81.3038,85.5692,0.9683,1.096,0.3269,36.2429,0.3202,2.7166,1.5001,0.172,2.3486,0.152443,11.8268,18.5541,22.6298,24.8444,26.8958,0.168982,1.2973,10.2004,0.114705,37.2833,36.3135,2.4437,4.8845,-238.9805,0.262978,1150.2152,0.3197
785.1648,8.5,27.6229,0.200637,0.082183,95.0799,91.4442,9.0083,0.005,82.3238,90.2444,1.4065,1.4453,0.3393,36.2429,0.3196,2.7719,1.5011,0.172,2.3669,0.155618,11.2614,17.3095,20.9186,22.8737,24.7959,0.171346,1.264,10.5877,0.085247,33.9325,33.2941,2.7816,4.7812,-239.7982,0.255831,1147.4778,0.3174
785.3172,8.5,27.5853,0.189908,0.057592,93.3291,95.9984,8.9842,0.0036,83.3439,94.9195,1.8448,1.7946,0.3517,36.2429,0.319,2.8271,1.5021,0.172,2.3852,0.158793,10.696,16.065,19.2074,20.903,22.696,0.173709,1.2308,10.9751,0.05579,30.5817,30.2748,3.1195,4.6779,-240.6158,0.248685,1144.7404,0.315
785.4696,8.5,27.5477,0.17918,0.033001,91.5783,100.5527,8.9601,0.0021,84.3639,99.5947,2.283,2.1439,0.3641,36.2429,0.3184,2.8824,1.5031,0.172,2.4036,0.161968,10.1306,14.8204,17.4962,18.9323,20.5961,0.176073,1.1975,11.3625,0.026333,27.2309,27.2555,3.4574,4.5746,-241.4335,0.241538,1142.0028,0.3126
785.622,8.5,27.3261,0.189613,0.038068,95.8963,102.3761,9.0033,-0.0007,86.8039,100.8615,2.3299,2.1497,0.3542,36.2429,0.3189,2.9156,1.5045,0.172,2.3857,0.159581,9.5574,14.1051,16.5857,17.9349,19.5179,0.177377,1.5982,10.855,0.01549,25.8552,25.7977,3.3441,4.2561,-242.2936,0.256641,1137.1084,0.3178
785.7744,8.5,27.0587,0.205319,0.050524,101.7264,103.5191,9.0633,-0.0038,89.5977,101.2789,2.2794,2.0698,0.3388,36.2429,0.3198,2.9432,1.506,0.172,2.3588,0.155809,8.9822,13.5217,15.8747,17.1799,18.6944,0.178418,2.1071,10.1245,0.009285,24.9718,24.729,3.1183,3.8839,-243.1643,0.277288,1131.6764,0.3248
785.9268,8.5,26.7913,0.221026,0.062981,107.5566,104.6621,9.1234,-0.007,92.3915,101.6963,2.2288,1.9899,0.3234,36.2429,0.3206,2.9709,1.5075,0.172,2.332,0.152036,8.4071,12.9383,15.1637,16.425,17.8709,0.179458,2.616,9.394,0.00308,24.0883,23.6604,2.8925,3.5117,-244.035,0.297936,1126.2444,0.3319
786.0792,8.5,26.764,0.223688,0.061258,109.1447,104.9693,9.1592,-0.0063,93.9114,101.8454,2.2243,1.9725,0.3205,36.2429,0.3216,2.9814,1.5069,0.172,2.3274,0.151134,8.1706,12.6814,14.9284,16.1599,17.592,0.179638,2.6133,9.1613,0.000815,23.801,23.3218,2.8239,3.361,-244.5392,0.304088,1128.2139,0.3341
786.2316,8.5,26.9587,0.214294,0.04643,106.8121,104.5041,9.1727,-0.0023,94.254,101.7465,2.2623,2.0128,0.3292,36.2429,0.3229,2.9758,1.5044,0.172,2.3435,0.152886,8.2472,12.7262,15.1328,16.3476,17.8166,0.179021,2.1377,9.3887,0.00219,24.0646,23.6578,2.9006,3.4148,-244.7049,0.296842,1137.0238,0.332
786.384,8.5,27.1534,0.204901,0.031601,104.4796,104.039,9.1861,0.0018,94.5966,101.6475,2.3003,2.0531,0.3379,36.2429,0.3241,2.9703,1.5019,0.172,2.3596,0.154638,8.3238,12.771,15.3371,16.5353,18.0412,0.178404,1.662,9.6162,0.003565,24.3281,23.9938,2.9772,3.4687,-244.8705,0.289597,1145.8339,0.3298
786.5364,8.5,27.4085,0.199112,0.021235,102.8605,103.872,9.2095,0.0052,95.6282,101.6855,2.2924,2.0595,0.3449,36.2429,0.3262,2.9637,1.5006,0.172,2.3696,0.155043,8.3439,12.7511,15.4447,16.6591,18.1882,0.17733,1.2802,9.7478,0.00659,24.5016,24.2391,3.0239,3.4998,-244.795,0.284598,1151.0284,0.3296
786.6888,8.5,27.8559,0.204811,0.025089,103.5155,104.6551,9.2644,0.0068,98.8554,102.1598,2.1381,1.9579,0.3462,36.2429,0.3312,2.9539,1.5031,0.172,2.3598,0.151154,8.1839,12.5249,15.2439,16.5794,18.0879,0.174797,1.1974,9.5741,0.01487,24.3877,24.195,2.9751,3.4582,-243.9511,0.286757,1144.7013,0.3353
786.8412,8.5,28.3033,0.21051,0.028942,104.1705,105.4383,9.3193,0.0083,102.0826,102.6342,1.9839,1.8563,0.3474,36.2429,0.3362,2.9441,1.5056,0.172,2.3501,0.147264,8.0239,12.2988,15.0431,16.4997,17.9875,0.172264,1.1145,9.4004,0.02315,24.2739,24.1509,2.9263,3.4167,-243.1072,0.288916,1138.3741,0.3411
786.9936,8.5,28.7507,0.216209,0.032796,104.8254,106.2215,9.3742,0.0098,105.3098,103.1086,1.8297,1.7547,0.3487,36.2429,0.3412,2.9343,1.5081,0.172,2.3403,0.143375,7.8639,12.0727,14.8423,16.42,17.8872,0.169731,1.0317,9.2267,0.03143,24.16,24.1068,2.8775,3.3751,-242.2633,0.291075,1132.047,0.3468
787.146,8.5,28.7261,0.222074,0.03164,106.317,106.4409,9.4595,0.0055,102.0133,103.2365,1.7365,1.6787,0.3447,36.2429,0.3338,2.9004,1.5059,0.172,2.3303,0.141579,7.9551,12.313,15.1267,16.7242,18.2632,0.16776,1.1213,9.0847,0.034945,24.5918,24.588,2.7768,3.3779,-241.4176,0.295617,1135.783,0.342
787.2984,8.5,28.6808,0.227945,0.030264,107.8452,106.6355,9.5461,0.0009,98.4307,103.3493,1.646,1.6038,0.3404,36.2429,0.3259,2.8654,1.5035,0.172,2.3203,0.139874,8.0573,12.5737,15.4324,17.0453,18.66,0.165813,1.2186,8.9441,0.03825,25.0474,25.0923,2.6738,3.3826,-240.5719,0.300263,1139.96,0.3368
787.4508,8.5,28.6354,0.233816,0.028889,109.3734,106.8301,9.6327,-0.0037,94.8482,103.4621,1.5555,1.5289,0.3361,36.2429,0.3179,2.8304,1.501,0.172,2.3102,0.138169,8.1595,12.8345,15.738,17.3663,19.0568,0.163866,1.3158,8.8035,0.041556,25.5031,25.5965,2.5707,3.3873,-239.7261,0.304909,1144.1371,0.3315
787.6032,8.5,28.3666,0.235744,0.02761,110.0125,104.0748,9.6299,-0.0052,91.8996,100.7579,1.6206,1.5632,0.3268,36.2429,0.3121,2.8187,1.5019,0.172,2.3069,0.137034,8.1923,13.0484,15.9334,17.5407,19.3234,0.162763,1.6547,8.8887,0.035621,25.809,25.8821,2.5578,3.3423,-239.534,0.306842,1142.2523,0.327
787.7556,8.5,27.9912,0.235792,0.026376,110.2278,99.913,9.5844,-0.0052,89.2532,96.7106,1.7599,1.6496,0.3151,36.2429,0.3072,2.8181,1.5043,0.172,2.3068,0.136171,8.1921,13.2401,16.0763,17.6453,19.5278,0.162062,2.1087,9.0815,0.02528,26.0434,26.0634,2.5877,3.2735,-239.6536,0.307481,1137.4775,0.323
787.908,8.5,27.6158,0.235839,0.025143,110.443,95.7513,9.539,-0.0052,86.6068,92.6634,1.8992,1.736,0.3033,36.2429,0.3024,2.8175,1.5067,0.172,2.3068,0.135308,8.1919,13.4317,16.2191,17.7498,19.7323,0.161361,2.5627,9.2744,0.014939,26.2778,26.2448,2.6176,3.2047,-239.7732,0.30812,1132.7028,0.3189
788.0604,8.5,27.702,0.237936,0.035206,110.5645,93.5647,9.4861,-0.0057,86.7493,90.607,1.9662,1.769,0.3009,36.2429,0.3039,2.831,1.5082,0.171988,2.3032,0.135325,8.0922,13.175,15.8523,17.3099,19.3136,0.160778,2.8347,9.2537,0.007658,25.6361,25.6214,2.5979,3.2196,-239.4684,0.308477,1133.5414,0.3191
788.2128,8.5,28.4914,0.243156,0.062474,110.5431,94.3867,9.4218,-0.0071,91.14,91.5829,1.923,1.7206,0.3128,36.2429,0.3153,2.8662,1.5082,0.171957,2.2943,0.136683,7.8408,12.2353,14.7092,16.0406,17.9457,0.160376,2.8295,8.9078,0.005038,23.6599,23.7722,2.5024,3.3621,-238.517,0.308403,1142.9301,0.3258
788.3652,8.5,29.2807,0.248375,0.089743,110.5218,95.2086,9.3576,-0.0084,95.5307,92.5589,1.8798,1.6722,0.3247,36.2429,0.3266,2.9014,1.5082,0.171927,2.2854,0.138041,7.5895,11.2956,13.5662,14.7713,16.5779,0.159974,2.8242,8.5619,0.002418,21.6838,21.9229,2.4069,3.5046,-237.5657,0.30833,1152.3188,0.3326
788.5176,8.5,29.8943,0.249806,0.108252,110.0788,96.0424,9.2984,-0.0093,99.355,93.5459,1.8577,1.6478,0.333,36.2429,0.3357,2.9267,1.5082,0.1719,2.2829,0.139845,7.4676,10.7094,12.8658,13.9958,15.7644,0.159944,2.8196,8.357,0.00087,20.4425,20.82,2.3625,3.6382,-236.7142,0.306901,1159.6382,0.3376
788.67,8.5,29.1616,0.222226,0.05967,106.4059,96.9665,9.2786,-0.0071,98.8418,94.6181,1.9964,1.8079,0.3139,36.2429,0.3273,2.8761,1.5083,0.1719,2.33,0.145058,8.3381,12.8315,15.5559,17.0029,19.1969,0.162755,2.8192,9.2319,0.007542,24.8295,25.4333,2.7096,3.7037,-236.6271,0.295085,1151.1069,0.3301
788.8224,8.5,28.4289,0.194645,0.011088,102.7331,97.8905,9.2588,-0.0048,98.3286,95.6902,2.1352,1.968,0.2948,36.2429,0.319,2.8256,1.5083,0.1719,2.3772,0.150271,9.2085,14.9535,18.2461,20.0101,22.6294,0.165567,2.8188,10.1068,0.014213,29.2166,30.0466,3.0566,3.7692,-236.54,0.28327,1142.5758,0.3225
788.9748,8.5,27.6962,0.167065,-0.037494,99.0602,98.8146,9.239,-0.0026,97.8154,96.7624,2.274,2.1281,0.2757,36.2429,0.3106,2.7751,1.5083,0.1719,2.4243,0.155484,10.079,17.0756,20.9362,23.0172,26.0619,0.168378,2.8184,10.9817,0.020884,33.6037,34.6598,3.4037,3.8348,-236.4529,0.271455,1134.0446,0.315
789.1272,8.5,28.0442,0.180783,-0.016435,100.7079,99.3154,9.1812,-0.004,100.0403,97.3411,2.1896,2.0284,0.2937,36.2429,0.3107,2.7956,1.5083,0.1719,2.4008,0.153196,9.66,16.0615,19.7677,21.6999,24.541,0.167332,2.8281,10.68,0.016419,31.9282,32.6995,3.1822,3.7895,-236.8203,0.276912,1135.4922,0.3164
789.2796,8.5,28.6063,0.202683,0.01842,103.4097,99.7323,9.1158,-0.0062,102.8077,97.8222,2.061,1.8774,0.319,36.2429,0.3126,2.8302,1.5083,0.1719,2.3634,0.149422,8.9855,14.4261,17.8347,19.5258,22.0387,0.165522,2.8398,10.1452,0.009748,29.0517,29.4368,2.848,3.7222,-237.2776,0.285791,1138.9167,0.3197
789.432,8.5,29.1683,0.224583,0.053275,106.1114,100.1492,9.0505,-0.0084,105.5751,98.3032,1.9323,1.7263,0.3443,36.2429,0.3144,2.8648,1.5082,0.1719,2.3259,0.145648,8.311,12.7908,15.9018,17.3518,19.5364,0.163711,2.8514,9.6104,0.003077,26.1753,26.1742,2.5139,3.6549,-237.735,0.29467,1142.3413,0.323
789.5844,8.5,29.1918,0.233308,0.057414,107.8258,100.4661,9.0498,-0.0083,105.244,98.5847,1.8999,1.6811,0.351,36.2429,0.316,2.8896,1.5071,0.1719,2.311,0.143958,8.064,12.268,15.1542,16.5753,18.5968,0.163383,2.6407,9.4208,0.0001,25.0684,24.912,2.3965,3.5997,-238.4708,0.300182,1140.2694,0.323
789.7368,8.5,28.7813,0.231418,0.036805,108.7448,100.7025,9.1011,-0.0065,102.4166,98.7054,1.945,1.7211,0.3425,36.2429,0.3173,2.9066,1.505,0.1719,2.3143,0.143947,8.1615,12.6416,15.3618,16.925,18.9162,0.164249,2.2508,9.5092,0.0001,25.3872,25.2617,2.4538,3.5543,-239.4309,0.302982,1133.7694,0.3203
789.8892,8.5,28.3708,0.229528,0.016197,109.6638,100.9389,9.1524,-0.0047,99.5891,98.8261,1.9901,1.761,0.3341,36.2429,0.3186,2.9236,1.503,0.1719,2.3176,0.143936,8.2589,13.0152,15.5693,17.2746,19.2355,0.165116,1.8609,9.5976,0.0001,25.706,25.6113,2.5112,3.5088,-240.3909,0.305782,1127.2693,0.3177
790.0416,8.5,28.1024,0.229017,0.008738,110.2946,100.6343,9.1974,-0.0038,99.2854,98.4198,2.0216,1.789,0.3297,36.2429,0.3218,2.9398,1.5021,0.1719,2.3184,0.143993,8.2796,13.1322,15.5565,17.3058,19.2243,0.1659,1.682,9.5519,0.0001,25.5967,25.53,2.5512,3.4744,-241.2062,0.307706,1124.3241,0.319
790.194,8.5,28.2124,0.232178,0.036304,110.1581,98.8888,9.2254,-0.0055,105.7034,96.61,2.017,1.785,0.3357,36.2429,0.33,2.9541,1.5041,0.1719,2.313,0.144235,8.0957,12.5655,14.9567,16.4893,18.3326,0.166467,2.0652,9.1491,0.0001,24.347,24.3009,2.5455,3.4697,-241.6357,0.307297,1130.8473,0.3307
790.3464,8.5,28.3224,0.23534,0.063871,110.0216,97.1433,9.2534,-0.0073,112.1213,94.8002,2.0125,1.7809,0.3418,36.2429,0.3382,2.9683,1.5062,0.1719,2.3075,0.144476,7.9119,11.9988,14.3569,15.6727,17.4408,0.167034,2.4483,8.7463,0.0001,23.0972,23.0717,2.5397,3.4649,-242.0651,0.306887,1137.3704,0.3424
790.4988,8.5,28.4324,0.238502,0.091437,109.8851,95.3978,9.2815,-0.009,118.5393,92.9904,2.0079,1.7769,0.3479,36.2429,0.3464,2.9825,1.5083,0.1719,2.3021,0.144717,7.728,11.4322,13.7571,14.8561,16.549,0.1676,2.8315,8.3434,0.0001,21.8475,21.8425,2.5339,3.4602,-242.4946,0.306477,1143.8936,0.3542
790.6512,8.5,28.2376,0.223892,0.047923,104.1986,96.5827,9.2887,-0.0064,118.2211,94.0467,2.0274,1.825,0.3385,36.2429,0.33,2.9548,1.5083,0.1719,2.3271,0.145523,8.0729,11.9522,14.2607,15.4616,17.0835,0.169815,2.8346,9.3019,0.006561,22.3815,22.5685,2.6915,3.6087,-242.4646,0.286551,1139.6359,0.3382
790.8036,8.5,28.0404,0.20914,0.003845,98.4681,97.7907,9.2957,-0.0038,117.8496,95.1257,2.0471,1.8735,0.329,36.2429,0.3134,2.9268,1.5083,0.1719,2.3523,0.146334,8.4221,12.4809,14.7731,16.0784,17.6293,0.172042,2.8347,10.2712,0.013073,22.9297,23.3101,2.8504,3.7585,-242.431,0.266469,1135.2926,0.3221
790.956,8.5,27.8432,0.194389,-0.040233,92.7376,98.9988,9.3027,-0.0012,117.478,96.2047,2.0668,1.9221,0.3195,36.2429,0.2968,2.8988,1.5083,0.1719,2.3776,0.147145,8.7712,13.0096,15.2854,16.6952,18.1751,0.17427,2.8348,11.2404,0.019585,23.4779,24.0516,3.0093,3.9082,-242.3974,0.246388,1130.9493,0.3059
791.1084,8.5,27.8492,0.202777,-0.030553,92.7846,98.644,9.3518,-0.0007,111.1115,95.7885,2.0131,1.8971,0.325,36.2429,0.3015,2.9264,1.5083,0.1719,2.3632,0.148086,8.8531,12.9258,15.1625,16.5234,17.9038,0.175906,2.8488,11.0641,0.024718,23.0983,23.663,3.0366,4.0199,-242.7659,0.246923,1129.5592,0.3068
791.2608,8.5,27.9377,0.220557,0.000949,95.1768,97.6549,9.4181,-0.0011,102.3118,94.7653,1.9296,1.8422,0.3367,36.2429,0.3149,2.9766,1.5082,0.1719,2.3328,0.149079,8.8266,12.5933,14.7818,16.0316,17.3008,0.177303,2.8685,10.4227,0.029292,22.3422,22.8155,3.0104,4.1162,-243.2975,0.255826,1129.3679,0.3145
