DEPT,HVOL,AVOL,CGXT,SMTU,GRGC,NPRL,CLDC,DCOR,DEN,PDPE,DT35,SPDL,MRRS,HP01,HP02,HDP3,HDP4,HDP5,HDP6,HDPT,BIT
551.9,,,,,,,,,,,,,,,,,,,,,12.25
552.0,,,,,,,,,,,,,,,,,,,,,12.25
552.1,,,,,,,,,,,,,,,,,,,,,12.25
552.2,,,,,,,,,,,,,,,,,,,,,12.25
552.3,,,,,,,,,,,,,,,,,,,,,12.25
552.4,,,,,,,,,,,,,,,,,,,,,12.25
552.5,,,,,,,,,,,,,,,,,,,,,12.25
552.6,,,,,,,,,,,,,,,,,,,,,12.25
552.7,,,,,,,,,,,,,,,,,,,,,12.25
552.8,,,,,,,,,,,,,,,,,,,,,12.25
552.9,,,,,,,,,,,,,,,,,,,,,12.25
553.0,,,,,,,,,,,,,,,,,,,,,12.25
553.1,,,,,,,,,,,,,,,,,,,,,12.25
553.2,,,,,,,,,,,,,,,,,,,,,12.25
553.3,,,,,,,,,,,,,,,,,,,,,12.25
553.4,,,,,,,,,,,,,,,,,,,,,12.25
553.5,,,,,,,,,,,,,,,,,,,,,12.25
553.6,,,,,,,,,,,,,,,,,,,,,12.25
553.7,,,,,,,,,,,,,,,,,,,,,12.25
553.8,,,,,,,,,,,,,,,,,,,,,12.25
553.9,,,,,,,,,,,,,,,,,,,,,12.25
554.0,,,,,,,,,,,,,,,,,,,,,12.25
554.1,,,,,,,,,,,,,,,,,,,,,12.25
554.2,,,,,,,,,,,,,,,,,,,,,12.25
554.3,,,,,,,,,,,,,,,,,,,,,12.25
554.4,,,,,,,,,,,,,,,,,,,,,12.25
554.5,,,,,,,,,,,,,,,,,,,,,12.25
554.6,,,,,,,,,,,,,,,,,,,,,12.25
554.7,,,,,,,,,,,,,,,,,,,,,12.25
554.8,,,,,,,,,,,,,,,,,,,,,12.25
554.9,,,,,,,,,,,,,,,,,,,,,12.25
555.0,,,,,,,,,,,,,,,,,,,,,12.25
555.1,,,,,,,,,,,,,,,,,,,,,12.25
555.2,,,,,,,,,,,,,,,,,,,,,12.25
555.3,,,,,,,,,,,,,,,,,,,,,12.25
555.4,,,,,,,,,,,,,,,,,,,,,12.25
555.5,,,,,,,,,,,,,,,,,,,,,12.25
555.6,,,,,,,,,,,,,,,,,,,,,12.25
555.7,,,,,,,,,,,,,,,,,,,,,12.25
555.8,,,,,,,,,,,,,,,,,,,,,12.25
555.9,,,,,,,,,,,,,,,,,,,,,12.25
556.0,,,,,,,,,,,,,,,,,,,,,12.25
556.1,,,,,,,,,,,,,,,,,,,,,12.25
556.2,,,,,,,,,,,,,,,,,,,,,12.25
556.3,,,,,,,,,,,,,,,,,,,,,12.25
556.4,,,,,,,,,,,,,,,,,,,,,12.25
556.5,,,,,,,,,,,,,,,,,,,,,12.25
556.6,,,,,,,,,,,,,,,,,,,,,12.25
556.7,,,,,,,,,,,,,,,,,,,,,12.25
556.8,,,,,,,,,,,,,,,,,,,,,12.25
556.9,,,,,,,,,,,,,,,,,,,,,12.25
557.0,,,,,,,,,,,,,,,,,,,,,12.25
557.1,,,,,,,,,,,,,,,,,,,,,12.25
557.2,,,,,,,,,,,,,,,,,,,,,12.25
557.3,,,,,,,,,,,,,,,,,,,,,12.25
557.4,,,,,,,,,,,,,,,,,,,,,12.25
557.5,,,,,,,,,,,,,,,,,,,,,12.25
557.6,,,,,,,,,,,,,,,,,,,,,12.25
557.7,,,,,,,,,,,,,,,,,,,,,12.25
557.8,,,,,,,,,,,,59.172888,,,,,,,,,12.25
557.9,,,,,,,,,,,,58.564441,,,,,,,,,12.25
558.0,,,,,,,,,,,,57.419433,,,,,,,,,12.25
558.1,,,,,,,,,,,,55.331417,,,,,,,,,12.25
558.2,,,,,,,,,,,,52.381448,,,,,,,,,12.25
558.3,,,,,,,,,,,,48.259089,,,,,,,,,12.25
558.4,,,,,,,,,,,,42.679614,,,,,,,,,12.25
558.5,,,,,,,,,,,,32.42016,,,,,,,,,12.25
558.6,,,,,,,,,,,,14.197249,,,,,,,,,12.25
558.7,,,,,,,,,,,,-7.77568,,,,,,,,,12.25
558.8,,,,,,,,,,,,-40.70114,,,,,,,,,12.25
558.9,,,,,,,,,,,,-63.962614,,,,,,,,,12.25
559.0,,,,,,,,,,,,-73.051623,,,,,,,,,12.25
559.1,,,,,,,,,,,,-43.678912,,,,,,,,,12.25
559.2,,,,,,,,,,,,-34.068295,,,,,,,,,12.25
559.3,,,,,,,,,,,,-32.294957,,,,,,,,,12.25
559.4,,,,,,,,,,,,-26.33435,,,,,,,,,12.25
559.5,,,,,,,,,,,,-19.397685,,,,,,,,,12.25
559.6,,,,,,,,,,,,-19.230355,,,,,,,,,12.25
559.7,,,,,,,,,,,,-5.176484,,,,,,,,,12.25
559.8,,,,,,,,,,,,1.008731,,,,,,,,,12.25
559.9,,,,,,,,,,,,44.362005,,,,,,,,,12.25
560.0,,,,,,,,,,,,58.70275,,,,,,,,,12.25
560.1,,,,,,,,,,,,57.865596,,,,,,,,,12.25
560.2,,,,,,,,,,,,57.056003,,,,,,,,,12.25
560.3,,,,,,,,,,,,56.266787,,,,,,,,,12.25
560.4,,,,,,,,,,,,55.446453,,,,,,,,,12.25
560.5,,,,,,,,,,,,54.666195,,,,,,,,,12.25
560.6,,,,,,,,,,,,53.827892,,,,,,,,,12.25
560.7,,,,,65.402476,,,,,,,52.944711,,,,,,,,,12.25
560.8,,,,,66.614227,,,,,,,51.816551,,,,,,,,,12.25
560.9,,,,,67.473277,,,,,,,50.566085,,,,,,,,,12.25
561.0,,,,,68.689481,,,,,,,49.011801,,,,,,,,,12.25
561.1,,,,,67.673581,,,,,,,47.01383,,,,,,,,,12.25
561.2,,,,,64.73953,,,,,,,44.037635,,,,,,,,,12.25
561.3,,,35.837078,,63.344913,,,,,,,37.657355,,,,,,,,,12.25
561.4,,,35.808694,,63.583591,,,,,,,10.682923,,,,,,,,,12.25
561.5,,,35.838611,,66.023864,,,,,,,-28.068915,,,,,,,,,12.25
561.6,,,35.821452,,68.167992,,,,,,,-31.426705,,,,,,,,,12.25
561.7,,,35.861858,,66.945527,,,,,,,-8.13768,,,,,,,,,12.25
561.8,,,35.840683,,62.322437,,,,,,,34.763726,,,,,,,,,12.25
561.9,,,35.830182,,58.417339,,,,,,,60.763739,,,,,,,,,12.25
562.0,,,35.836842,,56.595332,0.363959,,,,,,60.737768,,,,,,,,,12.25
562.1,,,35.843707,,58.812439,0.339951,,,,,,60.593881,,,,,,,,,12.25
562.2,,,35.888242,,61.707629,0.324908,,,,,,60.078563,,,,,,,,,12.25
562.3,,,35.874709,,63.278989,0.325862,,,,,,59.109046,,,,,,,,,12.25
562.4,,,35.824251,,63.92863,0.334232,,,,,,58.271583,,,,,,,,,12.25
562.5,,,35.823534,,62.490768,0.337105,,,,,,57.15132,,,,,,,,,12.25
562.6,,,35.839436,,60.153168,0.3352,,,,,,55.917713,,,,,,,,,12.25
562.7,,,35.821423,,58.955122,0.333871,,,,,,53.81387,,,,,,,,,12.25
562.8,,,35.873945,,60.798517,0.333427,,,,,,50.931542,,,,,,,,,12.25
562.9,,,35.812015,,62.497578,0.323922,,,,,,45.819556,,,,,,,,,12.25
563.0,,,35.816986,,63.360092,0.296939,,,,,,39.979991,,,,,,,,,12.25
563.1,,,35.882361,,65.015101,0.268112,,,,,,28.817167,,,,,,,,,12.25
563.2,,,35.819653,,66.728634,0.257481,,,,,,-2.952056,,,,,,,,,12.25
563.3,,,35.876019,,68.734722,0.270402,,,,,,-26.952792,,,,,,,,,12.25
563.4,0.136639,0.048957,35.863627,,68.622524,0.288542,8.738381,,,,,-17.92031,,,,,,,,,12.25
563.5,0.136639,0.048957,35.84513,,65.984768,0.290588,8.738381,,,,,11.028542,,,,,,,,,12.25
563.6,0.13664,0.048959,35.842482,,64.738968,0.280751,8.738394,,,,,48.875871,,,,,,,,,12.25
563.7,0.136641,0.04896,35.840145,,64.432832,0.276172,8.738493,,,,,59.665132,,,,,,,,,12.25
563.8,0.136626,0.048945,35.829444,,62.649161,0.280458,8.738253,,,,,58.645939,,,,,,,,,12.25
563.9,0.136602,0.048921,35.857539,,60.002984,0.275947,8.737392,-0.618261,2.155373,14.650739,,57.503646,,,,,,,,,12.25
564.0,0.136593,0.048911,35.774278,,57.390463,0.243026,8.736957,-0.604144,2.218068,14.604885,,56.37837,,,,,,,,,12.25
564.1,0.136573,0.048892,35.868298,,56.367552,0.188663,8.736675,-0.591758,2.291485,14.621191,,54.51039,,,,,,,,,12.25
564.2,0.136537,0.048856,35.827937,,55.822633,0.141714,8.735464,-0.590494,2.362196,14.59666,,52.406385,,,,,,,,,12.25
564.3,0.136521,0.048839,35.866937,,52.330052,0.116614,8.734622,-0.60496,2.412931,14.53577,,50.046801,,,,,,,,,12.25
564.4,0.136517,0.048836,35.82547,,46.755764,0.105005,8.734556,-0.628716,2.439649,14.327167,,47.290906,,,,,,,,,12.25
564.5,0.136509,0.048827,35.844184,,41.095433,0.095432,8.734317,-0.654932,2.446204,14.261673,,44.193979,,,,,,,,,12.25
564.6,0.136502,0.048821,35.853823,,36.963742,0.085688,8.734042,-0.670082,2.462221,14.428422,,40.877241,,,,,,,,,12.25
564.7,0.136502,0.04882,35.85613,,35.032928,0.07803,8.734015,-0.675445,2.507118,14.627934,,36.904041,,,,,,,,,12.25
564.8,0.136493,0.048811,35.854417,,35.773159,0.07328,8.733864,-0.681512,2.565046,14.667055,,30.641102,,,,,,,,,12.25
564.9,0.136481,0.0488,35.821107,,37.046766,0.070252,8.733415,-0.692836,2.593101,14.567953,,5.802381,,,,,,,,,12.25
565.0,0.136482,0.0488,35.826474,,37.492803,0.069219,8.73329,-0.702514,2.572781,14.505385,,-0.079568,,,,,,,,,12.25
565.1,0.136485,0.048803,35.888101,,37.41054,0.070589,8.733458,-0.701038,2.533157,14.556872,,1.038315,,,,,,,,,12.25
565.2,0.136482,0.0488,35.841115,,37.409444,0.073625,8.733409,-0.69252,2.496267,14.692513,,10.368607,,,,,,,,,12.25
565.3,0.13648,0.048798,35.818988,,37.649274,0.076922,8.733287,-0.690181,2.462722,14.614943,,19.634523,,,,,,,,,12.25
565.4,0.136482,0.0488,35.844446,,38.159384,0.077906,8.733327,-0.697806,2.418094,14.393807,,15.745609,,,,,,,,,12.25
565.5,0.136482,0.048801,35.845722,,38.80175,0.077169,8.733401,-0.701342,2.392441,14.351335,,9.900121,,,,,,,,,12.25
565.6,0.13648,0.048798,35.830495,,39.348311,0.07779,8.733308,-0.696782,2.411839,14.445151,,-7.56597,,,,,,,,,12.25
565.7,0.13648,0.048799,35.860437,,40.013857,0.080679,8.733263,-0.695339,2.444999,14.449191,,-20.506766,,,,,,,,,12.25
565.8,0.136483,0.048801,35.815265,,39.532932,0.083159,8.733383,-0.713233,2.436293,14.214628,,-22.653015,,,,,,,,,12.25
565.9,0.136482,0.0488,35.81217,,39.012426,0.081908,8.733387,-0.738067,2.376824,13.866471,,-27.696822,,,,,,,,,12.25
566.0,0.13648,0.048798,35.827845,,39.257168,0.077338,8.733313,-0.748119,2.324869,13.931709,,-38.533982,,,,,,,,,12.25
566.1,0.136479,0.048797,35.835274,,39.152049,0.073099,8.733281,-0.738468,2.33885,14.338279,,-52.581732,,,,,,,,,12.25
566.2,0.136478,0.048797,35.828803,,39.265231,0.074761,8.733233,-0.720441,2.401259,14.608146,,-52.657621,,,,,,,,,12.25
566.3,0.136482,0.048801,35.825279,,39.616325,0.088052,8.733304,-0.712743,2.430663,14.705285,,-52.164464,,,,,,,,,12.25
566.4,0.136489,0.048807,35.839247,,41.186921,0.121618,8.733519,-0.712637,2.370442,14.587222,,-53.825389,,,,,,,,,12.25
566.5,0.136494,0.048812,35.835379,,45.953182,0.171699,8.733697,-0.708153,2.262489,14.461629,,-62.0853,,,,,,,,,12.25
566.6,0.136497,0.048815,35.811868,,51.635819,0.224514,8.733797,-0.699216,2.167903,14.472465,,-66.143913,,,,,,,,,12.25
566.7,0.136501,0.048819,35.812595,,55.770169,0.266572,8.733919,-0.69096,2.119662,14.48423,,-66.147282,,,,,,,,,12.25
566.8,0.136504,0.048822,35.817188,,58.515751,0.284534,8.734047,-0.686571,2.11931,14.617027,,-54.092736,,,,,,,,,12.25
566.9,0.136504,0.048823,35.85668,,61.636851,0.285178,8.734063,-0.682236,2.136912,14.739227,,-35.567212,,,,,,,,,12.25
567.0,0.136507,0.048826,35.831644,,63.28271,0.279041,8.734126,-0.672989,2.155034,14.718661,,-34.071044,,,,,,,,,12.25
567.1,0.136514,0.048832,35.8218,,63.455651,0.271598,8.734306,-0.66258,2.149703,14.603223,,-41.979781,,,,,,,,,12.25
567.2,0.136527,0.048845,35.843161,,61.971514,0.273561,8.7346,-0.65069,2.12703,14.357645,,-36.076941,,,,,,,,,12.25
567.3,0.136551,0.048869,35.816759,,59.022191,0.284919,8.735247,-0.638173,2.110372,14.19843,,-23.36867,,,,,,,,,12.25
567.4,0.136577,0.048896,35.841323,,58.007814,0.288442,8.73619,-0.630423,2.103709,14.295785,,-7.752959,,,,,,,,,12.25
567.5,0.136589,0.048907,35.820894,,55.872652,0.277772,8.736765,-0.628374,2.108448,14.525965,,5.33675,,,,,,,,,12.25
567.6,0.136587,0.048905,35.801864,,55.084482,0.265752,8.736756,-0.63031,2.127055,14.71685,,19.472924,,,,,,,,,12.25
567.7,0.136584,0.048903,35.831918,,54.413767,0.269503,8.736635,-0.635701,2.141245,14.774664,,47.819123,,,,,,,,,12.25
567.8,0.136574,0.048892,35.824299,,54.336384,0.292354,8.736535,-0.639923,2.13879,14.67672,,48.785771,,,,,,,,,12.25
567.9,0.136534,0.048852,35.834665,,54.786909,0.313573,8.735625,-0.638742,2.123649,14.538023,79.314225,49.460669,,,,,,,,,12.25
568.0,0.136488,0.048806,35.802824,,54.314198,0.311775,8.733905,-0.630089,2.113966,14.363448,78.791463,48.134352,,,,,,,,,12.25
568.1,0.136467,0.048786,35.826695,,56.539962,0.295642,8.732964,-0.617443,2.123182,14.291807,75.894691,46.74789,,,,,,,,,12.25
568.2,0.136458,0.048776,35.809384,,58.493081,0.283362,8.732716,-0.613577,2.134651,14.305257,72.437187,44.998727,,,,,,,,,12.25
568.3,0.136448,0.048766,35.783492,,60.36857,0.276344,8.732344,-0.6211,2.13395,14.247274,71.92691,43.169495,,,,,,,,,12.25
568.4,0.136444,0.048763,35.838938,,60.440423,0.271261,8.73217,-0.628227,2.135146,14.199316,74.492837,41.015489,,,,,,,,,12.25
568.5,0.13644,0.048759,35.790158,,58.506729,0.265543,8.732123,-0.628048,2.143895,14.018383,77.618161,38.735258,,,,,,,,,12.25
568.6,0.136428,0.048747,35.805597,,55.824091,0.253957,8.731791,-0.620453,2.152648,14.02266,78.566258,36.182156,,,,,,,,,12.25
568.7,0.136415,0.048733,35.808069,,53.192059,0.243442,8.731345,-0.612892,2.152033,13.975054,78.85857,33.031855,,,,,,,,,12.25
568.8,0.136402,0.048721,35.838659,,50.803853,0.24726,8.730948,-0.617193,2.122964,13.849015,81.037169,28.593109,,,,,,,,,12.25
568.9,0.136388,0.048706,35.796015,,48.975721,0.263523,8.730511,-0.625683,2.089991,13.866024,85.413917,21.713146,,,,,,,,,12.25
569.0,0.136375,0.048694,35.826227,,48.798247,0.297398,8.730024,-0.614946,2.132114,13.976239,88.554939,10.56216,,,,,,,,,12.25
569.1,0.136389,0.048707,35.83945,,48.064458,0.329869,8.72991,-0.591619,2.227246,14.259364,86.402149,-17.921259,,,,,,,,,12.25
569.2,0.136463,0.048781,35.833165,,48.419462,0.338007,8.731797,-0.629714,2.34402,14.295813,80.236533,-48.425425,,,,,,,,,12.25
569.3,0.136542,0.04886,35.800829,,50.129428,0.339416,8.734634,-0.659993,2.399545,14.339281,76.038306,-49.971901,,,,,,,,,12.25
569.4,0.136576,0.048895,35.8193,,52.252512,0.348525,8.736193,-0.672298,2.329151,14.35178,77.875919,-25.394546,,,,,,,,,12.25
569.5,0.136588,0.048906,35.853745,,54.518011,0.364956,8.736686,-0.641585,2.223,14.448389,84.568177,9.855985,,,,,,,,,12.25
569.6,0.136595,0.048913,35.800094,,53.84054,0.378856,8.736898,-0.594694,2.134219,14.642841,92.589196,28.513665,,,,,,,,,12.25
569.7,0.136599,0.048918,35.849803,,52.959486,0.380922,8.737096,-0.587185,2.066908,14.575794,96.461576,24.498882,,,,,,,,,12.25
569.8,0.136596,0.048915,35.814747,,51.843131,0.380395,8.737088,-0.600067,2.064147,14.454989,94.284727,17.760504,,,,,,,,,12.25
569.9,0.136589,0.048907,35.850191,,51.0874,0.375117,8.736856,-0.616048,2.072549,14.417131,88.462587,0.794847,,,,,,,,,12.25
570.0,0.136586,0.048905,35.821365,,52.450185,0.356306,8.736691,-0.626072,2.073848,14.484167,81.987033,-31.839068,,,,,,,,,12.25
570.1,0.136582,0.048901,35.846196,,53.474259,0.336961,8.736678,-0.631271,2.065015,14.477974,82.133369,-38.772402,,,,,,,,,12.25
570.2,0.136567,0.048886,35.852232,,53.305785,0.333387,8.736258,-0.636028,2.05335,14.509196,88.933366,-35.783399,,,,,,,,,12.25
570.3,0.136557,0.048876,35.832355,,51.86181,0.342422,8.735818,-0.641583,2.038351,14.602771,96.183719,-34.844577,,,,,,,,,12.25
570.4,0.136551,0.048869,35.800327,,52.537547,0.344813,8.735698,-0.647139,2.02115,14.722155,101.103004,-34.162156,,,,,,,,,12.25
570.5,0.136529,0.048847,35.771346,,55.51994,0.331995,8.735174,-0.652829,2.005712,14.75805,97.568742,-32.139605,,,,,,,,,12.25
570.6,0.136503,0.048821,35.78378,,59.015895,0.317729,8.734261,-0.65548,1.997493,14.638882,86.378216,-30.161514,,,,,,,,,12.25
570.7,0.136482,0.0488,35.840998,,62.097319,0.325421,8.733596,-0.653341,1.995631,14.560158,72.938548,-29.724962,,,,,,,,,12.25
570.8,0.136461,0.048779,35.776607,,63.970939,0.352338,8.732736,-0.649673,1.986136,14.540179,63.082262,-25.919204,,,,,,,,,12.25
570.9,0.136554,0.048872,35.822327,,65.57057,0.383535,8.733509,-0.645117,1.976834,14.644287,60.153048,-15.47639,,,,,,,,,12.25
571.0,0.136821,0.049139,35.814854,,66.397909,0.408339,8.741158,-0.640592,1.980892,14.771768,60.762846,9.106456,,,,,,,,,12.25
571.1,0.137013,0.049331,35.783434,,64.771534,0.426801,8.749396,-0.638137,1.992648,14.830778,61.466653,10.119418,,,,,,,,,12.25
571.2,0.137045,0.049364,35.812786,,63.066231,0.441253,8.751231,-0.634413,2.010334,14.982672,62.953292,4.217712,,,,,,,,,12.25
571.3,0.137083,0.049401,35.801193,,63.224248,0.428285,8.751927,-0.632467,2.020679,14.97257,65.213382,-13.86536,,,,,,,,,12.25
571.4,0.137144,0.049463,35.801211,,62.696748,0.388589,8.753972,-0.636347,2.010366,14.895812,66.684272,-29.085857,,,,,,,,,12.25
571.5,0.137175,0.049494,35.839283,,60.071235,0.3566,8.755353,-0.643484,1.982902,14.889023,65.225902,-35.6232,,,,,,,,,12.25
571.6,0.137202,0.04952,35.801132,,55.549574,0.367243,8.755913,-0.652499,1.948149,14.770615,60.150002,-28.770872,,,,,,,,,12.25
571.7,0.13725,0.049569,35.793913,,52.329264,0.425987,8.757402,-0.660267,1.921631,14.700929,56.437531,-4.644461,,,,,,,,,12.25
571.8,0.137272,0.049591,35.799775,,52.858153,0.484022,8.75872,-0.667918,1.903453,14.696985,56.023762,5.107835,,,,,,,,,12.25
571.9,0.137265,0.049583,35.78793,,54.363829,0.499471,8.758364,-0.674857,1.892388,14.828724,58.28356,19.229323,,,,,,,,,12.25
572.0,0.137287,0.049605,35.793821,,56.125146,0.471004,8.758622,-0.677446,1.890875,14.830546,61.68765,27.806238,,,,,,,,,12.25
572.1,0.13732,0.049638,35.84087,,55.761636,0.412764,8.759956,-0.674321,1.899241,14.588216,64.441863,30.263523,,,,,,,,,12.25
572.2,0.137312,0.049631,35.788761,,53.979227,0.360267,8.760167,-0.669263,1.908352,14.318294,64.152496,29.227087,,,,,,,,,12.25
572.3,0.137297,0.049616,35.806333,,53.515599,0.343017,8.759424,-0.669759,1.907902,14.363279,61.736813,21.54811,,,,,,,,,12.25
572.4,0.137312,0.04963,35.785672,,53.842343,0.352764,8.759553,-0.674011,1.905339,14.737313,59.267572,15.237583,,,,,,,,,12.25
572.5,0.137329,0.049648,35.784886,,56.464295,0.359543,8.760326,-0.675207,1.914343,14.993439,57.107879,11.558253,,,,,,,,,12.25
572.6,0.13735,0.049668,35.84296,,59.013923,0.337006,8.760631,-0.674894,1.924957,15.035877,55.957833,8.971864,,,,,,,,,12.25
572.7,0.137412,0.04973,35.823095,,58.413793,0.290376,8.76232,-0.668104,1.947939,14.941422,55.545689,14.287279,,,,,,,,,12.25
572.8,0.137462,0.049781,35.764722,,56.267766,0.25849,8.764474,-0.65557,1.989828,14.833694,56.374887,10.78026,,,,,,,,,12.25
572.9,0.137464,0.049782,35.81321,,55.460606,0.26659,8.764798,-0.648098,2.024321,14.860643,59.849416,8.603459,,,,,,,,,12.25
573.0,0.137458,0.049777,35.809167,,55.412798,0.30539,8.764556,-0.647735,2.037935,14.914508,62.861015,-13.151297,,,,,,,,,12.25
573.1,0.137459,0.049777,35.833115,,56.728392,0.364029,8.764548,-0.656547,2.016299,15.062071,65.383752,-32.885454,,,,,,,,,12.25
573.2,0.137455,0.049773,35.789019,,58.042668,0.415225,8.764534,-0.666845,1.980613,15.265397,67.437486,-32.498717,,,,,,,,,12.25
573.3,0.137443,0.049762,35.785744,,59.841216,0.44101,8.764186,-0.666769,1.969232,15.189147,69.528886,-26.785519,,,,,,,,,12.25
573.4,0.137435,0.049753,35.798044,,61.912575,0.450977,8.763831,-0.663424,1.973647,14.96503,75.057142,-22.111752,,,,,,,,,12.25
573.5,0.137429,0.049747,35.774873,,62.011201,0.447438,8.763729,-0.661603,1.985308,14.740946,86.406806,-21.382943,,,,,,,,,12.25
573.6,0.137411,0.049729,35.791725,,61.140375,0.434753,8.763271,-0.659263,2.003242,14.546832,100.991529,-18.99352,,,,,,,,,12.25
573.7,0.137396,0.049714,35.821777,,59.594421,0.425492,8.762648,-0.655919,2.019877,14.523602,111.109202,-18.659792,,,,,,,,,12.25
573.8,0.13738,0.049698,35.827324,,59.447721,0.425093,8.762298,-0.648204,2.036551,14.674447,115.041304,-22.696123,,,,,,,,,12.25
573.9,0.137334,0.049653,35.769119,,58.456948,0.422152,8.761225,-0.641619,2.043967,14.777879,115.535686,-30.870176,,,,,,,,,12.25
574.0,0.137281,0.049599,35.837592,,56.032228,0.399677,8.759328,-0.642608,2.032915,14.88466,116.294537,-29.640584,,,,,,,,,12.25
574.1,0.137256,0.049574,35.846488,,54.726003,0.360611,8.758161,-0.646924,2.019527,14.873441,117.839848,-30.418767,,,,,,,,,12.25
574.2,0.137249,0.049567,35.817572,,53.939586,0.339621,8.757938,-0.651412,2.012673,14.797588,117.065351,-19.593546,0.098506,,,,,,,,12.25
574.3,0.137242,0.04956,35.819815,,55.346216,0.343784,8.75768,-0.655387,2.007818,14.728361,114.415204,-16.886695,0.0984,,,,,,,,12.25
574.4,0.137243,0.049562,35.828769,,58.007199,0.350388,8.757611,-0.658395,2.003658,14.534229,107.099822,-9.319411,0.098025,,,,,,,,12.25
574.5,0.137249,0.049568,35.785566,,60.193746,0.366053,8.757871,-0.662039,1.997514,14.352531,95.921001,-15.142512,0.097813,,,,,,,,12.25
574.6,0.137245,0.049563,35.807359,,60.876999,0.405533,8.757812,-0.661273,2.00425,14.25408,85.22459,-20.758183,0.098057,,,,,,,,12.25
574.7,0.137245,0.049563,35.781898,,60.44614,0.448024,8.757626,-0.653682,2.029523,14.326901,77.104662,-30.821638,0.09849,,,,,,,,12.25
574.8,0.137257,0.049576,35.785088,,58.948578,0.448574,8.758014,-0.649158,2.050899,14.666304,73.265918,-42.309775,0.098777,,,,,,,,12.25
574.9,0.137258,0.049576,35.778776,,58.017974,0.401725,8.758265,-0.659952,2.048368,15.050068,71.245456,-51.147083,0.098694,0.000156,0.000264,0.000373,0.000576,0.00126,0.002123,0.003344,12.25
575.0,0.137261,0.049579,35.805851,,59.07832,0.353332,8.758057,-0.676172,2.044737,15.234931,69.734587,-44.419915,0.098368,0.000157,0.000253,0.000346,0.000514,0.001049,0.001687,0.002618,12.25
575.1,0.137299,0.049618,35.816834,,60.144332,0.33968,8.758868,-0.695879,2.04339,15.232368,69.716494,-38.055219,0.097959,0.000198,0.0003,0.000395,0.000557,0.001035,0.001564,0.002407,12.25
575.2,0.137336,0.049654,35.808201,,60.21414,0.354916,8.760511,-0.710451,2.048732,15.011677,69.951712,-43.809527,0.097944,0.000255,0.000373,0.00048,0.000658,0.00116,0.001695,0.002603,12.25
575.3,0.13732,0.049638,35.83787,,60.6293,0.372386,8.760564,-0.70616,2.05915,14.783561,69.640501,-64.029999,0.098263,0.000256,0.000376,0.000486,0.000668,0.001188,0.001742,0.002664,12.25
575.4,0.137293,0.049612,35.779162,,59.386696,0.374535,8.759372,-0.685505,2.063242,14.699607,70.496613,-64.693667,0.098769,0.000151,0.00024,0.000328,0.000485,0.000983,0.001578,0.00245,12.25
575.5,0.137299,0.049617,35.833252,,58.372228,0.367149,8.759276,-0.649703,2.080179,14.642811,71.106127,-53.497982,0.098779,0.000101,0.000185,0.000277,0.000458,0.001134,0.002076,0.003335,12.25
575.6,0.137296,0.049614,35.774763,,59.782234,0.342024,8.759542,-0.623024,2.087138,14.666163,71.206227,-27.652539,0.098331,5.4e-05,0.000132,0.000244,0.000539,0.002378,0.00661,0.013988,12.25
575.7,0.137275,0.049593,35.83057,,61.233471,0.301563,8.758921,-0.613413,2.08263,14.617369,70.38719,-11.589186,0.098132,2.3e-05,0.000149,0.000528,0.002676,0.056562,0.472348,2.287215,12.25
575.8,0.137264,0.049583,35.783571,,63.275945,0.270554,8.758416,-0.612011,2.07929,14.410859,69.397085,-14.948354,0.098195,0.000399,0.004642,0.023827,0.184221,7.325722,85.42124,510.547385,12.25
575.9,0.137207,0.049525,35.773199,1237.213417,63.04325,0.260815,8.757944,-0.610504,2.093588,14.133464,69.544607,-24.961768,0.098059,0.500893,3.191128,11.092906,53.571553,973.721249,7146.546154,31338.298454,12.25
576.0,0.136997,0.049315,35.813519,1259.516994,62.652451,0.262681,8.752406,-0.608494,2.120122,14.130416,69.947558,-40.168296,0.098059,331.250952,955.66133,1941.493928,4732.991031,24260.085842,75513.413876,208243.74164,12.25
576.1,0.136806,0.049125,35.796883,1274.414063,63.344073,0.257635,8.744925,-0.613882,2.127794,14.378062,68.559776,-41.99039,0.098462,45410.596055,41676.586867,42287.952193,46478.762794,64672.509873,86330.238523,122407.266751,12.25
576.2,0.136752,0.049071,35.840471,1274.414063,64.809333,0.243877,8.742371,-0.620806,2.120144,14.660877,64.548334,-51.9288,0.098873,528149.102795,187896.104656,99078.850845,48038.091066,16702.436612,9636.184915,5233.665843,12.25
576.3,0.136696,0.049014,35.805302,1274.414063,65.046954,0.239571,8.741021,-0.624654,2.102588,14.687047,59.106376,-55.902775,0.099023,10425461.256409,580982.710684,100455.731258,12847.081341,380.174178,38.008213,1.786897,12.25
576.4,0.13662,0.048939,35.793602,1270.803839,63.882857,0.262891,8.738494,-0.623005,2.094483,14.504052,55.008519,-70.200542,0.098797,35659727.03022,669283.296223,51240.86802,2271.094648,10.333107,0.311908,0.003091,12.25
576.5,0.136553,0.048871,35.844367,1269.53125,62.321313,0.311469,8.736415,-0.619062,2.103826,14.443323,54.528878,-82.105816,0.098513,3156568.021458,43793.485214,2532.764393,72.066955,0.121064,0.001756,7e-06,12.25
