DEPT,BS,CALI,DSOZ,RT,DT,TENS:1,PEFZ,RSOZ,TNPH:1,RLA2,RLA4,GR:1,GR:2,RLA3,RLA5,TENS:2,NPHI,SP,RLA1,GR:3,RXO,RHOZ,RLA0,RXOZ,GR:4,TNPH:2
1502.359,8.5,8.403,0.081,5.544,98.101,3573.201,3.16,0.102,0.3,4.131,4.579,107.221,108.969,4.373,4.711,3573.001,0.302,,3.652,115.05,2.382,2.414,0.098,2.498,119.824,0.298
1502.512,8.5,8.364,0.076,5.438,98.398,3566.533,3.13,0.09,0.306,4.074,4.548,105.872,98.516,4.333,4.657,3578.001,0.294,,3.67,123.455,2.409,2.402,0.097,2.385,114.317,0.304
1502.664,8.5,8.36,0.071,4.675,98.566,3617.0,3.095,0.08,0.307,3.581,3.985,106.818,109.733,3.825,4.075,3609.0,0.306,,3.314,104.264,2.242,2.396,0.096,2.473,112.316,0.305
1502.816,8.5,8.388,0.085,4.841,98.533,3634.133,3.087,0.082,0.316,3.718,4.119,111.636,111.112,3.96,4.242,3627.0,0.299,,3.444,108.987,2.325,2.411,0.093,2.647,111.512,0.316
1502.969,8.5,8.725,0.101,4.98,98.096,3623.734,3.098,0.094,0.307,3.854,4.249,113.387,114.43,4.08,4.388,3645.666,0.317,,3.568,122.606,2.405,2.429,0.09,3.187,109.591,0.307
1503.121,8.5,8.804,0.1,5.5,97.982,3602.125,3.117,0.09,0.317,4.287,4.691,113.282,112.724,4.509,4.854,3592.667,0.311,,3.94,95.894,2.614,2.433,0.088,3.525,109.611,0.319
1503.274,8.5,8.804,0.082,5.519,98.065,3611.733,3.132,0.093,0.31,4.386,4.74,113.599,112.724,4.583,4.909,3590.999,0.331,,4.046,109.691,2.764,2.425,0.092,3.426,103.763,0.311
1503.426,8.5,8.772,0.07,5.272,97.926,3628.866,3.14,0.078,0.331,4.216,4.523,115.896,115.29,4.386,4.701,3638.333,0.312,,3.925,104.731,2.92,2.42,0.092,3.076,111.511,0.333
1503.578,8.5,8.702,0.06,4.891,98.73,3636.867,3.125,0.089,0.323,3.971,4.269,114.634,118.347,4.144,4.445,3614.334,0.309,,3.76,119.59,2.703,2.417,0.087,3.145,109.155,0.325
1503.731,8.5,8.804,0.046,5.246,99.039,3616.0,3.089,0.065,0.324,4.235,4.556,113.93,109.948,4.417,4.751,3617.0,0.315,,4.0,103.74,2.887,2.413,0.081,3.314,107.706,0.324
1503.883,8.5,9.0,0.032,5.231,99.77,3604.249,3.076,0.054,0.321,4.253,4.56,112.234,112.942,4.418,4.774,3605.0,0.319,,4.034,100.768,2.903,2.401,0.081,3.583,104.993,0.32
1504.036,8.5,9.102,0.012,5.196,100.281,3606.866,3.08,0.032,0.318,4.255,4.544,113.992,112.009,4.395,4.765,3593.333,0.341,,4.037,110.217,2.901,2.398,0.082,3.538,105.977,0.318
1504.188,8.5,9.149,0.013,5.087,99.821,3629.062,3.136,0.011,0.327,4.213,4.482,113.661,115.39,4.348,4.714,3636.334,0.324,,4.029,107.66,2.881,2.403,0.084,3.54,109.481,0.328
1504.34,8.5,8.878,0.004,5.116,100.478,3593.933,3.158,0.014,0.311,4.259,4.512,111.97,111.333,4.394,4.749,3579.334,0.32,,4.069,109.922,2.912,2.418,0.086,3.573,114.003,0.312
1504.493,8.5,8.788,0.004,5.221,100.492,3639.466,3.18,0.01,0.307,4.356,4.606,115.481,110.397,4.508,4.836,3625.667,0.312,,4.152,125.661,2.959,2.423,0.089,3.451,116.459,0.307
1504.645,8.5,8.756,0.003,5.329,100.382,3606.401,3.154,0.024,0.305,4.436,4.673,115.438,125.311,4.595,4.903,3624.999,0.304,,4.194,113.484,3.001,2.432,0.092,3.502,116.188,0.304
1504.798,8.5,8.788,0.019,5.387,99.9,3594.938,3.148,0.023,0.3,4.506,4.727,114.614,111.033,4.652,4.961,3596.999,0.298,,4.25,109.152,3.035,2.422,0.093,3.441,115.327,0.299
1504.95,8.5,8.804,0.019,4.944,99.579,3640.666,3.128,0.018,0.291,4.236,4.425,107.954,107.174,4.355,4.631,3635.001,0.296,,4.041,123.626,2.852,2.414,0.093,3.5,114.334,0.29
1505.102,8.5,8.756,0.016,5.016,97.983,3638.0,3.111,0.022,0.293,4.309,4.511,106.972,104.887,4.428,4.714,3666.0,0.298,,4.125,110.595,2.91,2.403,0.093,3.313,118.956,0.293
1505.255,8.5,8.749,0.0,4.91,97.813,3566.068,3.08,0.025,0.296,4.265,4.459,110.397,108.314,4.38,4.645,3566.666,0.302,,4.105,123.994,2.878,2.406,0.094,3.064,113.469,0.294
1505.407,8.5,8.717,0.008,4.595,97.585,3587.438,3.098,0.027,0.296,4.013,4.206,110.397,117.158,4.13,4.366,3604.501,0.294,,3.883,105.509,2.729,2.414,0.095,2.871,110.218,0.294
1505.56,8.5,8.764,0.008,4.646,97.719,3574.467,3.124,0.016,0.288,4.054,4.253,108.464,105.615,4.169,4.402,3593.668,0.314,,3.908,101.247,2.748,2.419,0.095,3.001,108.772,0.287
1505.712,8.5,8.858,0.008,4.902,98.36,3528.534,3.158,0.01,0.317,4.263,4.468,104.978,102.842,4.379,4.617,3500.667,0.299,,4.084,119.055,2.856,2.424,0.094,2.952,110.353,0.317
1505.864,8.5,8.631,0.0,5.24,98.531,3506.399,3.153,0.011,0.307,4.478,4.701,110.516,105.774,4.623,4.858,3513.0,0.306,,4.24,109.582,2.964,2.423,0.094,2.995,113.108,0.308
1506.017,8.5,8.662,0.0,5.396,98.36,3516.866,3.135,0.018,0.306,4.609,4.821,115.215,124.532,4.756,4.966,3521.0,0.299,,4.326,112.361,3.013,2.428,0.095,3.145,109.8,0.307
1506.169,8.5,8.725,0.0,5.318,98.795,3542.501,3.146,0.019,0.299,4.523,4.74,116.058,115.467,4.67,4.875,3528.001,0.307,,4.235,107.388,2.947,2.427,0.095,3.476,112.62,0.3
1506.322,8.5,8.819,0.0,5.108,96.818,3535.199,3.15,0.02,0.307,4.38,4.603,111.308,108.459,4.529,4.736,3549.666,0.323,,4.152,117.34,2.874,2.43,0.093,3.718,114.93,0.306
1506.474,8.5,8.866,0.013,5.005,95.787,3533.001,3.18,0.014,0.319,4.366,4.587,112.221,111.162,4.501,4.707,3528.001,0.317,,4.183,118.724,2.912,2.426,0.091,3.759,120.102,0.318
1506.626,8.5,8.968,0.017,5.011,95.737,3594.666,3.191,0.016,0.317,4.415,4.619,116.076,118.732,4.528,4.719,3540.999,0.334,,4.215,124.011,2.944,2.425,0.09,3.732,118.849,0.316
1506.779,8.5,8.929,0.017,5.05,94.136,3684.466,3.207,0.018,0.345,4.427,4.63,116.543,117.785,4.542,4.725,3703.334,0.32,,4.201,113.082,2.916,2.421,0.092,3.673,114.152,0.345
1506.931,8.5,8.949,0.012,5.063,94.986,3609.267,3.195,0.035,0.327,4.452,4.646,115.147,111.717,4.566,4.737,3610.0,0.323,,4.217,105.175,2.932,2.426,0.091,3.557,112.36,0.327
1507.084,8.5,8.949,0.019,4.971,98.512,3538.933,3.167,0.043,0.322,4.383,4.571,114.602,114.507,4.506,4.668,3532.499,0.334,,4.168,117.374,2.91,2.43,0.09,3.386,110.831,0.323
1507.236,8.5,8.968,0.048,4.939,91.558,3559.501,3.171,0.058,0.316,4.383,4.552,114.694,116.229,4.494,4.649,3589.0,0.323,,4.161,108.193,2.928,2.441,0.09,3.088,110.125,0.316
1507.388,8.5,9.031,0.071,5.078,91.128,3548.268,3.2,0.068,0.306,4.528,4.692,115.537,112.677,4.642,4.79,3540.001,0.322,,4.294,103.893,3.053,2.45,0.092,2.992,109.415,0.307
1507.541,8.5,9.066,0.078,5.729,91.102,3635.201,3.228,0.065,0.315,5.071,5.259,114.229,116.932,5.21,5.38,3641.001,0.31,,4.808,116.173,3.358,2.453,0.094,2.921,108.684,0.315
1507.693,8.5,8.89,0.052,4.919,90.855,3645.124,3.213,0.057,0.313,4.47,4.605,111.445,112.431,4.569,4.713,3677.501,0.318,,4.291,106.015,3.121,2.442,0.096,3.038,113.873,0.313
1507.846,8.5,8.843,0.033,4.756,98.027,3583.401,3.207,0.046,0.327,4.265,4.408,112.857,105.843,4.358,4.514,3582.333,0.32,,4.069,119.781,2.897,2.439,0.097,3.171,116.969,0.326
1507.998,8.5,8.737,0.038,4.464,102.744,3578.626,3.202,0.053,0.32,4.036,4.17,117.492,119.214,4.121,4.278,3604.0,0.3,,3.878,124.222,2.827,2.459,0.096,3.882,116.891,0.319
1508.15,8.5,8.819,0.069,4.963,95.562,3603.735,3.223,0.056,0.297,4.431,4.596,119.847,126.737,4.542,4.713,3641.001,0.3,,4.239,106.535,3.023,2.494,0.095,4.804,114.556,0.297
1508.303,8.5,8.874,0.078,5.427,93.847,3588.866,3.237,0.054,0.304,4.764,4.944,117.511,111.894,4.883,5.067,3582.333,0.301,,4.496,112.766,3.123,2.503,0.094,5.115,113.384,0.304
1508.455,8.5,8.89,0.055,5.049,90.137,3591.125,3.235,0.052,0.314,4.454,4.607,113.671,111.735,4.543,4.714,3602.5,0.307,,4.183,120.777,2.93,2.479,0.092,4.324,114.84,0.314
1508.608,8.5,8.925,0.039,5.412,87.124,3583.666,3.234,0.045,0.316,4.676,4.877,114.491,116.836,4.807,4.998,3578.001,0.313,,4.382,111.274,3.049,2.454,0.09,4.214,109.055,0.315
1508.76,8.5,9.043,0.04,5.829,92.039,3588.688,3.212,0.048,0.306,4.967,5.217,117.096,114.542,5.149,5.341,3575.501,0.305,,4.658,95.552,3.214,2.447,0.091,4.2,106.111,0.304
1508.912,8.5,9.054,0.059,5.545,93.801,3599.2,3.198,0.04,0.296,4.748,4.993,115.729,119.503,4.926,5.109,3613.667,0.31,,4.478,111.068,3.077,2.452,0.091,3.998,105.967,0.294
1509.065,8.5,9.047,0.063,5.503,94.301,3603.75,3.187,0.063,0.305,4.671,4.916,116.239,114.034,4.841,5.032,3567.999,0.31,,4.377,110.81,3.028,2.45,0.091,3.645,111.12,0.306
1509.217,8.5,8.902,0.046,5.187,95.546,3626.732,3.185,0.083,0.311,4.436,4.659,114.705,115.445,4.571,4.761,3592.667,0.319,,4.159,109.693,2.863,2.436,0.094,3.532,108.137,0.312
1509.37,8.5,8.819,0.042,5.238,95.717,3606.437,3.212,0.105,0.319,4.577,4.789,114.207,115.458,4.704,4.884,3594.0,0.311,,4.326,103.882,3.022,2.435,0.098,3.496,109.824,0.319
1509.522,8.5,8.882,0.031,6.062,95.928,3643.8,3.208,0.105,0.308,5.127,5.396,115.483,110.945,5.294,5.519,3623.666,0.321,,4.784,117.02,3.301,2.424,0.099,3.36,111.987,0.306
1509.674,8.5,8.921,0.041,5.017,96.214,3638.562,3.199,0.081,0.329,4.367,4.544,112.911,119.257,4.48,4.637,3635.001,0.299,,4.086,116.126,2.831,2.425,0.097,3.229,117.774,0.328
1509.827,8.5,8.913,0.044,5.153,95.702,3579.251,3.166,0.043,0.312,4.382,4.575,111.894,108.01,4.508,4.672,3590.999,0.306,,4.042,120.132,2.829,2.418,0.094,3.947,113.319,0.312
1509.979,8.5,8.89,0.041,5.246,99.383,3529.867,3.153,0.033,0.32,4.411,4.622,109.392,109.182,4.564,4.72,3502.667,0.288,,4.057,103.394,2.852,2.418,0.092,3.609,115.523,0.321
1510.132,8.5,8.866,0.034,5.239,99.655,3544.875,3.158,0.05,0.297,4.401,4.622,114.104,112.09,4.571,4.708,3547.0,0.305,,4.054,122.852,2.829,2.41,0.091,3.326,113.703,0.297
1510.284,8.5,9.007,0.021,5.256,99.514,3587.2,3.159,0.061,0.306,4.407,4.632,117.503,123.179,4.567,4.713,3593.333,0.315,,4.048,115.571,2.835,2.406,0.089,3.072,114.779,0.306
1510.436,8.5,9.109,0.027,5.274,99.69,3579.563,3.168,0.055,0.314,4.437,4.643,117.555,118.133,4.577,4.724,3563.5,0.323,,4.057,105.366,2.843,2.403,0.086,3.359,116.957,0.314
1510.589,8.5,9.353,0.038,5.043,101.117,3587.6,3.168,0.072,0.322,4.287,4.481,116.059,112.208,4.413,4.543,3620.0,0.325,,3.932,129.873,2.736,2.407,0.085,2.832,116.384,0.322
1510.741,8.5,9.078,0.046,5.078,99.994,3575.249,3.16,0.083,0.324,4.259,4.458,114.006,114.533,4.399,4.52,3594.666,0.343,,3.87,111.028,2.718,2.406,0.084,2.64,118.513,0.325
1510.894,8.5,9.007,0.043,5.018,100.64,3570.874,3.14,0.077,0.346,4.247,4.447,115.535,116.417,4.388,4.507,3575.667,0.346,,3.892,114.496,2.709,2.408,0.084,2.849,116.981,0.346
1511.046,8.5,9.69,0.039,4.945,100.679,3577.801,3.134,0.061,0.348,4.19,4.395,121.448,120.198,4.339,4.455,3595.666,0.347,,3.858,128.282,2.672,2.416,0.085,3.632,123.788,0.348
1511.198,8.5,9.09,0.026,5.242,100.617,3592.312,3.133,0.045,0.364,4.377,4.581,118.448,123.536,4.528,4.641,3600.666,0.351,,3.959,121.54,2.791,2.419,0.086,3.824,122.666,0.364
1511.351,8.5,8.937,0.031,5.149,99.723,3544.401,3.157,0.03,0.363,4.348,4.55,119.232,113.639,4.5,4.604,3508.0,0.35,,3.966,120.792,2.768,2.415,0.089,3.828,115.294,0.365
1511.503,8.5,9.353,0.038,5.224,100.593,3554.438,3.168,0.013,0.355,4.303,4.519,122.155,123.204,4.468,4.581,3565.333,0.334,,3.871,106.488,2.778,2.406,0.089,3.444,114.395,0.356
1511.656,8.5,9.078,0.043,5.159,100.485,3550.999,3.184,0.022,0.34,4.199,4.414,123.711,126.168,4.367,4.478,3522.999,0.325,,3.749,112.941,2.753,2.407,0.087,3.315,113.222,0.34
1511.808,8.5,9.054,0.046,4.999,100.362,3570.501,3.195,0.023,0.33,4.137,4.341,122.169,123.709,4.291,4.413,3532.0,0.321,,3.738,120.832,2.653,2.409,0.087,3.322,116.117,0.33
1511.96,8.5,9.235,0.045,5.098,100.949,3645.933,3.21,0.023,0.32,4.292,4.498,121.856,117.855,4.442,4.571,3655.0,0.34,,3.934,116.145,2.75,2.412,0.085,3.748,123.968,0.32
1512.113,8.5,9.203,0.058,5.009,100.121,3612.563,3.21,0.011,0.336,4.24,4.434,120.871,122.701,4.371,4.512,3545.001,0.33,,3.893,133.831,2.722,2.411,0.086,3.702,120.924,0.336
1512.265,8.5,8.968,0.054,5.029,99.899,3568.125,3.185,0.014,0.324,4.255,4.447,115.895,120.071,4.371,4.532,3537.0,0.331,,3.903,111.924,2.741,2.413,0.088,3.608,122.878,0.324
1512.418,8.5,8.874,0.035,5.009,100.044,3579.875,3.162,0.012,0.321,4.245,4.437,116.098,105.575,4.361,4.528,3584.001,0.324,,3.907,122.686,2.741,2.417,0.089,3.598,114.28,0.32
1512.57,8.5,8.866,0.018,5.056,99.449,3598.733,3.138,0.022,0.323,4.259,4.466,116.06,123.623,4.383,4.562,3556.333,0.335,,3.924,108.943,2.755,2.424,0.091,3.577,114.736,0.323
1512.722,8.5,8.858,0.003,4.978,98.848,3572.063,3.115,0.025,0.332,4.271,4.482,120.151,119.934,4.413,4.58,3589.0,0.331,,4.011,113.436,2.769,2.429,0.093,3.609,112.319,0.332
1512.875,8.5,8.882,0.002,5.121,99.491,3513.188,3.088,0.023,0.324,4.406,4.624,118.636,117.557,4.566,4.728,3525.0,0.32,,4.154,115.886,2.863,2.431,0.094,3.652,113.861,0.324
1513.027,8.5,8.866,0.012,5.155,99.351,3533.064,3.117,0.028,0.32,4.437,4.661,119.103,118.639,4.583,4.763,3521.666,0.32,,4.186,112.752,2.881,2.429,0.095,3.408,116.556,0.319
1513.18,8.5,8.796,0.015,5.088,100.09,3556.437,3.142,0.034,0.318,4.385,4.595,117.779,121.066,4.527,4.7,3583.0,0.329,,4.128,121.861,2.852,2.428,0.095,3.246,117.696,0.317
1513.332,8.5,8.725,0.013,5.304,99.518,3579.875,3.158,0.021,0.327,4.54,4.763,112.896,113.22,4.684,4.865,3577.0,0.33,,4.249,119.051,2.936,2.429,0.095,3.463,118.114,0.328
1513.484,8.5,8.764,0.006,5.248,97.928,3539.001,3.135,0.003,0.33,4.483,4.695,110.7,103.709,4.614,4.794,3529.334,0.33,,4.173,114.861,2.897,2.43,0.097,3.886,115.057,0.332
1513.637,8.5,8.858,0.012,5.091,98.228,3524.125,3.144,0.0,0.339,4.372,4.573,115.587,113.56,4.494,4.672,3570.667,0.322,,4.085,110.917,2.815,2.421,0.096,4.047,114.403,0.341
1513.789,8.5,8.835,0.028,4.642,98.416,3533.187,3.168,0.021,0.335,4.016,4.191,119.165,127.688,4.132,4.281,3535.667,0.318,,3.761,116.771,2.599,2.415,0.094,2.945,113.748,0.336
1513.942,8.5,9.125,0.028,4.698,98.314,3571.812,3.178,0.024,0.322,4.053,4.228,122.133,116.743,4.17,4.323,3565.668,0.309,,3.787,114.806,2.628,2.409,0.092,2.821,124.854,0.322
1514.094,8.5,8.913,0.018,4.916,99.521,3561.801,3.156,0.025,0.304,4.23,4.412,118.463,119.567,4.35,4.503,3593.668,0.311,,3.934,142.066,2.731,2.423,0.093,2.825,125.878,0.306
1514.246,8.5,8.831,0.015,4.974,98.651,3569.75,3.162,0.019,0.308,4.277,4.447,114.805,119.912,4.395,4.545,3560.0,0.322,,3.962,122.052,2.759,2.443,0.093,3.967,125.93,0.31
1514.399,8.5,8.866,0.016,5.207,96.057,3614.876,3.178,0.027,0.325,4.414,4.601,114.43,106.063,4.544,4.695,3621.0,0.321,,4.048,116.094,2.846,2.455,0.093,4.508,116.194,0.328
1514.551,8.5,8.953,0.028,5.315,95.475,3579.062,3.193,0.029,0.324,4.46,4.66,112.439,118.364,4.597,4.747,3579.001,0.322,,4.061,111.625,2.864,2.443,0.092,4.436,111.619,0.325
1514.704,8.5,8.913,0.031,5.172,96.542,3582.375,3.164,0.037,0.331,4.355,4.544,114.762,111.902,4.49,4.637,3535.334,0.327,,3.977,108.246,2.806,2.418,0.091,3.95,113.195,0.333
1514.856,8.5,8.96,0.027,5.005,97.773,3621.4,3.138,0.047,0.334,4.201,4.406,114.003,113.458,4.35,4.49,3616.333,0.355,,3.858,119.996,2.694,2.406,0.089,3.417,113.75,0.335
1515.008,8.5,8.831,0.015,4.727,99.91,3566.437,3.114,0.044,0.363,4.049,4.241,114.48,114.183,4.182,4.322,3540.999,0.359,,3.773,111.895,2.612,2.406,0.09,3.328,112.543,0.365
1515.161,8.5,8.854,0.003,4.961,100.783,3596.251,3.1,0.034,0.36,4.237,4.433,114.917,116.032,4.365,4.506,3551.667,0.331,,3.921,106.4,2.709,2.412,0.093,3.427,112.384,0.361
1515.313,8.5,8.843,0.013,4.952,100.363,3635.062,3.097,0.026,0.33,4.239,4.423,115.621,115.282,4.354,4.486,3649.333,0.296,,3.901,118.867,2.699,2.423,0.094,3.353,116.97,0.331
1515.466,8.5,8.831,0.019,4.945,99.874,3626.375,3.088,0.025,0.295,4.23,4.416,114.046,115.978,4.343,4.477,3631.501,0.31,,3.891,125.324,2.696,2.43,0.094,3.401,120.338,0.295
1515.618,8.5,8.788,0.039,4.953,99.324,3620.813,3.109,0.021,0.302,4.259,4.438,113.733,111.784,4.374,4.505,3595.333,0.326,,3.93,116.275,2.716,2.428,0.094,3.453,126.613,0.3
1515.77,8.5,8.851,0.046,4.85,99.111,3625.062,3.121,0.021,0.314,4.181,4.371,116.093,114.045,4.311,4.435,3660.0,0.335,,3.889,138.122,2.672,2.422,0.093,3.687,124.387,0.312
1515.923,8.5,8.827,0.054,4.82,99.108,3582.063,3.156,0.018,0.328,4.179,4.377,119.835,122.266,4.323,4.444,3591.667,0.309,,3.923,118.475,2.691,2.414,0.093,3.728,125.79,0.326
1516.075,8.5,8.866,0.039,4.797,100.004,3566.412,3.147,0.018,0.308,4.211,4.4,121.877,122.753,4.347,4.459,3572.333,0.313,,3.973,121.258,2.741,2.421,0.094,3.786,115.554,0.307
1516.228,8.5,8.866,0.039,4.772,99.529,3550.001,3.167,0.028,0.319,4.189,4.375,116.661,119.624,4.31,4.428,3591.5,0.297,,3.94,107.25,2.713,2.428,0.092,3.481,112.894,0.318
1516.38,8.5,8.835,0.034,5.049,99.501,3534.125,3.171,0.033,0.303,4.376,4.576,115.367,107.892,4.501,4.629,3532.0,0.316,,4.071,110.03,2.803,2.437,0.093,3.55,110.493,0.303
1516.532,8.5,8.811,0.027,5.157,98.714,3550.749,3.185,0.02,0.317,4.512,4.713,112.435,118.485,4.647,4.763,3560.0,0.3,,4.228,114.099,2.895,2.434,0.095,3.709,114.716,0.317
1516.685,8.5,8.796,0.01,4.767,98.473,3498.938,3.184,0.013,0.296,4.212,4.386,114.962,111.299,4.335,4.449,3509.499,0.32,,3.977,120.057,2.759,2.428,0.095,3.915,115.563,0.296
1516.837,8.5,8.784,0.0,4.707,98.456,3562.626,3.165,0.013,0.314,4.136,4.306,114.906,114.885,4.264,4.376,3558.667,0.321,,3.895,112.007,2.692,2.427,0.095,3.886,114.604,0.315
1516.99,8.5,8.854,0.0,4.686,98.556,3563.937,3.142,0.019,0.314,4.123,4.267,115.352,119.624,4.233,4.343,3549.0,0.331,,3.852,111.703,2.676,2.429,0.095,3.838,113.144,0.317
1517.142,8.5,8.831,0.01,4.946,98.93,3579.125,3.13,0.016,0.332,4.301,4.448,114.444,111.405,4.418,4.53,3593.0,0.32,,3.974,114.614,2.759,2.437,0.095,3.876,112.298,0.335
1517.294,8.5,8.796,0.013,5.029,98.544,3583.942,3.143,0.017,0.322,4.407,4.539,113.626,112.687,4.501,4.628,3564.667,0.315,,4.075,110.564,2.836,2.438,0.098,3.787,113.04,0.323
1517.447,8.5,8.902,0.013,4.912,98.867,3571.25,3.171,0.016,0.327,4.361,4.477,117.499,117.535,4.439,4.563,3553.667,0.315,,4.053,114.384,2.838,2.436,0.098,3.77,111.88,0.328
1517.599,8.5,8.819,0.003,4.786,99.468,3620.688,3.181,0.022,0.33,4.256,4.388,117.677,121.243,4.334,4.479,3629.001,0.337,,3.995,109.167,2.803,2.428,0.094,3.803,114.813,0.331
1517.752,8.5,8.851,0.011,4.849,99.414,3616.187,3.191,0.023,0.34,4.284,4.447,114.79,114.912,4.399,4.549,3583.5,0.33,,4.056,120.786,2.848,2.421,0.095,3.794,111.672,0.343
1517.904,8.5,8.835,0.031,5.069,99.389,3582.313,3.201,0.022,0.319,4.454,4.632,108.848,108.877,4.573,4.731,3574.334,0.331,,4.205,104.643,2.921,2.417,0.096,3.852,114.985,0.32
1518.056,8.5,8.819,0.045,5.044,99.057,3614.251,3.207,0.022,0.323,4.425,4.609,107.15,103.773,4.546,4.705,3593.668,0.323,,4.178,120.153,2.903,2.418,0.096,3.745,113.032,0.322
1518.209,8.5,8.843,0.038,5.05,98.224,3633.875,3.212,0.02,0.319,4.483,4.66,109.101,109.26,4.598,4.749,3617.0,0.326,,4.251,114.866,2.996,2.425,0.097,3.803,116.784,0.318
1518.361,8.5,8.827,0.023,5.696,98.461,3581.625,3.203,0.016,0.323,5.046,5.248,114.027,113.587,5.178,5.342,3603.501,0.32,,4.776,113.93,3.343,2.433,0.098,3.818,113.731,0.322
1518.514,8.5,8.811,0.03,5.674,98.939,3538.749,3.204,0.009,0.323,5.065,5.257,119.974,118.543,5.199,5.347,3523.999,0.318,,4.815,111.579,3.376,2.429,0.098,3.78,112.884,0.324
1518.666,8.5,8.741,0.041,4.939,98.959,3525.0,3.182,0.007,0.316,4.499,4.665,117.244,127.305,4.609,4.75,3526.333,0.328,,4.345,112.101,3.189,2.426,0.096,3.675,113.269,0.317
1518.818,8.5,8.764,0.052,4.552,99.291,3551.999,3.171,0.015,0.326,4.225,4.374,116.168,105.787,4.316,4.465,3597.334,0.321,,4.144,117.176,3.219,2.422,0.093,3.647,113.546,0.328
1518.971,8.5,8.788,0.039,4.473,99.806,3537.187,3.159,0.019,0.328,4.179,4.324,113.841,114.383,4.268,4.427,3537.0,0.322,,4.136,111.731,3.29,2.425,0.092,3.662,116.549,0.329
1519.123,8.5,8.788,0.041,4.33,99.468,3552.561,3.175,0.019,0.336,4.067,4.197,114.008,119.929,4.151,4.296,3548.0,0.331,,4.026,121.0,3.247,2.423,0.09,3.684,116.147,0.338
1519.276,8.5,8.796,0.025,4.412,99.531,3575.438,3.156,0.02,0.342,4.139,4.255,114.478,106.792,4.202,4.36,3617.333,0.331,,4.067,116.004,3.236,2.434,0.089,3.707,119.729,0.342
1519.428,8.5,8.78,0.016,4.372,99.513,3575.876,3.148,0.019,0.33,4.099,4.209,113.032,116.309,4.162,4.312,3566.0,0.309,,4.019,122.818,3.184,2.445,0.089,3.85,114.889,0.328
1519.58,8.5,8.764,0.015,4.433,98.14,3643.501,3.144,0.023,0.297,4.139,4.256,115.281,116.003,4.213,4.357,3686.5,0.311,,4.05,106.605,3.173,2.453,0.089,4.006,116.358,0.297
1519.733,8.5,8.764,0.015,4.611,97.578,3635.374,3.176,0.017,0.306,4.238,4.379,112.684,113.348,4.337,4.49,3649.501,0.329,,4.135,120.873,3.12,2.448,0.088,3.907,116.006,0.305
1519.885,8.5,8.819,0.015,4.512,97.744,3581.177,3.204,0.02,0.326,4.125,4.275,117.136,108.342,4.235,4.384,3528.999,0.337,,4.028,121.312,3.014,2.439,0.088,3.707,116.844,0.325
1520.038,8.5,8.796,0.004,4.465,97.48,3650.0,3.209,0.017,0.339,4.064,4.231,123.941,129.1,4.171,4.33,3663.666,0.311,,3.971,108.725,2.945,2.436,0.088,3.491,115.284,0.337
1520.19,8.5,8.811,0.015,4.437,98.536,3672.063,3.203,0.02,0.319,4.032,4.201,126.733,134.618,4.142,4.305,3655.499,0.285,,3.944,116.148,2.928,2.432,0.089,3.569,114.803,0.319
1520.342,8.5,8.811,0.015,4.528,99.101,3617.5,3.164,0.017,0.298,4.108,4.282,119.533,117.213,4.215,4.377,3566.0,0.294,,4.004,120.081,2.948,2.437,0.09,3.584,117.274,0.299
1520.495,8.5,8.811,0.032,4.549,99.002,3630.437,3.147,0.021,0.308,4.132,4.314,112.825,107.209,4.246,4.399,3638.0,0.319,,4.032,115.959,2.974,2.434,0.089,3.572,116.348,0.308
1520.647,8.5,8.804,0.05,4.583,98.613,3591.813,3.159,0.02,0.323,4.141,4.34,109.32,115.151,4.262,4.396,3555.333,0.353,,4.021,113.378,2.912,2.429,0.089,3.597,112.785,0.322
1520.8,8.5,8.831,0.085,4.608,98.121,3599.625,3.224,0.023,0.351,4.115,4.325,113.72,106.776,4.242,4.376,3572.666,0.342,,3.968,109.116,2.807,2.415,0.09,3.603,110.82,0.349
1520.952,8.5,8.725,0.091,4.675,97.667,3639.765,3.276,0.025,0.337,4.139,4.343,113.912,119.041,4.256,4.39,3643.0,0.342,,3.944,109.863,2.741,2.407,0.092,3.546,110.643,0.336
1521.104,8.5,8.749,0.062,4.707,97.795,3614.501,3.262,0.026,0.335,4.192,4.362,116.295,116.274,4.288,4.401,3588.666,0.313,,3.948,113.973,2.76,2.412,0.095,3.539,114.692,0.334
1521.257,8.5,8.831,0.027,4.853,97.885,3599.812,3.194,0.026,0.309,4.334,4.506,117.858,113.778,4.456,4.543,3595.666,0.338,,4.088,120.985,2.868,2.418,0.095,3.558,118.406,0.308
1521.409,8.5,8.807,0.0,4.783,97.787,3639.124,3.13,0.037,0.334,4.391,4.552,113.364,123.496,4.518,4.58,3676.334,0.351,,4.213,119.65,3.122,2.413,0.097,3.628,117.633,0.332
1521.562,8.5,8.725,0.008,4.759,98.051,3648.375,3.114,0.067,0.341,4.43,4.541,110.757,103.368,4.516,4.575,3629.001,0.371,,4.228,112.335,3.192,2.401,0.098,3.407,113.901,0.339
1521.714,8.5,8.647,0.059,4.707,97.827,3655.25,3.159,0.099,0.343,4.363,4.466,105.147,105.785,4.439,4.514,3676.0,0.348,,4.152,110.096,3.105,2.428,0.099,3.176,113.652,0.341
