DEPT,BS,CALI,GR,SP,RESS,RESM,RESD,DENS,NEUT,PEF,DTC
1127.455,8.5,8.545,99.319,-7.951,6.608,15.887,21.321,2.368,0.286,2.952,102.864
1127.608,8.5,8.654,101.886,-8.462,5.748,13.397,18.109,2.371,0.283,2.959,104.314
1127.76,8.5,8.694,103.388,-8.454,5.715,13.141,18.146,2.365,0.287,2.946,105.252
1127.912,8.5,8.76,103.595,-7.192,5.963,13.456,18.71,2.355,0.294,2.899,106.804
1128.065,8.5,8.654,99.951,-6.621,5.675,12.562,17.524,2.336,0.294,2.844,106.403
1128.217,8.5,8.607,97.453,-6.917,5.099,11.301,15.773,2.333,0.301,2.82,105.285
1128.37,8.5,8.619,100.291,-8.5,5.601,12.884,17.994,2.353,0.292,2.857,104.638
1128.522,8.5,8.576,104.487,-10.031,6.37,15.24,21.042,2.381,0.31,2.937,101.734
1128.674,8.5,8.584,109.592,-10.95,6.412,16.055,22.13,2.405,0.297,3.001,100.891
1128.827,8.5,8.584,111.955,-12.067,6.284,16.12,22.279,2.411,0.293,3.018,100.89
1128.979,8.5,8.631,115.238,-12.402,6.027,14.995,20.707,2.401,0.277,3.001,100.64
1129.132,8.5,8.67,113.981,-12.438,6.032,13.9,19.196,2.387,0.294,2.988,100.384
1129.284,8.5,8.596,105.963,-12.929,6.045,13.037,18.014,2.381,0.289,2.995,100.106
1129.436,8.5,8.568,102.401,-13.254,6.021,12.761,17.7,2.388,0.289,2.995,99.957
1129.589,8.5,8.678,100.059,-13.575,6.017,12.831,17.844,2.396,0.285,2.977,99.965
1129.741,8.5,8.772,108.5,-13.646,6.068,13.382,18.527,2.397,0.287,2.945,100.142
1129.894,8.5,8.709,109.059,-13.921,6.154,13.493,18.51,2.385,0.283,2.916,101.657
1130.046,8.5,8.694,109.836,-13.79,6.11,13.062,17.669,2.371,0.29,2.931,102.932
1130.198,8.5,8.678,106.895,-13.75,6.092,12.985,17.533,2.362,0.301,2.983,103.559
1130.351,8.5,8.69,103.797,-13.708,5.975,12.912,17.448,2.369,0.307,3.044,103.661
1130.503,8.5,8.725,102.711,-13.479,6.058,13.053,17.588,2.383,0.322,3.069,103.709
1130.656,8.5,8.749,100.788,-13.214,6.1,12.727,17.059,2.391,0.312,3.053,103.877
1130.808,8.5,8.796,102.167,-13.038,5.919,11.97,15.957,2.393,0.298,3.025,103.059
1130.96,8.5,8.725,106.025,-13.671,5.951,11.738,15.577,2.391,0.291,3.003,103.07
1131.113,8.5,8.725,108.649,-14.313,6.097,11.923,15.813,2.392,0.305,2.98,102.356
1131.265,8.5,8.749,111.481,-14.866,6.195,12.496,16.606,2.385,0.303,2.966,102.413
1131.418,8.5,8.502,111.084,-14.696,6.145,12.638,16.775,2.383,0.3,2.973,102.177
1131.57,8.5,8.537,108.556,-14.337,6.028,12.604,16.75,2.384,0.283,3.006,102.449
1131.722,8.5,8.549,103.37,-14.154,6.043,12.689,16.821,2.398,0.297,3.041,102.621
1131.875,8.5,8.584,98.1,-14.531,6.037,12.764,16.969,2.398,0.295,3.047,102.413
1132.027,8.5,8.568,101.487,-14.942,6.032,12.92,17.261,2.392,0.307,3.03,102.622
1132.18,8.5,8.529,105.635,-15.471,5.939,12.75,17.056,2.387,0.294,3.017,102.48
1132.332,8.5,8.513,107.101,-15.714,5.849,12.517,16.776,2.388,0.293,3.012,102.51
1132.484,8.5,8.584,110.385,-16.025,5.822,12.585,16.899,2.39,0.289,3.015,102.2
1132.637,8.5,8.654,110.984,-16.658,5.765,12.74,17.121,2.385,0.29,3.004,102.1
1132.789,8.5,8.678,109.223,-17.665,5.721,12.502,16.78,2.379,0.303,2.995,102.182
1132.942,8.5,8.596,102.822,-18.275,5.776,12.239,16.336,2.371,0.289,2.981,102.266
1133.094,8.5,8.572,102.895,-18.521,5.873,12.089,15.979,2.372,0.287,2.976,102.615
1133.246,8.5,8.56,100.685,-18.603,5.839,11.866,15.535,2.377,0.291,2.99,103.151
1133.399,8.5,8.56,106.496,-18.813,6.141,12.535,16.401,2.393,0.301,3.039,103.251
1133.551,8.5,8.678,104.354,-18.675,6.725,14.142,18.542,2.402,0.299,3.097,103.762
1133.704,8.5,8.678,110.53,-18.33,6.596,13.461,17.527,2.398,0.301,3.118,104.097
1133.856,8.5,8.56,110.534,-18.125,6.244,12.331,16.029,2.386,0.3,3.112,103.961
1134.008,8.5,8.49,111.17,-17.783,6.23,12.22,15.922,2.377,0.292,3.108,104.108
1134.161,8.5,8.419,112.693,-17.679,6.149,12.039,15.661,2.378,0.299,3.118,103.819
1134.313,8.5,8.403,106.43,-17.643,6.119,12.369,16.111,2.386,0.302,3.108,103.544
1134.466,8.5,8.513,110.572,-17.2,6.134,13.008,17.012,2.389,0.309,3.055,103.492
1134.618,8.5,8.56,111.42,-16.55,6.079,13.153,17.192,2.382,0.303,2.987,103.173
1134.77,8.5,8.56,112.879,-16.446,5.949,13.079,17.047,2.37,0.324,2.954,102.99
1134.923,8.5,8.572,113.244,-16.558,5.936,12.752,16.515,2.356,0.316,2.955,103.285
1135.075,8.5,8.607,110.545,-16.2,5.97,12.717,16.531,2.348,0.317,2.971,103.205
1135.228,8.5,8.596,113.15,-15.594,5.847,12.552,16.411,2.348,0.316,2.967,102.918
1135.38,8.5,8.584,110.199,-14.837,5.875,13.171,17.445,2.363,0.317,2.955,102.62
1135.532,8.5,8.584,113.592,-14.45,5.987,14.127,18.897,2.373,0.292,2.938,101.859
1135.685,8.5,8.596,117.188,-14.076,5.902,13.968,18.678,2.369,0.283,2.93,101.659
1135.837,8.5,8.584,117.558,-13.5,6.054,14.224,19.049,2.36,0.274,2.953,101.516
1135.99,8.5,8.584,114.533,-13.17,6.08,14.623,19.696,2.368,0.296,2.988,101.225
1136.142,8.5,8.592,108.014,-12.512,6.038,14.968,20.255,2.382,0.295,3.018,101.083
1136.294,8.5,8.584,107.575,-12.129,6.05,15.132,20.483,2.394,0.265,3.018,101.078
1136.447,8.5,8.584,103.054,-11.908,6.052,14.841,20.016,2.388,0.26,3.013,101.365
1136.599,8.5,8.584,106.33,-11.613,5.956,14.309,19.213,2.386,0.278,3.017,102.005
1136.752,8.5,8.56,107.889,-11.746,5.87,13.682,18.249,2.379,0.324,3.015,102.606
1136.904,8.5,8.545,106.931,-11.567,5.96,13.959,18.607,2.371,0.329,2.995,102.742
1137.056,8.5,8.572,107.521,-11.708,6.01,13.93,18.518,2.359,0.325,2.962,102.703
1137.209,8.5,8.513,103.331,-11.637,5.906,13.604,17.953,2.35,0.304,2.935,102.948
1137.361,8.5,8.498,110.591,-11.714,5.817,13.456,17.763,2.354,0.314,2.93,102.968
1137.514,8.5,8.49,109.3,-11.792,5.904,13.478,17.751,2.36,0.307,2.954,103.0
1137.666,8.5,8.521,111.601,-11.642,5.96,13.405,17.549,2.368,0.3,2.992,103.91
1137.818,8.5,8.56,106.633,-11.604,5.808,13.081,17.116,2.37,0.293,3.022,103.585
1137.971,8.5,8.584,105.9,-11.517,5.701,13.089,17.172,2.371,0.294,3.025,103.76
1138.123,8.5,8.607,106.674,-11.379,5.824,13.717,18.014,2.368,0.302,3.019,103.666
1138.276,8.5,8.654,111.769,-11.228,5.845,14.059,18.5,2.37,0.309,3.02,102.909
1138.428,8.5,8.69,111.289,-11.479,5.76,14.201,18.701,2.368,0.314,3.005,103.221
1138.58,8.5,8.69,110.095,-11.875,5.528,13.724,18.069,2.366,0.309,2.963,103.172
1138.733,8.5,8.623,101.54,-12.268,5.448,13.546,17.861,2.359,0.302,2.916,103.183
1138.885,8.5,8.654,100.184,-12.267,5.53,14.003,18.534,2.359,0.299,2.908,103.697
1139.038,8.5,8.666,98.145,-12.171,5.602,14.404,19.056,2.368,0.302,2.95,103.92
1139.19,8.5,8.733,101.42,-11.79,5.508,14.258,18.71,2.383,0.304,3.024,103.365
1139.342,8.5,8.827,103.86,-11.863,5.512,13.951,18.17,2.401,0.309,3.061,102.807
1139.495,8.5,9.019,105.981,-13.704,5.848,14.536,18.901,2.407,0.322,3.06,102.233
1139.647,8.5,8.945,103.844,-14.29,6.087,14.958,19.467,2.406,0.313,3.021,101.861
1139.8,8.5,8.89,100.333,-13.458,6.234,15.171,19.823,2.394,0.305,2.975,101.836
1139.952,8.5,8.89,103.712,-12.604,6.237,14.94,19.68,2.369,0.29,2.906,103.299
1140.104,8.5,8.854,105.299,-11.487,5.321,12.051,15.868,2.34,0.311,2.824,104.335
1140.257,8.5,8.804,104.872,-10.796,4.924,10.886,14.361,2.327,0.33,2.777,104.168
1140.409,8.5,8.749,102.385,-8.479,5.593,12.538,16.6,2.345,0.326,2.785,103.802
1140.562,8.5,8.772,104.882,-9.835,6.204,14.786,19.701,2.374,0.299,2.823,101.352
1140.714,8.5,8.937,105.359,-11.95,6.14,16.616,22.345,2.391,0.283,2.873,99.383
1140.866,8.5,8.949,98.566,-12.147,5.86,18.004,24.489,2.401,0.28,2.948,99.361
1141.019,8.5,8.819,95.998,-12.071,5.823,18.226,24.957,2.408,0.289,3.032,99.726
1141.171,8.5,8.764,97.84,-11.754,5.857,17.69,24.219,2.411,0.287,3.084,100.408
1141.324,8.5,8.819,104.433,-11.558,5.819,16.514,22.803,2.406,0.295,3.069,100.369
1141.476,8.5,8.843,105.063,-11.392,5.634,15.35,21.387,2.396,0.286,3.024,100.733
1141.628,8.5,8.854,106.066,-11.335,5.486,15.472,21.51,2.391,0.295,2.986,100.77
1141.781,8.5,8.807,108.766,-11.083,5.616,16.188,22.505,2.392,0.289,2.977,100.588
1141.933,8.5,8.843,106.753,-10.983,5.809,17.482,24.176,2.392,0.272,2.979,100.521
1142.086,8.5,8.843,104.685,-10.817,5.863,18.013,24.775,2.395,0.269,2.979,100.166
1142.238,8.5,8.725,96.465,-10.728,5.994,18.007,24.644,2.393,0.273,2.973,100.359
1142.39,8.5,8.725,97.852,-10.117,6.004,16.874,22.825,2.395,0.276,2.961,100.747
1142.543,8.5,8.654,100.055,-10.35,5.73,14.992,19.992,2.393,0.293,2.954,101.261
1142.695,8.5,8.631,105.103,-10.0,5.635,14.493,19.338,2.399,0.299,2.957,101.377
1142.848,8.5,8.678,105.532,-9.837,5.727,14.453,19.263,2.401,0.3,2.971,101.454
1143.0,8.5,8.709,101.66,-10.004,5.854,14.815,19.796,2.403,0.297,3.004,101.452
1143.152,8.5,8.749,103.992,-10.317,6.104,15.741,21.083,2.4,0.283,3.028,100.823
1143.305,8.5,8.725,102.918,-10.167,6.178,16.6,22.305,2.402,0.286,3.03,100.341
1143.457,8.5,8.662,102.34,-9.875,6.067,17.04,22.973,2.404,0.285,3.005,99.731
1143.61,8.5,8.643,97.218,-9.719,6.016,17.22,23.168,2.404,0.274,2.984,99.54
1143.762,8.5,8.654,97.788,-9.817,5.904,17.173,23.051,2.403,0.269,2.986,99.417
1143.914,8.5,8.654,93.94,-9.475,5.933,17.143,23.084,2.408,0.277,3.01,99.019
1144.067,8.5,8.607,93.408,-9.204,6.048,17.4,23.501,2.412,0.285,3.046,98.457
1144.219,8.5,8.654,93.305,-9.029,5.867,16.877,22.845,2.422,0.282,3.077,97.73
1144.372,8.5,8.678,100.359,-9.25,5.682,15.824,21.31,2.449,0.273,3.094,89.558
1144.524,8.5,8.717,97.009,-9.545,5.877,16.178,21.704,2.482,0.258,3.09,85.993
1144.676,8.5,8.662,97.951,-9.821,6.081,16.713,22.541,2.48,0.25,3.079,86.362
1144.829,8.5,8.619,99.612,-10.087,5.585,15.184,20.445,2.441,0.249,3.063,88.086
1144.981,8.5,8.576,106.995,-10.375,5.687,15.638,21.121,2.404,0.269,3.057,100.361
1145.134,8.5,8.592,113.366,-10.587,5.942,16.828,22.842,2.389,0.292,3.044,100.191
1145.286,8.5,8.643,113.097,-10.212,5.84,17.364,23.675,2.391,0.296,3.032,99.996
1145.438,8.5,8.631,107.983,-9.833,5.952,18.337,25.224,2.392,0.284,3.021,99.964
1145.591,8.5,8.576,100.363,-9.558,5.931,18.205,25.114,2.396,0.268,3.03,100.366
1145.743,8.5,8.56,100.904,-9.295,5.739,17.007,23.212,2.4,0.269,3.04,100.585
1145.896,8.5,8.584,104.676,-9.154,5.657,16.619,22.678,2.393,0.294,3.029,103.102
1146.048,8.5,8.607,105.384,-9.029,5.709,16.83,23.057,2.389,0.307,3.009,101.824
1146.2,8.5,8.568,104.207,-9.038,5.708,17.464,24.148,2.381,0.297,2.991,101.478
1146.353,8.5,8.568,102.016,-9.454,5.645,17.928,24.874,2.384,0.3,2.983,101.405
1146.505,8.5,8.498,102.889,-9.837,5.574,17.753,24.652,2.388,0.311,2.972,101.5
1146.658,8.5,8.478,102.788,-9.633,5.644,17.206,23.717,2.396,0.305,2.961,101.601
1146.81,8.5,8.513,105.343,-9.279,5.521,16.39,22.574,2.399,0.294,2.957,101.84
1146.962,8.5,8.537,100.754,-9.538,5.44,16.381,22.684,2.394,0.272,2.958,102.063
1147.115,8.5,8.537,97.112,-9.608,5.524,16.712,23.226,2.386,0.281,2.947,101.888
1147.267,8.5,8.513,94.538,-9.836,5.709,17.067,23.653,2.376,0.284,2.941,101.831
1147.42,8.5,8.521,96.607,-10.047,5.798,17.769,24.668,2.375,0.276,2.947,101.585
1147.572,8.5,8.549,100.006,-10.063,5.812,17.823,24.783,2.382,0.273,2.992,101.221
1147.724,8.5,8.584,99.225,-8.107,5.79,17.519,24.307,2.392,0.268,3.037,101.03
1147.877,8.5,8.619,102.233,-7.715,5.835,16.878,23.47,2.393,0.292,3.053,100.957
1148.029,8.5,8.647,98.894,-7.747,5.95,16.629,23.095,2.389,0.294,3.028,101.018
1148.182,8.5,8.619,98.631,-7.737,6.034,16.343,22.677,2.39,0.301,3.001,101.241
1148.334,8.5,8.623,99.449,-7.993,6.039,16.364,22.692,2.393,0.295,2.989,101.124
1148.486,8.5,8.537,106.085,-8.465,5.974,16.355,22.691,2.4,0.298,3.005,100.798
1148.639,8.5,8.56,112.939,-8.375,6.009,16.882,23.451,2.402,0.314,3.037,100.534
1148.791,8.5,8.596,113.06,-7.852,5.976,17.35,24.018,2.403,0.293,3.064,100.597
1148.944,8.5,8.584,109.111,-7.757,5.876,17.102,23.464,2.4,0.285,3.062,100.743
1149.096,8.5,8.553,107.969,-7.778,5.833,16.385,22.18,2.395,0.265,3.042,101.341
1149.248,8.5,8.537,103.285,-7.701,5.801,15.811,21.124,2.39,0.274,3.03,101.434
1149.401,8.5,8.537,98.103,-7.375,5.774,15.542,20.527,2.389,0.276,3.045,101.483
1149.553,8.5,8.513,97.306,-7.204,5.961,16.442,21.559,2.387,0.293,3.076,101.714
1149.706,8.5,8.56,104.919,-7.056,5.91,15.975,20.723,2.381,0.319,3.095,102.503
1149.858,8.5,8.56,113.699,-6.961,5.659,14.259,18.116,2.366,0.338,3.085,105.474
1150.01,8.5,8.576,111.055,-6.461,5.787,13.721,17.205,2.351,0.352,3.061,105.798
1150.163,8.5,8.56,110.58,-6.227,6.202,14.22,17.766,2.35,0.326,3.054,106.108
1150.315,8.5,8.56,108.471,-5.724,6.366,14.479,18.101,2.353,0.324,3.057,105.927
1150.468,8.5,8.56,110.27,-5.408,6.384,14.633,18.247,2.359,0.307,3.059,99.408
1150.62,8.5,8.584,105.255,-4.664,6.597,15.299,18.93,2.356,0.324,3.034,99.736
1150.772,8.5,8.549,104.889,-3.553,7.463,17.467,21.567,2.359,0.312,3.016,99.65
1150.925,8.5,8.513,105.226,-3.181,6.85,15.918,19.625,2.369,0.304,3.023,99.305
1151.077,8.5,8.498,101.427,-2.241,6.797,16.452,20.616,2.407,0.281,3.075,98.011
1151.23,8.5,8.513,93.914,-1.01,7.104,17.613,22.393,2.427,0.282,3.116,98.257
1151.382,8.5,8.513,87.807,0.457,8.23,22.39,29.141,2.405,0.293,3.074,100.358
1151.534,8.5,8.521,90.237,3.047,5.938,17.171,22.731,2.35,0.318,2.963,103.343
1151.687,8.5,8.56,91.714,4.822,5.709,17.912,24.079,2.303,0.314,2.846,112.393
1151.839,8.5,8.576,94.71,5.631,5.973,19.846,26.758,2.288,0.307,2.785,112.165
1151.992,8.5,8.521,93.227,6.516,5.97,21.898,29.505,2.267,0.298,2.746,110.787
1152.144,8.5,8.513,88.936,8.701,5.356,23.645,31.64,2.253,0.292,2.718,110.649
1152.296,8.5,8.49,88.796,7.957,5.287,23.498,31.145,2.25,0.289,2.696,110.792
1152.449,8.5,8.537,87.415,6.519,5.344,23.061,30.184,2.259,0.302,2.696,110.996
1152.601,8.5,8.607,96.703,6.191,5.424,22.203,28.687,2.264,0.32,2.705,110.556
1152.754,8.5,8.662,97.245,6.487,5.475,22.547,29.704,2.266,0.326,2.706,110.734
1152.906,8.5,8.654,103.988,7.053,5.526,22.107,29.22,2.264,0.346,2.701,110.798
1153.058,8.5,8.654,103.419,7.744,5.4,21.952,29.101,2.263,0.341,2.706,111.076
1153.211,8.5,8.678,101.957,7.651,5.326,21.905,28.921,2.251,0.328,2.725,111.784
1153.363,8.5,8.678,97.771,7.27,5.512,22.339,28.939,2.243,0.31,2.73,111.477
1153.516,8.5,8.678,96.092,6.647,5.635,23.067,29.474,2.24,0.328,2.71,111.195
1153.668,8.5,8.666,98.216,6.069,5.211,23.154,29.083,2.245,0.324,2.697,111.245
1153.82,8.5,8.678,95.903,6.012,5.016,22.98,28.693,2.25,0.345,2.729,110.889
1153.973,8.5,8.694,95.754,5.783,5.119,22.367,27.766,2.255,0.341,2.799,110.93
1154.125,8.5,8.717,94.926,5.797,5.475,21.515,26.535,2.259,0.341,2.869,111.161
1154.278,8.5,8.725,101.589,5.618,5.76,20.759,25.554,2.271,0.346,2.895,111.292
1154.43,8.5,8.772,109.522,5.334,5.85,20.2,24.901,2.282,0.349,2.904,111.133
1154.582,8.5,8.819,109.873,5.503,5.794,21.272,26.607,2.292,0.338,2.902,111.803
1154.735,8.5,8.819,108.252,5.763,5.617,24.065,31.676,2.288,0.319,2.899,112.134
1154.887,8.5,8.851,97.577,6.672,5.629,24.875,33.529,2.272,0.325,2.853,112.369
1155.04,8.5,8.851,91.245,7.322,5.954,26.533,36.255,2.248,0.344,2.765,112.821
1155.192,8.5,8.647,83.263,8.044,5.655,25.808,35.179,2.234,0.329,2.657,112.944
1155.344,8.5,8.607,86.639,8.349,5.086,25.055,33.902,2.227,0.323,2.585,112.512
1155.497,8.5,8.607,87.063,8.444,4.837,25.012,33.771,2.23,0.282,2.551,111.833
1155.649,8.5,8.607,89.726,8.747,4.676,25.22,34.113,2.23,0.292,2.551,111.205
1155.802,8.5,8.631,84.886,8.717,4.68,25.843,35.004,2.234,0.292,2.542,110.582
1155.954,8.5,8.56,95.503,8.603,4.72,25.631,35.004,2.23,0.32,2.544,110.421
1156.106,8.5,8.49,94.313,8.23,4.719,25.494,35.365,2.233,0.314,2.543,110.423
1156.259,8.5,8.49,99.003,7.924,4.65,25.39,35.59,2.242,0.312,2.548,110.745
1156.411,8.5,8.466,90.828,7.647,4.51,23.913,33.56,2.249,0.308,2.574,110.828
1156.564,8.5,8.454,90.338,7.175,4.724,24.327,34.1,2.251,0.31,2.611,110.79
1156.716,8.5,8.466,84.509,6.661,4.648,23.081,32.032,2.239,0.32,2.663,110.62
1156.868,8.5,8.466,82.776,6.222,4.725,23.04,31.619,2.236,0.311,2.677,110.281
1157.021,8.5,8.478,82.814,5.934,4.833,24.175,32.968,2.235,0.323,2.688,109.941
1157.173,8.5,8.466,84.991,5.409,4.809,25.04,34.412,2.235,0.31,2.705,109.625
1157.326,8.5,8.466,85.962,5.566,4.687,25.844,36.012,2.235,0.31,2.721,109.643
1157.478,8.5,8.478,86.192,5.909,4.963,25.266,35.074,2.244,0.3,2.691,109.382
1157.63,8.5,8.49,86.187,5.852,5.336,24.86,34.277,2.256,0.308,2.647,110.161
1157.783,8.5,8.478,87.409,5.662,5.356,23.971,32.863,2.259,0.301,2.632,110.466
1157.935,8.5,8.502,87.612,5.409,4.828,20.997,28.555,2.264,0.291,2.625,110.488
1158.088,8.5,8.513,89.063,5.118,4.996,21.753,29.369,2.272,0.297,2.609,109.691
1158.24,8.5,8.537,86.672,5.156,5.452,24.071,32.366,2.281,0.296,2.599,109.624
1158.392,8.5,8.513,86.431,5.406,5.367,24.064,32.178,2.273,0.307,2.645,109.219
1158.545,8.5,8.513,88.378,5.372,5.226,24.233,32.33,2.267,0.321,2.686,109.017
1158.697,8.5,8.537,87.554,5.678,5.3,24.705,33.065,2.263,0.316,2.688,108.792
1158.85,8.5,8.584,90.278,5.747,5.495,25.231,33.802,2.257,0.298,2.658,109.025
1159.002,8.5,8.607,89.708,5.582,5.848,25.307,33.707,2.246,0.307,2.636,109.826
1159.154,8.5,8.6,87.747,5.575,5.955,23.595,31.204,2.243,0.307,2.62,110.181
1159.307,8.5,8.537,89.126,5.103,5.953,23.072,30.525,2.245,0.305,2.61,110.562
1159.459,8.5,8.545,83.298,4.881,5.689,25.338,33.688,2.245,0.295,2.616,110.704
1159.612,8.5,8.553,86.962,4.959,5.831,26.869,35.122,2.244,0.31,2.663,110.563
1159.764,8.5,8.553,82.142,4.757,6.217,25.138,32.092,2.241,0.307,2.725,110.265
1159.916,8.5,8.607,87.561,4.284,6.243,22.111,27.718,2.25,0.315,2.786,110.303
1160.069,8.5,8.631,88.288,3.991,5.763,18.023,21.966,2.275,0.289,2.847,109.384
1160.221,8.5,8.654,91.772,3.941,5.855,19.298,23.463,2.315,0.3,2.917,108.781
1160.374,8.5,8.678,96.122,4.563,6.216,21.422,26.248,2.332,0.309,2.946,108.255
1160.526,8.5,8.654,100.693,5.916,6.223,19.257,23.473,2.318,0.336,2.9,108.019
1160.678,8.5,8.607,100.431,7.247,6.073,16.578,20.267,2.293,0.324,2.816,109.352
1160.831,8.5,8.553,97.523,8.691,6.421,19.003,23.625,2.292,0.305,2.77,109.57
1160.983,8.5,8.584,96.884,9.512,6.402,21.943,27.765,2.304,0.296,2.788,108.97
1161.136,8.5,8.607,93.604,9.806,6.14,23.929,30.759,2.313,0.289,2.815,109.066
1161.288,8.5,8.647,91.06,9.872,5.907,24.035,31.174,2.309,0.289,2.816,110.134
1161.44,8.5,8.702,86.529,9.678,5.888,23.772,30.674,2.304,0.301,2.786,110.45
1161.593,8.5,8.678,92.102,9.516,5.929,23.824,29.994,2.305,0.313,2.753,110.446
1161.745,8.5,8.623,92.834,9.184,5.963,24.181,30.737,2.307,0.326,2.725,105.885
1161.898,8.5,8.607,95.908,8.778,5.945,23.584,30.46,2.303,0.306,2.708,104.37
1162.05,8.5,8.568,92.57,8.359,5.983,22.546,29.679,2.308,0.293,2.705,103.975
1162.202,8.5,8.607,90.557,8.115,6.486,24.16,31.959,2.303,0.291,2.692,104.543
1162.355,8.5,8.678,87.325,8.076,7.223,24.55,32.38,2.296,0.315,2.678,104.948
1162.507,8.5,8.639,82.844,8.128,7.478,22.098,28.988,2.288,0.323,2.68,103.83
1162.66,8.5,8.654,74.672,8.168,7.007,19.95,25.76,2.356,0.295,2.767,91.7
1162.812,8.5,8.631,66.577,8.069,8.362,24.948,32.016,2.487,0.26,2.886,72.581
1162.964,8.5,8.678,61.998,8.477,13.518,43.749,55.803,2.58,0.194,2.948,67.094
1163.117,8.5,8.654,65.723,9.309,21.969,94.262,124.847,2.558,0.181,2.886,69.807
1163.269,8.5,8.654,70.042,10.313,7.836,18.883,23.38,2.431,0.204,2.733,80.689
1163.422,8.5,8.584,74.007,10.421,7.118,20.209,25.92,2.347,0.272,2.621,89.956
1163.574,8.5,8.568,74.11,10.477,8.883,23.386,29.981,2.316,0.287,2.573,96.5
1163.726,8.5,8.592,71.671,10.845,7.865,25.774,33.732,2.316,0.274,2.578,100.213
1163.879,8.5,8.584,68.669,11.342,5.855,21.77,28.347,2.285,0.271,2.558,101.648
1164.031,8.5,8.619,73.754,9.865,5.556,22.109,28.544,2.253,0.287,2.515,104.108
1164.184,8.5,8.725,77.954,8.934,5.724,23.129,28.834,2.239,0.321,2.47,110.459
1164.336,8.5,8.749,84.849,7.816,5.946,24.347,29.419,2.239,0.337,2.463,110.377
1164.488,8.5,8.741,80.981,7.52,5.873,25.723,31.454,2.241,0.34,2.476,110.36
1164.641,8.5,8.764,83.048,7.342,5.64,27.128,34.077,2.241,0.326,2.5,110.688
1164.793,8.5,8.804,85.942,7.2,5.357,25.074,32.13,2.247,0.337,2.506,110.739
1164.946,8.5,8.772,89.679,7.118,5.521,20.841,26.283,2.25,0.346,2.507,110.218
1165.098,8.5,8.772,91.699,7.454,5.974,20.076,25.45,2.257,0.344,2.525,110.296
1165.25,8.5,8.811,88.848,7.033,6.099,19.938,25.508,2.258,0.328,2.541,108.986
1165.403,8.5,8.807,89.216,6.914,5.99,25.273,33.613,2.265,0.3,2.547,108.85
1165.555,8.5,8.819,87.451,6.951,5.577,25.286,34.017,2.262,0.3,2.534,109.462
1165.708,8.5,8.851,88.303,7.059,5.473,23.887,31.7,2.257,0.307,2.54,109.583
1165.86,8.5,8.866,88.692,6.866,5.612,23.734,31.212,2.247,0.337,2.57,109.851
1166.012,8.5,8.854,91.149,6.161,5.477,22.759,29.947,2.244,0.315,2.62,109.31
1166.165,8.5,8.866,88.185,5.441,5.216,21.515,28.284,2.251,0.31,2.655,108.862
1166.317,8.5,8.819,87.277,5.763,5.101,21.539,28.477,2.258,0.291,2.685,108.591
1166.47,8.5,8.772,90.148,5.635,5.213,21.721,28.907,2.27,0.3,2.677,107.985
1166.622,8.5,8.772,92.708,5.612,5.291,21.323,28.23,2.278,0.298,2.676,108.057
1166.774,8.5,8.76,93.348,5.339,5.316,20.218,26.474,2.286,0.296,2.669,107.978
1166.927,8.5,8.804,91.301,5.0,5.417,20.134,26.486,2.291,0.283,2.682,107.403
1167.079,8.5,8.874,93.399,4.953,5.914,22.354,29.855,2.296,0.289,2.673,106.906
1167.232,8.5,8.913,92.477,4.743,5.855,21.151,28.311,2.287,0.299,2.678,106.919
1167.384,8.5,8.819,88.782,4.286,5.654,18.446,24.445,2.285,0.304,2.698,106.996
1167.536,8.5,8.78,89.993,3.842,5.872,18.301,24.238,2.288,0.299,2.752,108.06
1167.689,8.5,8.78,93.695,3.519,5.854,19.063,25.505,2.295,0.297,2.764,108.43
1167.841,8.5,8.843,99.616,3.352,5.532,18.45,24.794,2.289,0.282,2.755,107.987
1167.994,8.5,8.905,95.312,3.056,5.985,21.143,29.047,2.283,0.274,2.704,108.555
1168.146,8.5,8.937,91.771,2.766,5.896,20.502,28.346,2.283,0.278,2.706,108.386
1168.298,8.5,8.96,87.172,2.586,5.709,20.477,28.411,2.282,0.286,2.704,108.669
1168.451,8.5,8.937,89.048,2.306,5.6,20.841,29.108,2.282,0.295,2.705,109.137
1168.603,8.5,8.937,87.503,1.977,5.497,21.158,29.926,2.279,0.29,2.67,109.052
1168.756,8.5,8.874,85.686,1.234,5.498,22.121,31.556,2.278,0.303,2.636,109.384
1168.908,8.5,8.819,78.743,0.938,5.574,21.658,30.65,2.273,0.295,2.614,109.363
1169.06,8.5,8.756,76.88,0.839,5.526,20.102,28.12,2.266,0.291,2.606,109.319
1169.213,8.5,8.76,77.959,0.544,5.549,19.566,27.157,2.264,0.273,2.622,108.494
1169.365,8.5,8.772,83.597,0.046,5.481,18.672,25.502,2.273,0.29,2.673,107.577
1169.518,8.5,8.78,90.542,-0.513,5.537,18.187,24.483,2.282,0.281,2.695,106.678
1169.67,8.5,8.78,93.079,-1.3,5.871,19.012,25.323,2.289,0.309,2.699,106.94
1169.822,8.5,8.756,93.252,-1.697,5.957,17.999,23.698,2.286,0.313,2.668,106.248
1169.975,8.5,8.796,90.49,-1.993,5.998,16.743,21.674,2.299,0.328,2.697,104.755
1170.127,8.5,8.772,89.408,-2.147,6.468,17.611,22.376,2.318,0.316,2.751,103.782
