DEPT,TENS,CALI,BS,GR:1,GR:2,GR:3,PEFZ,RLA5,RLA0,RLA2,RXOZ,TNPH:1,RSOZ,RLA3,TNPH:2,RT,DT,RLA1,RXO,RLA4,NPHI,GR:4,RHOZ
1168.451,2411.937,8.66,8.5,101.686,91.053,101.562,2.55,25.774,0.088,7.522,0.856,0.327,0.0,13.835,0.327,37.354,124.831,3.674,1.478,19.541,0.322,90.84,2.231
1168.603,2421.799,8.65,8.5,100.56,92.096,100.685,2.552,26.699,0.088,7.943,0.855,0.333,0.0,14.3,0.333,38.44,124.498,3.764,1.496,20.283,0.333,83.832,2.233
1168.756,2457.25,8.669,8.5,102.254,94.208,99.431,2.562,27.027,0.088,8.167,0.843,0.34,0.0,14.522,0.341,38.45,123.74,3.722,1.437,20.504,0.33,102.202,2.234
1168.908,2526.533,8.689,8.5,101.468,100.602,106.527,2.552,26.947,0.089,8.196,0.874,0.338,0.0,14.636,0.338,38.056,122.917,3.653,1.366,20.509,0.325,96.81,2.238
1169.06,2518.0,8.66,8.5,106.399,98.736,98.586,2.54,25.928,0.089,7.891,0.877,0.339,0.0,14.41,0.339,36.699,122.393,3.577,1.323,19.86,0.313,102.801,2.239
1169.213,2442.133,8.65,8.5,104.372,94.673,114.165,2.514,24.522,0.087,7.428,0.88,0.328,0.0,13.779,0.329,34.715,121.792,3.373,1.228,18.889,0.322,96.675,2.24
1169.365,2409.001,8.669,8.5,106.565,91.687,100.487,2.522,23.634,0.086,7.002,0.87,0.334,0.0,13.192,0.334,33.596,121.603,3.19,1.156,18.28,0.311,84.651,2.236
1169.518,2598.063,8.657,8.5,101.572,90.408,104.896,2.53,23.189,0.085,6.757,0.89,0.32,0.0,12.767,0.32,33.117,121.202,3.098,1.137,17.938,0.316,93.363,2.234
1169.67,2541.75,8.631,8.5,102.392,92.88,98.963,2.539,23.11,0.087,6.964,0.962,0.323,0.0,12.794,0.324,33.017,120.84,3.211,1.199,17.957,0.298,92.34,2.238
1169.822,2485.868,8.682,8.5,106.01,92.6,103.427,2.553,21.868,0.087,6.862,0.971,0.302,0.0,12.257,0.303,31.228,120.955,3.21,1.219,17.086,0.304,92.412,2.245
1169.975,2524.733,8.708,8.5,113.183,92.494,115.56,2.576,21.998,0.088,7.032,1.007,0.306,0.0,12.444,0.308,31.368,119.803,3.27,1.232,17.309,0.309,92.377,2.259
1170.127,2540.501,8.736,8.5,114.626,96.522,120.924,2.637,22.09,0.09,7.243,1.07,0.317,0.0,12.668,0.317,31.604,118.573,3.427,1.308,17.527,0.31,92.706,2.27
1170.28,2508.6,8.775,8.5,111.275,101.258,107.662,2.714,21.889,0.09,7.224,1.196,0.322,0.0,12.626,0.323,31.386,117.921,3.439,1.315,17.473,0.318,104.538,2.27
1170.432,2491.067,8.794,8.5,110.943,103.307,105.128,2.775,22.51,0.092,7.411,1.22,0.333,0.0,13.001,0.333,32.492,117.365,3.544,1.358,18.179,0.32,106.464,2.269
1170.584,2478.932,8.727,8.5,114.86,106.156,119.818,2.804,22.445,0.093,7.451,1.229,0.336,0.0,13.203,0.335,32.754,116.897,3.739,1.472,18.286,0.324,98.724,2.269
1170.737,2466.687,8.65,8.5,118.581,104.338,119.743,2.809,21.994,0.094,7.435,1.294,0.343,0.0,13.181,0.341,32.129,116.266,3.809,1.508,17.981,0.337,113.039,2.281
1170.889,2437.201,8.669,8.5,118.475,104.893,116.863,2.833,21.428,0.093,7.329,1.321,0.339,0.0,12.952,0.339,31.232,116.452,3.741,1.471,17.566,0.345,100.818,2.286
1171.042,2393.066,8.669,8.5,119.095,105.422,118.723,2.864,20.365,0.093,7.251,1.371,0.342,0.0,12.598,0.342,29.444,116.459,3.678,1.426,16.744,0.344,99.748,2.285
1171.194,2421.267,8.701,8.5,120.0,109.012,121.864,2.892,20.621,0.093,7.577,1.328,0.348,0.0,12.892,0.348,29.488,116.106,3.731,1.406,16.954,0.339,115.199,2.28
1171.346,2525.063,8.65,8.5,116.768,110.506,118.998,2.901,20.842,0.094,7.976,1.376,0.361,0.0,13.206,0.361,29.496,115.49,3.835,1.409,17.163,0.332,112.469,2.281
1171.499,2519.468,8.669,8.5,114.792,104.464,109.791,2.884,20.264,0.095,8.291,1.398,0.36,0.0,13.124,0.359,28.51,114.986,4.057,1.515,16.742,0.332,104.919,2.287
1171.651,2464.313,8.689,8.5,111.533,97.359,115.901,2.823,18.375,0.093,7.819,1.292,0.356,0.0,12.033,0.355,25.809,115.639,3.944,1.522,15.181,0.31,96.738,2.285
1171.804,2492.333,8.622,8.5,110.227,92.443,108.827,2.745,17.628,0.091,7.454,1.195,0.317,0.0,11.517,0.316,24.841,117.182,3.815,1.503,14.523,0.319,90.325,2.274
1171.956,2509.401,8.622,8.5,108.95,89.169,106.597,2.687,18.78,0.091,7.629,1.148,0.321,0.0,12.105,0.32,26.765,118.327,3.99,1.613,15.412,0.329,90.516,2.258
1172.108,2517.934,8.593,8.5,104.235,87.6,111.291,2.667,21.597,0.094,8.421,1.225,0.336,0.0,13.736,0.335,30.986,119.37,4.369,1.757,17.68,0.341,86.712,2.245
1172.261,2485.0,8.599,8.5,101.498,88.676,95.366,2.624,23.844,0.095,8.728,1.219,0.354,0.0,14.618,0.353,34.335,120.355,4.433,1.771,19.296,0.335,85.612,2.241
1172.413,2496.2,8.631,8.5,99.313,93.636,98.652,2.574,23.984,0.094,8.494,1.053,0.348,0.0,14.332,0.348,34.411,120.634,4.186,1.647,19.238,0.321,93.969,2.238
1172.566,2511.199,8.644,8.5,98.754,89.779,104.344,2.534,24.674,0.091,8.542,0.91,0.332,0.0,14.404,0.332,35.286,121.242,4.1,1.606,19.579,0.302,101.268,2.236
1172.718,2523.399,8.65,8.5,100.437,87.65,93.341,2.53,25.885,0.089,8.82,0.855,0.309,0.0,14.91,0.309,37.16,122.103,4.267,1.703,20.371,0.293,74.07,2.236
1172.87,2476.533,8.631,8.5,95.99,82.163,103.297,2.522,25.843,0.087,8.76,0.85,0.304,0.0,14.787,0.304,36.948,121.672,4.215,1.679,20.157,0.315,87.516,2.234
1173.023,2390.666,8.644,8.5,95.793,87.231,93.253,2.546,25.852,0.087,8.609,0.857,0.326,0.0,14.537,0.326,36.317,122.055,3.875,1.467,19.908,0.326,85.005,2.228
1173.175,2440.429,8.669,8.5,97.013,90.166,92.671,2.588,26.209,0.086,8.523,0.854,0.339,0.0,14.531,0.339,36.569,122.534,3.747,1.393,19.947,0.346,89.709,2.218
1173.328,2497.4,8.708,8.5,103.01,95.979,106.986,2.644,26.241,0.087,8.194,0.854,0.355,0.0,14.421,0.354,36.708,122.56,3.62,1.345,19.796,0.335,96.599,2.211
1173.48,2492.466,8.727,8.5,106.054,96.662,109.311,2.65,26.276,0.087,7.954,0.853,0.343,0.0,14.235,0.342,37.081,122.385,3.662,1.429,19.441,0.367,102.322,2.212
1173.632,2529.4,8.689,8.5,104.89,94.169,101.25,2.633,26.901,0.087,8.018,0.845,0.387,0.0,14.184,0.386,38.193,121.881,3.725,1.509,19.657,0.37,91.108,2.211
1173.785,2526.733,8.689,8.5,102.158,89.182,103.92,2.608,26.909,0.087,7.933,0.83,0.392,0.0,13.87,0.392,38.607,121.908,3.76,1.577,19.601,0.347,89.237,2.211
1173.937,2541.501,8.689,8.5,101.064,88.427,100.94,2.596,26.109,0.086,7.604,0.822,0.361,0.0,13.154,0.362,37.912,122.247,3.73,1.63,18.877,0.333,85.943,2.209
1174.09,2487.866,8.676,8.5,103.865,92.28,98.28,2.57,26.061,0.086,7.367,0.822,0.345,0.0,12.769,0.344,38.414,122.509,3.724,1.678,18.743,0.326,88.797,2.217
1174.242,2473.334,8.689,8.5,107.521,95.375,112.488,2.53,26.374,0.087,7.147,0.827,0.329,0.0,12.584,0.328,39.341,122.622,3.702,1.692,18.844,0.35,99.867,2.228
1174.394,2511.934,8.714,8.5,109.128,95.117,111.861,2.49,27.428,0.088,7.264,0.862,0.359,0.0,12.929,0.358,41.17,122.237,3.815,1.747,19.589,0.332,96.443,2.241
1174.547,2449.399,8.727,8.5,108.587,92.161,104.802,2.493,27.663,0.089,7.239,0.877,0.335,0.0,12.974,0.337,41.564,122.019,3.795,1.728,19.787,0.332,87.908,2.242
1174.699,2452.268,8.727,8.5,108.72,89.709,111.051,2.53,27.466,0.09,7.183,0.871,0.343,0.0,12.864,0.344,41.32,121.727,3.755,1.704,19.774,0.328,91.624,2.236
1174.852,2532.934,8.727,8.5,110.834,89.92,112.947,2.575,28.006,0.089,7.286,0.851,0.34,0.0,13.119,0.341,42.228,121.451,3.818,1.719,20.328,0.347,89.137,2.223
1175.004,2537.533,8.727,8.5,109.195,90.545,109.309,2.594,27.866,0.088,7.212,0.849,0.357,0.0,13.107,0.357,41.897,121.166,3.723,1.645,20.401,0.339,89.119,2.211
1175.156,2452.268,8.669,8.5,109.543,90.686,105.697,2.566,27.601,0.088,7.111,0.859,0.353,0.0,13.103,0.351,41.439,120.709,3.665,1.596,20.334,0.342,93.809,2.212
1175.309,2418.733,8.669,8.5,111.691,89.208,113.886,2.526,26.219,0.087,6.757,0.866,0.364,0.0,12.606,0.363,39.269,120.496,3.451,1.468,19.625,0.331,89.99,2.22
1175.461,2408.401,8.682,8.5,109.765,85.373,116.305,2.524,25.564,0.087,6.752,0.889,0.353,0.0,12.394,0.352,38.189,121.041,3.387,1.432,19.378,0.335,83.942,2.228
1175.614,2444.928,8.714,8.5,107.178,82.747,99.93,2.543,24.98,0.087,6.774,0.892,0.352,0.0,12.304,0.351,37.131,121.699,3.342,1.398,19.126,0.316,82.246,2.232
1175.766,2442.333,8.733,8.5,106.23,83.598,105.981,2.572,24.297,0.086,6.797,0.887,0.321,0.0,12.343,0.321,36.032,122.041,3.377,1.401,18.815,0.314,82.008,2.229
1175.918,2471.334,8.736,8.5,109.478,85.79,112.714,2.585,23.534,0.086,6.766,0.85,0.319,0.0,12.333,0.319,34.772,122.345,3.379,1.386,18.375,0.306,87.318,2.229
1176.071,2534.134,8.727,8.5,113.413,85.857,109.682,2.61,22.316,0.085,6.688,0.834,0.315,0.0,12.128,0.316,32.71,122.77,3.314,1.331,17.6,0.315,88.831,2.226
1176.223,2515.857,8.733,8.5,110.458,87.031,117.921,2.626,20.93,0.085,6.694,0.84,0.323,0.0,11.832,0.324,30.292,122.548,3.256,1.279,16.645,0.331,82.309,2.23
1176.376,2517.934,8.784,8.5,106.769,87.653,103.965,2.644,20.939,0.085,7.119,0.917,0.337,0.0,12.304,0.34,30.095,122.007,3.46,1.344,16.81,0.333,90.118,2.227
1176.528,2540.334,8.822,8.5,103.569,93.087,98.325,2.676,20.807,0.086,7.684,0.971,0.346,0.0,12.834,0.347,29.655,121.716,3.774,1.449,16.903,0.33,90.648,2.221
1176.68,2480.268,8.861,8.5,103.109,97.569,107.579,2.711,17.425,0.085,6.977,1.012,0.337,0.0,11.178,0.339,24.675,120.962,3.536,1.38,14.277,0.326,98.654,2.22
1176.833,2480.928,8.928,8.5,106.845,104.05,102.708,2.747,16.897,0.084,6.863,0.978,0.342,0.0,10.866,0.343,23.904,119.103,3.486,1.37,13.863,0.323,103.691,2.236
1176.985,2573.334,8.908,8.5,107.387,106.356,109.015,2.793,18.425,0.084,7.415,1.089,0.349,0.0,11.718,0.351,26.109,119.045,3.749,1.485,15.06,0.334,109.45,2.257
1177.138,2585.667,8.867,8.5,109.172,101.626,110.329,2.818,20.428,0.086,8.065,1.144,0.363,0.0,12.807,0.365,29.061,118.107,4.063,1.628,16.613,0.336,106.874,2.262
1177.29,2500.399,9.007,8.5,107.545,96.765,108.017,2.786,21.944,0.085,8.291,1.097,0.358,0.0,13.305,0.361,31.469,119.366,4.178,1.722,17.641,0.341,90.296,2.251
1177.442,2473.267,8.842,8.5,105.933,92.237,101.965,2.697,21.721,0.082,7.642,0.949,0.364,0.0,12.5,0.364,31.613,120.931,3.964,1.716,17.133,0.361,92.936,2.237
1177.595,2500.356,9.039,8.5,108.097,92.606,108.475,2.617,23.856,0.08,7.672,0.872,0.367,0.012,13.107,0.367,35.071,122.161,3.982,1.732,18.45,0.355,94.845,2.23
1177.747,2482.866,9.128,8.5,109.0,95.48,113.426,2.595,25.706,0.08,7.832,0.829,0.356,0.012,13.63,0.356,37.918,123.704,4.019,1.741,19.642,0.342,89.611,2.224
1177.9,2483.066,8.886,8.5,107.546,93.217,102.155,2.592,28.086,0.084,8.5,0.821,0.337,0.0,14.677,0.337,41.148,123.303,4.181,1.792,21.316,0.331,100.651,2.226
1178.052,2560.376,8.88,8.5,105.64,97.713,107.259,2.604,28.561,0.087,8.69,0.852,0.322,0.0,14.919,0.322,41.591,123.209,4.151,1.753,21.704,0.317,90.239,2.226
1178.204,2599.466,8.708,8.5,104.632,95.09,105.867,2.604,27.595,0.089,8.381,0.874,0.317,0.0,14.45,0.316,39.911,122.922,3.935,1.616,21.027,0.33,101.557,2.225
1178.357,2535.4,8.695,8.5,105.314,92.884,102.085,2.605,26.938,0.09,7.817,0.875,0.336,0.0,14.214,0.335,38.905,122.555,3.668,1.451,20.525,0.32,94.058,2.221
1178.509,2555.666,8.669,8.5,109.171,91.732,107.93,2.587,26.489,0.09,7.248,0.843,0.339,0.0,13.72,0.338,38.793,122.498,3.541,1.42,20.135,0.321,82.796,2.219
1178.662,2530.733,8.669,8.5,107.93,90.455,117.606,2.58,25.974,0.089,6.959,0.826,0.345,0.0,13.187,0.346,38.514,122.691,3.519,1.449,19.774,0.309,98.232,2.218
1178.814,2542.715,8.682,8.5,112.332,91.248,98.306,2.556,25.87,0.09,6.951,0.82,0.326,0.0,13.031,0.327,38.424,123.235,3.507,1.454,19.725,0.317,90.176,2.219
1178.966,2496.249,8.708,8.5,110.838,90.198,121.151,2.555,25.644,0.089,6.883,0.82,0.328,0.0,12.698,0.328,38.217,123.937,3.477,1.463,19.52,0.314,85.374,2.215
1179.119,2464.072,8.727,8.5,114.41,89.641,113.042,2.527,26.166,0.089,6.943,0.825,0.323,0.0,12.698,0.322,39.09,124.25,3.496,1.485,19.808,0.326,94.946,2.221
1179.271,2492.266,8.74,8.5,107.744,88.332,108.996,2.51,26.819,0.09,7.134,0.832,0.339,0.0,13.121,0.338,39.815,124.009,3.565,1.504,20.124,0.331,88.895,2.228
1179.424,2546.199,8.765,8.5,104.496,86.106,101.577,2.498,25.541,0.088,6.799,0.839,0.346,0.0,12.538,0.346,37.751,123.83,3.381,1.423,19.062,0.336,82.801,2.235
1179.576,2511.215,8.771,8.5,103.776,89.87,103.162,2.51,25.631,0.088,6.917,0.84,0.346,0.0,12.725,0.346,37.728,123.624,3.412,1.428,19.136,0.331,88.24,2.233
1179.728,2523.8,8.797,8.5,103.646,93.464,107.013,2.51,25.221,0.088,6.906,0.844,0.342,0.0,12.663,0.342,36.972,122.679,3.384,1.405,18.885,0.319,99.95,2.231
1179.881,2496.333,8.803,8.5,105.42,100.008,100.679,2.524,25.018,0.088,6.988,0.845,0.334,0.0,12.806,0.334,36.396,122.49,3.365,1.369,18.828,0.312,92.133,2.227
1180.033,2452.715,8.803,8.5,104.047,96.184,108.539,2.538,25.099,0.088,7.166,0.844,0.326,0.0,13.065,0.326,36.21,122.473,3.36,1.333,19.011,0.332,107.915,2.225
1180.186,2516.934,8.784,8.5,100.723,97.276,102.842,2.564,24.882,0.088,7.19,0.843,0.343,0.0,13.058,0.343,35.751,122.441,3.326,1.299,18.947,0.342,88.528,2.22
1180.338,2537.214,8.803,8.5,102.168,90.582,90.948,2.571,24.865,0.089,7.213,0.837,0.354,0.0,13.13,0.353,35.627,122.596,3.315,1.28,18.959,0.335,95.638,2.223
1180.49,2486.068,8.822,8.5,105.497,95.001,113.745,2.555,24.728,0.089,7.244,0.85,0.336,0.0,13.233,0.336,35.303,122.469,3.301,1.253,18.928,0.32,87.673,2.228
1180.643,2435.068,8.842,8.5,110.955,98.04,114.119,2.536,24.693,0.088,7.317,0.862,0.331,0.0,13.309,0.331,35.319,122.093,3.338,1.266,19.057,0.306,101.451,2.232
1180.795,2505.071,8.848,8.5,107.703,98.142,107.242,2.548,24.589,0.088,7.391,0.873,0.324,0.0,13.41,0.324,35.224,121.837,3.414,1.301,19.058,0.316,104.71,2.225
1180.948,2497.133,8.842,8.5,104.425,94.843,103.776,2.576,24.259,0.087,7.421,0.873,0.328,0.0,13.397,0.328,34.757,121.823,3.419,1.294,18.973,0.332,87.971,2.217
1181.1,2462.732,8.842,8.5,103.55,93.418,103.091,2.586,24.073,0.086,7.485,0.859,0.34,0.0,13.436,0.341,34.544,122.013,3.458,1.306,18.993,0.34,91.874,2.212
1181.252,2479.733,8.797,8.5,102.648,92.946,104.394,2.552,24.31,0.086,7.562,0.858,0.347,0.0,13.565,0.349,35.066,122.347,3.55,1.36,19.24,0.346,99.605,2.218
1181.405,2498.625,8.784,8.5,103.84,89.297,100.598,2.52,24.224,0.086,7.519,0.866,0.353,0.0,13.472,0.355,35.069,122.555,3.568,1.382,19.187,0.333,86.86,2.222
1181.557,2514.268,8.775,8.5,104.546,84.525,106.104,2.521,23.993,0.085,7.394,0.879,0.344,0.0,13.244,0.344,34.863,122.485,3.515,1.368,19.082,0.325,80.072,2.223
1181.71,2571.938,8.752,8.5,102.83,85.102,106.439,2.538,24.404,0.086,7.386,0.876,0.342,0.0,13.36,0.342,35.704,122.297,3.538,1.379,19.545,0.328,86.0,2.221
1181.862,2564.933,8.708,8.5,104.749,89.069,95.43,2.565,24.147,0.086,7.265,0.864,0.342,0.0,13.352,0.342,35.423,122.04,3.515,1.359,19.462,0.322,88.546,2.224
1182.014,2454.999,8.701,8.5,105.467,87.874,112.517,2.595,24.075,0.086,7.234,0.851,0.341,0.0,13.642,0.341,35.176,121.951,3.448,1.282,19.553,0.338,92.948,2.229
1182.167,2512.932,8.689,8.5,109.383,88.5,108.08,2.624,24.086,0.086,7.316,0.836,0.358,0.0,13.998,0.359,34.98,121.333,3.417,1.221,19.685,0.345,82.005,2.235
1182.319,2707.999,8.701,8.5,102.858,86.692,107.329,2.628,23.885,0.085,7.373,0.831,0.354,0.0,14.023,0.355,34.369,117.144,3.332,1.148,19.556,0.338,90.541,2.235
1182.472,2621.823,8.682,8.5,104.357,88.539,92.721,2.638,24.022,0.086,7.947,0.847,0.345,0.0,14.529,0.347,33.757,116.822,3.411,1.112,19.503,0.328,87.315,2.227
1182.624,2512.534,8.669,8.5,104.177,86.788,113.14,2.629,23.012,0.086,7.985,0.873,0.339,0.0,14.227,0.34,32.195,116.53,3.598,1.229,18.367,0.323,87.785,2.219
1182.776,2499.334,8.65,8.5,110.786,90.899,106.727,2.645,22.647,0.086,7.938,0.882,0.332,0.0,14.006,0.332,31.617,115.973,3.596,1.24,17.995,0.351,85.243,2.219
1182.929,2487.812,8.65,8.5,105.488,96.286,112.676,2.697,21.481,0.086,8.007,0.906,0.345,0.0,13.312,0.345,29.757,115.412,3.683,1.317,16.943,0.356,99.738,2.266
1183.081,2444.067,8.638,8.5,101.59,101.947,97.007,2.843,20.398,0.086,7.924,0.97,0.328,0.0,12.53,0.328,28.349,113.362,3.771,1.444,16.06,0.345,103.823,2.351
1183.234,2511.199,8.727,8.5,100.232,96.638,95.506,3.053,20.214,0.091,8.492,1.288,0.31,0.04,12.518,0.31,28.561,93.398,4.43,1.94,16.023,0.293,102.708,2.445
1183.386,2520.533,8.746,8.5,99.442,97.413,107.905,3.241,20.627,0.101,9.728,2.279,0.289,0.046,13.351,0.29,29.337,83.627,5.763,2.877,16.573,0.274,82.229,2.481
1183.538,2471.667,8.727,8.5,100.605,95.248,94.761,3.309,17.615,0.101,8.447,3.33,0.299,0.03,11.547,0.299,25.283,76.692,5.38,2.854,14.197,0.278,106.3,2.442
1183.691,2469.668,8.689,8.5,104.719,102.172,99.077,3.196,15.015,0.1,7.272,2.603,0.308,0.014,9.965,0.307,21.772,77.417,4.974,2.797,12.134,0.323,96.292,2.382
1183.843,2536.063,8.574,8.5,107.548,97.192,121.549,3.06,16.812,0.102,8.157,1.878,0.327,0.031,11.228,0.325,24.402,116.11,5.711,3.272,13.52,0.345,103.599,2.356
1183.996,2471.062,8.583,8.5,109.569,94.31,104.199,3.011,17.089,0.104,8.508,2.178,0.319,0.037,11.567,0.318,24.72,109.631,6.092,3.568,13.785,0.302,92.279,2.422
1184.148,2427.867,8.593,8.5,99.914,86.914,104.614,3.077,21.541,0.106,10.86,3.592,0.269,0.038,14.543,0.268,31.009,87.44,7.673,4.49,17.408,0.228,87.147,2.503
1184.3,2438.312,8.784,8.5,99.352,86.33,91.623,3.143,47.936,0.111,23.467,5.483,0.217,0.0,31.476,0.217,67.84,79.955,14.52,7.472,38.616,0.195,82.025,2.522
1184.453,2463.353,8.784,8.5,101.245,89.618,100.972,3.105,21.663,0.107,12.02,3.722,0.219,0.0,15.341,0.218,29.955,76.733,7.6,3.873,18.007,0.226,89.128,2.477
1184.605,2505.313,8.689,8.5,105.557,96.587,110.376,3.035,14.529,0.103,7.43,2.92,0.257,0.0,10.08,0.256,20.736,110.304,5.089,2.816,11.906,0.267,97.157,2.435
1184.758,2514.25,8.641,8.5,108.938,101.996,105.197,2.979,15.168,0.103,7.411,2.377,0.292,0.027,10.31,0.291,22.079,114.537,5.293,3.036,12.341,0.268,103.459,2.411
1184.91,2437.25,8.612,8.5,112.495,97.735,111.011,2.972,13.047,0.1,6.489,2.197,0.3,0.021,8.925,0.3,19.045,99.701,4.901,2.939,10.655,0.274,105.278,2.375
1185.062,2430.533,8.65,8.5,119.247,92.558,121.602,2.956,13.442,0.098,6.941,1.823,0.311,0.028,9.133,0.311,19.324,97.822,5.168,3.09,11.065,0.287,84.724,2.33
1185.215,2500.067,8.631,8.5,120.436,91.276,124.848,2.903,17.742,0.1,9.552,1.859,0.313,0.033,11.835,0.313,24.733,98.972,6.04,3.236,14.58,0.314,87.436,2.315
1185.367,2487.201,8.612,8.5,116.254,95.774,114.908,2.865,16.121,0.099,8.588,1.938,0.327,0.048,10.757,0.326,22.327,106.345,5.247,2.696,13.138,0.326,101.654,2.311
1185.52,2477.999,8.631,8.5,111.146,102.576,109.242,2.858,15.333,0.098,7.757,1.953,0.336,0.049,10.357,0.335,21.325,108.584,4.684,2.299,12.377,0.332,98.379,2.309
1185.672,2430.562,8.679,8.5,110.207,102.584,109.462,2.877,15.44,0.098,7.409,1.823,0.341,0.044,10.545,0.34,21.732,109.351,4.566,2.237,12.353,0.318,107.156,2.303
1185.824,2482.666,8.679,8.5,117.033,103.24,111.697,2.886,14.414,0.097,6.77,1.66,0.327,0.033,9.754,0.327,20.617,109.555,4.427,2.296,11.526,0.322,101.352,2.31
1185.977,2504.934,8.65,8.5,119.866,103.518,129.783,2.876,14.563,0.097,6.792,1.605,0.335,0.031,9.675,0.335,20.902,108.662,4.379,2.264,11.71,0.325,100.421,2.314
1186.129,2490.688,8.638,8.5,125.253,104.147,118.191,2.866,14.732,0.097,6.945,1.617,0.344,0.025,9.628,0.346,21.016,109.047,4.282,2.161,11.92,0.323,108.843,2.312
1186.282,2453.466,8.612,8.5,120.331,110.381,129.11,2.858,14.75,0.096,6.961,1.628,0.332,0.018,9.549,0.333,20.945,108.298,4.171,2.068,11.923,0.313,102.881,2.313
1186.434,2411.6,8.622,8.5,120.875,109.892,115.698,2.868,14.603,0.096,6.835,1.582,0.318,0.017,9.51,0.319,20.693,109.806,4.065,1.984,11.774,0.323,119.342,2.314
1186.586,2477.799,8.644,8.5,117.891,112.517,119.712,2.889,14.352,0.096,6.727,1.499,0.334,0.022,9.406,0.334,20.254,114.188,3.998,1.941,11.502,0.335,107.011,2.316
1186.739,2478.734,8.65,8.5,120.735,105.165,118.627,2.918,14.309,0.095,6.626,1.463,0.342,0.033,9.384,0.342,20.18,115.897,3.964,1.93,11.351,0.364,110.858,2.314
1186.891,2417.4,8.669,8.5,123.337,103.075,123.933,2.929,14.556,0.093,6.529,1.456,0.377,0.034,9.384,0.377,20.626,116.217,3.853,1.859,11.51,0.351,97.416,2.309
1187.044,2476.266,8.574,8.5,124.569,100.855,126.276,2.93,15.266,0.093,6.718,1.48,0.362,0.031,9.707,0.361,21.703,117.036,3.937,1.898,12.027,0.348,100.465,2.302
1187.196,2486.866,8.574,8.5,122.345,103.027,123.434,2.908,15.112,0.094,6.615,1.506,0.351,0.029,9.596,0.351,21.53,117.326,3.869,1.857,11.961,0.317,105.243,2.295
1187.348,2465.687,8.65,8.5,121.478,106.56,114.815,2.89,15.137,0.094,6.575,1.514,0.32,0.0,9.563,0.32,21.533,117.095,3.812,1.824,11.909,0.313,103.876,2.297
1187.501,2484.199,8.555,8.5,117.901,107.972,122.963,2.876,15.454,0.096,6.739,1.544,0.324,0.0,9.774,0.324,21.932,116.782,3.9,1.863,12.135,0.333,109.968,2.301
1187.653,2424.468,8.555,8.5,117.777,108.105,114.073,2.854,15.353,0.098,6.713,1.519,0.348,0.0,9.679,0.348,21.726,116.815,3.874,1.86,11.972,0.329,110.05,2.303
1187.806,2449.799,8.542,8.5,118.824,106.523,116.233,2.826,15.365,0.099,6.721,1.497,0.345,0.018,9.663,0.345,21.683,116.759,3.875,1.864,11.905,0.333,103.307,2.303
1187.958,2542.068,8.555,8.5,120.795,104.181,126.327,2.788,15.437,0.099,6.711,1.489,0.344,0.023,9.633,0.345,21.783,116.532,3.858,1.865,11.893,0.315,105.393,2.307
1188.11,2531.0,8.497,8.5,122.84,107.974,119.338,2.79,15.152,0.099,6.679,1.478,0.328,0.027,9.533,0.328,21.396,116.514,3.907,1.917,11.688,0.32,103.041,2.308
1188.263,2486.2,8.497,8.5,120.254,106.485,123.033,2.821,14.927,0.099,6.613,1.478,0.327,0.029,9.426,0.328,21.078,116.79,3.9,1.924,11.515,0.311,115.741,2.307
1188.415,2472.199,8.497,8.5,120.716,106.591,118.231,2.846,14.881,0.099,6.625,1.469,0.317,0.027,9.423,0.317,21.033,116.931,3.912,1.931,11.529,0.309,99.873,2.309
1188.568,2428.688,8.516,8.5,122.293,101.054,121.715,2.881,15.261,0.098,6.82,1.522,0.319,0.029,9.651,0.319,21.555,116.606,3.997,1.964,11.852,0.315,103.443,2.317
1188.72,2456.334,8.526,8.5,120.74,101.676,127.622,2.872,15.171,0.096,6.807,1.576,0.319,0.032,9.627,0.319,21.428,116.317,4.014,1.984,11.767,0.313,99.004,2.323
1188.872,2452.533,8.555,8.5,120.37,103.995,113.705,2.874,15.153,0.096,6.826,1.612,0.318,0.036,9.661,0.318,21.451,116.021,4.078,2.031,11.787,0.315,102.612,2.324
1189.025,2439.067,8.536,8.5,120.157,105.411,119.532,2.843,15.011,0.094,6.768,1.555,0.323,0.036,9.576,0.324,21.217,115.622,4.024,1.996,11.667,0.311,110.114,2.317
1189.177,2519.8,8.478,8.5,123.678,104.88,127.3,2.855,14.814,0.095,6.703,1.492,0.322,0.042,9.492,0.323,20.934,116.328,4.011,1.992,11.525,0.342,103.292,2.308
1189.33,2548.376,8.459,8.5,125.176,104.694,124.677,2.847,14.728,0.094,6.659,1.446,0.352,0.044,9.443,0.353,20.751,116.67,3.925,1.915,11.486,0.353,101.353,2.305
1189.482,2553.8,8.434,8.5,125.892,106.537,123.803,2.857,14.726,0.094,6.687,1.468,0.362,0.038,9.452,0.363,20.706,116.883,3.924,1.906,11.488,0.347,109.339,2.304
1189.634,2543.666,8.446,8.5,124.056,104.245,129.402,2.871,14.659,0.094,6.684,1.503,0.357,0.026,9.427,0.359,20.588,116.999,3.906,1.893,11.441,0.307,109.023,2.305
1189.787,2458.25,8.459,8.5,118.96,105.786,119.328,2.88,14.559,0.093,6.648,1.525,0.325,0.02,9.384,0.326,20.468,116.85,3.896,1.885,11.41,0.303,93.762,2.303
