DEPTH,BS,CALI,GR,RESS,RESM,RESD,DENS,NEUT,PEF,DTC
1345.082,8.5,8.971,116.32,5.272,9.156,11.66,2.36,0.312,2.938,104.408
1345.235,8.5,9.048,113.618,5.236,8.713,11.122,2.356,0.335,2.973,104.153
1345.387,8.5,9.025,113.032,5.612,8.991,11.55,2.354,0.359,3.006,104.589
1345.54,8.5,8.948,112.674,5.566,8.516,10.941,2.362,0.337,3.047,104.756
1345.692,8.5,8.909,114.524,5.115,7.744,9.974,2.372,0.311,3.083,104.227
1345.844,8.5,8.855,116.189,5.342,8.161,10.534,2.384,0.317,3.1,104.581
1345.997,8.5,8.94,115.88,5.687,8.713,11.216,2.389,0.333,3.1,103.772
1346.149,8.5,8.94,118.96,6.047,9.323,11.923,2.4,0.353,3.11,103.252
1346.302,8.5,9.029,119.077,6.148,9.502,12.047,2.402,0.372,3.118,104.143
1346.454,8.5,9.179,117.47,6.483,10.346,13.191,2.394,0.392,3.112,104.824
1346.606,8.5,9.133,114.191,6.51,10.514,13.447,2.375,0.384,3.051,106.473
1346.759,8.5,9.094,110.733,6.184,10.002,12.874,2.341,0.361,2.95,109.646
1346.911,8.5,8.917,101.653,5.577,9.489,12.444,2.292,0.33,2.846,112.723
1347.064,8.5,8.678,92.869,4.849,8.609,11.382,2.247,0.328,2.782,115.557
1347.216,8.5,8.416,86.89,4.424,8.066,10.636,2.228,0.318,2.776,118.238
1347.368,8.5,8.393,84.243,4.202,8.224,10.781,2.231,0.314,2.798,118.399
1347.521,8.5,8.208,81.609,4.336,9.987,13.114,2.234,0.292,2.817,118.093
1347.673,8.5,8.146,83.208,4.301,11.057,14.436,2.237,0.301,2.826,117.903
1347.826,8.5,8.104,82.304,4.092,10.813,14.012,2.238,0.299,2.826,117.756
1347.978,8.5,8.092,85.679,3.78,9.876,12.75,2.238,0.317,2.841,116.376
1348.13,8.5,8.061,87.823,3.791,9.478,12.256,2.253,0.296,2.884,113.938
1348.283,8.5,8.069,94.941,4.064,9.656,12.537,2.275,0.302,2.942,112.814
1348.435,8.5,8.115,95.22,4.011,9.213,11.914,2.304,0.282,3.001,110.902
1348.588,8.5,8.208,93.731,3.98,8.973,11.53,2.327,0.286,3.051,108.756
1348.74,8.5,8.219,96.492,4.47,9.824,12.457,2.355,0.284,3.109,107.229
1348.892,8.5,8.231,100.166,5.093,10.66,13.288,2.376,0.312,3.152,105.199
1349.045,8.5,8.308,112.34,5.338,10.373,12.813,2.383,0.301,3.156,104.46
1349.197,8.5,8.339,110.277,5.154,9.392,11.625,2.37,0.31,3.102,106.202
1349.35,8.5,8.37,106.751,4.901,8.796,10.986,2.335,0.316,2.988,110.18
1349.502,8.5,8.37,91.594,4.621,8.699,11.007,2.289,0.34,2.83,113.116
1349.654,8.5,8.347,85.238,4.525,8.849,11.35,2.245,0.342,2.689,115.364
1349.807,8.5,8.37,80.972,4.758,9.66,12.638,2.228,0.342,2.626,117.088
1349.959,8.5,8.439,76.579,4.436,10.04,13.324,2.224,0.349,2.627,116.273
1350.112,8.5,8.462,79.156,4.125,10.455,13.833,2.219,0.35,2.639,115.841
1350.264,8.5,8.497,85.456,4.008,10.853,14.2,2.214,0.318,2.645,115.399
1350.416,8.5,8.393,87.591,3.946,11.174,14.551,2.222,0.327,2.661,115.234
1350.569,8.5,8.508,84.29,3.661,10.702,14.001,2.239,0.324,2.689,115.679
1350.721,8.5,8.555,77.983,3.61,10.559,13.906,2.247,0.339,2.698,115.878
1350.874,8.5,8.578,79.898,3.624,10.275,13.603,2.244,0.315,2.671,115.894
1351.026,8.5,8.647,82.854,3.607,9.935,13.142,2.237,0.325,2.621,115.98
1351.178,8.5,8.701,82.688,3.736,9.983,13.211,2.241,0.332,2.592,116.066
1351.331,8.5,8.701,83.574,3.795,10.067,13.341,2.243,0.317,2.579,116.13
1351.483,8.5,8.678,85.326,3.879,10.308,13.61,2.242,0.337,2.608,116.262
1351.636,8.5,8.632,88.96,3.893,10.603,14.017,2.24,0.332,2.652,116.229
1351.788,8.5,8.601,90.327,3.986,10.757,14.19,2.234,0.347,2.7,116.359
1351.94,8.5,8.508,86.186,4.19,11.152,14.66,2.231,0.321,2.712,116.436
1352.093,8.5,8.52,82.812,4.093,10.678,13.913,2.229,0.338,2.691,116.541
1352.245,8.5,8.562,76.614,4.085,10.477,13.585,2.233,0.354,2.655,116.741
1352.398,8.5,8.501,76.652,4.082,10.241,13.237,2.236,0.341,2.626,117.071
1352.55,8.5,8.462,78.164,4.048,9.973,12.856,2.24,0.31,2.611,116.548
1352.702,8.5,8.416,82.211,4.006,9.936,12.815,2.245,0.294,2.618,116.518
1352.855,8.5,8.377,82.871,3.925,9.65,12.457,2.253,0.315,2.65,116.589
1353.007,8.5,8.347,82.146,3.853,9.415,12.181,2.254,0.349,2.711,115.922
1353.16,8.5,8.331,78.908,3.745,9.176,11.865,2.261,0.347,2.799,114.706
1353.312,8.5,8.3,82.421,4.003,10.115,13.131,2.275,0.316,2.878,114.476
1353.464,8.5,8.316,86.88,4.219,11.145,14.517,2.285,0.313,2.902,112.637
1353.617,8.5,8.316,91.1,4.128,11.404,14.908,2.286,0.313,2.865,112.393
1353.769,8.5,8.242,89.562,3.916,10.997,14.479,2.275,0.343,2.816,114.655
1353.922,8.5,8.208,92.457,3.817,10.67,14.069,2.268,0.347,2.785,114.63
1354.074,8.5,8.208,98.715,3.911,10.698,14.172,2.265,0.361,2.793,115.744
1354.226,8.5,8.196,99.274,3.959,10.935,14.573,2.263,0.351,2.812,115.595
1354.379,8.5,8.208,93.639,3.817,10.356,13.863,2.263,0.323,2.836,115.133
1354.531,8.5,8.185,92.695,3.781,9.95,13.273,2.261,0.318,2.85,114.075
1354.684,8.5,8.185,91.738,3.851,10.161,13.441,2.271,0.301,2.864,111.563
1354.836,8.5,8.1,93.167,4.053,10.452,13.762,2.296,0.297,2.895,108.727
1354.988,8.5,8.077,86.865,4.379,10.715,13.983,2.318,0.286,2.941,107.925
1355.141,8.5,8.023,87.425,4.353,10.254,13.337,2.321,0.297,2.987,107.259
1355.293,8.5,8.011,89.482,4.281,9.743,12.566,2.318,0.303,3.012,107.481
1355.446,8.5,7.977,93.816,4.461,10.091,12.951,2.332,0.296,3.022,108.382
1355.598,8.5,8.046,97.438,4.833,10.129,12.902,2.355,0.289,3.008,107.297
1355.75,8.5,8.185,101.357,4.945,9.89,12.536,2.358,0.283,2.962,107.795
1355.903,8.5,8.316,102.275,4.822,9.806,12.419,2.329,0.296,2.882,107.797
1356.055,8.5,8.347,99.342,4.675,9.613,12.353,2.288,0.282,2.801,109.156
1356.208,8.5,8.266,97.665,4.55,9.018,11.577,2.258,0.297,2.762,110.513
1356.36,8.5,8.216,97.83,4.585,8.83,11.266,2.269,0.303,2.804,109.812
1356.512,8.5,8.223,101.224,4.64,9.027,11.462,2.303,0.321,2.886,105.181
1356.665,8.5,8.246,95.985,5.304,10.61,13.434,2.335,0.311,2.951,103.573
1356.817,8.5,8.277,91.877,5.493,11.55,14.468,2.332,0.291,2.957,91.562
1356.97,8.5,8.323,84.368,5.358,12.413,15.632,2.362,0.27,2.929,80.822
1357.122,8.5,8.3,80.058,5.257,12.77,16.209,2.407,0.25,2.886,77.448
1357.274,8.5,8.185,79.817,5.96,14.781,18.836,2.413,0.248,2.8,82.398
1357.427,8.5,8.208,80.694,4.407,10.058,12.714,2.343,0.266,2.688,93.195
1357.579,8.5,8.162,86.872,4.213,9.278,11.862,2.268,0.296,2.618,108.665
1357.732,8.5,8.308,85.657,4.252,9.349,12.134,2.241,0.329,2.622,118.812
1357.884,8.5,8.331,86.506,4.127,9.417,12.242,2.243,0.32,2.681,118.881
1358.036,8.5,8.254,82.64,4.117,9.806,12.628,2.237,0.337,2.723,119.102
1358.189,8.5,8.3,84.475,4.04,9.599,12.249,2.244,0.329,2.765,115.625
1358.341,8.5,8.219,83.04,4.248,9.641,12.321,2.279,0.344,2.828,110.438
1358.494,8.5,8.246,89.267,4.89,10.948,14.14,2.34,0.296,2.94,106.548
1358.646,8.5,8.37,90.069,5.475,12.476,16.269,2.374,0.283,3.032,103.97
1358.798,8.5,8.323,89.809,5.56,12.971,17.176,2.355,0.283,3.027,111.919
1358.951,8.5,8.239,81.975,4.982,11.48,15.347,2.294,0.314,2.913,116.508
1359.103,8.5,8.162,74.885,4.335,9.899,13.261,2.24,0.32,2.782,122.822
1359.256,8.5,8.231,77.247,4.255,9.117,12.109,2.212,0.317,2.714,123.6
1359.408,8.5,8.277,75.174,4.939,10.515,13.794,2.229,0.295,2.746,112.224
1359.56,8.5,8.162,81.429,5.503,12.664,16.636,2.287,0.275,2.83,105.064
1359.713,8.5,8.192,84.205,4.812,11.234,14.816,2.391,0.248,2.958,87.286
1359.865,8.5,8.242,89.66,4.354,10.149,13.235,2.455,0.247,3.056,92.383
1360.018,8.5,8.277,89.646,4.456,9.654,12.388,2.45,0.281,3.098,99.046
1360.17,8.5,8.3,90.504,4.296,8.955,11.364,2.379,0.313,3.054,113.033
1360.322,8.5,8.262,93.317,4.663,10.077,13.19,2.307,0.339,2.986,122.11
1360.475,8.5,8.285,94.566,4.502,9.447,12.776,2.265,0.338,2.947,123.988
1360.627,8.5,8.316,93.103,4.225,8.597,11.783,2.252,0.348,2.949,118.348
1360.78,8.5,8.335,94.928,4.158,8.284,11.239,2.274,0.313,2.969,114.648
1360.932,8.5,8.404,95.661,4.166,8.459,11.279,2.317,0.279,2.999,109.373
1361.084,8.5,8.439,97.044,4.786,10.082,13.32,2.371,0.271,3.057,102.395
1361.237,8.5,8.474,97.592,5.39,11.787,15.467,2.392,0.281,3.097,100.577
1361.389,8.5,8.347,92.694,5.592,12.031,15.767,2.38,0.299,3.067,103.828
1361.542,8.5,8.439,93.565,4.824,9.864,12.957,2.332,0.31,2.974,108.376
1361.694,8.5,8.89,89.139,4.337,8.386,11.181,2.29,0.326,2.881,113.016
1361.846,8.5,8.589,91.525,4.141,7.522,10.136,2.269,0.358,2.846,113.339
1361.999,8.5,8.601,92.872,4.204,7.61,10.381,2.288,0.336,2.868,111.157
1362.151,8.5,8.47,98.063,4.688,8.557,11.723,2.322,0.327,2.899,108.418
1362.304,8.5,8.555,109.297,5.178,9.548,12.947,2.351,0.296,2.901,105.701
1362.456,8.5,8.636,113.652,5.003,9.495,12.64,2.359,0.289,2.855,103.885
1362.608,8.5,8.728,113.902,4.56,8.551,11.183,2.362,0.293,2.822,104.391
1362.761,8.5,8.516,108.343,4.852,8.804,11.419,2.372,0.323,2.854,105.25
1362.913,8.5,8.462,103.366,5.123,8.853,11.519,2.38,0.321,2.922,104.31
1363.066,8.5,8.717,102.139,5.338,9.304,12.327,2.377,0.311,2.945,103.353
1363.218,8.5,8.728,101.231,5.404,9.329,12.419,2.374,0.271,2.903,103.295
1363.37,8.5,8.717,101.498,5.491,9.092,12.093,2.373,0.259,2.856,102.757
1363.523,8.5,8.663,98.674,5.318,8.599,11.345,2.375,0.254,2.862,103.341
1363.675,8.5,8.616,96.249,5.134,8.275,10.802,2.383,0.257,2.935,102.744
1363.828,8.5,8.601,99.76,5.738,9.396,12.342,2.399,0.259,3.032,102.103
1363.98,8.5,8.632,103.768,6.401,10.582,13.847,2.42,0.264,3.101,101.365
1364.132,8.5,8.717,105.317,6.395,10.85,14.188,2.421,0.272,3.088,101.31
1364.285,8.5,8.821,105.555,5.7,9.657,12.627,2.407,0.282,2.992,101.963
1364.437,8.5,8.855,105.461,5.924,10.256,13.538,2.375,0.288,2.855,103.947
1364.59,8.5,8.655,101.478,5.925,10.583,14.004,2.333,0.308,2.714,107.877
1364.742,8.5,8.647,98.41,5.063,9.634,12.874,2.294,0.305,2.621,111.298
1364.894,8.5,8.647,95.245,4.717,9.848,13.419,2.267,0.314,2.567,115.05
1365.047,8.5,8.555,91.205,4.664,10.402,14.256,2.256,0.318,2.546,116.716
1365.199,8.5,8.543,85.81,4.539,10.806,14.587,2.254,0.336,2.536,116.644
1365.352,8.5,8.555,80.133,4.364,11.012,14.496,2.246,0.325,2.538,116.592
1365.504,8.5,8.555,81.594,4.111,10.979,14.311,2.237,0.324,2.55,117.13
1365.656,8.5,8.547,81.624,3.888,10.603,13.842,2.232,0.318,2.547,116.171
1365.809,8.5,8.532,80.028,3.932,10.047,13.175,2.233,0.312,2.531,115.367
1365.961,8.5,8.57,78.535,4.167,10.248,13.653,2.234,0.29,2.517,114.642
1366.114,8.5,8.485,78.008,3.934,9.083,12.34,2.238,0.301,2.547,113.24
1366.266,8.5,8.485,83.446,3.83,8.685,11.974,2.27,0.303,2.633,111.084
1366.418,8.5,8.508,92.012,4.287,9.591,13.26,2.332,0.274,2.744,107.928
1366.571,8.5,8.555,98.857,5.109,11.357,15.425,2.39,0.248,2.838,103.417
1366.723,8.5,8.609,105.68,5.691,13.127,17.514,2.423,0.241,2.895,99.129
1366.876,8.5,8.678,107.738,6.278,14.17,18.718,2.421,0.26,2.925,98.681
1367.028,8.5,8.647,105.651,6.472,13.904,18.449,2.409,0.265,2.933,100.975
1367.18,8.5,8.663,103.964,5.885,11.305,14.982,2.387,0.272,2.91,102.611
1367.333,8.5,8.601,99.729,5.812,10.189,13.731,2.355,0.272,2.853,106.816
1367.485,8.5,8.562,96.28,5.364,8.745,11.983,2.321,0.276,2.783,106.915
1367.638,8.5,8.485,91.552,4.839,7.831,10.774,2.315,0.284,2.747,105.369
1367.79,8.5,8.508,90.941,4.895,8.184,11.23,2.353,0.272,2.773,103.566
1367.942,8.5,8.52,97.795,5.688,9.929,13.345,2.389,0.264,2.83,100.806
1368.095,8.5,8.508,98.522,6.903,13.337,17.582,2.395,0.253,2.865,97.56
1368.247,8.5,8.416,90.118,6.364,13.226,17.153,2.377,0.251,2.841,97.205
1368.4,8.5,8.416,87.425,5.301,11.163,14.338,2.354,0.254,2.78,103.002
1368.552,8.5,8.393,83.404,4.459,9.168,11.795,2.329,0.265,2.709,106.447
1368.704,8.5,8.555,89.427,4.525,9.558,12.429,2.285,0.281,2.662,108.955
1368.857,8.5,8.532,84.485,4.438,9.616,12.517,2.254,0.294,2.672,114.954
1369.009,8.5,8.501,84.991,4.479,10.06,13.007,2.249,0.282,2.723,115.697
1369.162,8.5,8.578,80.363,4.313,10.626,13.341,2.263,0.287,2.757,115.74
1369.314,8.5,8.601,82.981,4.336,11.474,13.738,2.276,0.29,2.716,115.467
1369.466,8.5,8.647,86.175,4.404,12.107,13.954,2.285,0.298,2.645,113.809
1369.619,8.5,8.632,91.94,4.583,12.557,14.264,2.29,0.297,2.612,113.136
1369.771,8.5,8.578,89.91,4.613,12.215,13.771,2.289,0.302,2.656,111.171
1369.924,8.5,8.543,90.671,4.709,10.936,12.231,2.282,0.306,2.734,110.671
1370.076,8.5,8.493,89.222,4.825,9.336,10.479,2.297,0.286,2.808,105.795
1370.228,8.5,8.408,91.533,5.125,8.79,9.955,2.346,0.274,2.885,102.035
1370.381,8.5,8.439,96.763,5.582,8.791,10.054,2.408,0.274,2.99,93.254
1370.533,8.5,8.543,100.918,6.588,10.796,12.546,2.451,0.279,3.148,85.91
1370.686,8.5,8.555,101.418,9.38,15.484,18.039,2.487,0.265,3.345,77.58
1370.838,8.5,8.57,95.474,11.957,18.322,21.397,2.552,0.233,3.516,67.812
1370.99,8.5,8.686,85.49,17.809,25.326,29.746,2.639,0.184,3.617,62.781
1371.143,8.5,8.709,81.908,30.555,41.419,49.584,2.69,0.148,3.628,57.77
1371.295,8.5,8.474,75.556,58.688,73.714,91.558,2.696,0.129,3.608,58.663
1371.448,8.5,8.4,76.994,61.925,77.711,97.897,2.676,0.13,3.558,60.357
1371.6,8.5,8.331,73.021,43.356,51.13,63.495,2.674,0.134,3.484,60.77
1371.752,8.5,8.416,78.264,54.44,71.251,89.955,2.657,0.153,3.374,62.452
1371.905,8.5,8.601,84.827,39.472,57.93,71.203,2.627,0.176,3.279,70.59
1372.057,8.5,8.501,94.974,13.448,16.792,19.39,2.573,0.213,3.204,79.886
1372.21,8.5,8.485,102.127,11.489,15.112,17.828,2.53,0.223,3.164,91.555
1372.362,8.5,8.454,104.414,9.126,12.263,14.713,2.488,0.244,3.163,96.827
1372.514,8.5,8.231,105.859,6.006,7.911,9.302,2.447,0.258,3.18,100.848
1372.667,8.5,8.15,105.489,5.746,8.006,9.324,2.417,0.275,3.173,101.165
1372.819,8.5,8.1,111.745,6.474,9.859,11.424,2.406,0.29,3.12,103.448
1372.972,8.5,8.081,120.59,6.693,11.126,12.802,2.4,0.281,3.054,103.544
1373.124,8.5,8.092,125.548,5.687,10.19,11.644,2.395,0.305,3.02,98.859
1373.276,8.5,8.219,120.608,5.114,9.554,11.027,2.396,0.306,3.026,99.569
1373.429,8.5,8.47,112.548,5.193,9.59,11.216,2.402,0.312,3.047,100.698
1373.581,8.5,8.612,110.579,5.804,10.447,12.395,2.4,0.3,3.042,101.967
1373.734,8.5,8.763,112.283,4.895,8.372,10.244,2.383,0.287,3.001,103.925
1373.886,8.5,8.817,108.234,4.807,8.312,10.529,2.369,0.279,2.932,105.268
1374.038,8.5,8.732,103.828,4.88,8.408,10.777,2.368,0.273,2.885,105.191
1374.191,8.5,8.686,102.541,5.006,8.766,11.3,2.362,0.283,2.827,106.021
1374.343,8.5,8.717,105.698,4.926,8.932,11.65,2.344,0.29,2.788,107.883
1374.496,8.5,8.728,105.112,4.365,8.082,10.738,2.311,0.29,2.731,109.923
1374.648,8.5,8.717,102.076,4.333,8.14,11.028,2.288,0.313,2.709,112.59
1374.8,8.5,8.555,100.308,4.276,7.874,10.801,2.277,0.319,2.699,112.009
1374.953,8.5,8.451,97.656,4.256,7.88,10.9,2.28,0.328,2.733,109.024
1375.105,8.5,8.439,96.205,4.234,7.986,11.146,2.292,0.309,2.764,106.551
1375.258,8.5,8.462,96.064,4.491,8.658,12.183,2.316,0.315,2.794,104.342
1375.41,8.5,8.508,98.145,4.564,8.765,12.244,2.343,0.291,2.798,103.336
1375.562,8.5,8.424,101.97,4.625,8.604,11.875,2.363,0.283,2.798,102.926
1375.715,8.5,8.462,99.238,4.56,8.206,11.278,2.378,0.258,2.815,102.377
1375.867,8.5,8.508,98.838,5.108,8.997,12.397,2.383,0.257,2.851,102.556
1376.02,8.5,8.485,102.409,4.956,8.449,11.636,2.379,0.264,2.897,103.23
1376.172,8.5,8.555,108.47,4.716,7.866,10.833,2.372,0.285,2.918,104.425
1376.324,8.5,8.555,109.402,4.466,7.291,9.965,2.353,0.286,2.896,106.829
1376.477,8.5,8.532,102.939,4.484,7.388,10.075,2.351,0.296,2.898,105.241
1376.629,8.5,8.601,99.251,4.544,7.72,10.432,2.36,0.303,2.925,104.532
1376.782,8.5,8.659,97.72,4.91,8.727,11.623,2.386,0.3,2.972,104.282
1376.934,8.5,8.755,99.145,5.085,9.389,12.432,2.393,0.298,2.957,104.416
1377.086,8.5,8.786,100.958,4.902,9.037,11.929,2.376,0.291,2.897,106.274
1377.239,8.5,8.878,100.368,4.468,8.1,10.654,2.347,0.294,2.839,108.719
1377.391,8.5,8.855,99.475,4.366,7.75,10.179,2.32,0.296,2.808,109.723
1377.544,8.5,8.709,90.658,4.097,7.089,9.27,2.312,0.286,2.808,108.202
1377.696,8.5,8.705,85.113,4.334,7.424,9.706,2.323,0.283,2.821,106.892
1377.848,8.5,8.751,80.235,4.263,7.232,9.46,2.34,0.291,2.843,104.753
1378.001,8.5,8.774,86.22,4.235,7.232,9.417,2.361,0.287,2.885,103.454
1378.153,8.5,8.824,93.349,4.568,7.79,10.094,2.377,0.28,2.932,102.865
1378.306,8.5,8.601,99.698,5.092,8.52,10.953,2.385,0.289,2.962,103.364
1378.458,8.5,8.416,101.869,5.003,7.994,10.212,2.383,0.293,2.965,102.394
1378.61,8.5,8.431,104.518,4.579,7.147,9.049,2.384,0.299,2.971,101.954
1378.763,8.5,8.47,104.53,4.821,7.504,9.472,2.402,0.303,3.004,101.289
1378.915,8.5,8.555,105.397,5.463,8.315,10.453,2.421,0.295,3.028,100.284
1379.068,8.5,8.609,107.885,6.036,9.22,11.469,2.426,0.295,3.014,101.375
1379.22,8.5,8.616,106.005,5.848,8.96,11.084,2.41,0.292,2.933,103.838
1379.372,8.5,8.624,103.812,5.29,8.19,10.093,2.397,0.288,2.857,105.441
1379.525,8.5,8.639,103.568,5.087,7.759,9.486,2.372,0.286,2.787,108.54
1379.677,8.5,8.636,99.336,4.952,7.529,9.248,2.342,0.309,2.778,110.465
1379.83,8.5,8.555,93.118,4.76,7.186,8.845,2.308,0.333,2.765,115.843
1379.982,8.5,8.508,87.504,4.668,7.149,8.774,2.308,0.328,2.745,114.375
1380.134,8.5,8.451,90.039,5.4,8.933,10.962,2.329,0.331,2.729,111.222
1380.287,8.5,8.462,95.584,5.501,9.117,10.937,2.361,0.318,2.734,101.394
1380.439,8.5,8.47,92.823,5.371,9.072,10.711,2.378,0.318,2.749,97.562
1380.592,8.5,8.478,91.147,5.412,9.313,10.919,2.396,0.275,2.751,94.957
1380.744,8.5,8.508,90.749,5.517,9.414,11.11,2.413,0.277,2.749,95.21
1380.896,8.5,8.447,89.937,6.605,11.177,13.385,2.412,0.258,2.752,95.284
1381.049,8.5,8.4,90.11,6.24,9.329,11.344,2.397,0.255,2.757,96.115
1381.201,8.5,8.416,87.703,6.559,8.829,10.909,2.384,0.255,2.784,88.46
1381.354,8.5,8.416,86.049,6.48,8.625,10.625,2.438,0.246,2.904,81.28
1381.506,8.5,8.416,82.09,6.526,8.922,10.924,2.521,0.194,3.055,71.689
1381.658,8.5,8.393,74.663,7.907,11.386,13.745,2.613,0.135,3.19,60.297
1381.811,8.5,8.416,72.834,13.157,20.208,24.224,2.67,0.111,3.228,60.302
1381.963,8.5,8.508,67.862,26.623,44.727,53.623,2.676,0.114,3.192,64.815
1382.116,8.5,8.474,68.645,23.463,42.172,50.946,2.624,0.145,3.117,75.151
1382.268,8.5,8.493,73.713,8.064,12.412,14.53,2.521,0.197,3.04,88.359
1382.42,8.5,8.439,82.736,5.567,8.155,9.68,2.425,0.244,2.973,99.099
1382.573,8.5,8.454,89.992,5.627,7.798,9.309,2.37,0.297,2.92,105.534
1382.725,8.5,8.501,94.074,5.827,8.064,9.696,2.354,0.334,2.875,104.528
1382.878,8.5,8.659,93.637,5.493,8.229,9.858,2.354,0.341,2.864,104.005
1383.03,8.5,8.717,91.285,4.935,8.114,9.588,2.354,0.311,2.896,102.557
1383.182,8.5,8.855,86.324,4.927,8.493,9.786,2.367,0.301,2.943,101.97
1383.335,8.5,8.786,87.215,5.046,8.974,10.219,2.376,0.3,2.954,102.48
1383.487,8.5,8.763,87.786,4.86,8.589,9.769,2.371,0.3,2.889,102.186
1383.64,8.5,8.763,89.017,4.646,8.161,9.452,2.351,0.303,2.81,102.036
1383.792,8.5,8.639,87.249,4.748,8.097,9.563,2.349,0.302,2.765,102.793
1383.944,8.5,8.655,86.775,4.806,8.019,9.579,2.353,0.301,2.77,103.259
1384.097,8.5,8.693,88.045,4.92,8.031,9.644,2.361,0.292,2.794,103.243
1384.249,8.5,8.709,85.91,4.852,7.881,9.491,2.357,0.301,2.807,106.213
1384.402,8.5,8.601,89.662,4.787,7.795,9.449,2.356,0.296,2.812,106.587
1384.554,8.5,8.585,94.554,4.608,7.519,9.117,2.357,0.324,2.795,106.096
1384.706,8.5,8.578,96.576,4.728,7.805,9.499,2.358,0.308,2.8,106.076
1384.859,8.5,8.555,98.96,4.772,7.695,9.362,2.366,0.29,2.797,105.037
1385.011,8.5,8.555,95.655,4.752,7.688,9.427,2.367,0.278,2.796,106.029
1385.164,8.5,8.647,98.83,4.705,7.586,9.341,2.358,0.283,2.811,105.178
1385.316,8.5,8.67,93.765,4.516,7.315,9.022,2.344,0.312,2.825,105.548
1385.468,8.5,8.609,94.789,4.547,7.459,9.281,2.339,0.306,2.832,105.48
1385.621,8.5,8.555,97.131,4.5,7.374,9.239,2.342,0.303,2.806,105.361
1385.773,8.5,8.555,100.323,4.531,7.508,9.445,2.339,0.289,2.794,105.93
1385.926,8.5,8.609,99.888,4.335,7.152,8.981,2.331,0.302,2.792,105.691
1386.078,8.5,8.52,96.229,4.447,7.368,9.246,2.33,0.309,2.758,106.432
1386.23,8.5,8.555,97.664,4.549,7.578,9.482,2.335,0.331,2.752,106.694
1386.383,8.5,8.589,98.359,4.203,7.009,8.766,2.337,0.336,2.766,106.463
1386.535,8.5,8.593,100.486,4.382,7.457,9.35,2.333,0.325,2.809,106.771
1386.688,8.5,8.462,101.383,4.417,7.496,9.379,2.332,0.314,2.814,107.618
1386.84,8.5,8.543,102.945,4.314,7.317,9.152,2.33,0.301,2.81,106.77
1386.992,8.5,8.601,103.832,4.231,7.284,9.148,2.328,0.3,2.793,107.052
1387.145,8.5,8.624,99.419,4.225,7.156,8.964,2.329,0.319,2.756,107.291
1387.297,8.5,8.647,92.297,4.182,6.965,8.697,2.331,0.331,2.723,106.113
1387.45,8.5,8.717,88.494,4.236,7.009,8.742,2.342,0.332,2.735,105.998
1387.602,8.5,8.794,91.14,4.379,7.224,8.988,2.346,0.31,2.811,105.339
1387.754,8.5,8.855,99.06,4.191,6.897,8.543,2.36,0.31,2.894,104.157
1387.907,8.5,8.901,103.829,4.345,7.104,8.81,2.368,0.313,2.918,103.563
1388.059,8.5,8.936,101.766,4.597,7.373,9.107,2.367,0.311,2.883,104.281
1388.212,8.5,8.89,100.948,4.775,7.565,9.335,2.356,0.308,2.835,104.36
1388.364,8.5,8.867,99.509,4.406,7.015,8.656,2.34,0.322,2.832,105.176
1388.516,8.5,8.763,100.579,4.673,7.582,9.425,2.336,0.329,2.841,106.884
1388.669,8.5,8.632,101.221,4.414,7.129,8.887,2.342,0.311,2.86,105.442
1388.821,8.5,8.616,101.103,4.359,7.151,8.947,2.353,0.309,2.865,105.749
1388.974,8.5,8.624,102.787,4.422,7.307,9.156,2.359,0.302,2.878,105.451
1389.126,8.5,8.612,98.751,4.454,7.335,9.184,2.349,0.313,2.893,105.292
1389.278,8.5,8.647,104.192,4.363,7.192,8.993,2.344,0.306,2.882,105.024
1389.431,8.5,8.659,104.054,4.31,7.025,8.788,2.346,0.282,2.875,104.648
1389.583,8.5,8.67,108.378,4.554,7.353,9.183,2.353,0.282,2.866,104.707
1389.736,8.5,8.632,104.62,4.595,7.412,9.221,2.355,0.288,2.877,103.648
1389.888,8.5,8.717,103.061,4.577,7.395,9.189,2.348,0.306,2.879,103.918
1390.04,8.5,8.751,101.043,4.516,7.203,8.958,2.346,0.305,2.883,104.176
1390.193,8.5,8.639,99.129,4.525,7.054,8.804,2.349,0.307,2.891,103.784
1390.345,8.5,8.639,99.314,4.67,7.175,8.969,2.363,0.303,2.881,103.477
1390.498,8.5,8.67,100.127,4.741,7.255,9.051,2.375,0.307,2.851,103.502
1390.65,8.5,8.693,98.606,4.784,7.273,9.096,2.371,0.312,2.839,104.183
1390.802,8.5,8.655,99.542,4.612,6.933,8.663,2.363,0.319,2.834,103.24
1390.955,8.5,8.77,102.12,4.725,7.088,8.88,2.359,0.297,2.834,103.187
1391.107,8.5,8.809,103.74,4.903,7.208,9.006,2.362,0.299,2.836,102.554
1391.26,8.5,8.844,105.386,5.131,7.492,9.35,2.359,0.291,2.867,102.07
1391.412,8.5,8.763,98.819,5.159,7.615,9.498,2.348,0.287,2.895,104.169
1391.564,8.5,8.701,97.725,4.517,6.774,8.412,2.343,0.276,2.903,105.085
1391.717,8.5,8.824,94.259,4.352,6.741,8.381,2.349,0.273,2.898,105.196
1391.869,8.5,8.901,103.623,4.496,7.041,8.716,2.359,0.281,2.888,104.312
1392.022,8.5,8.709,107.719,4.772,7.437,9.172,2.348,0.286,2.864,103.897
1392.174,8.5,8.724,110.972,4.784,7.437,9.195,2.324,0.307,2.861,104.2
