DEPT,CGXT,SMTU,GRGC,NPRL,CLDC,DCOR,DEN,PDPE,DT35,DSLL,DDLL,SPDL,MRRS,HVOL,AVOL,NPOR,NPRS,NPRD,DPOR,DPRL,DPRS,DPRD,BIT
2196.5,49.352657,3295.898438,121.369217,0.292323,8.883751,0.031013,2.45923,3.465503,90.384483,5.105548,4.966083,93.036125,3.911458,0.141304,0.053623,0.280814,0.354755,0.265656,0.146649,0.146649,0.115618,0.219663,8.5
2196.6,49.381001,3295.898438,122.389626,0.300354,8.888858,0.033868,2.457145,3.461236,90.904655,5.02665,4.896099,93.115128,3.835437,0.141373,0.053692,0.288502,0.362108,0.273027,0.147869,0.147869,0.116882,0.220778,8.5
2196.7,49.370869,3291.015625,125.42701,0.310395,8.888111,0.038046,2.4584,3.466919,91.425812,4.943414,4.816241,93.175911,3.7503,0.141205,0.053524,0.298051,0.371309,0.282241,0.147135,0.147135,0.116121,0.220107,8.5
2196.8,49.375996,3291.015625,128.437057,0.318763,8.87828,0.041192,2.460285,3.463384,91.870041,4.869617,4.735523,93.206291,3.681175,0.140716,0.053034,0.305949,0.378963,0.28992,0.146032,0.146032,0.114979,0.219099,8.5
2196.9,49.398228,3305.664063,131.133774,0.322035,8.857302,0.042778,2.463854,3.466074,92.171043,4.817103,4.668411,93.206284,3.638144,0.139993,0.052311,0.308946,0.381975,0.292922,0.143945,0.143945,0.112816,0.217191,8.5
2197.0,49.315521,3315.429688,130.568802,0.322682,8.832625,0.040957,2.464553,3.4588,92.342598,4.787825,4.633528,93.172867,3.632568,0.139335,0.051654,0.309421,0.382575,0.293516,0.143536,0.143536,0.112392,0.216816,8.5
2197.1,49.420494,3320.3125,127.149986,0.320827,8.815742,0.035155,2.458574,3.478376,92.404091,4.77559,4.626555,93.081703,3.648698,0.138937,0.051255,0.307519,0.380911,0.291813,0.147033,0.147033,0.116016,0.220014,8.5
2197.2,49.396767,3320.3125,120.378174,0.321521,8.807362,0.028721,2.451064,3.481294,92.421089,4.772983,4.631524,93.033089,3.661533,0.138755,0.051073,0.308068,0.381527,0.29245,0.151425,0.151425,0.120567,0.22403,8.5
2197.3,49.388454,3315.429688,114.929741,0.324816,8.804185,0.024922,2.448169,3.466445,92.442268,4.77479,4.642122,92.929771,3.665175,0.138623,0.050941,0.311123,0.384466,0.295475,0.153118,0.153118,0.122322,0.225578,8.5
2197.4,49.42091,3315.429688,112.046509,0.333134,8.799011,0.024253,2.450552,3.421687,92.517403,4.77803,4.652996,92.887222,3.66621,0.13844,0.050759,0.318982,0.391892,0.303113,0.151724,0.151724,0.120878,0.224304,8.5
2197.5,49.376919,3325.195313,112.504028,0.339147,8.79258,0.024417,2.452371,3.391104,92.644142,4.779269,4.65779,92.802147,3.656539,0.138236,0.050555,0.324654,0.397267,0.308633,0.15066,0.15066,0.119775,0.223331,8.5
2197.6,49.386189,3315.429688,115.788193,0.341434,8.786037,0.025817,2.455358,3.362726,92.832939,4.7749,4.656194,92.783913,3.632796,0.138048,0.050366,0.32678,0.399304,0.310733,0.148913,0.148913,0.117965,0.221734,8.5
2197.7,49.457779,3320.3125,120.25692,0.338354,8.780602,0.026908,2.456639,3.360501,93.0439,4.764847,4.64813,92.723145,3.606689,0.137914,0.050233,0.323801,0.396555,0.307906,0.148164,0.148164,0.117188,0.221049,8.5
2197.8,49.442966,3315.429688,123.284431,0.33506,8.777535,0.027221,2.455625,3.367133,93.250687,4.754146,4.635141,92.726181,3.594687,0.137844,0.050162,0.32063,0.393627,0.304881,0.148758,0.148758,0.117803,0.221591,8.5
2197.9,49.458641,3320.3125,122.236206,0.330168,8.776126,0.026501,2.450714,3.38502,93.381104,4.746919,4.62697,92.695786,3.592305,0.137813,0.050132,0.315959,0.389296,0.300388,0.151629,0.151629,0.120779,0.224217,8.5
2198.0,49.459747,3320.3125,120.559944,0.325648,8.775581,0.027339,2.447881,3.400803,93.417732,4.745515,4.626826,92.695793,3.599433,0.137838,0.050156,0.311673,0.385256,0.296239,0.153286,0.153286,0.122497,0.225732,8.5
2198.1,49.401566,3320.3125,117.84951,0.31969,8.777678,0.029911,2.448533,3.415595,93.345306,4.753969,4.629165,92.674522,3.619701,0.138002,0.050321,0.306056,0.379852,0.290769,0.152905,0.152905,0.122101,0.225383,8.5
2198.2,49.416023,3325.195313,116.908165,0.31372,8.786063,0.03301,2.451134,3.414979,93.172165,4.772138,4.637292,92.68364,3.649896,0.138463,0.050781,0.300475,0.374365,0.285291,0.151384,0.151384,0.120525,0.223993,8.5
2198.3,49.423801,3325.195313,115.930428,0.307062,8.806939,0.035615,2.453102,3.41115,92.930336,4.793992,4.653891,92.701866,3.676229,0.139283,0.051602,0.294292,0.368283,0.279182,0.150233,0.150233,0.119332,0.22294,8.5
2198.4,49.46207,3325.195313,118.60955,0.304773,8.838124,0.037581,2.453359,3.391798,92.656174,4.81428,4.669707,92.680603,3.696213,0.140255,0.052573,0.292317,0.366165,0.277082,0.150082,0.150082,0.119176,0.222802,8.5
2198.5,49.451759,3325.195313,119.996971,0.309019,8.868382,0.038932,2.451182,3.363446,92.386345,4.830378,4.682353,92.695793,3.713004,0.141079,0.053397,0.296597,0.369957,0.280981,0.151356,0.151356,0.120496,0.223967,8.5
2198.6,49.372864,3325.195313,120.677094,0.317185,8.890033,0.040351,2.446694,3.316576,92.099129,4.84029,4.698111,92.680595,3.716509,0.141751,0.054069,0.30462,0.377327,0.288477,0.15398,0.15398,0.123216,0.226367,8.5
2198.7,49.38139,3325.195313,119.313644,0.325722,8.910636,0.042499,2.440209,3.274787,91.805779,4.845101,4.71384,92.726181,3.722612,0.142568,0.054886,0.31297,0.385093,0.296312,0.157773,0.157773,0.127146,0.229835,8.5
2198.8,49.460548,3320.3125,119.068497,0.329543,8.941272,0.046933,2.437392,3.24525,91.508247,4.847919,4.719391,92.774796,3.726759,0.143356,0.055674,0.316733,0.388611,0.299818,0.15942,0.15942,0.128853,0.231341,8.5
2198.9,49.432087,3320.3125,119.154999,0.329526,8.959891,0.050853,2.435644,3.245487,91.25473,4.850017,4.719006,92.820381,3.72917,0.143422,0.05574,0.31668,0.388646,0.299802,0.160442,0.160442,0.129913,0.232276,8.5
2199.0,49.410629,3320.3125,120.411148,0.324337,8.945408,0.052446,2.435191,3.256764,91.077393,4.851986,4.723572,92.826462,3.714055,0.142132,0.054451,0.311496,0.384017,0.295037,0.160707,0.160707,0.130187,0.232518,8.5
2199.1,49.450329,3315.429688,124.025017,0.323828,8.879161,0.049194,2.431662,3.293807,91.004539,4.853763,4.726795,92.771759,3.701293,0.139571,0.05189,0.310593,0.383557,0.294571,0.162771,0.162771,0.132326,0.234405,8.5
2199.2,49.404903,3320.3125,127.982368,0.32729,8.784043,0.044084,2.431799,3.33627,91.036507,4.854465,4.723206,92.726181,3.681897,0.136866,0.049184,0.313368,0.386605,0.297752,0.162691,0.162691,0.132243,0.234332,8.5
2199.3,49.510471,3315.429688,130.642731,0.336155,8.707172,0.037513,2.432378,3.386719,91.134796,4.852842,4.722483,92.689713,3.660309,0.135032,0.047351,0.321303,0.394492,0.305893,0.162352,0.162352,0.131892,0.234023,8.5
2199.4,49.464424,3339.84375,131.526138,0.340875,8.666523,0.032677,2.436445,3.430321,91.252914,4.846458,4.725081,92.622864,3.637522,0.134354,0.046672,0.325401,0.398706,0.310227,0.159974,0.159974,0.129428,0.231848,8.5
2199.5,49.453129,3320.3125,132.545914,0.343267,8.663476,0.029254,2.438659,3.463134,91.358009,4.833398,4.714869,92.592476,3.628834,0.13431,0.046628,0.327442,0.400865,0.312422,0.158679,0.158679,0.128085,0.230664,8.5
2199.6,49.519474,3330.078125,133.972534,0.339034,8.663684,0.029446,2.443055,3.495391,91.454941,4.814235,4.685786,92.686676,3.627527,0.134336,0.046654,0.323322,0.397114,0.308535,0.156108,0.156108,0.125421,0.228313,8.5
2199.7,49.462399,3325.195313,133.69249,0.332186,8.665179,0.03107,2.444836,3.50301,91.576889,4.789739,4.648309,92.665405,3.616344,0.134401,0.046719,0.3168,0.39105,0.302244,0.155067,0.155067,0.124342,0.22736,8.5
2199.8,49.458225,3325.195313,133.962067,0.325629,8.667872,0.03464,2.448509,3.502136,91.75267,4.760917,4.610136,92.710983,3.597276,0.134511,0.046829,0.310594,0.385247,0.296221,0.152918,0.152918,0.122115,0.225396,8.5
2199.9,49.450207,3325.195313,133.40065,0.326728,8.672245,0.037782,2.451022,3.490107,91.991341,4.73254,4.572578,92.768723,3.567766,0.13467,0.046988,0.311677,0.386186,0.297233,0.151449,0.151449,0.120592,0.224052,8.5
2200.0,49.452801,3300.78125,132.930237,0.333477,8.678147,0.040033,2.453438,3.486926,92.258705,4.709531,4.541644,92.762642,3.536037,0.134845,0.047164,0.318137,0.392137,0.303434,0.150037,0.150037,0.119129,0.222761,8.5
2200.1,49.484932,3330.078125,129.921478,0.341531,8.68352,0.040459,2.454252,3.466302,92.483505,4.695025,4.529936,92.814308,3.501984,0.13498,0.047299,0.325836,0.399264,0.310832,0.14956,0.14956,0.118635,0.222325,8.5
2200.2,49.397602,3325.195313,127.796677,0.347752,8.686837,0.040276,2.456498,3.437438,92.588783,4.693215,4.537885,92.844688,3.487559,0.135056,0.047375,0.331787,0.404814,0.316544,0.148247,0.148247,0.117274,0.221124,8.5
2200.3,49.412357,3325.195313,125.888657,0.351509,8.688411,0.039926,2.460273,3.396995,92.512978,4.707008,4.554633,92.78392,3.502826,0.135102,0.04742,0.335386,0.408172,0.319993,0.146039,0.146039,0.114986,0.219105,8.5
2200.4,49.463947,3320.3125,126.014542,0.350546,8.689778,0.04032,2.465881,3.367367,92.255241,4.735664,4.579443,92.79911,3.551334,0.135152,0.047471,0.334489,0.407371,0.319104,0.142759,0.142759,0.111587,0.216106,8.5
2200.5,49.497746,3320.3125,125.097252,0.34445,8.691647,0.042177,2.473432,3.349077,91.886002,4.775054,4.614125,92.799118,3.617794,0.135207,0.047525,0.328706,0.401997,0.313504,0.138344,0.138344,0.107011,0.212068,8.5
2200.6,49.451103,3320.3125,124.150009,0.337333,8.693294,0.044273,2.479207,3.345996,91.518417,4.81791,4.650684,92.717064,3.675426,0.135246,0.047564,0.321946,0.395712,0.306965,0.134967,0.134967,0.103511,0.20898,8.5
2200.7,49.490654,3320.3125,124.223564,0.333406,8.694158,0.046167,2.482589,3.340508,91.281586,4.853086,4.683262,92.668442,3.71507,0.135265,0.047583,0.318217,0.392212,0.30336,0.132989,0.132989,0.101461,0.207172,8.5
2200.8,49.460579,3349.609375,124.175377,0.332399,8.694502,0.045661,2.47829,3.339003,91.255234,4.86836,4.710062,92.653244,3.712574,0.135269,0.047587,0.31726,0.391315,0.302435,0.135503,0.135503,0.104067,0.209471,8.5
2200.9,49.45927,3349.609375,123.601738,0.333754,8.694404,0.044324,2.471219,3.33545,91.459976,4.856602,4.721597,92.522583,3.672109,0.13525,0.047569,0.318538,0.392514,0.303679,0.139638,0.139638,0.108352,0.213252,8.5
2201.0,49.499535,3325.195313,123.164566,0.338716,8.693315,0.043219,2.465455,3.331071,91.824936,4.820378,4.706759,92.413193,3.607342,0.135187,0.047505,0.323231,0.396917,0.308237,0.143009,0.143009,0.111846,0.216334,8.5
2201.1,49.493336,3325.195313,123.800507,0.346728,8.690335,0.044512,2.467575,3.331704,92.245148,4.770894,4.66847,92.358498,3.551356,0.135027,0.047346,0.330802,0.404005,0.315596,0.141769,0.141769,0.110561,0.215201,8.5
2201.2,49.508774,3325.195313,125.545929,0.353416,8.683063,0.04546,2.47045,3.358744,92.594139,4.721322,4.619736,92.236946,3.509424,0.134747,0.047065,0.3371,0.40992,0.321739,0.140087,0.140087,0.108818,0.213663,8.5
2201.3,49.532112,3325.195313,125.422539,0.356493,8.672288,0.045081,2.471471,3.40684,92.784195,4.684863,4.570121,92.151863,3.481416,0.134433,0.046751,0.339961,0.41263,0.324567,0.13949,0.13949,0.108199,0.213117,8.5
2201.4,49.515511,3325.195313,124.548149,0.35584,8.662797,0.043253,2.470229,3.462862,92.769028,4.671793,4.530028,92.164017,3.471467,0.13421,0.046528,0.339283,0.412055,0.323967,0.140217,0.140217,0.108952,0.213781,8.5
2201.5,49.484276,3325.195313,123.172867,0.352642,8.657905,0.041801,2.471174,3.495235,92.555527,4.686101,4.523014,92.224792,3.48628,0.134133,0.046451,0.336203,0.409241,0.321029,0.139665,0.139665,0.10838,0.213276,8.5
2201.6,49.474083,3325.195313,121.48317,0.345657,8.657834,0.038359,2.467588,3.513258,92.190598,4.726583,4.559228,92.212631,3.524875,0.134154,0.046472,0.329547,0.403067,0.314612,0.141761,0.141761,0.110553,0.215194,8.5
2201.7,49.447556,3310.546875,119.354652,0.33717,8.659255,0.03497,2.464093,3.528965,91.763603,4.784507,4.616839,92.355453,3.57739,0.134226,0.046544,0.321484,0.395544,0.306817,0.143805,0.143805,0.112671,0.217062,8.5
2201.8,49.520725,3334.960938,117.562431,0.329131,8.662496,0.034559,2.467056,3.513014,91.367279,4.845208,4.679104,92.361534,3.644571,0.134343,0.046661,0.313861,0.388391,0.299435,0.142072,0.142072,0.110875,0.215478,8.5
2201.9,49.467018,3330.078125,118.066139,0.323364,8.666796,0.036274,2.473366,3.482155,91.103645,4.896894,4.740094,92.40712,3.710099,0.134473,0.046791,0.308404,0.383242,0.29414,0.138382,0.138382,0.107051,0.212104,8.5
2202.0,49.468269,3330.078125,118.941658,0.318204,8.67088,0.036837,2.4744,3.442708,91.009987,4.929852,4.778888,92.394958,3.753273,0.134573,0.046892,0.303523,0.378608,0.289405,0.137778,0.137778,0.106424,0.211551,8.5
2202.1,49.483799,3330.078125,120.818352,0.315424,8.673266,0.036556,2.471237,3.441712,91.124245,4.933955,4.780032,92.391922,3.755842,0.134648,0.046967,0.300908,0.376108,0.286853,0.139628,0.139628,0.108341,0.213242,8.5
2202.2,49.513634,3325.195313,120.266243,0.315862,8.675731,0.037479,2.469692,3.434056,91.384689,4.908651,4.755435,92.243027,3.715618,0.134752,0.04707,0.301357,0.376491,0.287255,0.140531,0.140531,0.109277,0.214068,8.5
2202.3,49.579502,3330.078125,122.169472,0.318357,8.679936,0.039733,2.471224,3.445831,91.723526,4.866904,4.719801,92.294678,3.652723,0.134912,0.047231,0.303769,0.378737,0.289545,0.139635,0.139635,0.108349,0.213249,8.5
2202.4,49.516018,3330.078125,121.760544,0.320595,8.686063,0.041048,2.471179,3.45236,92.004791,4.823996,4.681114,92.34938,3.583364,0.135115,0.047433,0.305944,0.380748,0.291599,0.139661,0.139661,0.108376,0.213273,8.5
2202.5,49.523617,3330.078125,123.477005,0.320852,8.692956,0.041316,2.470127,3.480853,92.173424,4.78916,4.652234,92.422318,3.535752,0.135316,0.047634,0.30624,0.380973,0.291835,0.140277,0.140277,0.109014,0.213836,8.5
2202.6,49.535748,3334.960938,124.911781,0.32119,8.698969,0.041339,2.470901,3.472453,92.156929,4.770417,4.642799,92.431427,3.518928,0.135479,0.047797,0.306609,0.381271,0.292145,0.139824,0.139824,0.108545,0.213422,8.5
2202.7,49.510593,3339.84375,125.657555,0.321568,8.703435,0.039789,2.470532,3.468176,91.985397,4.777102,4.653272,92.486122,3.548305,0.135581,0.047899,0.307009,0.381597,0.292492,0.14004,0.14004,0.108768,0.213619,8.5
2202.8,49.453693,3334.960938,122.566856,0.324282,8.705519,0.035844,2.46631,3.452376,91.693237,4.806787,4.682712,92.394966,3.607123,0.135634,0.047953,0.309619,0.384011,0.294984,0.142509,0.142509,0.111327,0.215877,8.5
2202.9,49.591244,3315.429688,117.857376,0.329835,8.706885,0.030642,2.459533,3.43893,91.36837,4.845911,4.725752,92.267334,3.689193,0.135677,0.047995,0.31492,0.388915,0.300086,0.146472,0.146472,0.115434,0.219501,8.5
2203.0,49.496433,3315.429688,113.338013,0.337658,8.708249,0.02672,2.454998,3.432883,91.064842,4.88674,4.77148,92.115402,3.756838,0.135703,0.048022,0.32237,0.395884,0.307269,0.149124,0.149124,0.118183,0.221926,8.5
2203.1,49.507133,3315.429688,109.174759,0.344518,8.708573,0.025749,2.455958,3.441394,90.84922,4.92398,4.811861,91.975624,3.80568,0.13568,0.047998,0.328898,0.402004,0.313569,0.148563,0.148563,0.117601,0.221413,8.5
2203.2,49.504005,3315.429688,108.469612,0.346011,8.706748,0.025644,2.456201,3.451629,90.71553,4.949533,4.843781,91.881424,3.81848,0.135617,0.047936,0.330322,0.403368,0.314938,0.14842,0.14842,0.117454,0.221283,8.5
2203.3,49.489998,3310.546875,110.962494,0.342573,8.704562,0.025752,2.453872,3.441579,90.645462,4.963898,4.86637,91.848,3.815427,0.135609,0.047927,0.327065,0.400301,0.311782,0.149782,0.149782,0.118865,0.222528,8.5
2203.4,49.522007,3334.960938,116.251137,0.333607,8.706208,0.02647,2.450869,3.417179,90.567604,4.975259,4.877049,91.811539,3.792073,0.135754,0.048072,0.318562,0.392315,0.303548,0.151539,0.151539,0.120686,0.224134,8.5
2203.5,49.534943,3315.429688,120.045624,0.323983,8.713868,0.02802,2.449146,3.377426,90.447594,4.989181,4.875896,91.817604,3.771101,0.136034,0.048352,0.309451,0.383705,0.294713,0.152546,0.152546,0.12173,0.225056,8.5
2203.6,49.511101,3310.546875,123.539818,0.313223,8.724144,0.029287,2.447152,3.340874,90.250565,5.006028,4.874345,91.832802,3.757688,0.136332,0.04865,0.299268,0.374008,0.284835,0.153712,0.153712,0.122938,0.226122,8.5
2203.7,49.555271,3320.3125,125.194244,0.30473,8.732975,0.030761,2.447675,3.297806,90.014145,5.023815,4.877607,91.89357,3.763681,0.136551,0.048869,0.291239,0.366238,0.277041,0.153406,0.153406,0.122621,0.225842,8.5
2203.8,49.47411,3315.429688,124.714531,0.296579,8.73816,0.033261,2.453717,3.300201,89.798981,5.038358,4.875485,91.939148,3.766511,0.13668,0.048999,0.283523,0.358738,0.269562,0.149873,0.149873,0.11896,0.222611,8.5
2203.9,49.482994,3344.726563,124.19593,0.29138,8.741237,0.035976,2.462454,3.326325,89.70607,5.041355,4.865396,91.98777,3.765325,0.136759,0.049078,0.278599,0.353922,0.264791,0.144764,0.144764,0.113664,0.217939,8.5
2204.0,49.545971,3339.84375,124.828926,0.289056,8.743235,0.03791,2.470342,3.357694,89.791389,5.026537,4.847761,91.990814,3.746973,0.136779,0.049097,0.276395,0.351771,0.262659,0.140151,0.140151,0.108883,0.213721,8.5
2204.1,49.570679,3344.726563,125.703911,0.29131,8.742474,0.036833,2.471035,3.361679,90.070831,4.993801,4.813692,92.033348,3.722518,0.136727,0.049045,0.278544,0.353849,0.264727,0.139745,0.139745,0.108463,0.21335,8.5
2204.2,49.551037,3310.546875,125.897934,0.297183,8.739896,0.035661,2.471532,3.348847,90.512863,4.946431,4.765234,92.015121,3.680698,0.136662,0.04898,0.284135,0.359262,0.270116,0.139455,0.139455,0.108163,0.213085,8.5
2204.3,49.572647,3325.195313,125.901878,0.304828,8.738316,0.033155,2.467427,3.345565,91.020462,4.893127,4.717979,92.024239,3.646218,0.136641,0.048959,0.291417,0.366316,0.27713,0.141855,0.141855,0.11065,0.215279,8.5
2204.4,49.504421,3325.195313,125.121178,0.311525,8.738572,0.033076,2.468482,3.354103,91.512703,4.845749,4.678188,92.018166,3.618861,0.136669,0.048988,0.297801,0.372495,0.283276,0.141238,0.141238,0.110011,0.214715,8.5
2204.5,49.54129,3300.78125,123.404068,0.315367,8.740138,0.031388,2.464768,3.37204,91.883743,4.810241,4.64668,92.009041,3.60803,0.136707,0.049026,0.301466,0.376042,0.286801,0.143411,0.143411,0.112262,0.216702,8.5
2204.6,49.559681,3300.78125,121.581528,0.31906,8.741003,0.031888,2.466944,3.386373,92.106865,4.79075,4.629788,92.060707,3.608103,0.136736,0.049054,0.304987,0.379371,0.290191,0.142138,0.142138,0.110943,0.215538,8.5
2204.7,49.507133,3320.3125,120.763214,0.322435,8.741971,0.031475,2.466512,3.418225,92.125969,4.794983,4.634202,92.148827,3.625901,0.136749,0.049068,0.30819,0.38238,0.293289,0.14239,0.14239,0.111205,0.215769,8.5
2204.8,49.576042,3349.609375,120.053055,0.326345,8.741838,0.03129,2.467308,3.404518,91.963814,4.828053,4.659544,92.094131,3.658203,0.13667,0.048989,0.311884,0.385869,0.296879,0.141925,0.141925,0.110723,0.215344,8.5
2204.9,49.483559,3354.492188,119.388191,0.328098,8.736926,0.027967,2.461607,3.400517,91.618484,4.887423,4.701373,92.133629,3.704043,0.136435,0.048753,0.313505,0.387441,0.298487,0.145259,0.145259,0.114177,0.218392,8.5
2205.0,49.581558,3354.492188,118.037445,0.329584,8.726771,0.025809,2.460476,3.380328,91.173485,4.963112,4.758145,92.215683,3.767671,0.136107,0.048425,0.314861,0.388788,0.299851,0.145921,0.145921,0.114863,0.218997,8.5
2205.1,49.591988,3339.84375,118.042236,0.327154,8.715933,0.023353,2.45869,3.388826,90.702232,5.042244,4.822783,92.200485,3.847641,0.135834,0.048153,0.312487,0.386622,0.29762,0.146965,0.146965,0.115945,0.219952,8.5
2205.2,49.544571,3310.546875,117.109627,0.321852,8.7093,0.021225,2.456444,3.386093,90.316338,5.112211,4.879232,92.14579,3.922972,0.13571,0.048028,0.30739,0.381856,0.292753,0.148278,0.148278,0.117307,0.221153,8.5
2205.3,49.553154,3305.664063,118.376335,0.313081,8.707954,0.018032,2.449009,3.400728,90.103996,5.157248,4.916464,92.167068,3.959503,0.135696,0.048014,0.299006,0.373912,0.284703,0.152626,0.152626,0.121813,0.225129,8.5
2205.4,49.544361,3310.546875,118.677361,0.305504,8.708392,0.017667,2.446543,3.400469,90.126785,5.163773,4.932481,92.112366,3.954538,0.135713,0.048031,0.291777,0.366981,0.27775,0.154068,0.154068,0.123307,0.226448,8.5
2205.5,49.548504,3310.546875,119.891319,0.299795,8.709027,0.018333,2.444375,3.394247,90.383987,5.132316,4.923923,92.060707,3.914922,0.135728,0.048046,0.286336,0.361733,0.272512,0.155336,0.155336,0.124621,0.227607,8.5
2205.6,49.538937,3315.429688,118.987335,0.297347,8.709385,0.020916,2.445807,3.380842,90.801468,5.073976,4.890536,92.063736,3.849584,0.135736,0.048055,0.284003,0.359476,0.270266,0.154499,0.154499,0.123753,0.226841,8.5
2205.7,49.540607,3310.546875,120.754135,0.297656,8.709552,0.023505,2.447698,3.395896,91.292603,5.000804,4.839417,92.118431,3.780726,0.135729,0.048047,0.284293,0.359766,0.27055,0.153393,0.153393,0.122607,0.22583,8.5
2205.8,49.567131,3310.546875,121.732018,0.29874,8.708891,0.027087,2.454236,3.430394,91.782127,4.923446,4.775288,92.212631,3.729078,0.13568,0.047998,0.285312,0.360757,0.271544,0.14957,0.14957,0.118645,0.222334,8.5
2205.9,49.54332,3310.546875,124.425735,0.299772,8.706441,0.029927,2.460835,3.458845,92.217857,4.853754,4.708271,92.243019,3.701093,0.13558,0.047899,0.286274,0.361711,0.272491,0.14571,0.14571,0.114645,0.218805,8.5
