DEPT,CGXT,SMTU,GRGC,NPRL,CLDC,DCOR,DEN,PDPE,DT35,SPDL,MRRS,HP01,HP02,HDP3,HDPT,HDP4,HDP5,HDP6,HVOL,AVOL,BIT
1169.2,41.034098,2235.200169,87.564927,0.270486,8.494495,0.042737,2.35687,3.116792,94.323813,107.513049,1.846588,13.717591,15.236288,16.34118,32.812965,17.835799,20.879482,23.192393,0.129687,0.042006,8.5
1169.3,41.025744,2230.159074,97.109126,0.280813,8.559199,0.04391,2.324675,2.997495,100.508302,107.243317,1.784346,17.393279,19.170938,20.455872,39.434097,22.183821,25.670217,28.29383,0.132182,0.0445,8.5
1169.4,41.054995,2226.5625,102.932523,0.288358,8.670621,0.051205,2.307538,2.874265,105.346909,106.905337,1.589614,18.01822,19.851585,21.176333,40.754442,22.957269,26.548823,29.250187,0.135776,0.048094,8.5
1169.5,41.018941,2232.67699,102.650204,0.291482,8.785946,0.055683,2.30385,2.790635,108.117009,106.69031,1.441998,16.935612,18.7392,20.047119,39.502239,21.811168,25.386911,28.090894,0.139069,0.051388,8.5
1169.6,41.003639,2236.328125,98.672642,0.293938,8.86876,0.054886,2.306572,2.739711,109.234135,106.542726,1.344955,17.692218,19.706121,21.174578,43.20483,23.165035,27.231336,30.331596,0.141355,0.053674,8.5
1169.7,41.028804,2236.328125,95.587545,0.295084,8.922159,0.051951,2.312991,2.721314,108.794732,106.391258,1.327993,17.871258,20.030908,21.613837,45.505534,23.769606,28.206362,31.61544,0.142785,0.055103,8.5
1169.8,41.063952,2239.919025,95.024218,0.29561,8.946631,0.052292,2.333685,2.769784,106.458339,106.248403,1.354391,15.820215,17.835233,19.319249,41.881884,21.349126,25.555447,28.810684,0.142986,0.055304,8.5
1169.9,41.076556,2235.206118,95.61467,0.299371,8.915205,0.051392,2.360539,2.861144,103.199884,106.003176,1.38921,15.893601,17.969496,19.501961,42.873345,21.602613,25.970282,29.362313,0.141472,0.05379,8.5
1170.0,41.047262,2227.909431,96.331969,0.30348,8.839042,0.047301,2.372582,2.883063,101.079459,105.767567,1.406674,26.309697,29.716495,32.229396,70.486565,35.671423,42.819703,48.364418,0.138699,0.051017,8.5
1170.1,41.031911,2235.261227,96.197382,0.310947,8.730992,0.040907,2.353854,2.837899,102.207593,105.640972,1.375241,15.244206,17.167248,18.582246,40.056093,20.51613,24.518362,27.611466,0.135249,0.047567,8.5
1170.2,41.022367,2234.925994,94.347946,0.324889,8.627047,0.036557,2.311772,2.755875,106.214742,105.550862,1.309546,14.078586,15.783814,17.033911,35.925279,18.73669,22.242093,24.93629,0.132651,0.044969,8.5
1170.3,41.080989,2236.328125,92.518323,0.335647,8.587025,0.040751,2.27895,2.725296,110.383424,105.515024,1.239416,16.691115,18.606982,20.004912,40.958451,21.900948,25.778118,28.737179,0.132096,0.044414,8.5
1170.4,41.017403,2236.328125,93.603015,0.337562,8.608815,0.048903,2.270614,2.775326,112.699405,105.313082,1.174033,15.874472,17.637573,18.920472,38.057029,20.65611,24.191272,26.878132,0.133123,0.045442,8.5
1170.5,41.009116,2240.254805,96.134343,0.333673,8.658461,0.054276,2.274854,2.820822,112.721161,104.990867,1.116907,15.827806,17.617681,18.922034,38.430812,20.689127,24.296147,27.04385,0.134561,0.04688,8.5
1170.6,41.060424,2236.328125,96.22914,0.327975,8.68955,0.054006,2.278967,2.847198,111.318265,104.516487,1.063458,16.022168,17.953024,19.367943,40.710874,21.294518,25.258342,28.303056,0.13501,0.047328,8.5
1170.7,41.080737,2241.210938,94.713727,0.324104,8.673232,0.050363,2.281326,2.843662,109.698236,103.814528,1.04011,15.431912,17.429591,18.903088,41.352073,20.921382,25.112848,28.364017,0.134179,0.046498,8.5
1170.8,41.011721,2237.89695,93.631237,0.319916,8.631704,0.047945,2.287175,2.826572,108.33376,102.784725,1.067908,15.431301,17.507807,19.045163,42.569625,21.15807,25.569428,29.010241,0.133013,0.045332,8.5
1170.9,41.072305,2212.758702,93.658335,0.312889,8.605619,0.048921,2.303669,2.81885,107.368712,101.491634,1.136116,16.613114,18.866542,20.536187,46.093366,22.832539,27.632243,31.380327,0.132469,0.044788,8.5
1171.0,41.0344,2229.82911,95.690699,0.307649,8.603372,0.051359,2.326424,2.810306,106.737663,100.247507,1.230233,18.341187,20.794455,22.609683,50.351087,25.103156,30.304685,34.358256,0.132535,0.044854,8.5
1171.1,41.005231,2245.30513,96.873551,0.305015,8.614635,0.050451,2.340664,2.808522,106.50762,99.183519,1.320395,16.52978,18.670386,20.24935,44.279817,22.412163,26.903929,30.388163,0.133161,0.045479,8.5
1171.2,41.047183,2244.412886,96.063218,0.303121,8.659241,0.048412,2.344403,2.805262,106.55012,98.475054,1.39826,14.80369,16.645637,17.99925,38.492625,19.847109,23.664403,26.608997,0.135024,0.047342,8.5
1171.3,41.029694,2229.248056,95.669256,0.302102,8.743524,0.048492,2.342161,2.792293,106.440136,97.794746,1.451182,14.365936,16.093184,17.358576,36.424307,19.081136,22.62386,25.343997,0.137661,0.049979,8.5
1171.4,41.043313,2216.796875,96.360187,0.301599,8.816406,0.051131,2.342196,2.799101,105.959943,97.036935,1.466308,14.917117,16.68374,17.976251,37.429508,19.7336,23.340994,26.105267,0.139404,0.051723,8.5
1171.5,41.026427,2220.177058,98.327375,0.304074,8.838789,0.056855,2.349666,2.820334,105.28325,96.189977,1.44718,15.026763,16.797049,18.091644,37.595431,19.851094,23.460435,26.224299,0.139609,0.051927,8.5
1171.6,41.020727,2238.121754,98.776274,0.310194,8.814327,0.061405,2.355617,2.852946,104.91538,95.235581,1.440772,15.680975,17.495895,18.8211,38.724256,20.619643,24.30113,27.113789,0.138594,0.050912,8.5
1171.7,41.005447,2215.557929,94.98942,0.317959,8.774492,0.060807,2.351815,2.883549,104.705407,94.286982,1.484445,15.793171,17.5965,18.911715,38.625176,20.694823,24.338687,27.117778,0.137576,0.049894,8.5
1171.8,41.050909,2210.063779,89.151608,0.326455,8.767461,0.056245,2.342241,2.901466,104.100319,93.420886,1.586931,15.414139,17.173172,18.456019,37.697162,20.195166,23.748945,26.459132,0.13803,0.050349,8.5
1171.9,41.050273,2202.710549,84.856059,0.332582,8.822128,0.053008,2.340739,2.898259,102.64581,92.633027,1.717336,14.659948,16.324585,17.538093,35.798031,19.182624,22.541114,25.100811,0.140389,0.052707,8.5
1172.0,41.051101,2221.892841,85.443512,0.334477,8.933261,0.053401,2.351753,2.881977,100.19864,92.039812,1.796085,15.973436,17.638574,18.844176,36.827143,20.467904,23.75188,26.229457,0.144011,0.056329,8.5
1172.1,41.099248,2251.474019,88.961732,0.332163,9.039675,0.056792,2.369713,2.856159,97.767979,91.579371,1.806836,17.605636,19.131314,20.221326,36.095231,21.671741,24.550138,26.678832,0.146663,0.058982,8.5
1172.2,41.04592,2255.859375,91.479445,0.327578,9.05342,0.059253,2.380839,2.831842,96.454762,91.394977,1.800188,17.599123,18.839606,19.714995,32.166494,20.86688,23.113233,24.744149,0.145789,0.058108,8.5
1172.3,41.055684,2235.904339,93.512421,0.322578,8.961889,0.05698,2.370255,2.830182,95.93551,91.325062,1.831948,17.285879,18.393903,19.171774,30.125369,20.190543,22.1627,23.583382,0.142357,0.054675,8.5
1172.4,41.057475,2231.445313,93.199062,0.311831,8.837868,0.05734,2.357055,2.866287,94.165807,91.444122,1.883668,13.046422,13.974179,14.629177,23.96851,15.49141,17.173957,18.396344,0.138689,0.051008,8.5
1172.5,41.08823,2260.742188,90.809704,0.291489,8.741161,0.064181,2.375461,2.982977,89.049534,91.493736,1.873535,8.188185,8.882082,9.377062,16.588957,10.034769,11.33711,12.297976,0.136209,0.048527,8.5
1172.6,41.129199,2249.79086,84.202777,0.263656,8.710093,0.069854,2.442002,3.217318,79.579203,91.575446,1.70648,9.537172,10.42678,11.065506,20.448447,11.919235,13.6254,14.896514,0.135981,0.048299,8.5
1172.7,41.027233,2231.944288,75.73477,0.236798,8.735011,0.067028,2.530852,3.487781,68.840084,91.686762,1.558012,18.511173,20.346189,21.669528,41.219601,23.4454,27.016756,29.695052,0.136704,0.049022,8.5
1172.8,41.095356,2241.210938,67.554899,0.213347,8.734244,0.057596,2.605839,3.722858,61.335944,91.917989,2.068926,28.410735,31.398376,33.562756,65.778608,36.479294,42.382668,46.840081,0.13583,0.048148,8.5
1172.9,41.033662,2246.09375,62.765603,0.19131,8.660805,0.051367,2.631532,3.832747,59.70221,92.28092,4.27085,33.512447,37.143185,39.779674,79.327261,43.340011,50.570745,56.049683,0.133175,0.045494,8.5
1173.0,41.088415,2248.630415,66.65167,0.170231,8.570267,0.056447,2.585717,3.698955,65.992596,92.75003,12.828001,29.588733,32.465748,34.538241,65.302605,37.316727,42.896036,47.0738,0.131093,0.043411,8.5
1173.1,41.082082,2251.291654,75.431888,0.155371,8.548624,0.066047,2.501058,3.412502,76.994549,93.423051,27.582767,18.335027,19.670385,20.614236,34.093525,21.858004,24.288963,26.058042,0.131519,0.043837,8.5
1173.2,41.095531,2285.193677,83.900256,0.159962,8.642307,0.067228,2.403084,3.059428,89.337737,94.187255,26.210148,15.166803,16.005565,16.590442,24.712031,17.351791,18.81166,19.852762,0.135217,0.047535,8.5
1173.3,41.055458,2227.431912,87.027563,0.185095,8.796304,0.061459,2.327044,2.800213,99.072047,94.945535,11.652961,27.01041,28.469536,29.485819,43.5803,30.807341,33.337118,35.138025,0.140057,0.052375,8.5
1173.4,41.138871,2246.09375,85.492366,0.233119,8.940718,0.055161,2.285032,2.706654,104.268341,95.525681,4.11235,23.021223,24.56332,25.6488,41.06562,27.073881,29.843147,31.84621,0.144308,0.056626,8.5
1173.5,41.106794,2278.828996,83.751896,0.285591,9.052863,0.054378,2.25933,2.675914,106.658227,95.995139,1.673309,17.545579,19.022482,20.075571,35.392819,21.474351,24.24249,26.283575,0.147152,0.05947,8.5
1173.6,41.103858,2282.441513,84.671143,0.323883,9.07166,0.05962,2.244868,2.672268,107.457524,96.228414,1.13738,17.078688,18.762052,19.975715,37.895215,21.604054,24.877664,27.331909,0.146509,0.058827,8.5
1173.7,41.132243,2285.15625,89.249012,0.34373,8.992612,0.064283,2.239664,2.686762,107.770845,96.231025,1.014943,16.435358,18.309417,19.676124,40.160584,21.52893,25.314904,28.20214,0.143741,0.056059,8.5
1173.8,41.109367,2279.073833,92.729875,0.344592,8.920289,0.065331,2.24912,2.745005,106.960368,95.974799,0.973282,14.298352,16.174415,17.560202,38.710314,19.460871,23.416376,26.491376,0.142344,0.054662,8.5
1173.9,41.09486,2244.136238,94.580258,0.340424,8.927624,0.063559,2.269336,2.846719,104.944978,95.374644,0.947316,13.674293,15.672084,17.163634,40.227858,19.229311,23.594226,27.041857,0.143201,0.05552,8.5
1174.0,41.104251,2221.679688,99.555179,0.335984,8.983529,0.064223,2.305225,2.95235,102.174391,94.46361,0.955195,16.384143,18.925765,20.835686,50.544113,23.496447,29.171314,33.697266,0.145048,0.057366,8.5
1174.1,41.078501,2225.921102,105.121917,0.327209,9.040524,0.065244,2.341899,3.041717,99.871668,93.250565,1.014061,15.014472,17.424807,19.243026,47.686223,21.784886,27.235991,31.608372,0.146716,0.059035,8.5
1174.2,41.093814,2285.70931,111.730137,0.314505,9.076788,0.064511,2.364713,3.093729,99.064049,91.832403,1.210627,14.097453,16.328238,18.008291,44.223089,20.353534,25.371344,29.386482,0.147515,0.059833,8.5
1174.3,41.098871,2292.451215,117.280121,0.302948,9.079616,0.064985,2.374672,3.139868,99.54914,90.486909,1.530623,13.801547,15.881869,17.440208,41.611863,19.60492,24.200916,27.849115,0.147307,0.059625,8.5
1174.4,41.076408,2268.955078,119.495308,0.298733,9.056624,0.067981,2.377177,3.194727,100.714397,89.354597,1.869688,13.804226,15.717824,17.138918,38.960167,19.09751,23.204784,26.423307,0.146305,0.058623,8.5
1174.5,41.090294,2234.366393,119.927364,0.302766,9.008316,0.070052,2.37379,3.184012,101.685145,88.451223,2.05089,13.64518,15.335338,16.576994,35.366258,18.271525,21.770514,24.468363,0.144393,0.056712,8.5
1174.6,41.107943,2224.433516,118.507347,0.309434,8.931954,0.07008,2.369844,3.112816,101.976734,87.872376,2.063605,12.623246,14.023561,15.042442,30.250228,16.420843,19.228265,21.36194,0.141958,0.054277,8.5
1174.7,41.100644,2227.718185,115.827377,0.316402,8.860243,0.068282,2.367154,3.051314,101.639006,87.443667,2.041914,11.623483,12.817846,13.681534,26.447495,14.84346,17.189282,18.955743,0.139839,0.052158,8.5
1174.8,41.120583,2238.599363,111.947358,0.328655,8.802002,0.065055,2.364522,3.015722,100.818437,87.156409,2.036781,11.363367,12.527465,13.369061,25.817282,14.501014,16.785516,18.505161,0.138117,0.050435,8.5
1174.9,41.103534,2260.742188,108.289576,0.344308,8.757169,0.062148,2.364645,3.004649,99.799772,86.627987,2.036325,11.988187,13.282976,14.222989,28.224021,15.492133,18.068852,20.020679,0.137,0.049318,8.5
1175.0,41.095903,2260.742188,106.212933,0.357252,8.739206,0.058006,2.363382,3.009181,98.872846,86.422039,2.026036,10.9628,12.236064,13.166072,27.147535,14.428641,17.014263,18.990679,0.136587,0.048905,8.5
1175.1,41.09235,2257.401665,107.826091,0.362352,8.72708,0.055734,2.367304,3.028033,98.28443,86.518735,2.01171,10.836601,12.177935,13.163203,28.093892,14.507664,17.283232,19.422804,0.135801,0.048119,8.5
1175.2,41.12308,2236.328125,110.727939,0.356361,8.677571,0.055377,2.371951,3.057592,98.138761,87.115231,1.968439,10.844242,12.239102,13.26732,28.913462,14.674907,17.595498,19.858779,0.134225,0.046543,8.5
1175.3,41.116186,2230.059809,112.094069,0.341783,8.639663,0.054839,2.371496,3.073206,98.405661,87.752493,1.929861,10.66332,12.054761,13.081857,28.729676,14.48965,17.416353,19.68899,0.133774,0.046092,8.5
1175.4,41.120583,2236.328125,110.208536,0.326375,8.66704,0.055048,2.370074,3.068601,98.90883,88.363486,1.912251,10.754267,12.158354,13.19484,28.983244,14.615571,17.569397,19.863278,0.135045,0.047363,8.5
1175.5,41.133143,2239.247237,106.629352,0.318692,8.725263,0.057354,2.370854,3.056784,99.485619,89.042812,1.947605,10.537847,11.903436,12.910786,28.232881,14.290687,17.156706,19.380033,0.136738,0.049056,8.5
1175.6,41.128597,2265.258066,105.108014,0.320131,8.7708,0.061265,2.371267,3.032217,99.982752,89.846495,2.019955,11.508756,12.992337,14.086178,30.716047,15.58388,18.692351,21.10196,0.137894,0.050213,8.5
1175.7,41.130122,2266.132998,106.568128,0.327428,8.788535,0.0651,2.365072,3.002091,100.258038,90.805605,2.018252,11.143324,12.569329,13.619999,29.575418,15.05769,18.038683,20.347105,0.138174,0.050493,8.5
1175.8,41.140047,2260.881091,109.283275,0.335809,8.781186,0.069087,2.358482,2.981737,100.407399,91.855086,1.966514,10.411435,11.740946,12.720323,27.576466,14.060214,16.837625,18.987748,0.137357,0.049675,8.5
1175.9,41.137876,2250.846657,109.581151,0.345377,8.71062,0.071199,2.352263,2.978305,100.679761,93.17535,1.90904,11.30588,12.784269,13.875778,30.500856,15.372147,18.48395,20.901102,0.134762,0.04708,8.5
1176.0,41.107978,2236.328125,108.204779,0.351572,8.614404,0.073013,2.347717,2.970277,101.258612,94.554673,1.882315,12.354325,14.002846,15.222332,33.854121,16.897103,20.389579,23.110301,0.132134,0.044453,8.5
1176.1,41.111571,2240.772301,107.917747,0.344964,8.565284,0.073434,2.340629,2.941651,102.377781,96.086196,1.871351,12.156746,13.770393,14.963476,33.190799,16.601236,20.014064,22.670734,0.131191,0.043509,8.5
1176.2,41.168312,2264.252883,108.928388,0.334077,8.560648,0.067917,2.319785,2.88483,103.86501,97.646191,1.828013,11.710464,13.216735,14.32708,31.200367,15.847098,19.000973,21.445039,0.131263,0.043581,8.5
1176.3,41.119983,2244.121232,107.997964,0.328841,8.569506,0.058142,2.291097,2.79723,105.521877,99.234524,1.785195,11.308604,12.72742,13.770867,29.540257,15.196284,18.14406,20.420474,0.131308,0.043626,8.5
1176.4,41.154401,2241.210938,101.460195,0.330526,8.555085,0.048466,2.26493,2.750001,107.00274,100.732803,1.70186,10.845139,12.245478,13.278117,28.958236,14.692234,17.627934,19.904196,0.130438,0.042757,8.5
1176.5,41.135974,2238.042492,93.649091,0.331897,8.49962,0.045879,2.252764,2.734364,108.095644,101.887871,1.537123,10.709031,12.186366,13.282888,30.087401,14.793394,17.958518,20.436693,0.128619,0.040937,8.5
1176.6,41.112431,2241.210938,87.229885,0.326372,8.43901,0.050608,2.255567,2.725382,108.918027,102.772213,1.332348,11.788075,13.511965,14.799127,34.674228,16.581878,20.349375,23.325476,0.127147,0.039465,8.5
1176.7,41.141573,2237.77578,86.032709,0.320123,8.420128,0.052612,2.254711,2.729608,109.284526,103.201756,1.158423,11.533971,13.275283,14.579875,34.808856,16.392354,20.241326,23.297221,0.127107,0.039425,8.5
1176.8,41.147118,2241.210938,90.800679,0.320652,8.449585,0.05028,2.250297,2.754433,108.913596,103.343639,1.06183,11.326782,13.059611,14.359726,34.522316,16.168366,20.017159,23.079524,0.128393,0.040711,8.5
1176.9,41.170825,2236.328125,95.543221,0.328637,8.514599,0.050993,2.257266,2.840851,107.79322,103.314118,1.021255,12.915344,14.924833,16.435344,39.890069,18.54026,23.031567,26.615174,0.130512,0.042831,8.5
1177.0,41.132691,2232.85514,99.802955,0.338105,8.589084,0.057417,2.275717,2.920858,106.373833,103.308168,0.993576,15.608165,18.088591,19.95753,49.095235,22.567552,28.155578,32.630071,0.132609,0.044927,8.5
1177.1,41.198262,2222.568315,102.102483,0.345376,8.640046,0.064722,2.294208,2.951689,105.352521,103.500927,1.019581,13.81666,16.02054,17.681816,43.659299,20.002733,24.974844,28.958702,0.133694,0.046012,8.5
1177.2,41.17757,2223.377543,101.326636,0.349235,8.641712,0.064946,2.299025,2.934547,105.243347,103.992277,1.134401,11.588506,13.359782,14.688653,35.33098,16.537189,20.470544,23.599936,0.133398,0.045717,8.5
1177.3,41.20469,2227.15885,98.990697,0.347463,8.620973,0.056944,2.289684,2.896484,105.945224,104.650305,1.257292,13.848765,15.821438,17.290331,39.856343,19.319724,23.591695,26.952539,0.133075,0.045394,8.5
1177.4,41.168622,2225.668441,95.007744,0.339855,8.639527,0.047053,2.273487,2.882756,107.245195,105.499603,1.328011,15.177552,17.208721,18.711764,41.622845,20.776587,25.084547,28.442286,0.134076,0.046394,8.5
1177.5,41.139226,2228.040455,90.12438,0.330573,8.68789,0.042313,2.25996,2.855072,108.771788,106.395337,1.278904,13.193767,14.895012,16.14937,35.175845,17.866889,21.431718,24.195189,0.135157,0.047476,8.5
1177.6,41.175153,2232.892463,86.283395,0.326833,8.678868,0.042973,2.250197,2.821761,110.079553,107.268704,1.146253,14.303839,16.176277,17.558862,38.590087,19.45446,23.397085,26.460085,0.134181,0.046499,8.5
1177.7,41.188073,2211.927694,85.745636,0.33243,8.618814,0.043981,2.240358,2.808436,110.908655,107.961029,1.035905,15.246916,17.316139,18.84938,42.272879,20.958231,25.366364,28.80894,0.132388,0.044707,8.5
1177.8,41.216725,2248.706566,87.285591,0.338759,8.570978,0.043908,2.234725,2.804206,110.989083,108.375319,0.959756,15.341487,17.526427,19.153362,44.183216,21.401079,26.132559,29.854859,0.130948,0.043267,8.5
1177.9,41.127685,2246.09375,88.528692,0.336876,8.519602,0.042593,2.231719,2.800133,110.547969,108.590319,0.932647,15.507972,17.807585,19.527136,46.144504,21.911927,26.962287,30.960491,0.12939,0.041709,8.5
1178.0,41.143725,2234.380009,90.963062,0.331814,8.483017,0.04087,2.231809,2.7942,109.902314,108.61012,0.947632,16.073569,18.481711,20.284395,48.208918,22.786988,28.095171,32.304388,0.128833,0.041152,8.5
1178.1,41.144178,2231.445313,93.169773,0.332784,8.495786,0.039488,2.235575,2.79618,109.412329,108.500039,0.969907,16.653228,19.117251,20.959305,49.464397,23.513446,28.92061,33.199771,0.129416,0.041734,8.5
1178.2,41.168569,2229.827491,93.717174,0.341225,8.517547,0.036834,2.237158,2.824143,109.247778,108.190776,0.972134,16.626683,18.985482,20.741172,47.736481,23.165894,28.267058,32.277799,0.129897,0.042215,8.5
1178.3,41.173985,2238.235295,92.254898,0.34762,8.522449,0.033501,2.236531,2.847126,109.391817,107.726847,0.94937,16.30577,18.509861,20.142418,45.060682,22.387094,27.076618,30.7369,0.129899,0.042217,8.5
1178.4,41.176496,2249.69743,88.537321,0.346981,8.512589,0.028795,2.230425,2.842255,109.494001,107.108776,0.9293,16.265305,18.413217,20.000523,44.152038,22.178436,26.713582,30.241243,0.129401,0.04172,8.5
1178.5,41.183522,2246.09375,87.029928,0.343059,8.484169,0.027512,2.230471,2.840134,109.136414,106.304055,0.932404,15.16641,17.195747,18.697355,41.586809,20.760099,25.063341,28.417072,0.128481,0.0408,8.5
