TVD,ROP,GR
84.8958,98.9254,43.6412
85.0212,96.378,43.6
85.1466,82.8791,43.6998
85.272,74.3243,43.837
85.3974,68.3685,43.9741
85.5228,63.0894,44.4
85.6482,60.8543,43.8323
85.7736,66.4469,43.5541
85.899,68.6767,43.4243
86.0244,67.3989,43.1287
86.1498,66.5975,43.0
86.2752,60.9316,42.5948
86.4006,56.272,40.9731
86.526,57.6315,39.3513
86.6514,60.3491,39.4
86.7768,57.4487,39.4
86.9022,47.6919,40.5136
87.0276,39.231,41.7855
87.153,30.8487,42.8
87.2784,23.8902,42.8
87.4038,21.2892,42.7921
87.5292,20.9283,42.271
87.6546,20.6981,41.7498
87.78,20.3928,41.2654
87.9054,20.2701,40.597
88.0308,20.3693,40.4
88.1562,20.1475,39.2061
88.2816,20.1616,40.1166
88.407,20.1297,39.9563
88.5324,20.2189,40.2727
88.6578,19.8788,40.3008
88.7832,20.3615,41.1223
88.9086,20.0376,40.496
89.034,20.2185,39.9134
89.1594,19.8735,39.3634
89.2848,20.2326,38.668
89.4102,20.1629,37.6899
89.5356,20.8845,35.6659
89.661,21.3561,35.4945
89.7864,22.4359,35.3718
89.9118,22.5949,35.8
90.0372,22.4915,36.0864
90.1626,22.075,38.5555
90.288,21.8427,41.0245
90.4134,21.3311,42.4
90.5388,21.4313,43.3461
90.6642,21.4457,44.198
90.7896,21.3282,44.3567
90.915,21.3257,43.0843
91.0404,21.2691,44.1932
91.1658,20.7601,45.2429
91.2912,20.725,47.4464
91.4166,21.0107,49.336
91.542,20.7262,51.3334
91.6674,20.085,57.4646
91.7928,19.4834,57.8466
91.9182,19.5353,58.4599
92.0436,19.0155,61.1039
92.169,18.5859,60.6
92.2944,18.7194,60.0
92.4198,19.2573,60.4061
92.5452,19.4141,59.8491
92.6706,19.6664,59.0769
92.796,19.9187,58.3046
92.9214,20.171,58.0
93.0468,20.4233,58.0
93.1722,20.6757,57.7118
93.2976,20.928,57.849
93.423,21.1803,57.9861
93.5484,20.9243,58.0
93.6738,21.2894,59.706
93.7992,20.9873,63.2725
93.9246,21.6044,66.8606
94.05,21.9025,69.3986
94.1754,22.726,66.7924
94.3008,22.0502,64.1673
94.4262,20.6755,62.5
94.5516,19.8571,64.7273
94.677,19.4376,65.1155
94.8024,18.9289,65.0178
